genes_62_23_44_43_81_78_96_38_1_51_12_79_72_86_12_53_23_32_84_70_95_80_9_32_24_24_28_76_21_76_12_40_78_38_32_53_2_80_88_6_69_12_17_78_99_73_83_74_92_98_27_64_53_22_20_35_7_43_32_38_60_64_70_9_69_17_51_40_50_33_18_67_56_51_37_32_50_39_100_9_96_23_88_7_53_74_48_10_39_38_41_8_58_10_70_49_4_81_55,10,0.0861,18.6
genes_27_12_41_55_67_89_76_23_97_96_56_42_67_89_93_46_41_38_64_49_94_0_0_20_15_50_28_20_79_100_46_32_48_81_9_46_26_10_2_10_40_0_18_22_32_98_59_8_80_30_28_88_68_70_19_16_69_36_60_2_35_82_60_38_22_4_66_14_65_21_12_57_45_75_32_63_49_2_73_65_54_23_93_9_13_32_49_59_72_95_70_35_40_10_74_30_11_61_31,10,0.0915,18.0
genes_0_21_74_52_97_69_68_83_27_88_93_35_61_48_78_39_14_40_83_43_46_58_93_76_29_29_29_52_61_9_4_45_82_94_33_80_29_32_8_71_62_82_14_65_35_42_41_4_57_66_48_60_66_78_20_85_75_39_29_26_50_76_14_2_45_15_64_51_91_17_24_51_84_71_38_13_54_33_4_24_15_54_39_82_0_76_4_52_68_1_40_35_48_33_67_79_90_61_29,10,0.0792,17.2
genes_4_12_44_64_9_74_45_60_33_91_30_31_61_31_0_97_24_41_64_43_94_6_65_67_4_4_24_16_33_10_21_35_57_11_50_5_2_6_76_74_22_2_5_86_36_41_56_11_89_29_18_80_14_93_40_30_14_33_35_35_59_85_34_3_47_7_68_21_50_34_7_71_59_92_35_17_40_41_73_75_43_19_23_100_37_35_18_10_48_9_67_54_43_73_54_8_18_21_38,10,0.098,15.0
genes_49_90_46_39_33_70_24_34_1_94_63_46_36_86_30_88_24_93_63_46_2_8_71_71_59_27_28_60_66_97_71_7_86_77_10_80_9_10_8_74_12_8_26_85_27_27_8_26_92_74_77_85_28_65_66_84_21_76_80_39_68_67_62_10_73_19_64_34_80_24_1_85_44_93_81_81_29_36_100_12_51_50_36_82_63_32_43_59_46_94_27_80_18_17_15_88_97_24_78,10,0.1,15.0
genes_89_45_14_39_44_93_56_48_3_94_13_94_92_8_76_99_38_22_63_68_60_5_25_59_88_50_57_52_24_55_84_10_4_87_68_85_25_96_62_80_12_54_0_4_22_91_59_26_84_32_61_52_56_88_38_71_57_95_55_27_73_43_6_43_32_28_66_9_82_23_4_96_44_80_79_23_81_35_53_39_7_19_88_16_14_37_54_68_49_7_75_85_42_82_61_44_78_5_31,10,0.0813,13.8
genes_79_50_46_32_23_69_1_37_7_75_92_50_71_31_20_100_96_68_64_43_78_6_86_11_99_42_26_77_15_95_7_38_82_17_32_53_10_11_58_13_39_2_8_86_36_98_45_69_4_26_25_69_51_69_65_93_0_4_32_56_91_11_60_86_83_48_57_23_54_100_7_96_59_55_68_15_62_32_90_79_0_45_82_56_50_73_39_8_88_76_54_98_20_84_98_73_88_96_82,10,0.0652,-1.0
genes_27_31_51_67_77_51_54_33_81_90_87_10_33_37_14_51_44_64_84_43_2_78_29_25_71_56_32_22_16_22_18_40_65_85_10_21_26_16_8_1_69_5_16_53_43_72_59_63_25_82_57_25_31_65_15_37_3_26_32_38_35_64_69_68_32_21_71_6_62_29_1_78_53_91_37_30_39_33_11_56_76_68_86_51_6_35_5_59_27_97_54_73_75_16_65_36_96_32_2,10,0.2667,-1.35
genes_52_23_56_43_98_91_96_57_79_87_60_74_16_44_16_96_65_81_83_24_78_77_90_71_16_36_77_16_20_94_12_86_79_18_11_47_2_99_7_10_69_7_28_78_27_73_85_17_92_79_25_19_86_77_2_32_18_43_29_13_63_61_72_11_69_17_65_59_50_33_6_71_56_86_50_13_71_19_91_9_0_68_91_88_28_74_54_10_48_2_41_78_25_16_38_49_73_81_92,10,0.1615,-5.3
genes_65_16_42_45_8_91_57_36_38_91_30_88_100_6_16_70_67_68_83_48_92_82_28_32_0_31_57_78_15_64_12_7_86_99_93_61_2_11_100_7_12_69_21_11_30_5_100_7_56_26_25_93_53_85_37_72_7_0_38_41_43_85_46_94_84_90_31_20_59_5_7_72_49_90_51_35_69_53_90_39_4_52_69_14_53_94_0_88_40_4_70_8_58_86_64_68_90_39_5,10,0.169,-9.2
genes_62_13_51_52_37_93_45_12_79_91_12_51_61_31_54_11_24_41_37_45_17_73_16_75_75_48_25_0_25_17_13_38_81_99_10_85_8_59_85_51_36_6_19_10_40_72_46_11_91_26_25_88_70_29_52_15_9_29_36_50_43_64_64_36_46_17_35_57_94_29_21_82_34_90_29_84_39_19_16_63_54_49_83_9_28_100_5_15_50_76_17_90_96_19_28_30_11_36_31,10,0.15,-12.5
genes_62_23_44_43_96_91_96_57_79_92_16_79_69_32_5_18_24_41_83_70_72_17_83_85_7_6_77_0_38_100_12_8_79_16_73_9_2_11_59_11_68_0_28_78_27_48_85_74_3_79_27_81_14_74_52_32_13_32_77_32_63_38_72_8_47_4_51_42_52_33_1_71_51_92_71_71_37_45_96_25_96_58_32_7_15_74_4_10_61_2_41_90_45_15_70_49_73_81_25,10,0.1353,-17.55
