AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
homoJHGSelfPlay.csv,True,"[""S"", 3]",SelfPlay,0,False,16.0,NAN,NAN,NAN,"[[17.0, 20.0, 19.0, 15.0, 14.0, 14.0, 13.0, 19.0, 19.0, 10.0], [18.0, 13.0, 18.0, 14.0, 12.0, 13.0, 22.0, 12.0, 23.0, 15.0]]",[]
