AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
mixedSCselfPlayMTrue.csv,True,"[""J"", 3]",SelfPlay,1,True,NAN,NAN,109.60889921237758,NAN,[],"[[109.37598710626665, 122.9932061908454, 91.91528520375891, 126.74156046926805, 114.80879288933528, 97.25552273490193, 104.23723211668623, 125.90197238957006, 118.04389015315758, 91.06541840300616], [100.58227002404986, 149.30010478732942, 91.86612933684559, 102.36271011859463, 102.92763678015865, 114.43651004020397, 98.48882504083801, 118.46852751899647, 104.32119543239057, 107.08520751134822]]"
