AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
homoSCselfPlayMTrue.csv,True,"[""J"", 3]",SelfPlay,1,True,NAN,NAN,103.14167335575576,NAN,[],"[[107.92951285472678, 90.27379843026608, 96.95114745635793, 99.86046032672687, 105.63533843165439, 98.42962687881112, 113.89491320902385, 126.13561174803937, 95.18324891614088, 112.4692786515732], [92.93750385227293, 116.08325132970242, 93.81996250082392, 106.29465977435106, 88.88733062050059, 47.0836120495414, 140.47135159345365, 131.21675293928737, 80.74286766429788, 118.53323788756322]]"
