AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
homoSCselfPlayMFalse.csv,True,"[""S"", 3]",SelfPlay,0,False,15.1,NAN,NAN,NAN,"[[24.0, 24.0, 10.0, 20.0, 25.0, 10.0, 10.0, 12.0, 15.0, 10.0], [20.0, 15.0, 10.0, 20.0, 15.0, 10.0, 15.0, 15.0, 12.0, 10.0]]",[]
