AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
mixedSCSelfPlay.csv,True,"[""J"", 3]",SelfPlay,1,True,NAN,NAN,102.78080749946807,NAN,[],"[[95.8162089215875, 113.7833123570797, 102.86241972858754, 100.39132652624173, 102.67764550344542, 105.42696371170692, 94.78422873448864, 107.42773194492389, 102.59860487271305, 96.3285170861343], [123.38263888102216, 103.28296049561985, 103.37236454160004, 90.86300610899775, 83.12273465043477, 104.40670321558113, 91.51558059930633, 117.97178603656394, 105.65027820151721, 109.95113787180966]]"
