AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
homoSCselfPlayMFalse.csv,True,"[""S"", 3]",SelfPlay,0,True,11.0,NAN,NAN,NAN,"[[10.0, 15.0, 10.0, 10.0, 11.0, 10.0, 14.0, 15.0, 10.0, 15.0], [10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]]",[]
