AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
mixedJHGCatKillers.csv,True,"[""J"", 3]",SelfPlay,1,True,NAN,NAN,97.09820468971641,NAN,[],"[[97.02387860603892, 97.02387860603892, 97.02387860603892, 98.40422016004962, 97.02387860603892, 97.02387860603892, 96.01516747041569, 97.02387860603892, 98.40422016004962, 96.01516747041569], [97.02387860603892, 97.02387860603892, 97.02387860603892, 98.40422016004962, 97.02387860603892, 97.02387860603892, 96.01516747041569, 98.40422016004962, 97.02387860603892, 96.01516747041569]]"
