AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
gen_Z.csv,True,"[""J"", 30]",SelfPlay,0,False,NAN,NAN,239.0015349934964,NAN,[],"[[596.5420111388144, 55.815319708807806, 254.88590925789725, 124.3899965425449, 0.0, 397.87242475053, 0.8804259962328757, 368.0638054289247, 290.910139889052, 102.83217909978552], [0.011205947278347589, 4.758101604893026, 0.10880959350602387, 286.89780509623296, 0.40660610605526604, 537.9713857021258, 1.883476638493501, 209.97377893847028, 667.9656850793667, 415.1350663495727], [379.5934805913157, 608.6972122735843, 44.572147643430434, 284.39433886446636, 3.5548317894731345, 459.7366480854904, 376.93198575314324, 390.04735627590975, 6.342776540038749, 298.87113911945676]]"
