AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
homoJHGCatKiller.csv,True,"[""S"", 3]",SelfPlay,0,False,16.0,NAN,NAN,NAN,"[[22.0, 19.0, 15.0, 14.0, 19.0, 12.0, 14.0, 15.0, 18.0, 12.0], [20.0, 14.0, 15.0, 17.0, 15.0, 17.0, 14.0, 14.0, 17.0, 17.0]]",[]
