AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
mixedJHGSelfPlay.csv,True,"[""J"", 3]",SelfPlay,1,True,NAN,NAN,115.81263044728045,NAN,[],"[[114.06212313721738, 95.10079131489346, 104.84654099839902, 109.15087899617353, 103.04834024116681, 141.00762023365354, 125.1453421499719, 119.69513008670063, 127.85792826942668, 118.56560400535], [123.69797643728685, 111.7241317516516, 123.09345096594481, 111.72804790800352, 122.41613690451408, 93.9314586319629, 117.12127526415799, 113.22877571115495, 119.54178284941213, 121.28927308856746]]"
