AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog,CoopToLog
mixedSCselfPlayMFalse.csv,True,"[""S"", 30]",SelfPlay,0,False,69.71499999999999,NAN,NAN,NAN,"[[97.0, 43.0, 34.0, 96.0, 52.0, 105.0, 49.0, 55.0, 92.0, 77.0], [94.0, 10.0, 104.0, 29.0, 27.0, 107.0, 34.0, 81.0, 108.0, 106.0], [86.0, 86.0, 80.0, 82.0, 77.0, 98.0, 21.0, 76.0, 84.0, 10.0], [47.0, 84.0, 90.0, 66.0, 46.0, 64.0, 87.0, 92.0, 33.0, 91.0], [94.0, 10.0, 106.0, 10.0, 10.0, 95.0, 101.0, 92.0, 95.0, 87.0], [56.0, 54.0, 56.0, 62.0, 66.0, 69.0, 81.0, 66.0, 71.0, 118.0], [74.0, 85.0, 113.0, 11.0, 114.0, 13.0, 18.0, 94.0, 86.0, 92.0], [85.0, 109.0, 16.0, 26.0, 103.0, 103.0, 18.0, 84.0, 97.0, 47.0], [81.0, 49.0, 57.0, 57.0, 86.0, 63.0, 77.0, 80.0, 82.0, 68.0], [58.0, 49.0, 71.0, 58.0, 101.0, 70.0, 65.0, 79.0, 72.0, 77.0], [85.0, 84.0, 91.0, 30.0, 86.0, 50.0, 97.0, 37.0, 91.0, 49.0], [70.0, 80.0, 74.0, 60.0, 62.0, 90.0, 54.0, 72.0, 51.0, 87.0], [19.0, 29.0, 82.0, 120.0, 64.0, 112.0, 13.0, 36.0, 117.0, 107.0], [89.0, 10.0, 93.0, 100.0, 107.0, 96.0, 20.0, 91.0, 82.0, 12.0], [12.0, 17.0, 93.0, 87.0, 100.0, 10.0, 97.0, 96.0, 92.0, 96.0], [37.0, 47.0, 53.0, 55.0, 53.0, 100.0, 96.0, 66.0, 92.0, 101.0], [61.0, 79.0, 89.0, 55.0, 67.0, 97.0, 50.0, 55.0, 68.0, 79.0], [84.0, 84.0, 89.0, 10.0, 71.0, 96.0, 10.0, 83.0, 93.0, 80.0], [100.0, 15.0, 100.0, 101.0, 39.0, 33.0, 97.0, 35.0, 83.0, 96.0], [76.0, 62.0, 93.0, 13.0, 102.0, 108.0, 82.0, 10.0, 78.0, 76.0], [21.0, 99.0, 67.0, 98.0, 30.0, 32.0, 127.0, 72.0, 73.0, 81.0], [89.0, 13.0, 77.0, 10.0, 83.0, 98.0, 86.0, 89.0, 81.0, 66.0], [80.0, 82.0, 91.0, 68.0, 95.0, 10.0, 105.0, 91.0, 10.0, 68.0], [116.0, 10.0, 10.0, 106.0, 104.0, 118.0, 13.0, 10.0, 110.0, 103.0], [76.0, 94.0, 79.0, 88.0, 97.0, 80.0, 90.0, 15.0, 35.0, 30.0], [87.0, 97.0, 90.0, 51.0, 33.0, 96.0, 19.0, 82.0, 76.0, 66.0], [137.0, 13.0, 124.0, 108.0, 11.0, 25.0, 11.0, 113.0, 123.0, 30.0], [68.0, 27.0, 84.0, 83.0, 79.0, 85.0, 83.0, 79.0, 78.0, 23.0], [52.0, 40.0, 61.0, 62.0, 122.0, 43.0, 76.0, 50.0, 75.0, 116.0], [74.0, 10.0, 123.0, 113.0, 107.0, 10.0, 10.0, 81.0, 10.0, 160.0], [78.0, 25.0, 80.0, 86.0, 105.0, 92.0, 21.0, 81.0, 107.0, 19.0], [41.0, 80.0, 40.0, 99.0, 73.0, 52.0, 53.0, 43.0, 98.0, 121.0], [47.0, 48.0, 82.0, 73.0, 90.0, 55.0, 94.0, 84.0, 47.0, 80.0], [73.0, 64.0, 73.0, 65.0, 82.0, 75.0, 85.0, 64.0, 75.0, 44.0], [65.0, 79.0, 69.0, 65.0, 81.0, 75.0, 67.0, 44.0, 77.0, 78.0], [98.0, 14.0, 119.0, 77.0, 117.0, 26.0, 16.0, 101.0, 95.0, 29.0], [78.0, 85.0, 105.0, 108.0, 107.0, 10.0, 10.0, 11.0, 95.0, 91.0], [68.0, 71.0, 83.0, 60.0, 81.0, 76.0, 66.0, 76.0, 59.0, 60.0], [78.0, 25.0, 107.0, 111.0, 28.0, 110.0, 96.0, 19.0, 23.0, 97.0], [106.0, 126.0, 90.0, 72.0, 12.0, 22.0, 20.0, 76.0, 99.0, 77.0], [93.0, 38.0, 91.0, 86.0, 89.0, 49.0, 100.0, 26.0, 92.0, 36.0], [90.0, 89.0, 86.0, 127.0, 10.0, 14.0, 111.0, 81.0, 10.0, 82.0], [40.0, 44.0, 97.0, 95.0, 91.0, 44.0, 44.0, 91.0, 72.0, 82.0], [77.0, 64.0, 50.0, 87.0, 77.0, 73.0, 92.0, 63.0, 57.0, 60.0], [110.0, 74.0, 63.0, 66.0, 50.0, 57.0, 115.0, 45.0, 59.0, 53.0], [80.0, 36.0, 100.0, 95.0, 107.0, 49.0, 30.0, 76.0, 34.0, 85.0], [75.0, 46.0, 83.0, 56.0, 84.0, 70.0, 76.0, 68.0, 74.0, 68.0], [77.0, 100.0, 82.0, 89.0, 84.0, 10.0, 103.0, 82.0, 10.0, 63.0], [86.0, 86.0, 115.0, 86.0, 11.0, 14.0, 113.0, 10.0, 85.0, 88.0], [103.0, 51.0, 88.0, 18.0, 39.0, 29.0, 89.0, 96.0, 84.0, 92.0], [80.0, 89.0, 10.0, 10.0, 78.0, 100.0, 79.0, 90.0, 81.0, 83.0], [86.0, 76.0, 44.0, 92.0, 74.0, 86.0, 89.0, 48.0, 69.0, 36.0], [73.0, 14.0, 108.0, 99.0, 97.0, 10.0, 10.0, 92.0, 106.0, 91.0], [88.0, 80.0, 24.0, 104.0, 102.0, 43.0, 37.0, 78.0, 106.0, 38.0], [83.0, 76.0, 82.0, 19.0, 86.0, 88.0, 84.0, 10.0, 85.0, 54.0], [89.0, 38.0, 87.0, 67.0, 84.0, 85.0, 23.0, 24.0, 76.0, 110.0], [96.0, 97.0, 95.0, 101.0, 107.0, 40.0, 26.0, 40.0, 19.0, 79.0], [76.0, 82.0, 83.0, 77.0, 87.0, 54.0, 51.0, 47.0, 83.0, 56.0], [105.0, 107.0, 18.0, 24.0, 95.0, 24.0, 92.0, 76.0, 71.0, 86.0], [61.0, 68.0, 75.0, 70.0, 75.0, 71.0, 84.0, 86.0, 64.0, 45.0], [63.0, 69.0, 79.0, 83.0, 87.0, 72.0, 74.0, 53.0, 67.0, 53.0], [90.0, 11.0, 104.0, 80.0, 87.0, 94.0, 86.0, 60.0, 78.0, 10.0], [79.0, 54.0, 81.0, 52.0, 80.0, 91.0, 60.0, 69.0, 73.0, 61.0], [10.0, 20.0, 108.0, 86.0, 109.0, 110.0, 23.0, 106.0, 20.0, 108.0], [92.0, 87.0, 89.0, 78.0, 84.0, 10.0, 95.0, 79.0, 10.0, 76.0], [95.0, 100.0, 102.0, 19.0, 108.0, 30.0, 22.0, 101.0, 26.0, 97.0], [76.0, 73.0, 75.0, 57.0, 85.0, 72.0, 72.0, 63.0, 83.0, 44.0], [93.0, 89.0, 80.0, 78.0, 92.0, 88.0, 25.0, 70.0, 10.0, 75.0], [85.0, 30.0, 93.0, 47.0, 98.0, 97.0, 26.0, 85.0, 40.0, 99.0], [93.0, 104.0, 99.0, 99.0, 18.0, 10.0, 104.0, 10.0, 86.0, 77.0], [86.0, 16.0, 102.0, 81.0, 90.0, 104.0, 18.0, 91.0, 90.0, 22.0], [65.0, 83.0, 49.0, 55.0, 68.0, 97.0, 90.0, 74.0, 68.0, 51.0], [93.0, 35.0, 47.0, 98.0, 84.0, 46.0, 54.0, 45.0, 92.0, 99.0], [82.0, 56.0, 73.0, 55.0, 96.0, 89.0, 67.0, 69.0, 50.0, 55.0], [79.0, 97.0, 76.0, 86.0, 89.0, 10.0, 99.0, 77.0, 77.0, 10.0], [43.0, 76.0, 47.0, 37.0, 52.0, 94.0, 96.0, 90.0, 85.0, 80.0], [63.0, 59.0, 46.0, 40.0, 71.0, 94.0, 88.0, 73.0, 81.0, 84.0], [92.0, 20.0, 18.0, 99.0, 109.0, 100.0, 14.0, 81.0, 92.0, 70.0], [80.0, 105.0, 80.0, 45.0, 97.0, 42.0, 33.0, 67.0, 76.0, 60.0], [92.0, 82.0, 86.0, 10.0, 72.0, 101.0, 87.0, 85.0, 10.0, 75.0], [83.0, 25.0, 15.0, 91.0, 109.0, 29.0, 114.0, 72.0, 79.0, 82.0], [64.0, 49.0, 77.0, 52.0, 60.0, 69.0, 86.0, 52.0, 76.0, 108.0], [79.0, 63.0, 55.0, 82.0, 69.0, 85.0, 80.0, 68.0, 58.0, 61.0], [78.0, 20.0, 93.0, 14.0, 95.0, 120.0, 16.0, 96.0, 91.0, 77.0], [61.0, 60.0, 93.0, 63.0, 59.0, 84.0, 80.0, 66.0, 60.0, 73.0], [38.0, 42.0, 56.0, 77.0, 68.0, 64.0, 64.0, 47.0, 79.0, 150.0], [108.0, 132.0, 69.0, 120.0, 72.0, 75.0, 10.0, 10.0, 10.0, 94.0], [101.0, 85.0, 26.0, 99.0, 116.0, 32.0, 24.0, 90.0, 24.0, 103.0], [118.0, 111.0, 39.0, 33.0, 46.0, 123.0, 129.0, 19.0, 41.0, 30.0], [108.0, 90.0, 26.0, 88.0, 28.0, 43.0, 23.0, 46.0, 110.0, 107.0], [87.0, 67.0, 62.0, 70.0, 56.0, 85.0, 78.0, 56.0, 77.0, 62.0], [86.0, 10.0, 101.0, 96.0, 105.0, 14.0, 96.0, 10.0, 100.0, 82.0], [68.0, 70.0, 74.0, 54.0, 65.0, 80.0, 80.0, 74.0, 64.0, 71.0], [31.0, 40.0, 83.0, 50.0, 56.0, 109.0, 87.0, 74.0, 97.0, 72.0], [89.0, 103.0, 104.0, 24.0, 101.0, 41.0, 32.0, 97.0, 86.0, 23.0], [31.0, 35.0, 98.0, 33.0, 95.0, 100.0, 91.0, 99.0, 38.0, 80.0], [100.0, 101.0, 34.0, 37.0, 57.0, 98.0, 83.0, 78.0, 56.0, 56.0], [87.0, 95.0, 64.0, 95.0, 76.0, 10.0, 65.0, 86.0, 57.0, 65.0], [89.0, 45.0, 86.0, 42.0, 91.0, 50.0, 82.0, 60.0, 80.0, 75.0], [103.0, 15.0, 91.0, 110.0, 16.0, 108.0, 31.0, 23.0, 102.0, 101.0], [70.0, 88.0, 79.0, 83.0, 10.0, 99.0, 85.0, 84.0, 13.0, 89.0], [61.0, 84.0, 72.0, 73.0, 69.0, 79.0, 73.0, 72.0, 48.0, 69.0], [117.0, 30.0, 30.0, 90.0, 29.0, 111.0, 36.0, 34.0, 90.0, 133.0], [88.0, 91.0, 95.0, 113.0, 101.0, 10.0, 91.0, 91.0, 10.0, 10.0], [79.0, 72.0, 35.0, 71.0, 75.0, 93.0, 77.0, 39.0, 83.0, 72.0], [87.0, 23.0, 91.0, 113.0, 101.0, 110.0, 13.0, 116.0, 19.0, 27.0], [92.0, 119.0, 16.0, 108.0, 23.0, 38.0, 43.0, 39.0, 112.0, 110.0], [94.0, 21.0, 110.0, 17.0, 110.0, 111.0, 23.0, 107.0, 10.0, 97.0], [74.0, 67.0, 49.0, 59.0, 84.0, 72.0, 70.0, 54.0, 57.0, 114.0], [82.0, 34.0, 26.0, 23.0, 110.0, 100.0, 87.0, 102.0, 104.0, 32.0], [80.0, 69.0, 67.0, 40.0, 68.0, 74.0, 99.0, 86.0, 48.0, 69.0], [101.0, 102.0, 25.0, 90.0, 105.0, 96.0, 86.0, 37.0, 23.0, 35.0], [94.0, 88.0, 10.0, 66.0, 118.0, 111.0, 10.0, 93.0, 100.0, 10.0], [77.0, 87.0, 40.0, 40.0, 94.0, 41.0, 102.0, 85.0, 29.0, 97.0], [96.0, 33.0, 104.0, 76.0, 106.0, 40.0, 20.0, 16.0, 97.0, 92.0], [78.0, 10.0, 73.0, 68.0, 83.0, 88.0, 82.0, 64.0, 70.0, 84.0], [56.0, 10.0, 69.0, 66.0, 105.0, 92.0, 74.0, 85.0, 77.0, 57.0], [75.0, 74.0, 60.0, 72.0, 57.0, 64.0, 39.0, 46.0, 58.0, 140.0], [100.0, 104.0, 13.0, 92.0, 123.0, 12.0, 119.0, 13.0, 111.0, 13.0], [85.0, 19.0, 72.0, 79.0, 92.0, 16.0, 94.0, 70.0, 77.0, 88.0], [86.0, 10.0, 77.0, 10.0, 80.0, 100.0, 87.0, 86.0, 74.0, 90.0], [76.0, 64.0, 72.0, 52.0, 76.0, 78.0, 80.0, 55.0, 75.0, 72.0], [63.0, 52.0, 58.0, 74.0, 84.0, 77.0, 78.0, 77.0, 62.0, 75.0], [81.0, 39.0, 102.0, 98.0, 97.0, 38.0, 33.0, 97.0, 32.0, 82.0], [78.0, 74.0, 52.0, 46.0, 70.0, 98.0, 60.0, 86.0, 55.0, 81.0], [89.0, 97.0, 38.0, 29.0, 96.0, 43.0, 98.0, 37.0, 77.0, 96.0], [86.0, 20.0, 88.0, 40.0, 81.0, 98.0, 26.0, 90.0, 84.0, 75.0], [100.0, 40.0, 107.0, 37.0, 37.0, 50.0, 105.0, 76.0, 43.0, 105.0], [87.0, 76.0, 98.0, 72.0, 36.0, 52.0, 96.0, 45.0, 85.0, 44.0], [91.0, 90.0, 121.0, 84.0, 98.0, 15.0, 104.0, 77.0, 10.0, 10.0], [97.0, 18.0, 84.0, 18.0, 81.0, 14.0, 110.0, 100.0, 86.0, 92.0], [87.0, 13.0, 107.0, 87.0, 99.0, 10.0, 96.0, 90.0, 101.0, 10.0], [69.0, 66.0, 28.0, 78.0, 61.0, 82.0, 73.0, 83.0, 69.0, 91.0], [60.0, 81.0, 79.0, 77.0, 69.0, 72.0, 84.0, 54.0, 57.0, 67.0], [16.0, 17.0, 93.0, 10.0, 109.0, 114.0, 17.0, 108.0, 113.0, 102.0], [100.0, 27.0, 108.0, 106.0, 25.0, 115.0, 21.0, 87.0, 30.0, 81.0], [90.0, 10.0, 77.0, 87.0, 80.0, 13.0, 77.0, 83.0, 88.0, 95.0], [99.0, 41.0, 81.0, 45.0, 48.0, 101.0, 46.0, 87.0, 34.0, 102.0], [98.0, 15.0, 122.0, 109.0, 10.0, 10.0, 121.0, 104.0, 12.0, 99.0], [100.0, 23.0, 87.0, 89.0, 40.0, 92.0, 90.0, 40.0, 103.0, 36.0], [71.0, 19.0, 92.0, 95.0, 87.0, 102.0, 61.0, 20.0, 59.0, 91.0], [74.0, 101.0, 82.0, 105.0, 16.0, 10.0, 105.0, 10.0, 113.0, 84.0], [75.0, 76.0, 51.0, 89.0, 78.0, 90.0, 64.0, 54.0, 43.0, 70.0], [81.0, 68.0, 78.0, 20.0, 112.0, 104.0, 104.0, 84.0, 36.0, 13.0], [65.0, 98.0, 78.0, 57.0, 55.0, 65.0, 64.0, 47.0, 76.0, 90.0], [117.0, 108.0, 17.0, 22.0, 26.0, 116.0, 23.0, 125.0, 45.0, 101.0], [95.0, 16.0, 10.0, 18.0, 98.0, 97.0, 87.0, 86.0, 106.0, 87.0], [72.0, 37.0, 95.0, 94.0, 28.0, 33.0, 84.0, 96.0, 105.0, 56.0], [66.0, 60.0, 78.0, 66.0, 72.0, 85.0, 72.0, 57.0, 84.0, 60.0], [80.0, 75.0, 92.0, 65.0, 82.0, 108.0, 95.0, 81.0, 10.0, 10.0], [75.0, 69.0, 72.0, 72.0, 72.0, 73.0, 83.0, 67.0, 57.0, 60.0], [65.0, 58.0, 68.0, 64.0, 88.0, 79.0, 74.0, 65.0, 68.0, 71.0], [88.0, 39.0, 28.0, 78.0, 88.0, 46.0, 98.0, 88.0, 95.0, 52.0], [19.0, 121.0, 33.0, 103.0, 38.0, 121.0, 31.0, 105.0, 24.0, 105.0], [44.0, 43.0, 23.0, 69.0, 80.0, 107.0, 91.0, 64.0, 80.0, 99.0], [89.0, 12.0, 73.0, 70.0, 80.0, 89.0, 50.0, 80.0, 78.0, 71.0], [72.0, 56.0, 66.0, 59.0, 67.0, 76.0, 79.0, 75.0, 72.0, 78.0], [33.0, 87.0, 94.0, 21.0, 96.0, 38.0, 113.0, 78.0, 67.0, 60.0], [85.0, 109.0, 98.0, 90.0, 10.0, 10.0, 108.0, 89.0, 12.0, 89.0], [44.0, 60.0, 73.0, 75.0, 35.0, 71.0, 72.0, 73.0, 75.0, 122.0], [89.0, 80.0, 99.0, 10.0, 113.0, 108.0, 100.0, 10.0, 10.0, 81.0], [100.0, 10.0, 88.0, 82.0, 110.0, 102.0, 23.0, 12.0, 94.0, 79.0], [97.0, 84.0, 95.0, 17.0, 99.0, 16.0, 106.0, 10.0, 85.0, 91.0], [74.0, 86.0, 88.0, 10.0, 91.0, 10.0, 102.0, 63.0, 102.0, 74.0], [99.0, 14.0, 110.0, 89.0, 121.0, 28.0, 113.0, 14.0, 13.0, 99.0], [63.0, 63.0, 72.0, 62.0, 81.0, 81.0, 80.0, 81.0, 56.0, 61.0], [68.0, 65.0, 76.0, 48.0, 53.0, 86.0, 78.0, 53.0, 90.0, 83.0], [102.0, 95.0, 87.0, 84.0, 116.0, 10.0, 108.0, 11.0, 10.0, 77.0], [106.0, 29.0, 103.0, 33.0, 80.0, 25.0, 114.0, 20.0, 104.0, 78.0], [75.0, 95.0, 77.0, 82.0, 103.0, 10.0, 86.0, 10.0, 77.0, 83.0], [68.0, 90.0, 48.0, 80.0, 72.0, 88.0, 72.0, 40.0, 88.0, 54.0], [35.0, 49.0, 43.0, 64.0, 41.0, 62.0, 87.0, 44.0, 70.0, 160.0], [29.0, 85.0, 85.0, 88.0, 99.0, 102.0, 36.0, 43.0, 86.0, 47.0], [55.0, 31.0, 56.0, 93.0, 42.0, 60.0, 81.0, 104.0, 80.0, 71.0], [97.0, 90.0, 110.0, 24.0, 39.0, 43.0, 23.0, 105.0, 83.0, 86.0], [113.0, 100.0, 82.0, 95.0, 10.0, 10.0, 110.0, 10.0, 93.0, 77.0], [98.0, 85.0, 83.0, 104.0, 20.0, 97.0, 13.0, 93.0, 20.0, 87.0], [72.0, 65.0, 72.0, 68.0, 80.0, 89.0, 45.0, 80.0, 78.0, 51.0], [89.0, 87.0, 54.0, 81.0, 66.0, 70.0, 113.0, 10.0, 11.0, 115.0], [104.0, 25.0, 24.0, 22.0, 104.0, 106.0, 103.0, 76.0, 107.0, 29.0], [87.0, 97.0, 24.0, 34.0, 89.0, 111.0, 92.0, 100.0, 25.0, 41.0], [75.0, 48.0, 91.0, 24.0, 94.0, 101.0, 46.0, 95.0, 41.0, 85.0], [89.0, 62.0, 75.0, 82.0, 53.0, 84.0, 73.0, 59.0, 50.0, 73.0], [105.0, 10.0, 109.0, 10.0, 124.0, 123.0, 10.0, 84.0, 10.0, 115.0], [80.0, 103.0, 94.0, 37.0, 87.0, 47.0, 80.0, 96.0, 24.0, 47.0], [103.0, 30.0, 17.0, 99.0, 79.0, 31.0, 17.0, 110.0, 112.0, 102.0], [82.0, 84.0, 91.0, 89.0, 89.0, 10.0, 91.0, 80.0, 74.0, 10.0], [83.0, 99.0, 83.0, 83.0, 19.0, 96.0, 109.0, 16.0, 20.0, 91.0], [66.0, 69.0, 70.0, 73.0, 90.0, 78.0, 56.0, 51.0, 80.0, 67.0], [89.0, 84.0, 85.0, 69.0, 18.0, 85.0, 78.0, 84.0, 20.0, 80.0], [78.0, 72.0, 86.0, 76.0, 96.0, 92.0, 95.0, 10.0, 12.0, 83.0], [117.0, 113.0, 120.0, 20.0, 18.0, 128.0, 27.0, 17.0, 127.0, 13.0], [78.0, 110.0, 68.0, 116.0, 21.0, 73.0, 69.0, 54.0, 97.0, 14.0], [85.0, 89.0, 32.0, 83.0, 101.0, 44.0, 32.0, 88.0, 95.0, 42.0], [100.0, 83.0, 88.0, 85.0, 18.0, 13.0, 120.0, 61.0, 30.0, 90.0], [93.0, 93.0, 77.0, 83.0, 92.0, 12.0, 96.0, 83.0, 10.0, 61.0], [85.0, 88.0, 44.0, 71.0, 39.0, 55.0, 95.0, 45.0, 97.0, 70.0], [89.0, 101.0, 35.0, 88.0, 40.0, 98.0, 82.0, 56.0, 87.0, 24.0], [46.0, 111.0, 58.0, 54.0, 80.0, 83.0, 15.0, 72.0, 20.0, 143.0], [54.0, 67.0, 69.0, 50.0, 84.0, 56.0, 88.0, 87.0, 65.0, 80.0]]",[],1.0
