genes_24_22_68_69_42_75_14_77_79_88_2_3_48_9_59_45_56_27_59_77_70_99_24_41_0_27_67_50_50_17_81_71_89,8,0.125,12.5
genes_18_3_51_8_47_68_68_66_33_39_13_45_77_17_33_31_76_32_36_94_59_55_14_43_64_92_34_76_61_29_67_90_88,8,0.125,12.5
genes_32_14_48_45_84_8_76_60_50_61_38_34_48_28_75_98_29_8_30_81_98_90_51_97_14_94_61_49_53_82_61_38_48,8,0.125,12.5
genes_100_58_84_72_55_73_76_35_82_26_58_72_68_42_20_10_91_60_37_48_38_72_29_36_69_97_66_39_26_74_35_6_77,8,0.125,12.5
genes_80_84_33_72_69_84_61_1_45_92_18_14_19_21_60_84_64_30_0_16_66_53_38_18_27_33_52_76_82_18_15_36_96,8,0.125,12.5
genes_72_13_38_49_63_63_66_23_63_5_96_94_22_45_73_99_85_38_85_69_75_36_5_22_27_12_33_35_6_55_77_21_79,8,0.0917,10.5
genes_26_84_16_18_21_69_36_20_56_35_24_63_98_7_17_2_18_93_54_32_1_42_17_97_64_0_42_53_39_12_81_69_34,8,0.09,9.5
genes_28_25_53_55_69_30_95_69_98_1_41_57_89_64_69_97_94_77_24_1_34_20_86_60_40_27_85_36_33_87_98_25_99,8,0.25,0.0
genes_58_6_75_13_83_20_72_21_21_22_73_28_36_68_8_94_51_94_50_96_22_35_63_32_90_92_57_20_99_69_34_68_68,8,0.2386,-0.25
genes_26_4_67_26_54_72_17_61_1_54_61_68_52_31_71_86_71_30_48_77_72_35_0_87_22_28_36_11_11_53_82_46_23,8,0.1705,-13.75
