genes_32_13_38_67_9_68_65_45_0_52_42_38_0_30_17_14_49_51_72_16_39_12_58_37_76_48_73_29_49_31_98_55_76,2,0.0253,[40.3599],0.0,0.0
genes_52_68_17_72_9_21_80_44_0_93_64_12_0_71_92_6_23_45_98_93_64_7_12_32_2_100_36_1_49_65_5_65_54,2,0.025,[40.0792],0.0,0.0
genes_100_47_100_67_9_68_47_70_0_52_43_36_0_35_92_11_49_39_63_97_58_22_10_36_76_100_73_1_71_26_2_65_75,3,0.0112,[34.3852],0.0,0.0
genes_68_47_57_30_12_59_6_41_55_18_67_83_0_98_71_15_37_51_29_91_47_5_42_31_2_54_41_43_17_36_2_59_24,3,0.0111,[32.7499],0.0,0.0
genes_94_88_77_40_8_75_100_72_6_50_50_86_0_68_20_6_61_51_11_31_0_7_58_22_88_78_76_6_73_100_0_37_75,3,0.0111,[26.9672],0.0,0.0
genes_97_80_47_66_12_68_34_68_93_77_55_100_0_38_66_11_36_51_96_8_95_19_54_33_0_90_56_23_19_48_91_8_0,3,0.0111,[26.8446],0.0,0.0
genes_100_68_47_16_5_44_47_53_54_30_54_47_0_41_66_30_49_39_63_89_52_72_42_36_77_100_14_22_80_26_5_65_75,4,0.0133,[23.0746],0.0,0.0
genes_100_47_100_37_1_95_90_70_0_97_69_52_0_35_31_33_37_45_63_97_49_22_0_36_53_88_62_22_71_26_5_54_75,4,0.0062,[21.8122],0.0,0.0
genes_100_37_50_64_11_68_25_68_33_54_55_75_0_38_66_13_0_68_96_9_52_19_54_23_76_80_56_23_12_33_0_87_0,4,0.0063,[20.108],0.0,0.0
genes_68_47_17_62_9_34_42_58_0_54_72_86_0_66_27_44_5_51_98_92_0_7_6_81_83_98_54_6_80_100_0_82_76,4,0.0062,[20.0402],0.0,0.0
genes_87_41_45_64_9_68_66_53_80_77_38_72_0_44_67_15_36_46_8_15_95_15_0_23_76_66_59_13_49_45_0_41_57,4,0.0062,[20.0393],0.0,0.0
genes_100_92_50_91_2_17_96_46_2_93_64_16_0_38_92_11_25_32_71_91_51_3_0_32_83_87_32_22_47_65_10_90_0,4,0.0061,[16.5434],0.0,0.0
genes_100_92_5_82_60_34_64_52_98_72_50_100_0_89_92_9_81_68_98_95_57_42_2_85_40_88_51_6_54_97_0_86_76,5,0.004,[16.0765],0.0,0.0
genes_63_48_77_40_13_68_35_37_2_44_56_63_0_38_45_11_3_32_71_89_51_3_79_81_84_48_89_27_43_48_0_90_73,5,0.004,[16.0322],0.0,0.0
genes_89_41_4_87_8_65_69_52_98_25_39_70_0_22_80_15_39_4_98_95_95_20_2_29_76_66_57_13_49_100_0_86_3,5,0.004,[16.0319],0.0,0.0
genes_68_91_5_87_2_60_65_70_80_29_72_96_0_22_80_17_23_4_25_90_65_20_0_23_85_7_55_13_52_57_0_8_86,5,0.004,[16.0318],0.0,0.0
genes_100_52_57_16_88_22_33_70_34_71_66_59_0_32_28_15_33_44_29_82_79_19_6_82_2_88_54_41_25_55_7_60_0,5,0.0038,[15.2715],0.0,0.0
genes_87_17_36_74_15_80_36_55_77_21_45_67_0_44_81_16_36_50_97_16_59_32_58_31_27_15_38_64_21_58_2_54_97,5,0.004,[15.0907],0.0,0.0
genes_100_47_42_48_34_68_66_50_80_32_44_71_0_22_80_23_33_4_97_89_95_36_61_81_76_5_56_0_49_48_2_82_0,6,0.0028,[14.0404],0.0,0.0
genes_89_45_57_66_12_28_12_50_80_29_56_100_0_49_80_17_33_4_25_90_95_21_0_23_2_5_57_1_49_47_7_60_0,7,0.0068,[13.6067],0.0,0.0
genes_94_42_68_40_5_79_35_52_6_97_71_72_0_35_19_5_61_22_11_31_0_10_15_88_76_90_67_1_38_60_5_69_56,6,0.0028,[13.3912],0.0,0.0
genes_52_38_17_19_9_39_96_87_91_77_58_63_0_40_22_47_56_21_69_79_88_2_10_33_82_10_38_0_91_38_54_77_96,6,0.0028,[13.391],0.0,0.0
genes_87_47_45_66_9_68_63_29_3_77_54_83_0_45_27_81_33_46_54_23_63_15_42_26_26_33_59_0_43_30_0_29_57,6,0.0028,[13.3602],0.0,0.0
genes_100_47_100_67_1_95_63_66_58_74_69_47_0_35_71_33_22_39_63_95_56_22_2_23_83_80_38_25_71_26_72_89_23,6,0.0028,[13.3599],0.0,0.0
genes_55_55_77_95_1_20_47_54_74_97_44_98_0_35_80_5_42_51_67_75_59_10_54_23_83_90_54_1_54_26_5_65_56,6,0.0028,[13.3598],0.0,0.0
genes_94_50_42_48_15_34_37_37_6_32_52_72_0_19_19_23_1_51_71_89_47_36_63_81_72_50_56_5_26_48_2_82_72,7,0.0021,[12.9645],0.0,0.0
genes_36_13_36_70_9_76_98_55_80_26_43_72_0_42_60_16_38_45_23_75_0_32_1_20_31_15_54_30_52_34_2_90_97,6,0.0028,[12.5726],0.0,0.0
genes_55_47_47_16_1_26_47_52_56_97_55_62_0_86_88_0_9_52_68_75_0_40_20_29_83_90_54_22_54_26_5_65_56,7,0.002,[12.3776],0.0,0.0
genes_97_55_53_14_9_66_67_70_66_96_54_98_0_98_98_18_20_37_70_50_65_40_16_26_85_33_60_3_74_30_2_29_90,7,0.002,[12.2714],0.0,0.0
genes_97_41_53_66_6_42_63_87_33_96_58_83_0_21_22_68_0_68_68_9_63_41_67_28_76_33_15_3_40_33_0_39_93,8,0.0016,[12.251],0.0,0.0
genes_97_47_50_66_12_66_63_29_93_96_56_83_0_16_27_7_36_51_96_90_63_40_40_29_81_47_56_6_47_30_2_57_63,8,0.0016,[11.9366],0.0,0.0
genes_98_37_21_68_12_62_64_91_98_50_35_75_0_59_78_11_36_51_66_27_0_6_25_22_31_80_76_1_12_48_72_87_9,7,0.002,[11.898],0.0,0.0
genes_99_36_71_68_11_66_65_72_8_93_69_73_0_33_73_88_79_45_66_92_53_40_1_31_31_16_38_2_72_50_8_44_98,6,0.0028,[11.6694],0.0,0.0
genes_98_65_51_72_6_66_54_84_0_50_65_99_0_21_27_68_36_55_70_10_54_40_42_31_40_80_61_0_48_30_2_89_63,7,0.002,[11.5417],0.0,0.0
genes_87_51_77_40_0_21_32_39_63_54_27_96_0_32_78_26_3_22_91_83_88_29_0_20_72_45_75_0_80_48_10_13_21,6,0.0014,[11.5197],0.0,0.0
genes_98_49_17_82_8_78_25_87_64_49_60_73_0_71_22_7_36_73_68_90_56_6_20_41_31_45_38_4_12_45_6_8_74,7,0.002,[11.5196],0.0,0.0
genes_96_92_36_66_8_66_47_87_55_44_50_1_0_98_64_19_36_47_9_89_77_42_58_31_83_83_61_22_66_48_3_8_0,7,0.002,[11.4737],0.0,0.0
genes_94_13_36_67_10_21_63_82_80_54_27_96_0_59_81_16_38_20_97_82_59_36_1_20_28_15_12_2_80_31_7_41_97,7,0.002,[11.4516],0.0,0.0
genes_52_84_4_91_3_97_94_87_91_52_43_38_0_30_91_46_37_51_97_16_88_7_0_15_52_48_38_4_49_65_2_52_97,7,0.002,[11.4514],0.0,0.0
genes_93_52_16_87_8_78_37_58_4_47_37_73_0_86_23_54_33_15_68_86_64_42_17_42_32_85_38_64_79_58_25_55_79,7,0.002,[11.4511],0.0,0.0
genes_88_49_21_16_88_22_33_91_61_67_66_79_0_48_80_20_65_26_3_82_11_6_25_32_6_88_54_41_69_55_7_41_57,6,0.0027,[11.2559],0.0,0.0
genes_13_68_77_71_11_44_10_53_54_33_54_46_0_41_66_10_81_51_98_86_51_36_42_82_48_85_14_22_80_58_1_44_20,5,0.004,[11.1228],0.0,0.0
genes_96_47_77_66_12_28_99_45_31_23_50_59_0_44_92_7_66_45_98_89_52_19_6_84_52_45_50_1_47_63_7_44_0,8,0.0016,[10.6388],0.0,0.0
genes_96_84_4_17_6_17_47_73_0_45_25_74_0_30_27_16_54_51_100_20_59_35_20_15_77_17_8_0_41_69_3_59_99,8,0.0016,[10.4532],0.0,0.0
genes_57_88_25_87_12_3_57_60_72_26_39_96_0_67_88_4_33_4_23_75_0_4_42_67_31_15_38_41_52_45_28_48_4,7,0.002,[10.2455],0.0,0.0
genes_68_56_36_28_8_59_97_83_55_54_50_12_0_98_59_58_0_47_26_91_77_36_56_31_83_83_72_5_39_57_0_48_76,7,0.002,[10.2103],0.0,0.0
genes_68_88_24_68_9_35_64_91_98_53_39_12_0_59_81_9_38_51_72_27_0_6_25_36_31_66_76_0_80_61_0_51_9,8,0.0016,[10.0731],0.0,0.0
genes_75_51_17_62_6_68_42_29_0_39_54_20_0_41_27_68_38_46_96_92_59_40_6_81_83_88_54_6_41_30_2_87_76,7,0.002,[10.0504],0.0,0.0
genes_87_54_45_64_0_66_51_81_32_77_38_47_0_44_65_15_70_32_71_20_86_28_79_21_20_88_61_0_40_65_0_41_54,8,0.0016,[10.0202],0.0,0.0
genes_32_52_9_16_9_68_92_58_0_52_43_36_0_86_17_7_7_67_97_16_61_52_58_15_31_48_71_64_49_29_25_55_97,7,0.002,[10.0065],0.0,0.0
genes_55_38_68_86_14_24_47_52_5_77_69_69_0_37_22_13_56_52_29_75_0_19_15_26_82_90_54_0_40_33_5_65_96,7,0.002,[9.9858],0.0,0.0
genes_68_43_46_67_13_74_35_85_70_53_55_12_0_33_64_10_7_71_26_92_88_36_4_33_83_17_12_0_80_53_4_57_76,8,0.0015,[9.9693],0.0,0.0
genes_95_52_43_14_9_42_98_45_88_50_27_95_0_98_26_4_37_37_30_50_6_45_12_36_48_94_55_2_74_100_0_51_49,8,0.0016,[9.7869],0.0,0.0
genes_52_55_0_82_12_78_76_52_4_67_41_73_0_83_22_21_10_20_68_90_56_40_19_32_32_88_61_20_49_65_7_6_74,8,0.0015,[9.4765],0.0,0.0
genes_68_51_42_40_2_59_35_87_55_37_72_69_0_30_80_9_49_22_100_91_46_6_42_31_32_79_47_29_17_60_7_57_21,8,0.0016,[9.038],0.0,0.0
genes_97_68_42_71_12_31_47_83_93_44_56_63_0_33_27_23_0_51_96_92_63_36_6_80_70_48_56_4_47_30_1_57_0,7,0.002,[9.0308],0.0,0.0
genes_62_37_62_19_12_39_51_26_93_44_70_75_0_38_22_11_36_46_29_79_52_19_58_33_79_10_56_23_40_48_0_41_96,9,0.0013,[8.9196],0.0,0.0
genes_100_92_50_27_10_31_94_46_13_90_61_63_0_38_32_28_34_32_97_65_53_3_79_81_96_14_94_22_28_48_0_48_0,9,0.0012,[8.9067],0.0,0.0
genes_32_84_4_67_52_25_94_91_0_26_43_31_0_30_64_16_65_51_100_16_63_7_13_35_6_32_46_32_49_60_2_55_97,9,0.0012,[8.9066],0.0,0.0
genes_32_13_36_87_2_64_66_55_80_27_43_73_0_32_81_16_38_45_13_77_55_20_1_20_76_5_12_30_49_31_0_90_58,9,0.0012,[8.8954],0.0,0.0
genes_87_91_4_27_9_68_94_58_8_44_55_98_0_26_32_23_36_51_96_92_59_7_6_36_83_88_54_17_80_45_0_43_79,8,0.0016,[8.8852],0.0,0.0
genes_59_60_37_28_8_59_56_87_55_75_50_5_0_98_32_10_58_47_11_91_0_25_42_79_32_47_67_5_79_64_2_8_24,7,0.002,[8.7309],0.0,0.0
genes_98_87_50_82_1_22_96_46_79_67_50_73_0_89_90_68_53_86_68_93_57_5_20_22_40_88_50_1_47_63_9_87_0,10,0.001,[8.2735],0.0,0.0
genes_96_92_50_14_15_66_65_70_94_39_72_65_0_38_36_88_23_55_68_89_65_7_58_42_83_83_59_22_64_48_0_8_90,9,0.0012,[8.1451],0.0,0.0
