gene_34_1_87_71_100_54_60_51_41_14_23_3_0_30_45_30_13_56_100_17_40_0_41_85_6_99_74_91_24_26_83_4_1,2,0.412444,424.87
gene_74_8_45_73_100_90_59_37_41_89_23_81_6_45_48_49_73_61_89_2_23_64_45_8_2_8_80_37_18_7_94_100_71,4,0.408972,407.071
gene_53_12_12_71_79_59_98_62_82_56_81_96_13_53_50_43_15_4_43_7_56_79_72_86_32_59_73_26_46_29_86_100_26,1,0.604528,389.951
gene_0_8_42_75_98_65_80_31_94_94_19_27_9_71_74_34_68_62_96_13_10_44_29_91_64_28_11_50_28_32_83_30_1,1,0.333956,389.311
gene_72_26_76_72_100_0_78_91_88_91_25_47_19_17_54_46_37_20_56_24_56_0_12_24_97_2_44_20_80_24_98_0_16,5,0.484823,387.036
gene_73_4_30_80_100_53_66_26_71_13_21_31_18_56_50_100_0_60_50_15_2_2_44_36_64_88_78_55_27_68_89_100_32,2,0.409537,385.076
gene_57_10_85_14_98_51_52_11_100_13_23_25_23_33_55_53_82_61_55_26_17_45_77_34_96_49_78_85_26_32_86_98_0,1,0.447767,377.883
gene_52_24_30_37_81_7_95_83_86_89_16_24_4_71_72_39_9_63_49_96_52_50_71_21_54_30_43_69_81_32_95_4_3,4,0.427025,374.473
gene_53_12_85_71_79_88_98_34_83_39_37_27_13_98_26_78_83_64_47_7_34_45_17_38_64_13_73_72_46_95_86_23_23,2,0.46784,367.364
gene_0_12_26_67_100_39_59_26_41_14_23_19_0_30_28_47_80_17_92_19_78_4_41_85_75_100_46_91_23_95_92_34_3,2,0.425638,360.753
gene_14_12_30_42_91_59_59_34_86_76_55_47_11_38_72_87_12_33_53_29_17_44_42_58_59_0_37_20_16_15_93_98_1,2,0.354088,359.112
gene_73_72_76_17_93_54_52_81_15_11_71_18_6_46_59_74_82_22_52_0_69_78_62_39_15_24_78_30_24_29_97_31_3,4,0.408521,357.752
gene_52_0_30_42_96_12_52_34_86_2_10_24_24_32_59_46_7_65_52_90_79_78_62_91_54_24_43_31_29_29_95_33_3,3,0.336597,356.066
gene_73_4_67_26_79_92_98_33_88_39_23_20_7_6_51_43_83_62_53_37_28_45_70_48_52_59_86_20_84_55_86_30_26,1,0.435162,348.105
gene_0_8_86_42_100_59_66_10_88_32_86_20_20_26_22_34_78_59_52_11_24_68_62_36_100_49_40_24_30_20_94_3_7,6,0.349602,342.43
gene_95_26_86_48_86_65_78_78_88_15_29_24_4_63_51_39_87_57_49_21_72_75_71_13_37_30_58_20_33_23_93_7_32,5,0.409932,337.388
gene_18_10_27_37_99_59_97_60_98_9_71_30_5_57_24_38_79_16_48_1_75_92_98_85_97_45_34_48_20_32_96_6_24,4,0.370086,334.868
gene_0_24_86_12_96_92_87_53_93_96_34_58_6_35_59_95_16_2_43_13_75_71_62_87_3_33_2_42_57_30_96_24_24,4,0.463121,333.74
gene_70_43_81_75_92_92_60_83_15_43_21_18_0_9_71_34_80_62_48_7_77_45_25_85_59_71_49_52_64_70_96_100_3,2,0.313819,331.453
gene_9_8_30_40_91_12_73_39_86_100_18_4_11_33_68_100_75_3_45_95_0_84_86_58_11_0_78_49_16_95_92_100_1,5,0.361283,326.534
