genes_30_29_44_16_3_45_96_67_23_60_46_86_0_74_73_14_61_86_74_13_61_10_39_70_36_47_10_100_55_54_2_22_22,2,0.0051,40.0803,0.0,0.0
genes_23_28_44_96_0_45_22_49_79_33_42_89_0_18_0_78_12_85_55_20_79_73_35_29_63_20_82_98_47_59_4_10_97,3,0.0034,26.881,0.0,0.0
genes_23_28_13_98_6_31_95_50_14_55_53_90_0_21_87_11_38_81_81_93_80_39_100_92_62_20_36_61_78_21_4_34_96,4,0.0028,22.4727,0.0,0.0
genes_42_54_90_22_3_57_67_58_16_59_69_81_0_98_87_9_73_23_35_99_37_10_39_17_53_47_41_100_64_36_21_49_95,4,0.0027,21.6178,0.0,0.0
genes_88_44_43_62_6_49_100_49_80_60_49_52_0_19_0_89_27_59_14_95_58_15_100_17_43_20_44_75_60_28_0_9_14,4,0.0026,20.3311,0.0,0.0
genes_94_45_44_28_7_31_7_45_2_62_65_84_0_79_82_91_36_24_35_24_62_14_76_71_40_45_79_79_57_17_0_30_82,4,0.0026,20.2433,0.0,0.0
genes_23_42_32_62_1_31_54_56_17_55_53_16_0_79_15_10_27_75_9_85_64_34_100_33_48_20_10_79_19_69_9_23_95,4,0.0025,20.11,0.0,0.0
genes_30_72_13_16_2_28_54_56_17_14_65_16_0_23_84_17_36_59_9_13_61_10_100_33_36_44_39_79_57_69_5_23_23,4,0.0025,20.1021,0.0,0.0
genes_97_60_13_19_5_57_2_65_77_29_51_48_0_16_99_92_44_59_58_0_76_10_58_73_51_20_96_98_78_2_0_75_100,4,0.0025,20.1007,0.0,0.0
genes_4_47_13_28_5_33_68_63_14_74_56_11_0_84_86_88_24_72_59_20_3_14_91_58_48_41_36_70_10_47_0_78_24,4,0.0025,20.0391,0.0,0.0
genes_33_44_46_47_1_82_1_60_76_17_97_86_0_79_86_2_14_56_35_85_54_52_0_92_41_88_5_100_78_60_4_23_13,3,0.0025,19.9333,0.0,0.0
genes_32_72_13_45_0_0_74_67_19_57_46_68_0_84_83_17_53_55_80_94_76_53_100_52_36_19_38_77_55_51_0_24_23,5,0.002,16.1636,0.0,0.0
genes_32_36_13_28_0_0_44_41_35_17_65_13_0_79_82_16_53_51_92_13_72_10_100_70_52_49_36_100_55_18_2_54_9,5,0.002,16.1258,0.0,0.0
genes_33_47_44_20_1_1_98_50_16_17_46_81_0_23_0_11_52_71_60_94_76_11_34_7_62_45_40_61_78_19_4_37_8,5,0.002,16.1159,0.0,0.0
genes_40_32_46_16_78_45_74_72_39_37_50_63_0_23_83_65_43_74_67_66_65_8_72_34_42_26_62_99_58_19_5_91_13,5,0.002,16.0323,0.0,0.0
genes_27_32_21_19_1_1_91_50_85_55_42_8_0_18_86_87_56_71_87_92_76_95_21_33_92_27_5_79_4_19_1_91_97,5,0.002,16.0322,0.0,0.0
genes_23_28_22_96_5_40_91_72_32_55_50_79_0_23_83_91_61_14_35_14_61_39_0_34_62_20_39_61_21_62_9_33_99,5,0.002,16.0322,0.0,0.0
genes_27_33_23_23_51_1_80_71_19_40_65_89_0_17_0_59_52_75_9_100_61_79_0_7_96_6_41_79_0_44_1_91_13,5,0.002,16.0321,0.0,0.0
genes_23_36_46_65_0_1_91_81_80_33_53_83_0_98_77_89_90_25_12_0_79_48_5_29_52_14_33_22_55_38_5_24_19,6,0.0017,13.7698,0.0,0.0
genes_90_42_13_67_1_52_15_44_76_82_49_68_0_98_11_13_36_81_12_75_58_32_100_17_58_45_36_19_11_16_10_96_24,6,0.0017,13.4795,0.0,0.0
genes_30_72_46_16_0_0_98_56_15_33_53_16_0_79_34_22_73_55_74_13_72_48_100_70_36_45_39_88_79_51_2_24_23,6,0.0017,13.4196,0.0,0.0
genes_24_45_11_28_6_33_18_72_14_18_55_6_0_84_38_86_24_62_81_93_3_14_38_23_37_41_36_70_43_21_4_59_24,6,0.0017,13.3929,0.0,0.0
genes_26_7_43_28_11_62_67_54_76_59_80_68_0_98_92_87_56_21_11_14_76_10_100_94_98_45_40_88_93_37_4_23_38,6,0.0017,13.3912,0.0,0.0
genes_85_32_46_28_5_48_68_66_81_25_56_79_0_88_80_11_40_76_54_18_72_8_5_60_51_51_96_72_70_17_3_75_96,6,0.0017,13.3892,0.0,0.0
genes_31_28_46_62_9_37_54_72_17_58_46_14_0_21_83_5_9_75_9_85_61_34_0_34_48_45_40_79_21_69_9_20_95,6,0.0017,13.3602,0.0,0.0
genes_33_38_60_70_70_0_60_53_76_50_69_86_0_42_77_7_43_80_6_15_49_34_0_70_43_19_39_67_55_64_1_44_23,6,0.0017,13.3602,0.0,0.0
genes_23_51_54_28_6_48_22_49_81_25_42_79_0_29_80_78_44_61_47_36_76_9_35_69_51_20_96_88_42_57_1_75_100,6,0.0017,13.36,0.0,0.0
genes_65_46_90_31_9_39_68_63_39_13_53_23_0_19_77_11_56_62_59_93_62_10_76_58_48_36_32_93_26_18_3_80_24,6,0.0017,13.3596,0.0,0.0
genes_32_53_65_28_10_94_44_60_37_55_46_47_0_84_82_16_15_81_8_100_84_72_77_37_56_45_40_79_61_17_10_54_25,6,0.0016,13.0551,0.0,0.0
genes_32_48_13_28_7_48_57_41_20_13_56_16_0_84_82_16_27_55_6_19_76_15_100_29_91_49_36_100_67_0_0_51_24,7,0.0015,11.9675,0.0,0.0
genes_2_51_44_16_0_45_22_56_16_60_65_86_0_82_72_91_53_86_74_20_72_10_95_17_53_19_10_99_55_51_21_49_23,7,0.0015,11.915,0.0,0.0
genes_88_44_59_62_6_52_41_41_37_13_49_10_0_98_82_16_57_51_12_20_58_54_0_62_56_49_36_88_61_17_0_54_9,7,0.0015,11.571,0.0,0.0
genes_30_72_43_24_9_62_98_72_16_17_51_25_0_79_86_17_53_64_74_83_72_13_100_46_36_42_11_88_43_28_2_88_23,7,0.0015,11.5637,0.0,0.0
genes_4_44_39_95_77_33_64_72_14_85_51_11_0_84_74_75_24_59_100_20_60_50_5_68_56_80_31_100_52_51_0_28_24,6,0.0015,11.5542,0.0,0.0
genes_23_51_90_19_57_59_22_49_23_44_38_90_0_79_87_91_12_62_35_0_76_56_35_48_63_20_82_88_64_51_0_10_97,7,0.0015,11.5382,0.0,0.0
genes_26_75_90_27_12_0_67_58_16_56_50_90_0_79_80_73_73_62_35_0_72_8_0_68_41_48_34_61_21_38_9_36_14,7,0.0015,11.5364,0.0,0.0
genes_33_23_23_72_78_49_1_76_16_58_50_16_0_79_0_10_35_82_55_14_75_54_0_92_41_16_34_100_55_61_0_57_23,7,0.0015,11.4967,0.0,0.0
genes_88_60_18_95_18_8_80_71_15_45_50_84_0_100_1_87_55_75_9_20_65_54_100_7_48_15_11_79_58_69_1_99_95,7,0.0014,11.4729,0.0,0.0
genes_98_47_47_69_5_62_1_60_84_26_46_79_0_79_0_87_52_59_35_66_61_54_0_92_41_43_92_24_0_14_3_30_8,7,0.0014,11.4729,0.0,0.0
genes_26_47_43_62_5_62_12_9_60_59_20_94_0_24_86_87_56_22_11_66_66_10_34_18_48_45_67_24_80_37_4_54_9,7,0.0014,11.4729,0.0,0.0
genes_26_36_23_11_0_48_59_49_73_13_46_13_0_84_6_16_14_51_35_20_83_54_100_62_37_41_39_29_61_57_2_38_9,7,0.0014,11.4515,0.0,0.0
genes_26_42_10_11_1_65_15_67_2_56_65_68_0_75_28_10_53_81_48_75_76_32_77_60_62_42_5_22_11_17_10_96_8,7,0.0014,11.4515,0.0,0.0
genes_100_7_46_19_1_36_92_50_15_40_50_17_0_29_99_75_8_59_30_20_76_11_51_68_93_80_31_59_79_59_69_10_94,6,0.0014,11.3942,0.0,0.0
genes_33_62_90_25_5_53_68_57_81_56_54_16_0_24_0_78_73_59_36_20_89_10_40_69_42_20_96_88_55_51_4_75_24,8,0.0013,10.4062,0.0,0.0
genes_65_38_22_16_5_53_9_63_30_69_54_75_0_89_38_91_52_72_59_15_17_39_35_58_48_17_13_61_4_84_0_91_93,8,0.0013,10.3851,0.0,0.0
genes_22_51_13_28_0_100_96_67_76_25_57_63_0_24_84_13_44_54_73_66_76_10_43_66_98_43_34_8_93_18_2_56_89,8,0.0013,10.3412,0.0,0.0
genes_27_31_15_22_1_62_78_71_92_14_50_89_0_23_75_21_24_46_9_92_61_53_2_62_72_15_5_75_0_35_4_47_13,8,0.0013,10.2234,0.0,0.0
genes_26_51_34_45_7_46_72_67_19_61_46_68_0_98_83_87_54_64_84_79_76_15_100_46_95_42_36_79_88_30_0_24_100,8,0.0013,10.0718,0.0,0.0
genes_24_42_14_11_6_31_74_54_14_14_64_64_0_20_38_62_38_62_50_93_31_13_38_23_37_26_36_86_82_37_4_40_10,8,0.0013,10.0707,0.0,0.0
genes_23_40_39_28_81_33_22_72_14_33_45_20_0_19_75_85_24_64_59_93_3_15_5_66_52_42_36_93_43_51_0_59_19,8,0.0013,10.0705,0.0,0.0
genes_85_52_90_28_5_53_68_57_81_25_46_16_0_24_85_78_44_59_35_15_72_10_43_69_42_20_96_96_55_51_0_74_27,8,0.0013,10.0688,0.0,0.0
genes_32_36_44_16_3_57_74_41_35_59_46_84_0_84_82_16_57_23_35_20_56_10_0_62_56_49_39_100_75_39_0_54_8,8,0.0013,10.0685,0.0,0.0
genes_34_36_43_62_75_57_74_63_73_62_50_81_0_74_88_7_41_85_35_15_50_54_0_92_58_14_40_79_67_54_0_20_24,8,0.0013,10.0533,0.0,0.0
genes_33_28_48_39_15_37_92_50_20_44_53_80_0_84_83_92_8_62_35_83_76_44_38_29_62_42_5_100_26_58_0_10_24,8,0.0013,10.0374,0.0,0.0
genes_30_75_13_16_0_100_98_67_76_17_65_16_0_63_76_17_14_54_74_54_72_70_43_70_41_19_39_88_43_52_2_24_89,8,0.0013,10.0366,0.0,0.0
genes_28_47_45_20_1_1_75_54_16_14_50_81_0_23_86_87_9_63_60_14_64_49_34_7_48_14_44_79_31_25_5_37_11,8,0.0013,10.0201,0.0,0.0
genes_88_36_62_28_1_62_49_41_35_56_56_13_0_84_82_16_59_49_35_14_61_50_0_62_0_49_92_100_60_17_0_95_17,8,0.0013,10.0197,0.0,0.0
genes_9_72_43_16_0_0_98_56_59_59_65_89_0_98_29_87_53_55_74_14_72_10_100_18_48_19_5_88_51_37_7_23_23,8,0.0012,9.5484,0.0,0.0
genes_58_28_70_100_11_37_73_40_40_17_56_89_0_34_34_78_56_75_35_85_61_8_83_29_96_49_15_84_58_6_4_51_12,9,0.0012,9.3781,0.0,0.0
genes_27_33_23_67_62_1_66_56_39_12_49_8_0_79_15_87_27_59_9_97_61_4_100_29_92_20_41_79_4_19_2_91_32,8,0.0012,9.2306,0.0,0.0
genes_26_53_46_19_68_33_91_54_20_55_54_79_0_23_99_87_9_63_13_14_63_10_47_17_62_14_5_61_58_59_4_34_97,9,0.0012,9.1357,0.0,0.0
genes_34_28_24_16_1_47_81_55_76_55_70_79_0_81_34_60_17_81_78_85_53_8_0_30_95_61_44_94_79_49_8_15_26,8,0.0012,9.124,0.0,0.0
genes_32_36_78_62_0_52_50_41_35_13_46_13_0_89_0_89_16_27_12_20_83_54_3_62_56_49_39_100_61_28_4_9_24,9,0.0011,8.9476,0.0,0.0
genes_38_51_13_16_6_4_98_58_12_56_65_90_0_79_34_91_73_62_35_0_72_54_38_87_36_19_34_88_55_51_5_36_23,9,0.0011,8.9344,0.0,0.0
genes_98_52_44_19_6_45_22_9_25_44_46_79_0_29_2_78_93_85_37_20_76_54_34_48_63_20_95_88_0_57_3_10_8,9,0.0011,8.9207,0.0,0.0
genes_88_61_26_32_18_1_80_71_15_74_50_8_0_18_86_60_52_26_11_92_61_8_0_7_92_15_11_100_4_37_0_91_13,9,0.0011,8.9196,0.0,0.0
genes_32_42_15_15_9_62_13_81_20_69_49_89_0_98_77_89_14_69_12_11_65_12_2_17_50_15_46_79_88_38_5_38_82,9,0.0011,8.9193,0.0,0.0
genes_67_60_62_23_78_5_54_73_76_14_66_85_0_84_88_11_2_48_36_100_61_53_2_92_72_45_34_79_72_44_3_37_23,7,0.0011,8.8568,0.0,0.0
genes_26_51_62_1_78_58_15_71_76_14_56_85_0_33_1_10_41_48_36_14_61_29_40_62_87_28_92_46_72_59_4_30_17,7,0.0011,8.425,0.0,0.0
genes_33_75_16_13_12_0_26_85_76_40_45_21_0_8_75_100_22_71_9_20_72_8_43_68_40_43_34_88_55_51_0_21_14,10,0.001,8.282,0.0,0.0
genes_30_56_24_89_0_0_100_56_20_17_65_16_0_84_86_17_30_54_74_12_67_10_100_70_36_20_39_88_55_51_2_23_25,10,0.001,8.2709,0.0,0.0
genes_26_39_44_15_6_45_27_49_25_20_42_12_0_29_0_93_14_62_35_20_61_57_100_62_37_41_85_29_35_57_1_10_97,10,0.001,8.2237,0.0,0.0
genes_32_36_62_86_6_61_15_71_35_13_46_13_0_37_82_16_59_51_35_47_83_54_40_62_0_28_92_100_61_17_0_95_17,10,0.001,8.2162,0.0,0.0
genes_32_48_13_45_0_48_0_60_77_61_35_48_0_84_100_87_27_83_42_0_76_4_56_53_64_83_36_98_78_59_0_51_24,10,0.001,8.0501,0.0,0.0
genes_27_50_43_24_9_37_80_82_76_93_53_98_0_81_86_60_56_81_55_61_19_54_0_15_95_20_41_61_79_53_1_23_13,10,0.001,8.0473,0.0,0.0
genes_66_40_13_27_1_31_73_54_35_18_46_13_0_20_82_11_38_62_81_93_31_54_0_62_56_26_36_100_43_21_0_34_89,10,0.001,8.0257,0.0,0.0
genes_96_28_11_71_78_49_62_60_19_62_56_86_0_29_1_78_56_37_35_17_12_54_100_8_58_19_40_83_79_65_1_23_25,10,0.001,7.9517,0.0,0.0
genes_92_39_23_41_78_48_59_54_73_22_46_16_0_84_83_93_14_59_48_68_61_57_77_62_42_45_44_29_31_57_1_38_89,10,0.001,7.5682,0.0,0.0
genes_23_33_13_2_5_40_100_44_28_79_53_98_0_20_77_94_56_59_48_20_76_15_77_92_43_20_48_61_60_65_4_40_100,11,0.0009,7.5088,0.0,0.0
genes_85_47_44_48_5_37_97_54_26_61_49_81_0_18_86_84_56_22_60_15_72_10_100_69_48_41_5_61_80_37_78_23_8,11,0.0009,7.5078,0.0,0.0
genes_30_72_47_16_0_0_12_9_86_17_65_16_0_82_34_87_51_22_60_66_61_10_100_70_36_19_40_24_0_19_3_23_64,11,0.0009,7.4874,0.0,0.0
genes_23_40_38_91_9_34_22_37_76_33_53_84_0_18_83_85_8_73_59_93_76_11_100_48_62_45_5_93_53_65_29_25_19,11,0.0009,7.4696,0.0,0.0
genes_27_46_44_19_3_57_74_71_16_40_53_84_0_18_73_9_52_23_32_92_61_10_35_7_56_47_41_79_4_19_21_49_13,10,0.0009,7.3323,0.0,0.0
genes_23_40_13_27_2_12_22_60_39_13_53_16_0_79_15_87_52_59_55_93_64_54_100_29_52_20_36_93_82_61_0_23_19,11,0.0009,7.3141,0.0,0.0
genes_36_10_46_12_5_62_12_38_76_58_57_79_0_10_28_87_53_76_6_15_17_10_5_70_62_51_94_75_60_35_2_56_60,11,0.0009,7.296,0.0,0.0
genes_98_47_39_37_95_62_12_72_17_55_46_79_0_24_0_87_93_75_60_14_61_34_0_34_48_43_39_78_0_71_9_56_8,11,0.0009,6.8812,0.0,0.0
genes_96_45_22_31_9_13_7_55_76_82_88_84_0_83_81_14_36_25_30_24_63_14_43_71_40_40_77_91_55_17_15_30_8,11,0.0009,6.8661,0.0,0.0
genes_83_65_51_95_78_48_54_70_15_16_30_84_0_98_86_87_41_48_36_20_65_29_100_92_48_41_36_82_72_37_3_99_23,12,0.0009,6.848,0.0,0.0
genes_34_42_24_18_1_34_22_54_39_17_53_78_0_16_85_89_52_81_59_93_76_48_52_66_52_37_35_93_10_47_8_19_19,11,0.0009,6.8219,0.0,0.0
genes_38_51_48_27_6_59_67_58_25_56_88_91_0_79_82_91_73_84_35_0_63_39_77_87_98_21_34_79_59_17_0_36_93,12,0.0008,6.7111,0.0,0.0
genes_30_72_15_15_0_44_13_56_16_17_65_89_0_24_77_17_53_69_37_20_65_10_2_13_50_18_39_88_88_47_2_38_8,12,0.0008,6.7022,0.0,0.0
genes_22_28_44_25_6_37_74_72_16_59_53_98_0_25_73_9_7_23_32_99_61_16_100_9_53_47_3_100_75_36_1_49_3,12,0.0008,6.7014,0.0,0.0
genes_85_42_13_69_5_48_66_65_39_25_53_16_0_79_80_20_27_59_58_89_67_10_40_69_36_20_10_61_82_65_2_75_24,12,0.0008,6.6879,0.0,0.0
genes_30_72_13_45_4_48_72_56_16_61_46_16_0_84_83_5_58_11_80_13_60_10_100_48_95_19_36_79_55_51_2_23_23,13,0.0008,6.2336,0.0,0.0
genes_98_47_22_25_5_40_50_4_19_14_78_90_0_21_87_91_56_81_35_54_62_47_18_92_62_20_5_61_79_66_2_30_97,13,0.0008,6.1944,0.0,0.0
genes_34_47_65_10_5_62_11_55_75_59_58_47_0_33_84_87_15_22_60_66_62_10_34_47_90_45_40_79_0_59_3_95_8,13,0.0008,6.1854,0.0,0.0
genes_94_60_11_21_11_62_62_55_81_14_57_84_0_23_1_21_24_46_46_80_61_53_100_60_72_8_3_75_75_65_4_20_11,13,0.0008,6.1539,0.0,0.0
genes_4_7_34_32_11_33_91_72_14_46_45_11_0_29_68_86_24_81_30_23_76_15_100_29_62_41_36_61_43_59_4_59_26,14,0.0007,5.6672,0.0,0.0
genes_24_42_8_28_1_48_68_63_86_7_50_21_0_19_86_60_52_72_9_93_17_8_40_7_48_15_41_79_4_18_1_91_17,15,0.0006,5.0421,0.0,0.0
genes_26_51_16_15_78_0_54_67_93_40_45_14_0_84_1_10_41_71_36_94_67_8_96_97_45_43_36_91_58_53_3_21_11,10,0.0005,4.3179,0.0,0.0
