genes_98_12_63_71_8_75_90_53_0_46_73_35_0_29_61_6_19_51_92_77_83_18_1_37_32_62_50_15_56_55_11_18_3,3,0.0209,[30.2997],0.0,0.0
genes_74_47_9_64_0_26_65_60_60_29_11_12_0_35_83_23_23_45_15_31_60_92_1_60_80_15_66_92_82_7_5_46_61,4,0.0123,[22.447],0.0,0.0
genes_99_47_24_91_7_53_47_83_58_62_52_35_0_90_32_67_82_15_96_76_36_25_8_28_52_98_59_2_38_30_8_94_5,4,0.0062,[20.0381],0.0,0.0
genes_94_91_70_29_12_52_54_87_0_32_72_87_0_80_85_18_43_78_61_99_59_36_54_23_0_50_99_23_25_50_7_58_7,3,0.0049,[19.5081],0.0,0.0
genes_92_41_100_74_11_42_65_47_57_31_72_71_0_41_78_14_3_51_13_96_80_97_60_33_69_7_50_8_10_58_13_12_5,5,0.004,[18.2436],0.0,0.0
genes_1_47_96_63_9_74_35_87_0_29_62_35_0_21_82_11_7_28_8_89_57_98_28_27_32_9_37_1_21_50_5_8_18,6,0.0081,[18.214],0.0,0.0
genes_93_91_10_71_9_85_48_56_36_34_8_87_0_80_67_9_33_28_61_41_59_43_73_88_43_88_63_71_67_55_5_84_25,5,0.0084,[17.599],0.0,0.0
genes_97_47_73_43_11_79_54_87_65_75_10_72_0_21_93_6_88_93_96_68_55_18_24_19_26_14_80_2_18_7_9_43_7,5,0.004,[17.2203],0.0,0.0
genes_65_40_40_66_11_40_60_47_0_5_67_88_0_82_93_14_19_48_92_90_79_7_20_23_2_94_46_0_77_9_13_48_1,5,0.004,[16.8266],0.0,0.0
genes_27_94_40_68_11_53_65_47_78_29_49_27_0_41_20_75_19_46_67_99_79_7_16_22_78_94_46_0_35_30_0_61_24,5,0.0065,[16.4656],0.0,0.0
genes_73_47_46_57_9_24_58_54_78_51_8_35_0_82_73_29_42_51_95_77_78_43_73_32_71_83_77_0_77_30_9_58_26,4,0.0062,[16.3846],0.0,0.0
genes_92_88_60_25_10_52_51_47_57_34_65_67_0_71_73_13_88_40_89_99_75_94_58_28_43_22_48_20_67_65_12_12_20,4,0.0062,[16.2634],0.0,0.0
genes_89_43_94_89_10_74_35_47_0_8_71_85_0_97_82_76_68_87_91_89_56_88_55_44_61_88_35_8_10_58_5_99_24,4,0.0062,[15.9062],0.0,0.0
genes_82_43_43_73_12_42_99_83_95_77_82_88_0_70_25_94_68_77_91_32_77_7_58_94_69_83_98_40_26_58_10_46_0,4,0.0061,[15.478],0.0,0.0
genes_92_11_50_74_0_42_47_51_41_26_41_71_0_9_33_17_33_43_95_77_59_92_24_33_66_17_50_6_16_58_0_51_15,6,0.0028,[14.401],0.0,0.0
genes_29_91_21_70_0_74_94_47_3_35_58_67_0_78_70_91_11_97_72_77_59_12_96_23_82_6_70_0_79_9_12_8_8,6,0.0028,[14.29],0.0,0.0
genes_95_12_46_74_7_12_95_47_0_62_73_85_0_29_82_10_7_42_72_77_51_88_28_35_32_83_48_64_68_55_61_18_25,5,0.0011,[14.2641],0.0,0.0
genes_91_97_9_71_15_31_57_59_68_29_92_4_0_71_45_17_88_41_62_82_51_17_67_26_24_12_48_6_92_61_14_38_23,6,0.0027,[13.4228],0.0,0.0
genes_1_75_24_75_8_30_53_54_77_31_58_37_0_30_66_13_25_45_72_41_87_21_15_23_85_88_52_4_24_58_0_12_25,4,0.0048,[13.416],0.0,0.0
