genes_89_7_40_100_43_5_53_68_3_59_100_85_0_30_62_54_15_71_59_25_61_6_57_47_34_86_42_48_70_50_1_0_19,3,0.0185,[29.4872],0.0,0.0
genes_0_18_8_66_3_57_57_98_86_48_2_100_0_10_71_17_75_71_91_100_82_39_1_68_36_60_50_64_71_17_9_0_10,3,0.0111,[27.0688],0.0,0.0
genes_22_49_85_100_8_69_8_28_0_58_96_70_0_20_23_83_12_81_47_31_62_42_7_31_71_94_62_80_41_56_2_8_19,3,0.0111,[26.719],0.0,0.0
genes_91_92_93_83_8_40_57_47_58_48_67_86_0_33_57_19_9_69_8_29_17_51_43_74_76_61_37_18_41_56_10_72_6,4,0.0062,[22.6815],0.0,0.0
genes_91_45_82_11_8_40_57_95_61_51_44_83_0_46_89_19_12_63_86_5_60_27_3_32_78_16_55_18_36_50_4_45_45,4,0.0062,[21.7492],0.0,0.0
genes_0_49_86_76_6_42_53_98_2_98_40_60_0_20_53_19_12_66_60_5_6_94_41_68_33_90_53_10_38_51_23_60_8,4,0.0062,[20.0396],0.0,0.0
genes_26_33_83_25_12_66_7_65_0_63_65_85_0_33_57_15_13_76_89_28_6_38_57_18_54_10_47_12_12_14_8_13_14,5,0.004,[17.559],0.0,0.0
genes_0_24_79_64_14_66_7_58_0_48_65_98_0_81_57_20_13_49_89_28_15_67_57_68_57_65_50_46_11_14_2_3_13,4,0.0047,[16.4328],0.0,0.0
genes_0_41_93_68_8_30_54_20_66_50_100_97_0_85_48_77_1_50_55_63_18_89_4_69_49_81_62_5_31_56_0_3_14,5,0.004,[16.2464],0.0,0.0
genes_15_10_54_63_6_44_67_48_86_48_36_90_0_26_92_20_20_43_82_24_50_94_77_36_49_80_63_5_70_94_15_53_50,5,0.004,[16.1644],0.0,0.0
genes_0_49_88_72_2_46_5_20_0_98_44_60_0_83_53_77_12_79_62_37_8_89_53_68_33_90_47_42_39_56_7_65_13,5,0.0041,[16.1177],0.0,0.0
