AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
homoSCselfPlayMTrue.csv,True,"[""S"", 3]",SelfPlay,0,False,16.0,NAN,NAN,NAN,"[[12.0, 14.0, 19.0, 16.0, 21.0, 11.0, 18.0, 22.0, 17.0, 10.0], [10.0, 12.0, 13.0, 13.0, 10.0, 10.0, 10.0, 27.0, 29.0, 26.0]]",[]
