AgentType,RandomAgents,RoundType,Scenario,PeepConstant,EnforceMajority,AverageUtilityNonCats,AverageUtilityCats,AveragePopularityNonCats,AveragePopularityCats,UtilityLog,PopularityLog
mixedJHGSelfPlay.csv,True,"[""J"", 3]",SelfPlay,1,True,NAN,NAN,115.87698765979705,NAN,[],"[[119.46608248404675, 122.2220847148316, 120.40966727391799, 120.35670118965774, 108.14006657009301, 105.76076920318825, 120.73807187724623, 113.60618356526425, 114.58329537730668, 114.28782212103428], [121.61029645500332, 104.5747039952783, 118.83177670502693, 117.70683317909581, 106.11948592231991, 130.90317356758078, 112.18532685228953, 117.59371930270439, 102.71004879638409, 125.73364404367143]]"
