Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_69_21_16_57_42_97_99_30_87_33_18_87_64_56_97_0_13_79_71_89_69_17_26_96_7_76_100_49_31_44_36_99_60_22_24_92_96_75_52_27_80_76_100_97_82_31_6_0_86_7_1_23_47_86_77_0_89_42_10_80_40_50_37_52_84_54_36_98_24_27_30_5_21_44_49_64_76_84_54_75_36_0_76_31_71_35_92_73_34_80_91_9_43_11_78_20_29_7_65,1,0.3,11.0
genes_55_69_29_80_42_13_4_38_82_70_82_100_32_71_33_78_15_65_73_29_58_19_95_12_15_53_50_29_84_93_70_42_49_81_6_44_81_98_24_79_80_22_60_81_15_20_11_88_18_82_92_13_88_13_73_40_41_53_49_18_55_41_79_49_100_66_22_55_16_26_13_27_91_39_50_51_85_30_31_24_35_52_93_15_68_10_13_7_39_100_90_24_76_79_1_65_41_3_0,1,0.15,8.0
genes_67_73_27_7_46_92_4_61_33_45_44_74_51_9_38_78_55_60_100_34_91_74_18_90_23_58_33_36_83_88_14_30_67_93_26_51_73_80_87_10_8_16_88_0_56_83_38_28_98_27_39_28_79_14_78_55_87_45_90_70_46_38_84_35_74_12_71_45_1_4_7_63_80_76_19_47_83_29_1_12_56_0_25_87_89_10_86_70_26_47_90_100_50_11_73_77_30_79_61,1,0.1,7.0
genes_66_84_26_56_49_96_4_36_87_30_93_98_60_100_11_78_55_64_99_32_39_57_48_82_17_10_73_41_92_5_89_32_4_35_27_47_82_38_87_5_100_36_89_7_56_93_45_90_97_60_27_19_37_16_62_12_69_42_84_91_42_80_84_94_84_33_23_94_4_52_54_41_56_32_72_75_3_48_61_59_70_0_38_15_52_54_91_73_36_26_73_100_46_11_51_75_27_82_88,1,0.1,7.0
genes_69_87_78_40_56_97_99_30_87_31_92_46_65_2_100_78_55_10_71_18_31_47_43_82_44_10_50_48_31_81_59_19_56_88_24_41_71_44_75_2_14_29_90_93_35_99_7_90_35_55_74_36_47_41_19_79_41_42_90_30_98_55_12_94_36_54_10_98_54_51_30_41_21_95_49_56_76_81_55_26_73_0_28_85_81_41_92_72_26_95_69_9_77_6_35_20_34_0_65,3,0.05,6.0
genes_57_84_26_19_56_11_92_42_87_77_28_46_60_7_16_78_23_81_82_31_49_89_45_81_19_29_7_42_9_5_69_19_9_90_31_40_79_44_69_0_14_15_89_92_56_89_45_90_92_7_27_24_37_11_16_52_44_43_93_30_37_52_12_98_84_14_100_99_48_95_73_41_79_85_15_64_82_16_68_75_70_0_34_20_45_19_53_73_61_48_43_100_72_32_75_75_33_81_65,3,0.0333,5.6667
genes_50_72_26_55_17_93_9_57_87_71_18_77_52_28_34_78_55_11_73_69_54_75_38_90_13_58_24_41_9_68_93_21_21_28_27_47_51_80_72_2_8_54_88_1_52_87_2_3_98_89_53_13_79_15_79_43_69_85_100_70_57_38_34_42_81_13_98_99_52_98_57_25_80_10_42_64_54_81_1_31_36_89_24_84_69_58_94_70_33_47_86_100_70_79_25_76_28_81_51,2,0.025,5.5
genes_64_52_39_25_100_21_54_25_87_33_84_100_16_71_96_78_5_56_73_66_35_5_81_85_18_10_3_49_93_91_37_31_36_90_63_81_73_80_72_8_7_19_97_0_14_97_41_0_100_96_80_13_79_85_61_11_88_44_90_80_13_38_64_41_100_8_98_81_49_98_88_95_93_8_42_61_79_71_31_26_60_7_86_100_9_50_33_72_17_23_75_5_69_32_66_83_0_0_47,2,0.025,5.5
genes_50_67_26_46_95_15_73_42_41_28_100_95_62_28_37_78_58_84_44_67_91_65_36_93_7_95_29_41_83_93_89_28_67_98_27_41_51_80_83_57_8_53_88_1_53_83_90_100_98_27_9_0_36_13_59_80_63_44_90_30_14_38_34_74_84_28_16_99_1_18_67_15_86_8_2_64_10_48_31_75_56_0_25_75_69_32_28_76_70_100_100_100_8_11_52_77_27_82_78,1,0.0,5.0
genes_56_20_26_55_56_82_92_43_82_54_21_90_65_28_29_78_26_60_77_30_84_66_98_5_14_59_50_48_83_42_77_21_21_93_55_59_45_11_72_12_2_67_66_14_56_98_38_28_87_56_78_27_74_11_23_49_88_100_57_31_43_61_86_62_75_37_14_45_83_19_62_6_77_94_49_7_94_69_84_63_77_0_24_84_60_99_13_73_29_97_90_58_73_73_77_79_4_82_68,1,0.0,5.0
