Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_82_65_57_69_17_0_60_68_20_100_90_16_48_79_10_86_42_64_47_4_86_54_44_65_77_20_6_7_11_36_0_14_39_20_92_26_68_6_33_75_48_81_55_70_70_5_6_44_51_31_59_24_55_5_33_76_62_81_36_78_92_30_48_60_88_67_32_100_54_94_93_41_11_63_51_70_28_71_70_88_71_56_40_33_95_47_76_15_97_30_50_49_26_97_84_78_100_4_13,1,0.0,5.0
genes_74_29_55_34_45_8_63_16_10_80_80_13_76_27_27_26_95_63_49_33_40_74_42_61_71_18_9_2_90_28_60_81_85_78_86_96_71_73_35_90_80_66_26_83_84_13_22_33_45_86_34_95_80_9_35_6_58_26_62_88_100_92_65_42_83_56_0_99_70_68_98_90_12_27_70_45_4_50_29_9_69_84_0_24_44_21_84_10_94_23_69_47_98_65_10_75_45_7_58,2,0.0,5.0
genes_82_81_9_34_42_50_60_76_90_93_13_65_89_35_46_46_30_70_52_30_89_71_53_87_0_57_79_41_3_26_89_92_21_85_67_33_63_10_53_3_84_67_33_38_91_11_17_18_56_79_64_1_67_32_27_76_57_57_78_64_100_43_59_97_6_16_5_99_56_39_39_42_74_8_66_27_76_95_29_15_23_81_34_9_99_16_69_25_11_43_62_85_20_51_4_80_44_48_74,1,0.0,5.0
genes_82_30_75_31_43_30_58_67_88_99_82_65_86_95_50_57_30_55_74_31_40_56_58_55_55_53_79_41_78_31_95_92_21_85_44_26_63_70_21_4_18_48_30_22_97_23_12_50_96_79_37_27_67_33_32_61_57_32_74_18_78_46_3_96_6_60_6_100_21_37_100_90_14_41_52_71_15_92_40_87_62_84_0_9_91_43_100_25_89_31_72_48_44_29_1_76_48_0_25,2,0.0,5.0
genes_80_64_72_45_36_35_60_8_80_71_80_78_42_35_53_86_96_72_26_35_91_27_64_61_20_26_88_100_30_34_60_18_52_18_67_21_74_81_39_90_84_63_60_36_11_21_9_53_48_57_29_31_56_7_28_12_54_57_57_2_58_48_58_62_76_10_70_88_61_72_100_90_46_46_96_55_18_77_53_100_23_94_8_30_100_43_85_25_15_29_64_51_69_28_0_17_83_7_83,1,0.0,5.0
genes_97_57_54_35_40_28_60_3_88_64_76_78_76_27_29_86_53_12_8_24_84_54_24_57_29_27_40_44_51_37_95_5_48_17_67_40_74_73_69_2_84_1_48_40_11_18_12_53_84_40_27_31_39_4_16_13_54_59_57_94_58_29_58_91_8_9_62_27_9_71_97_90_11_46_22_27_18_89_67_10_93_83_0_94_100_5_90_37_15_100_51_51_95_28_0_17_45_7_83,2,0.0,5.0
genes_79_51_57_49_45_34_96_26_63_74_19_65_44_35_27_22_54_64_30_33_40_82_53_55_55_46_9_43_6_27_89_92_33_48_76_26_71_73_31_3_89_66_53_100_97_43_12_50_97_79_1_37_38_6_28_61_95_59_0_18_78_45_36_100_60_61_68_56_22_37_40_42_27_68_70_25_18_77_40_87_61_84_0_9_66_47_100_15_37_31_22_49_15_32_4_75_95_46_58,4,0.0,5.0
genes_77_53_38_35_39_55_60_39_16_74_80_30_26_11_7_22_40_60_53_9_40_82_44_61_82_78_82_78_96_20_89_1_13_93_100_54_74_80_37_62_23_66_50_67_24_36_3_30_85_31_44_37_21_71_42_74_95_76_3_37_83_37_67_89_88_16_46_17_22_37_65_90_27_71_7_48_37_77_67_6_22_56_67_94_33_44_23_15_56_3_58_88_15_23_84_75_48_5_29,1,0.0,5.0
genes_84_55_36_37_43_33_96_39_92_65_83_65_76_32_38_57_30_64_30_31_40_72_39_55_55_15_41_2_83_28_90_92_45_86_9_33_83_71_38_2_82_58_53_4_97_15_22_25_49_31_18_42_67_22_28_12_58_59_88_81_100_43_63_89_6_60_64_63_20_37_65_43_27_41_36_77_14_19_40_100_58_60_5_18_99_43_80_27_37_31_53_14_64_65_4_80_100_43_29,2,0.0,5.0
genes_77_27_57_24_51_34_4_16_10_74_83_30_71_78_26_22_43_64_53_9_89_74_51_57_71_46_9_78_70_31_89_13_49_44_89_40_65_73_28_0_89_66_55_100_97_38_12_30_12_39_89_59_38_8_29_61_20_37_78_32_61_47_39_96_83_63_45_96_70_78_43_90_48_27_7_48_21_77_68_92_61_58_87_17_66_21_97_20_21_27_66_88_98_31_68_75_100_2_58,2,0.0,5.0
genes_74_64_11_49_45_34_8_52_78_74_13_70_67_35_27_86_34_64_30_33_43_20_47_93_86_46_7_39_6_27_21_92_13_48_73_35_71_70_31_0_76_66_32_100_97_43_9_44_9_39_89_24_38_1_43_100_59_44_0_37_90_47_60_96_60_61_67_96_17_35_40_38_48_65_70_48_34_71_40_28_61_9_0_94_72_21_3_34_21_18_22_49_10_21_85_83_95_51_58,1,0.0,5.0
genes_28_90_54_35_45_30_60_0_80_71_79_78_83_35_46_86_32_12_60_75_61_44_24_57_52_26_75_90_11_28_90_92_48_28_67_26_36_56_39_44_84_35_48_49_11_52_12_53_48_0_20_37_56_5_29_12_5_57_68_94_58_49_58_59_4_17_39_88_25_93_42_88_11_37_54_75_18_94_62_98_47_58_16_36_100_16_85_37_77_29_9_54_15_31_12_25_92_7_60,3,0.0,5.0
genes_74_64_15_34_51_47_56_11_16_93_1_13_37_78_54_58_53_60_45_33_43_74_53_61_20_18_9_100_99_27_0_1_54_81_96_40_58_73_35_2_83_62_100_85_23_48_21_33_96_39_33_58_21_29_35_57_95_54_62_78_99_44_63_79_72_56_66_33_23_77_43_90_56_27_74_53_4_89_59_9_23_84_86_24_100_44_13_11_100_35_69_48_72_31_73_73_40_2_58,1,0.0,5.0
