Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_72_60_79_49_45_85_43_77_23_39_57_75_72_0_99_2_18_7_100_58_37_0_72_36_23_95_46_49_68_36_57_51_76_20_62_58_80_78_75_12_15_64_76_97_87_85_40_4_95_31_48_32_71_11_76_8_0_47_51_51_18_52_69_42_65_95_75_36_7_35_72_90_31_44_40_15_84_61_59_70_63_48_91_39_13_9_98_68_35_55_91_59_27_25_75_74_40_0_43,1,0.0,5.0
genes_20_86_30_4_47_39_69_93_5_56_64_69_50_76_30_1_48_10_68_53_42_0_74_17_13_67_44_88_50_29_35_32_68_17_78_69_62_81_75_7_20_70_65_64_26_94_67_1_24_64_93_25_61_10_99_11_78_0_21_28_58_47_85_4_2_22_75_38_88_7_76_58_33_9_19_71_81_36_50_0_44_0_97_100_7_59_100_69_48_96_85_94_14_11_12_77_15_66_31,3,0.0,5.0
genes_21_92_33_81_43_90_42_36_5_24_56_30_95_5_92_1_29_36_76_86_82_59_64_86_24_93_45_48_84_81_67_50_84_78_75_91_82_68_74_73_89_50_0_94_38_29_33_8_64_31_2_33_18_34_69_38_60_68_89_33_73_41_57_51_59_100_74_57_8_23_60_98_45_80_30_12_0_73_13_24_92_99_3_92_5_53_53_34_42_0_58_94_66_20_73_75_41_29_45,1,0.0,5.0
genes_54_2_34_17_27_36_91_95_26_44_100_55_44_31_69_45_87_9_90_34_51_44_95_99_16_67_100_39_82_45_69_47_49_57_75_3_74_26_41_53_56_59_92_90_91_76_32_4_29_30_61_3_79_100_43_79_84_63_49_96_72_38_46_77_65_23_79_36_49_97_27_86_33_36_75_43_84_49_54_67_37_92_36_20_6_21_63_37_40_96_81_42_97_23_90_42_45_84_28,2,0.0,5.0
genes_63_64_79_84_14_89_90_44_25_76_57_18_63_71_35_1_51_12_98_25_42_34_25_91_13_98_40_83_20_37_69_34_57_96_62_97_58_95_79_8_88_59_86_96_52_23_96_100_81_54_44_27_40_11_34_82_77_100_98_96_74_29_79_12_66_95_49_2_5_58_82_86_30_86_17_8_83_62_49_5_3_96_89_85_15_4_98_40_21_100_43_2_9_11_14_33_42_62_86,3,0.0,5.0
genes_34_64_79_0_27_9_43_13_9_71_49_80_58_78_41_23_7_40_70_28_45_0_70_36_29_48_60_36_84_7_65_54_70_46_75_79_49_77_15_1_14_51_54_93_88_67_35_100_4_57_37_40_69_11_70_79_84_37_98_33_58_44_55_38_11_100_17_36_8_2_18_88_37_40_34_59_41_79_47_70_54_48_11_17_77_23_98_97_36_54_82_42_97_23_56_75_42_28_75,1,0.0,5.0
genes_80_86_25_55_52_39_38_93_21_44_46_63_58_86_30_1_18_10_25_28_47_46_72_17_13_93_50_90_63_36_20_32_68_65_75_76_80_78_34_12_20_71_65_93_90_22_68_90_24_64_48_86_71_82_99_83_60_62_47_23_71_52_35_42_15_4_75_32_88_7_76_95_33_44_39_34_88_61_50_13_100_48_91_27_79_85_5_93_36_54_76_92_27_16_50_75_69_28_43,1,0.0,5.0
genes_80_88_29_53_12_13_66_97_19_30_85_17_9_61_99_58_28_32_68_94_84_92_81_65_13_24_50_40_76_33_29_50_68_79_62_51_29_81_66_10_68_99_91_28_37_92_67_97_20_69_8_21_75_100_79_4_91_44_71_60_66_32_34_69_65_4_49_54_88_41_82_58_29_78_21_11_80_69_88_8_100_73_44_93_75_28_48_37_42_31_85_95_11_22_27_82_69_29_23,1,0.0,5.0
genes_21_64_39_70_16_90_42_88_23_63_56_69_76_74_77_60_29_85_98_29_82_0_78_20_23_90_52_88_37_80_66_83_76_65_100_68_11_75_15_28_61_66_19_94_85_29_32_48_32_54_95_94_38_34_75_84_74_33_0_23_72_47_49_11_74_100_75_70_15_39_75_96_72_22_41_56_88_62_13_25_37_56_3_23_4_53_96_37_34_96_58_43_7_84_51_77_37_68_42,3,0.0,5.0
genes_69_1_36_58_48_14_42_88_26_49_56_69_50_84_8_5_64_87_63_53_42_4_70_82_17_24_40_88_2_36_71_11_83_84_8_93_2_45_75_56_26_43_24_40_1_25_66_8_24_26_84_40_14_83_3_0_84_98_47_95_95_84_83_80_89_20_45_58_19_33_72_88_31_80_45_9_82_24_86_62_72_94_86_85_66_57_63_82_20_98_21_94_12_22_37_81_56_90_14,2,0.0,5.0
genes_68_67_28_35_47_4_2_88_75_19_97_80_95_79_39_8_57_85_62_48_85_49_19_66_24_24_94_88_2_29_69_80_67_79_100_100_84_77_61_82_25_83_54_86_37_24_32_48_24_67_38_40_68_81_42_83_88_80_47_33_52_50_38_77_64_100_49_58_5_44_81_95_33_45_14_36_81_69_63_0_22_97_3_91_65_25_22_37_31_92_67_97_11_25_52_34_35_71_45,3,0.0,5.0
genes_71_64_16_53_96_89_64_28_19_24_100_76_95_93_98_56_60_85_80_90_82_49_33_86_15_24_55_53_83_80_69_26_80_67_60_100_82_64_82_25_4_82_87_89_38_32_63_48_32_89_95_94_38_34_70_85_81_72_0_33_71_44_40_77_58_100_92_62_5_44_75_39_33_88_9_11_81_61_13_24_96_0_34_96_2_53_70_37_30_92_55_48_7_27_37_81_44_71_45,1,0.0,5.0
genes_14_88_34_37_43_4_58_37_36_60_54_69_98_56_59_8_15_40_69_26_32_0_64_43_27_66_37_36_65_42_9_80_60_46_100_82_57_77_72_27_68_60_0_26_51_90_32_97_69_87_63_11_16_6_69_82_88_80_67_95_74_35_54_72_68_69_74_54_8_25_81_4_22_38_32_81_84_24_83_64_37_0_88_21_5_26_53_42_56_96_76_42_62_100_75_77_78_0_68,1,0.0,5.0
genes_14_67_21_85_42_22_32_88_22_96_56_17_44_66_75_58_57_38_69_92_50_92_71_91_13_64_45_33_2_95_34_80_81_58_75_76_29_76_77_12_63_50_96_61_62_23_74_98_81_91_33_36_42_100_2_59_86_0_88_95_58_96_34_43_65_94_85_34_43_100_62_90_35_81_16_60_88_93_51_66_60_9_91_86_8_57_97_90_42_90_85_57_81_12_11_79_39_30_30,2,0.0,5.0
genes_80_86_25_39_52_36_71_93_21_33_46_48_58_5_99_1_48_13_30_85_42_47_96_17_4_48_49_48_76_29_69_32_84_65_17_100_82_68_62_25_89_51_65_94_40_29_41_90_81_31_58_86_35_10_71_83_78_78_47_28_71_47_35_47_15_4_26_32_5_7_76_58_33_80_9_7_59_22_50_15_92_13_89_32_79_53_5_69_42_91_85_94_46_16_50_56_41_29_31,1,0.0,5.0
genes_72_5_34_55_16_8_91_36_21_71_100_15_44_68_81_3_54_7_83_34_42_44_76_17_34_58_46_39_3_11_31_80_53_57_62_64_11_61_74_8_55_58_54_93_85_73_43_94_1_30_56_33_72_39_43_79_28_90_98_100_58_38_76_79_15_84_75_35_65_98_82_95_0_40_39_63_79_44_51_62_49_91_41_23_12_82_63_76_36_96_58_66_47_25_90_93_45_71_100,1,0.0,5.0
