Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_16_59_41_53_81_85_39_69_0_59_16_30_57_73_22_6_72_22_14_31_48_25_20_90_49_53_95_40_94_79_31_5_79_94_43_0_83_68_9_19_29_42_74_35_76_65_7_6_30_99_94_67_92_93_76_0_5_75_46_94_27_19_57_97_22_69_17_34_44_100_59_49_89_27_100_94_62_87_10_61_60_66_1_39_27_13_19_24_43_56_53_98_30_95_22_44_58_52_38,3,0.0,5.0
genes_40_9_51_53_11_3_35_27_20_55_94_30_3_71_82_6_20_69_14_86_85_29_57_45_90_28_98_15_49_90_86_78_16_28_39_71_26_60_53_19_26_37_28_77_0_70_82_6_96_63_62_4_98_98_31_83_4_66_51_48_41_23_19_46_49_7_15_45_49_11_15_29_9_36_27_35_74_61_27_9_55_9_36_98_28_89_74_38_22_44_85_100_9_24_21_31_7_71_64,1,0.0,5.0
genes_56_54_70_46_95_27_95_35_8_64_89_31_66_73_67_5_90_9_58_31_80_85_57_84_50_24_7_40_67_94_77_18_90_11_18_68_12_68_47_4_8_55_74_67_30_60_82_97_34_63_5_51_49_78_15_51_86_23_63_84_30_26_44_72_57_6_85_31_21_100_80_67_80_24_100_87_11_88_35_100_71_66_44_90_27_42_100_100_7_40_60_88_94_69_49_23_63_31_49,1,0.0,5.0
genes_44_78_4_14_16_0_65_85_94_34_100_46_43_71_3_62_12_77_58_88_80_32_71_73_73_61_8_99_19_37_33_83_23_16_98_31_64_65_30_12_18_42_18_14_63_74_38_14_65_54_92_53_92_7_7_85_73_2_58_87_29_96_43_38_82_85_5_38_26_55_55_48_82_27_23_39_0_89_11_24_28_33_69_53_96_89_78_23_67_18_89_20_67_12_81_33_7_71_38,2,0.0,5.0
genes_31_62_70_32_95_28_95_2_0_59_62_35_61_22_95_1_95_76_4_31_76_82_57_64_51_33_53_43_30_77_33_6_5_65_3_60_12_66_17_18_0_55_72_91_72_60_82_8_61_56_5_44_55_78_52_0_81_27_54_84_27_39_40_72_27_23_81_47_100_99_59_67_74_24_51_87_100_91_31_100_76_64_3_9_6_99_19_94_7_40_85_49_39_66_80_23_53_48_97,2,0.0,5.0
genes_30_76_29_17_18_0_78_32_0_44_98_35_5_80_95_5_45_35_7_68_6_6_22_70_25_23_95_43_91_39_70_54_78_62_33_100_42_65_3_8_11_42_78_88_21_71_67_1_90_43_62_9_30_93_83_37_77_65_47_89_5_18_53_41_21_53_21_51_10_8_37_0_95_49_47_41_84_90_19_60_5_37_82_93_63_46_55_23_26_88_85_54_63_24_48_31_78_68_25,2,0.0,5.0
genes_16_89_95_14_11_91_36_88_50_59_71_35_2_92_24_8_72_72_14_79_86_25_65_93_18_57_51_40_73_94_31_14_79_91_18_8_83_68_85_19_8_42_74_87_52_12_7_59_57_58_6_67_55_95_31_0_80_75_53_98_27_13_57_67_21_1_9_51_79_100_59_81_3_45_23_41_62_74_23_16_76_40_70_44_34_99_88_65_64_88_85_55_35_84_18_29_7_72_31,2,0.0,5.0
genes_32_89_93_14_10_89_36_88_50_40_54_32_9_54_88_98_72_76_12_79_86_22_69_98_96_28_9_43_43_94_28_14_23_91_20_96_37_72_85_50_8_42_76_51_52_12_80_54_61_55_100_50_15_96_31_51_84_70_53_61_39_13_49_66_64_4_9_51_79_100_15_80_3_45_23_41_85_74_23_16_33_40_70_43_37_99_88_33_64_88_90_100_35_65_18_31_7_72_31,1,0.0,5.0
genes_53_64_72_35_4_85_5_65_1_44_16_19_38_73_22_70_84_45_42_83_84_22_15_95_48_34_24_39_58_19_73_17_38_57_83_15_23_43_81_18_15_87_50_8_31_21_33_25_90_92_77_27_16_95_76_86_77_70_69_98_75_39_54_73_22_20_7_30_78_10_52_64_78_79_100_95_25_2_30_40_27_7_84_92_61_65_79_37_11_42_2_86_86_24_30_57_63_31_64,3,0.0,5.0
genes_51_10_90_81_6_83_3_31_55_65_98_49_67_97_93_71_72_60_11_47_85_85_21_80_7_90_42_39_73_92_33_39_79_64_95_71_6_26_53_93_26_43_95_44_64_24_65_59_16_98_59_70_19_95_65_51_76_16_66_0_91_19_49_84_84_10_20_45_49_8_38_29_78_30_96_46_8_90_28_59_18_51_88_33_72_41_88_41_22_96_63_45_94_19_45_57_63_44_48,1,0.0,5.0
genes_29_63_7_17_83_24_31_60_0_44_55_28_17_94_41_8_88_46_98_65_78_25_69_92_10_57_51_36_73_40_54_14_75_58_39_86_10_68_13_64_14_73_84_33_49_6_70_22_57_39_100_66_39_13_10_85_58_26_43_71_26_13_28_91_21_53_17_56_49_17_44_64_61_27_39_41_75_99_32_56_52_37_88_93_66_65_77_33_22_46_72_54_39_10_70_73_16_49_97,1,0.0,5.0
genes_75_6_49_48_8_3_80_90_38_41_100_23_72_86_32_5_86_73_12_87_80_29_77_80_48_27_31_46_59_89_95_14_39_50_82_74_19_68_92_14_27_46_29_31_28_93_77_0_100_47_76_6_90_14_11_4_83_4_49_13_30_91_86_97_51_10_1_47_11_96_22_0_17_39_34_40_78_58_20_100_56_10_39_9_66_28_79_42_39_42_80_47_30_95_69_46_11_85_26,1,0.0,5.0
genes_44_6_1_39_91_80_0_83_24_22_73_30_4_5_93_5_25_48_7_88_85_19_23_97_44_48_60_39_53_37_71_53_76_25_37_90_63_64_3_18_18_46_57_91_58_31_33_6_34_31_9_12_92_15_31_83_77_27_46_90_44_96_46_44_75_5_12_55_79_99_80_18_78_42_98_88_58_58_11_56_60_28_23_40_61_40_58_42_14_91_94_16_35_95_33_41_26_72_14,1,0.0,5.0
genes_36_93_40_30_15_90_80_44_24_18_73_54_72_73_93_5_91_25_0_84_44_20_21_87_79_96_28_43_48_39_35_39_79_58_82_71_37_68_80_32_20_42_98_64_76_80_66_9_66_40_71_81_92_95_71_81_70_65_46_91_21_39_40_13_16_22_0_27_30_98_36_69_78_28_50_41_8_27_23_59_57_59_93_71_63_100_97_23_80_88_85_86_21_52_62_37_71_52_29,2,0.0,5.0
genes_15_62_4_30_88_80_74_32_4_63_57_12_28_5_33_5_97_35_14_26_82_50_48_96_43_57_52_73_49_41_75_78_76_68_36_11_31_64_80_19_18_43_78_85_58_63_33_66_30_92_4_6_87_10_33_83_75_65_64_93_8_22_40_68_57_18_4_34_79_100_28_70_90_35_27_51_84_86_27_56_60_4_39_94_61_26_97_63_11_89_85_60_9_31_20_69_3_18_33,2,0.0,5.0
genes_5_97_41_62_6_83_78_43_1_63_94_32_67_73_86_100_72_24_57_26_85_19_21_80_49_20_95_46_61_79_88_50_76_96_38_47_6_26_20_19_21_37_95_35_64_72_66_16_79_100_32_70_92_89_62_81_4_16_63_94_29_19_49_100_84_0_5_45_19_8_69_29_60_71_95_46_75_100_18_45_24_53_88_43_58_94_56_41_7_58_90_36_26_19_80_57_16_44_38,1,0.0,5.0
genes_44_97_49_71_18_98_0_54_7_62_73_49_4_92_97_0_25_73_58_88_90_23_23_80_15_20_21_39_66_39_75_7_76_16_33_8_77_98_13_93_14_36_57_91_63_72_42_61_55_48_9_53_92_95_78_87_76_21_47_90_26_94_41_55_84_86_17_55_79_35_80_62_78_47_28_25_8_58_72_11_60_28_96_72_1_36_79_42_14_55_66_56_64_10_73_41_96_70_14,2,0.0,5.0
genes_90_6_93_13_83_83_32_30_86_63_58_49_87_63_82_62_92_74_11_87_73_23_69_97_10_23_28_46_96_40_71_6_79_27_89_47_8_79_48_12_14_85_100_88_64_71_87_59_16_61_32_63_92_96_81_85_77_16_96_15_37_19_43_38_21_82_15_54_49_6_52_2_36_27_39_94_75_96_56_26_5_35_88_93_42_57_59_38_67_35_85_54_35_89_51_31_39_69_29,2,0.0,5.0
genes_15_59_7_13_10_80_73_31_0_44_57_50_41_74_95_8_92_67_52_80_80_23_20_69_49_61_95_40_96_90_45_18_39_61_35_71_35_36_37_12_13_52_71_35_57_6_7_97_17_54_63_47_92_49_55_83_76_65_63_66_55_48_2_91_76_52_9_54_29_3_37_0_36_43_100_35_27_73_32_10_57_57_89_65_58_73_97_34_73_43_85_51_30_10_82_31_16_2_31,2,0.0,5.0
genes_57_59_5_32_15_84_29_36_24_41_98_94_0_82_81_5_21_73_93_26_44_45_68_24_90_25_28_46_66_4_61_14_91_24_27_50_79_48_17_14_9_55_34_31_74_21_26_52_88_92_32_6_89_95_10_83_69_23_96_94_30_39_15_70_49_10_1_30_12_10_32_0_9_40_34_87_75_16_55_100_52_10_84_97_6_40_57_42_39_42_55_2_30_21_69_33_26_26_36,2,0.0,5.0
genes_82_64_36_32_44_87_80_6_92_32_94_54_55_66_30_46_92_76_3_71_51_18_15_97_83_32_94_43_66_41_33_14_77_69_40_6_42_68_93_34_23_52_82_80_28_70_83_35_54_61_63_20_32_51_10_57_87_66_63_58_30_22_36_75_80_5_72_20_44_10_52_17_9_28_100_35_5_75_20_43_52_37_3_72_61_46_75_38_19_43_94_22_39_26_82_37_61_56_62,1,0.0,5.0
genes_31_64_5_30_83_23_80_26_0_39_21_74_67_73_32_3_27_76_93_25_44_33_18_92_44_23_28_87_44_44_44_54_71_58_82_55_37_66_47_61_26_50_84_67_31_6_72_8_90_49_66_25_93_36_0_81_73_71_42_91_87_23_18_34_47_53_9_82_49_98_70_14_76_27_50_46_72_97_30_59_5_33_46_67_63_100_55_23_75_88_85_56_31_52_67_25_71_21_97,1,0.0,5.0
genes_2_95_93_10_18_4_73_27_92_65_94_50_61_73_42_58_81_73_95_22_86_23_48_97_44_24_22_87_66_82_71_92_25_58_97_100_37_68_80_34_13_49_78_88_76_91_65_6_30_63_64_89_89_46_65_37_66_71_62_97_29_43_2_79_67_2_100_30_49_98_34_42_90_43_100_25_8_44_18_61_27_54_82_72_63_63_95_38_4_35_63_60_29_84_31_14_68_70_17,1,0.0,5.0
