Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_76_56_62_43_93_71_58_1_51_76_85_56_68_89_55_58_0_54_64_20_21_85_56_49_40_74_35_38_90_0_79_5_37_26_76_43_67_70_73_88_79_76_25_38_89_42_15_57_93_66_64_41_74_10_32_3_15_43_74_92_81_17_51_55_92_13_64_88_23_63_100_52_50_64_48_89_76_47_71_25_100_48_68_20_64_18_97_79_20_32_51_23_34_65_10_91_54_74_61,1,0.15,8.0
genes_79_77_35_29_51_13_68_62_85_13_83_73_39_33_22_51_50_63_59_0_12_19_22_61_13_20_30_78_14_33_56_18_40_28_47_31_71_28_31_24_87_26_63_20_88_42_22_42_20_31_64_27_82_12_44_69_70_52_83_2_79_48_23_40_5_13_100_83_68_10_39_19_22_11_49_21_35_89_40_100_62_54_87_97_66_36_76_15_99_43_56_91_48_60_10_81_3_9_70,2,0.125,7.5
genes_77_65_99_34_51_29_22_65_10_72_13_73_68_20_47_34_2_69_56_9_43_73_57_59_77_20_40_82_87_34_92_9_39_85_41_98_78_73_69_79_86_71_33_68_88_47_4_7_100_57_46_12_23_66_43_53_60_57_31_82_95_43_66_78_11_54_46_96_36_37_57_84_27_24_46_27_85_23_53_24_56_55_68_42_100_16_13_77_94_5_69_14_98_31_6_26_0_5_70,2,0.075,6.5
genes_79_55_54_33_42_13_8_65_85_94_78_85_68_82_23_36_40_66_48_28_38_74_63_63_51_46_28_37_14_27_92_5_30_16_96_35_78_75_69_90_23_35_53_72_93_20_3_7_16_4_29_56_23_31_28_53_57_57_37_82_87_53_66_59_6_56_46_19_31_78_52_19_46_28_54_27_83_23_53_24_75_58_45_12_66_43_17_28_94_31_68_14_56_31_16_77_0_46_27,3,0.0667,6.3333
genes_36_64_57_88_39_1_100_46_83_67_80_22_13_93_23_64_24_87_52_30_83_74_17_65_25_20_39_44_96_30_57_14_50_19_67_39_78_20_79_79_89_1_55_70_54_5_7_50_14_43_63_33_38_66_36_53_87_48_31_88_95_35_50_62_29_10_14_90_20_37_43_100_27_65_53_48_84_43_39_24_56_71_0_33_100_16_88_25_19_6_7_89_51_100_78_76_84_7_53,2,0.05,6.0
genes_90_76_38_34_88_9_67_65_10_72_78_37_68_86_47_69_5_79_86_24_41_22_51_93_71_46_55_50_20_31_60_76_13_80_23_40_78_24_73_47_81_35_70_40_70_38_5_27_92_79_10_31_21_10_29_3_95_85_95_82_85_46_9_21_26_56_96_55_3_36_73_41_42_42_38_55_35_34_30_24_99_64_68_37_38_21_70_20_3_87_56_90_57_74_73_75_40_2_61,2,0.05,6.0
genes_90_75_100_35_42_17_57_79_86_66_79_65_23_66_51_70_32_85_52_29_86_72_30_16_19_38_100_81_11_34_62_13_22_82_61_37_5_0_69_84_80_18_48_42_47_10_14_44_20_58_76_35_19_10_30_98_56_13_34_93_89_92_61_42_88_13_66_85_23_24_98_57_53_31_52_62_81_82_42_11_77_8_42_29_84_36_94_79_93_17_51_95_24_20_18_77_74_15_64,2,0.025,5.5
genes_84_36_55_33_50_13_73_15_89_82_84_36_71_84_22_86_26_71_81_33_7_22_58_54_8_94_85_79_64_34_55_18_40_11_44_26_71_23_74_80_39_18_57_37_31_7_22_33_15_20_94_95_82_10_49_32_95_47_83_55_100_48_65_1_39_16_97_88_68_34_39_42_27_68_49_46_35_87_40_67_46_78_7_37_42_16_94_15_95_43_93_96_48_60_8_77_6_53_31,1,0.0,5.0
genes_91_75_54_34_42_4_57_65_10_72_82_8_68_82_27_86_38_70_26_34_38_73_65_44_71_46_85_45_98_25_92_5_22_16_61_26_78_26_69_95_80_18_33_29_85_51_3_35_20_58_51_2_74_62_80_98_23_57_37_82_95_43_61_39_88_12_64_85_55_25_11_96_20_60_52_27_58_23_53_24_24_8_68_29_84_26_94_21_94_43_60_48_60_20_9_5_70_5_27,1,0.0,5.0
genes_90_64_49_30_48_58_11_16_90_69_82_86_68_35_29_86_31_64_59_29_46_33_50_61_15_79_81_78_67_5_30_5_48_94_86_44_78_8_59_0_95_44_53_20_29_4_5_49_15_58_18_14_70_20_46_98_61_41_57_100_19_46_83_33_88_14_2_88_76_44_100_25_11_63_17_45_53_51_66_48_66_55_70_35_59_9_97_100_93_41_11_88_93_29_82_25_44_7_66,2,0.0,5.0
