Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_24_82_90_69_8_7_34_34_88_49_86_94_94_87_92_32_80_66_11_46_88_19_20_77_95_80_76_44_77_77_29_15_86_53_21_88_40_5_90_10_54_100_77_70_13_70_88_21_30_54_57_15_67_47_41_10_20_75_58_73_57_13_44_53_52_99_60_71_34_85_77_51_54_31_7_42_79_96_81_21_23_8_37_100_43_100_36_53_10_84_59_96_24_18_55_12_16_90_100,1,0.0,5.0
genes_79_81_72_47_15_8_72_25_57_37_57_38_58_74_21_85_87_88_90_1_22_82_50_78_83_66_31_71_52_92_97_35_89_58_44_54_22_12_72_12_91_94_77_27_9_66_31_50_38_60_0_68_60_15_44_57_29_18_48_66_74_66_94_42_12_13_2_67_12_45_47_4_59_46_67_70_98_99_80_29_22_73_27_75_64_23_62_13_23_39_59_92_34_62_29_14_15_4_81,1,0.0,5.0
genes_83_47_49_85_66_83_29_37_92_39_85_94_71_21_16_10_87_68_93_78_50_19_0_16_91_56_89_9_38_94_91_20_82_5_73_89_40_38_47_81_19_100_37_24_33_65_43_18_38_75_21_15_56_45_45_6_26_22_74_66_27_52_52_49_52_74_15_53_92_85_45_35_9_31_66_44_61_92_84_38_23_13_78_22_38_98_55_41_38_62_7_18_24_16_78_26_65_69_23,1,0.0,5.0
genes_47_94_0_100_95_84_35_28_5_68_39_94_80_21_92_0_83_24_56_25_82_79_48_11_59_76_92_38_38_93_67_17_79_27_12_81_3_64_77_7_26_91_82_26_37_24_85_56_24_42_97_12_28_48_75_3_75_41_23_37_8_78_27_81_75_14_79_52_77_45_73_64_54_28_51_73_74_95_7_21_25_1_47_100_38_22_29_28_46_93_77_96_54_73_55_22_62_28_76,3,0.0,5.0
genes_83_95_41_29_45_5_29_69_80_17_60_83_94_87_89_0_23_22_61_43_51_37_0_11_12_63_0_12_48_19_96_15_9_20_22_51_27_69_14_15_58_100_43_67_62_68_85_59_52_58_53_67_55_26_50_0_28_90_91_66_35_18_19_49_31_76_8_54_78_89_44_35_73_26_100_75_75_70_9_41_14_79_37_16_43_18_73_43_49_42_5_78_50_18_46_26_9_96_43,1,0.0,5.0
genes_16_59_14_27_25_83_54_37_8_94_85_34_71_22_34_29_84_72_98_30_33_31_6_78_16_65_44_84_11_45_91_20_51_63_40_61_32_12_80_51_11_41_97_65_82_26_30_11_93_46_4_62_43_14_83_95_82_22_50_42_51_66_27_49_14_12_61_51_21_45_34_42_61_31_9_27_12_92_20_62_22_5_89_92_65_89_33_37_38_83_83_18_76_94_37_22_87_10_93,2,0.0,5.0
genes_22_19_70_96_19_84_33_35_94_40_75_1_47_21_83_29_90_23_37_30_35_43_74_77_63_23_0_42_31_91_100_0_82_18_98_85_42_90_13_71_56_95_48_8_34_26_72_16_83_90_57_47_59_59_38_10_64_40_57_42_59_88_62_74_27_80_4_40_21_47_29_68_79_22_66_37_72_58_17_92_61_93_92_67_42_23_74_28_29_90_10_91_76_58_66_66_99_1_65,3,0.0,5.0
genes_92_59_14_94_55_83_54_26_8_21_33_14_71_27_16_78_87_72_98_30_87_31_6_61_59_29_13_40_43_88_32_16_86_59_23_89_26_87_0_47_77_48_95_65_82_70_93_11_93_45_59_57_43_21_83_95_15_81_50_18_62_66_51_40_14_14_63_51_56_49_26_35_54_86_9_85_77_82_13_62_85_93_89_18_41_89_77_36_68_84_5_55_42_37_55_22_87_98_93,1,0.0,5.0
genes_25_36_18_42_22_5_37_3_78_68_55_24_71_15_20_28_29_19_14_41_26_37_15_40_84_60_4_10_67_91_90_12_10_20_23_81_41_67_55_10_91_95_44_21_19_84_56_11_93_47_44_58_28_74_56_57_16_22_92_66_35_18_40_53_53_6_4_57_77_49_1_51_75_30_74_69_86_99_1_29_15_96_10_3_20_29_56_60_21_87_7_18_79_84_48_94_17_70_72,1,0.0,5.0
genes_65_86_2_18_7_8_35_14_98_54_75_87_55_23_15_40_90_88_35_46_93_19_51_11_62_65_79_71_73_48_97_15_86_27_40_25_7_90_1_12_57_32_76_8_70_68_87_16_72_5_0_15_77_59_42_10_5_72_53_50_57_53_43_55_80_10_8_28_16_91_81_68_59_22_77_44_84_87_29_29_25_10_92_56_43_92_35_29_25_86_78_82_24_19_54_6_62_49_77,3,0.0,5.0
genes_76_41_5_27_13_83_29_39_29_68_85_70_44_85_24_10_87_16_37_43_96_16_48_82_73_27_3_44_51_45_91_23_82_40_30_89_60_83_17_11_19_94_37_24_70_25_43_9_83_46_19_70_28_52_64_10_24_23_50_66_36_90_29_53_27_19_17_54_18_45_45_5_73_31_74_87_79_70_84_41_87_93_81_22_42_23_51_44_38_85_87_18_34_19_37_15_62_71_81,3,0.0,5.0
genes_79_92_0_97_7_8_74_13_77_45_26_87_14_31_15_31_83_20_98_47_93_61_46_11_73_66_6_5_94_45_93_13_86_63_39_100_9_48_64_69_19_32_77_27_74_68_89_56_29_41_59_15_28_82_47_10_4_41_23_46_58_49_39_84_72_10_8_6_16_100_81_42_73_27_59_42_27_87_30_19_87_10_81_100_43_43_35_59_25_83_79_88_28_11_52_12_34_46_34,4,0.0,5.0
genes_84_67_0_9_14_98_37_28_5_68_75_94_80_18_89_3_83_45_59_23_82_42_32_13_59_78_92_82_16_93_62_18_79_27_98_81_0_64_76_12_30_88_77_34_74_26_85_18_64_42_59_12_28_47_75_3_5_22_20_37_8_38_26_86_75_19_17_52_24_45_73_10_54_27_75_42_74_95_4_31_25_1_37_100_38_32_45_28_46_93_41_81_58_73_75_22_62_75_76,2,0.0,5.0
genes_78_0_0_47_23_7_37_22_7_53_90_94_8_18_16_10_23_23_97_23_2_15_29_77_91_59_6_12_38_84_79_95_80_63_55_80_40_66_71_15_51_88_66_47_7_88_33_9_38_46_58_70_60_45_45_10_16_37_48_42_74_45_56_63_74_35_59_53_94_89_27_54_75_8_72_44_61_96_89_43_18_25_35_98_63_23_5_37_38_84_83_94_79_14_45_31_85_74_21,2,0.0,5.0
genes_81_71_14_85_89_84_37_66_85_40_86_88_10_63_93_0_30_11_98_31_77_48_5_34_91_76_92_44_73_93_82_18_84_100_98_100_41_77_71_16_32_84_66_66_41_33_43_16_64_68_54_69_19_48_43_10_24_70_58_15_67_83_51_44_9_35_15_48_80_86_27_10_54_81_9_25_74_92_15_44_23_51_37_91_37_40_51_36_46_78_12_94_24_17_79_25_64_77_76,1,0.0,5.0
genes_18_18_42_81_30_84_72_31_79_37_94_10_66_18_16_0_25_19_14_23_23_45_50_21_63_8_91_15_16_84_78_73_89_25_89_31_77_69_71_6_13_44_48_65_5_65_42_16_64_54_39_61_88_47_45_10_15_70_58_66_62_34_39_49_53_14_0_71_31_85_23_4_24_31_70_66_77_36_17_40_57_61_66_95_46_100_43_57_24_83_86_68_38_14_51_29_6_32_25,2,0.0,5.0
