Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_79_25_38_71_52_13_58_62_85_13_83_4_39_85_23_51_50_63_59_0_8_11_39_61_82_16_30_78_34_33_13_10_40_25_96_48_71_28_31_0_17_26_63_36_89_100_3_25_21_31_3_95_79_9_44_12_70_43_94_2_79_48_51_94_72_85_90_63_69_51_39_19_24_69_49_21_79_89_45_100_72_56_45_12_64_11_13_21_36_67_56_91_39_60_77_17_100_9_70,1,0.25,10.0
genes_84_48_57_49_39_47_58_22_88_67_50_11_76_27_46_46_54_68_37_33_3_74_59_63_51_28_1_50_78_28_57_5_56_79_67_26_67_73_34_46_84_64_99_70_93_14_14_7_100_39_78_37_79_25_38_76_58_50_87_100_81_33_43_88_89_36_96_100_23_46_65_90_35_36_72_71_15_85_58_7_57_58_16_11_72_20_84_18_100_31_63_98_15_66_8_78_44_4_61,1,0.1,7.0
genes_80_57_54_35_39_28_100_39_16_93_80_28_13_24_47_22_40_87_49_30_89_52_44_63_25_20_9_40_51_27_92_18_49_20_19_92_68_75_69_75_23_63_55_70_24_20_12_33_16_39_29_38_23_34_60_53_58_42_78_28_92_35_63_59_6_56_66_19_29_72_98_34_81_36_54_27_16_77_37_25_88_58_0_12_72_70_88_100_36_7_14_88_24_22_84_76_12_0_27,3,0.0667,6.3333
genes_72_79_54_32_58_4_67_70_10_65_82_97_64_78_27_34_42_63_13_34_40_73_44_29_79_89_82_41_73_26_92_36_13_82_85_26_78_70_37_43_80_39_30_29_85_38_8_44_20_84_18_2_21_6_42_98_66_57_37_98_95_48_65_97_83_56_64_14_68_73_11_100_17_28_49_88_57_71_53_94_65_8_93_6_44_44_96_23_94_43_63_49_60_61_38_9_100_5_13,2,0.05,6.0
genes_69_65_75_29_46_43_58_65_85_71_13_8_76_95_29_86_50_64_48_3_89_75_30_61_20_83_85_35_96_31_56_18_48_85_82_51_71_72_69_48_89_18_63_35_100_69_22_7_100_31_83_27_60_16_29_69_57_50_35_88_90_45_64_62_2_13_46_86_74_25_100_95_78_69_96_62_84_28_59_99_64_58_2_97_63_45_28_100_94_22_56_86_60_97_18_80_87_8_27,3,0.05,6.0
genes_38_36_4_31_39_13_58_11_89_82_82_40_68_78_27_86_27_59_81_34_21_79_44_66_8_89_28_21_73_0_55_18_37_82_44_28_71_70_74_83_43_18_30_37_31_33_22_33_13_84_11_3_82_8_49_79_44_43_74_55_85_48_65_55_83_56_2_83_22_73_100_42_17_36_51_58_61_71_67_24_100_58_27_20_44_44_28_76_89_95_93_96_41_67_8_91_54_0_61,3,0.05,6.0
genes_68_53_75_35_45_30_60_65_93_71_80_56_44_80_52_46_66_87_47_30_89_52_47_90_55_46_78_42_94_27_54_18_45_97_67_26_68_69_69_90_78_63_98_35_26_20_12_33_100_39_29_24_29_10_36_53_5_57_38_18_95_35_61_96_6_9_46_86_21_72_83_33_22_36_12_29_79_82_40_99_83_53_0_12_96_41_86_22_67_32_68_89_52_97_85_80_12_3_72,2,0.025,5.5
genes_74_57_99_71_91_39_100_69_88_69_80_29_68_33_51_86_21_66_49_30_89_74_41_63_23_20_65_40_51_35_58_13_32_20_92_95_67_73_39_91_80_36_30_34_25_5_5_33_14_81_37_10_83_1_29_22_58_47_37_98_95_35_43_24_25_17_92_93_29_67_100_44_28_40_18_9_4_82_73_25_63_67_0_97_63_40_70_11_36_9_12_88_53_7_82_76_44_0_60,1,0.0,5.0
genes_76_56_62_50_95_39_58_1_82_72_76_55_70_33_55_65_0_56_59_20_21_81_24_49_71_54_35_33_35_33_33_92_55_92_90_31_6_68_75_79_91_76_70_88_93_16_15_50_93_66_64_41_6_17_40_12_58_100_82_99_100_34_51_94_94_13_64_90_25_73_100_52_35_57_50_72_76_51_58_38_59_15_16_41_60_94_99_100_4_29_18_86_39_70_82_91_91_37_61,3,0.0,5.0
genes_23_65_75_31_45_12_60_27_85_9_4_81_66_82_46_27_100_66_51_28_38_83_43_85_55_84_11_17_94_35_54_36_45_36_100_26_81_20_74_27_86_76_29_34_26_76_12_25_100_17_24_24_23_29_36_81_5_43_44_80_100_49_54_59_7_13_14_99_21_44_85_43_27_28_55_72_79_23_53_99_83_8_38_12_91_23_13_7_67_31_58_40_68_97_85_80_65_47_27,2,0.0,5.0
