Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_75_90_99_96_13_0_29_68_77_17_19_88_8_72_15_26_18_23_17_14_96_54_28_97_56_36_76_44_16_40_86_18_54_19_28_52_42_77_77_27_91_100_61_71_36_5_83_36_31_21_19_36_95_0_50_90_38_22_94_84_81_35_0_45_59_14_59_56_89_88_7_41_60_87_81_63_67_91_15_71_20_43_49_100_47_43_71_39_38_43_78_86_65_59_40_62_33_5_96,2,0.125,7.5
genes_20_90_0_37_14_81_31_73_77_23_65_88_59_82_98_72_26_21_14_49_50_33_28_3_59_65_10_46_69_12_94_0_66_100_33_65_70_11_18_15_34_100_70_61_45_91_66_85_26_72_46_10_80_88_50_2_15_22_44_47_16_46_0_42_46_14_8_9_89_7_25_36_100_10_75_52_77_34_84_40_21_25_38_92_47_76_97_35_25_91_94_87_41_18_37_19_4_94_100,1,0.1,7.0
genes_52_0_6_23_65_0_59_20_77_38_40_85_96_61_15_34_26_12_39_36_57_33_28_53_16_65_78_96_52_35_9_12_35_62_28_51_42_78_76_96_26_98_66_53_2_68_66_58_31_54_59_36_28_53_54_100_21_22_6_50_30_80_65_61_61_38_8_64_56_91_93_64_88_62_81_61_69_86_82_5_20_71_91_29_47_48_33_39_44_43_45_89_58_59_53_23_90_5_21,1,0.1,7.0
genes_75_93_6_96_16_20_33_50_34_63_55_22_88_61_31_33_20_85_35_46_50_50_83_65_81_5_93_40_52_70_90_46_62_28_32_3_43_80_76_8_11_36_61_83_54_26_38_16_31_30_59_47_90_79_23_11_54_30_74_69_16_30_3_14_59_13_58_54_56_80_94_41_100_16_10_51_77_91_86_71_61_90_55_100_47_91_42_30_51_25_76_89_66_71_41_62_40_3_68,2,0.075,6.5
genes_75_29_23_96_25_15_80_65_95_63_20_88_69_82_14_33_21_15_86_86_35_53_55_18_77_9_8_43_68_32_95_69_90_29_32_49_43_2_18_48_11_37_61_83_80_26_51_18_55_77_94_65_66_7_7_54_32_11_63_84_30_53_9_10_59_13_61_56_72_47_96_42_71_29_79_51_77_34_44_24_17_90_97_16_64_98_37_30_25_25_76_15_48_13_42_62_38_11_68,1,0.05,6.0
genes_52_0_36_37_19_14_33_22_17_37_57_88_9_77_16_27_24_12_39_26_50_10_28_78_59_65_12_96_67_40_32_17_62_70_34_65_42_77_79_13_26_100_66_26_12_68_66_21_31_71_11_33_84_27_50_7_21_65_44_42_33_80_15_69_59_38_10_90_89_88_47_74_76_87_81_58_74_85_0_5_81_46_100_36_47_91_33_39_48_43_38_87_55_18_43_50_90_5_67,2,0.05,6.0
genes_79_11_2_94_13_42_26_19_99_68_77_88_1_75_23_3_87_15_35_19_35_61_63_49_81_28_8_43_62_74_83_45_68_46_37_49_42_46_20_27_15_37_91_60_6_31_61_92_39_48_2_22_66_33_40_86_47_33_50_17_30_83_28_42_12_79_59_54_24_38_92_45_100_95_80_28_60_11_81_65_20_37_18_48_3_100_78_52_45_24_76_84_39_91_46_62_36_97_64,4,0.0375,5.75
genes_47_84_0_43_30_83_27_31_7_40_57_40_58_18_17_80_25_20_65_70_86_19_50_61_100_31_1_52_60_92_30_47_86_27_37_100_16_47_80_45_19_100_76_88_47_7_43_21_34_28_97_65_60_38_36_53_20_23_49_92_36_30_61_53_17_80_66_7_84_100_94_51_100_65_7_79_78_88_25_27_24_71_96_70_100_21_32_67_13_86_100_85_39_73_66_20_9_96_30,3,0.0333,5.6667
genes_79_31_53_51_15_9_31_31_87_68_75_88_81_75_21_77_65_19_27_14_78_50_29_49_100_29_1_40_44_74_29_45_68_51_36_63_42_76_80_4_15_41_92_78_6_10_37_92_55_48_55_64_43_33_50_57_38_79_94_88_30_37_37_72_12_8_69_6_24_39_16_41_100_95_19_33_77_69_16_42_45_37_14_48_0_95_73_52_32_32_100_84_0_69_46_74_36_76_96,4,0.0,5.0
genes_22_29_23_89_25_10_32_0_67_17_63_88_62_96_12_2_21_70_11_52_74_9_39_97_77_73_8_80_59_93_78_69_94_51_32_44_0_13_18_48_89_100_66_68_47_73_47_16_93_73_49_49_21_82_0_32_47_28_63_87_14_53_28_7_67_54_61_70_81_38_44_36_71_73_79_76_60_89_20_24_20_91_57_16_64_57_56_60_25_88_36_91_43_73_40_0_65_97_36,2,0.0,5.0
