Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_31_64_89_32_15_27_95_43_8_59_58_29_8_72_82_5_95_72_14_31_51_82_31_84_18_57_96_43_66_40_80_6_76_70_7_60_79_60_56_95_17_55_74_67_53_65_21_6_89_56_6_67_89_5_84_87_81_14_72_84_31_19_33_67_74_15_85_30_49_74_59_75_71_31_42_83_100_91_51_48_76_64_3_9_58_99_19_27_7_55_85_49_39_74_45_74_8_46_97,1,0.15,8.0
genes_82_59_36_9_83_87_80_27_0_44_16_24_19_73_22_8_84_31_64_31_49_45_31_90_75_34_28_87_73_77_44_54_79_58_40_100_24_69_80_9_15_50_33_31_28_21_67_6_90_59_66_25_20_94_10_37_81_30_46_92_30_94_54_90_47_22_0_30_11_98_52_69_79_28_19_41_32_90_20_38_5_10_93_93_63_60_57_23_7_91_94_32_31_26_69_25_5_21_64,1,0.15,8.0
genes_35_81_5_14_12_8_76_71_24_17_20_26_68_34_12_5_86_10_77_34_85_32_50_50_15_34_42_83_100_95_35_48_75_55_100_71_27_68_3_12_22_49_97_85_83_26_77_6_34_58_66_66_94_72_40_85_55_18_63_63_44_43_49_40_52_7_4_82_95_90_43_0_3_27_95_89_8_69_27_49_23_7_27_65_30_24_80_42_58_42_67_39_3_84_30_31_3_45_38,2,0.125,7.5
genes_32_93_90_17_15_90_29_31_24_44_58_32_67_71_22_8_72_76_66_26_87_85_71_98_55_28_28_95_61_37_90_98_23_49_36_82_9_59_16_66_11_42_89_44_49_6_7_23_66_40_98_51_22_96_84_37_77_70_61_65_42_14_25_71_64_52_2_18_19_17_82_58_82_28_100_35_67_58_23_57_68_56_70_60_63_99_95_33_64_96_62_98_35_54_18_36_16_72_31,2,0.125,7.5
genes_31_59_77_48_85_12_74_70_7_48_58_32_57_73_95_7_82_24_14_87_28_15_23_83_21_28_51_46_39_74_31_40_76_16_30_77_85_56_16_92_53_83_86_31_5_63_7_97_34_63_58_27_12_76_83_51_82_70_75_79_8_23_44_67_26_23_17_43_21_13_72_20_81_47_51_87_8_90_6_56_18_10_91_90_27_14_85_66_22_86_86_85_94_10_13_29_40_70_49,2,0.1,7.0
genes_48_82_72_9_3_88_26_71_0_12_73_26_68_74_22_4_86_78_93_38_72_25_31_50_15_34_51_94_61_92_34_48_76_45_95_71_27_68_85_9_11_42_89_44_49_24_7_6_95_44_40_75_20_95_40_37_74_65_96_76_30_23_25_90_52_0_2_45_100_12_78_58_62_27_22_39_75_56_23_63_79_37_39_70_30_99_52_10_64_96_83_98_30_84_69_92_6_72_64,3,0.0833,6.6667
genes_54_6_5_54_50_5_0_69_0_22_73_27_38_73_93_70_92_33_58_84_51_80_23_80_17_48_24_99_67_89_77_7_76_94_38_74_23_68_80_14_15_46_13_35_18_24_69_23_84_43_71_67_92_95_71_56_4_70_51_4_39_39_86_97_22_2_20_45_19_100_52_32_78_39_100_40_27_2_6_56_60_59_44_9_65_19_93_37_33_42_53_86_62_95_73_57_63_31_34,2,0.075,6.5
genes_44_59_0_6_9_1_28_86_0_21_89_20_4_71_82_5_80_23_10_88_82_22_51_97_15_66_21_69_19_90_71_79_23_61_50_8_23_66_83_36_18_85_88_34_33_56_96_93_61_93_84_29_92_12_80_11_78_90_61_90_33_22_43_38_57_55_60_55_79_99_80_70_19_92_27_46_8_60_7_24_77_10_82_63_91_26_79_100_59_88_72_56_30_22_26_31_10_71_71,3,0.0667,6.3333
genes_57_10_39_90_9_85_30_85_50_61_59_8_5_70_22_5_32_72_56_79_51_31_72_98_90_33_28_43_51_41_32_14_75_66_21_57_42_70_17_50_13_100_73_90_52_98_13_52_35_53_31_58_55_53_35_37_84_71_61_89_39_39_47_98_51_5_9_51_27_98_37_45_80_27_23_41_78_99_64_15_27_86_35_47_34_98_88_66_42_47_85_21_30_19_25_31_8_73_100,2,0.05,6.0
genes_44_59_36_35_83_26_28_27_0_21_16_20_43_82_21_8_86_31_7_31_49_86_31_90_48_33_23_87_58_77_17_54_76_20_39_60_23_67_16_9_11_50_88_47_33_56_72_25_27_55_0_29_91_16_10_18_81_30_12_92_33_94_30_86_47_55_0_55_74_99_52_70_97_27_19_36_75_58_23_53_55_91_91_67_64_60_80_23_59_37_85_100_30_8_30_25_5_21_97,4,0.05,6.0
