Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_51_33_100_54_15_9_27_31_80_49_55_22_87_18_21_1_26_50_73_78_48_37_0_81_100_62_9_43_74_92_17_25_86_10_33_100_0_56_5_42_34_44_75_65_4_67_40_38_57_48_44_57_84_38_45_2_36_19_39_24_25_36_14_55_6_1_60_52_45_42_77_41_73_26_64_42_86_93_80_53_8_10_81_67_79_23_71_33_48_37_97_96_64_65_31_19_34_96_40,1,0.0,5.0
genes_79_31_2_29_45_83_27_31_7_68_88_47_92_80_21_31_26_48_98_43_22_12_27_16_79_61_7_35_57_13_7_42_67_20_89_66_22_92_76_50_36_100_95_14_94_31_37_59_59_23_19_42_80_82_47_33_25_86_43_92_36_34_56_82_74_80_17_3_50_42_44_9_57_13_21_40_86_61_83_56_23_90_25_68_64_23_33_54_8_64_9_54_24_66_54_65_38_0_99,1,0.0,5.0
genes_76_88_2_46_16_88_35_36_9_63_72_88_68_27_88_0_87_12_35_30_69_19_28_95_60_29_99_44_44_93_29_20_82_25_23_89_70_6_77_8_10_100_66_65_10_41_83_11_46_90_59_7_32_33_51_95_26_13_60_43_74_84_31_86_53_6_3_14_11_100_100_10_97_31_79_38_73_17_21_35_14_5_50_100_48_22_77_61_21_32_34_84_37_94_67_62_65_73_25,2,0.0,5.0
genes_18_89_93_22_15_79_72_20_78_68_58_92_66_73_20_80_26_61_93_39_86_19_29_11_59_64_9_96_59_94_78_18_91_65_34_66_19_91_72_13_14_91_76_61_49_28_30_16_45_52_92_69_56_10_39_57_8_83_48_86_38_57_10_38_26_1_59_55_21_7_29_30_100_28_66_69_73_92_0_100_62_91_76_99_83_0_68_37_29_88_90_82_31_89_53_32_3_1_100,2,0.0,5.0
genes_42_24_25_31_25_21_72_34_67_38_63_86_63_71_20_3_80_74_34_24_51_31_6_18_59_4_78_2_84_76_32_97_84_63_18_5_40_14_54_94_29_44_61_23_13_75_66_90_99_61_46_67_17_17_40_11_43_24_43_66_36_74_40_87_8_8_57_2_66_81_89_57_58_19_81_81_33_91_20_94_20_5_14_26_48_2_33_33_19_83_87_18_77_19_55_59_87_7_39,1,0.0,5.0
genes_69_74_100_46_16_9_33_36_7_96_56_88_10_18_45_0_23_65_38_30_85_42_28_3_58_76_92_46_63_93_80_12_79_14_98_98_7_2_76_77_16_100_78_24_2_7_85_12_41_91_59_69_86_82_51_90_31_19_94_85_30_78_72_53_37_6_17_27_40_44_44_41_54_26_57_42_77_100_81_24_22_28_47_29_1_19_29_56_10_39_7_12_26_94_67_61_5_95_29,1,0.0,5.0
genes_72_31_37_85_24_87_37_72_83_68_86_14_92_18_15_80_78_19_90_23_20_31_28_11_60_69_8_44_59_97_95_15_86_29_38_66_37_48_71_63_51_44_77_24_13_34_43_85_70_19_6_3_86_4_99_10_15_18_6_66_36_13_29_44_58_14_57_43_24_49_56_51_59_99_95_43_86_16_35_44_20_98_35_69_43_43_32_29_42_83_50_18_45_18_53_26_38_95_25,1,0.0,5.0
genes_79_24_37_99_29_9_27_71_1_38_66_56_69_72_38_30_26_23_83_14_20_26_30_18_16_31_88_95_47_21_85_69_66_27_34_85_26_75_80_8_19_100_39_28_32_24_43_93_57_58_62_59_28_75_7_25_48_23_45_1_30_79_30_95_87_96_8_54_92_39_40_37_12_19_67_43_33_8_82_63_62_16_94_99_59_45_10_33_38_83_50_96_41_83_51_63_1_5_25,1,0.0,5.0
genes_79_47_0_69_15_84_35_28_77_40_16_94_80_18_89_87_31_4_14_95_88_19_48_60_19_53_78_10_16_77_62_73_82_27_17_100_42_15_23_12_42_88_77_23_2_28_86_15_60_28_97_15_28_47_42_44_17_22_58_42_30_76_12_53_75_38_2_71_24_92_82_42_54_29_10_86_74_89_77_20_22_61_47_95_64_100_80_36_25_86_59_84_39_94_57_62_65_97_66,1,0.0,5.0
genes_56_29_60_23_14_9_27_37_100_34_86_88_89_78_18_76_78_45_68_23_33_15_29_61_45_64_8_71_52_45_75_18_56_97_40_51_26_89_5_19_10_44_91_59_4_31_65_16_59_18_29_15_46_59_52_44_8_23_94_61_67_49_10_92_9_5_7_30_16_45_94_49_59_12_64_43_86_92_82_61_20_91_99_26_97_43_35_36_46_88_43_88_63_90_53_59_66_5_27,1,0.0,5.0
genes_88_16_100_34_28_9_35_34_67_40_75_88_94_73_23_7_25_13_78_23_33_15_51_61_78_65_9_84_67_99_80_18_85_27_15_56_26_75_72_19_10_100_92_88_2_28_85_16_59_23_8_64_55_59_57_88_43_37_94_61_62_32_7_92_9_1_10_33_15_45_5_49_59_87_9_85_42_92_82_10_24_91_96_17_80_34_77_36_46_90_94_87_43_54_53_22_36_0_39,1,0.0,5.0
genes_45_86_100_83_13_80_24_48_77_49_85_14_91_18_21_5_26_13_66_42_48_37_0_81_49_65_9_72_59_48_79_6_90_96_32_80_0_56_74_42_34_100_71_14_38_70_64_38_57_54_50_42_84_38_45_2_53_14_6_71_90_36_31_72_8_14_17_6_84_42_56_45_59_6_38_44_33_27_80_38_8_73_63_64_79_50_71_39_44_45_99_15_50_59_53_19_34_5_36,1,0.0,5.0
genes_41_92_0_45_10_9_30_23_81_54_48_18_9_63_92_77_83_11_59_43_50_19_48_30_59_56_0_71_34_84_97_15_66_62_32_100_9_5_5_69_28_46_48_69_77_68_37_51_93_16_39_53_28_27_45_57_29_22_48_88_30_16_51_56_12_6_63_54_31_92_27_35_100_30_66_22_81_17_13_41_89_93_37_91_42_50_55_35_33_39_40_8_24_14_78_73_72_95_38,1,0.0,5.0
genes_51_77_100_54_15_37_27_80_7_68_33_18_87_18_21_5_25_50_69_78_86_43_0_63_77_56_8_44_91_90_22_25_86_10_33_100_0_56_0_42_54_44_75_14_2_70_93_58_59_48_44_57_84_77_45_2_26_85_39_24_25_36_31_55_9_14_61_9_47_92_57_41_73_26_81_44_86_93_24_38_8_25_81_100_38_23_37_39_44_39_7_14_47_65_53_19_34_96_68,1,0.0,5.0
genes_79_67_5_42_25_79_54_35_92_40_41_50_69_77_82_36_24_13_42_10_78_20_15_77_16_42_0_44_72_93_82_47_84_65_21_54_46_9_76_43_91_46_79_75_41_70_66_38_30_60_62_70_28_42_50_33_61_9_48_86_30_80_15_86_99_80_4_52_24_37_39_29_79_31_19_4_77_96_30_92_34_46_96_25_58_0_10_37_13_22_6_28_31_19_46_28_1_2_75,4,0.0,5.0
