Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_23_86_16_1_6_9_91_36_25_44_100_17_97_76_39_2_6_11_68_49_85_3_95_65_65_67_40_45_14_35_31_52_80_20_88_44_11_78_78_27_24_54_51_94_0_26_28_3_34_92_8_82_20_79_89_79_75_13_52_100_71_55_38_79_65_2_89_63_54_24_64_100_22_87_91_39_79_69_52_13_18_41_89_92_7_90_18_30_40_45_80_79_13_11_78_77_16_30_38,2,0.125,7.5
genes_86_93_83_55_17_89_29_44_0_76_66_48_3_77_76_11_49_75_70_58_42_44_39_37_94_60_40_88_2_36_71_83_49_18_75_97_58_61_34_47_4_54_92_80_88_90_28_8_95_91_44_38_35_83_70_89_0_78_21_28_100_9_43_60_65_100_75_36_79_35_62_100_33_42_87_36_83_65_49_64_15_0_90_12_77_57_100_35_48_36_91_94_11_30_53_29_38_71_24,2,0.075,6.5
genes_61_86_34_55_48_85_69_78_25_44_100_71_58_79_98_81_100_40_36_29_84_74_15_87_17_47_11_45_50_91_89_80_81_20_95_81_31_77_75_69_61_24_54_90_53_23_32_100_32_6_28_40_72_79_12_7_77_66_67_18_20_18_40_73_68_100_49_33_12_97_70_100_82_44_22_39_85_69_86_13_64_0_89_20_8_94_53_34_36_54_75_59_14_13_42_73_16_69_45,2,0.05,6.0
genes_21_60_51_74_47_4_89_36_47_74_95_31_64_12_49_70_87_85_78_88_84_46_23_59_19_62_44_42_77_80_16_56_75_19_21_34_49_100_50_58_61_59_80_90_93_89_28_3_1_37_61_86_61_79_66_80_74_71_87_100_72_55_89_73_68_67_82_53_17_36_28_88_100_87_16_37_80_69_52_5_59_91_61_16_94_26_51_42_35_96_86_51_84_83_39_90_38_67_74,3,0.05,6.0
genes_71_100_16_99_6_89_80_44_25_30_50_81_65_66_0_33_46_4_100_53_42_85_34_31_20_48_39_38_82_40_21_49_80_65_75_97_5_44_19_22_20_54_91_40_57_84_71_4_58_58_6_35_72_82_72_5_77_13_47_28_21_7_39_55_53_10_89_32_79_48_18_100_82_88_91_11_1_59_52_5_15_14_52_97_12_57_56_93_30_92_22_78_13_100_62_75_67_76_29,2,0.05,6.0
genes_24_71_7_14_10_91_43_24_90_46_56_69_65_56_14_55_94_38_65_30_33_41_71_82_23_61_94_45_65_34_66_83_79_18_15_81_87_75_89_7_97_43_88_40_88_90_32_4_39_2_36_11_57_83_0_79_83_57_44_59_94_36_44_42_67_67_13_56_10_27_69_100_41_92_57_36_72_24_63_13_98_4_91_15_1_57_53_34_59_0_92_99_81_13_94_77_35_69_97,3,0.0333,5.6667
genes_14_83_59_53_22_9_68_88_44_71_57_73_65_80_38_22_97_58_69_58_85_0_15_84_11_24_44_88_84_41_31_65_73_62_100_46_8_81_70_7_97_47_66_40_91_43_7_94_77_30_46_24_14_44_66_79_60_47_0_100_39_38_37_74_64_17_0_35_22_48_59_100_80_80_11_36_83_68_88_38_65_3_7_63_4_90_100_30_37_44_81_58_85_51_75_20_77_66_89,3,0.0333,5.6667
genes_20_97_29_53_47_87_87_24_29_71_99_30_65_74_0_18_45_69_2_58_1_52_20_36_16_24_59_88_85_40_69_44_62_66_60_63_100_26_70_10_97_54_97_61_30_76_23_4_77_30_51_20_61_44_3_11_95_61_0_73_44_32_37_43_96_4_0_57_15_17_63_85_85_80_83_36_74_68_63_8_25_91_7_17_6_38_100_37_36_44_81_79_10_98_75_21_23_66_30,2,0.025,5.5
genes_20_87_37_22_47_87_90_47_82_44_99_5_97_22_41_81_86_28_25_56_84_92_73_52_20_61_46_42_72_10_74_34_19_23_82_63_82_19_77_12_4_60_80_26_52_73_0_100_92_97_63_40_8_84_92_11_84_16_47_95_75_53_43_74_68_17_0_33_17_30_70_88_79_18_55_36_20_68_88_5_25_9_90_63_9_84_100_27_36_39_88_70_14_98_39_24_56_28_30,3,0.0,5.0
genes_60_4_32_35_5_37_93_98_14_23_99_42_97_58_100_1_48_79_62_26_33_0_79_77_91_5_40_38_85_85_69_99_77_52_69_58_44_68_80_64_97_56_100_64_87_7_63_95_94_30_6_35_36_9_45_40_99_64_67_64_71_42_39_77_68_6_79_35_8_97_18_91_76_80_30_58_78_59_36_57_42_0_11_23_76_12_94_19_37_96_80_76_82_17_50_20_35_52_45,1,0.0,5.0
