Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_74_57_57_69_79_33_63_65_86_65_82_8_68_24_22_86_95_63_49_0_40_50_56_63_71_20_9_2_90_26_0_82_22_21_79_99_78_3_37_75_84_1_30_24_85_5_22_25_7_86_18_2_21_18_32_6_59_41_61_88_100_31_65_100_4_13_46_99_19_72_98_100_12_34_49_72_16_23_73_94_66_8_0_97_44_44_62_97_94_7_53_84_60_97_10_80_88_74_13,1,0.2,9.0
genes_84_65_57_35_43_59_96_26_88_89_20_11_48_27_46_46_40_60_49_33_92_79_50_66_51_81_20_40_83_27_92_5_49_40_21_26_68_75_33_73_84_63_55_70_93_51_12_43_16_31_15_37_23_12_36_76_57_50_35_100_92_33_63_90_2_56_46_100_76_35_81_83_81_41_96_29_15_85_61_83_62_58_91_12_100_43_97_18_37_30_18_98_15_31_16_81_48_0_27,1,0.15,8.0
genes_90_56_57_49_90_43_8_65_88_72_80_28_68_24_27_69_50_11_49_33_89_71_44_68_77_20_35_39_51_27_89_1_47_92_96_96_71_73_73_88_23_34_70_35_24_20_19_33_85_84_29_95_60_20_40_80_95_42_37_81_100_35_63_42_9_52_66_19_22_25_96_82_80_68_66_60_84_77_70_11_64_58_87_10_61_43_80_23_89_7_56_86_24_22_84_74_95_46_58,3,0.1167,7.3333
genes_84_5_54_34_88_7_60_4_88_67_83_65_76_11_46_47_50_60_53_35_3_71_56_49_13_53_58_100_96_35_57_18_26_18_67_95_65_73_27_79_82_6_48_34_88_51_71_35_100_31_99_27_100_28_28_3_58_43_88_73_78_43_43_89_89_9_96_88_23_61_65_90_50_34_38_75_18_82_26_6_57_60_14_6_96_20_80_18_19_29_3_51_15_28_4_81_1_2_34,1,0.1,7.0
genes_97_53_96_35_45_30_58_65_85_64_6_56_44_84_48_44_7_68_34_70_89_52_59_57_55_46_75_48_11_27_54_10_45_28_67_22_23_73_34_2_33_26_46_49_93_16_14_50_92_39_76_55_79_9_38_76_5_1_64_18_57_20_3_88_89_9_39_100_21_72_40_90_56_36_71_29_28_89_59_7_83_62_71_11_99_16_86_15_100_37_63_98_15_66_8_28_44_8_39,1,0.1,7.0
genes_23_64_75_53_49_40_60_27_82_64_4_80_78_81_47_46_50_44_59_23_83_25_58_57_52_84_2_42_81_33_90_10_12_28_47_42_78_56_23_27_84_23_68_20_88_76_13_52_52_17_20_44_23_5_22_81_70_43_59_92_100_49_55_91_7_67_65_99_57_35_74_98_56_37_55_72_78_89_62_7_83_9_34_12_89_42_14_3_34_23_56_40_39_31_22_80_92_50_60,2,0.075,6.5
genes_90_57_38_35_45_47_3_22_88_93_1_28_13_24_40_46_32_59_48_30_93_44_17_60_3_20_6_40_78_28_60_92_56_28_86_91_84_77_18_42_85_0_100_73_24_19_12_7_93_79_29_37_79_25_11_76_58_57_78_100_91_33_40_59_89_13_0_19_9_37_67_90_11_12_54_48_35_87_58_7_22_58_16_24_100_81_74_95_100_29_63_89_15_66_9_78_45_0_27,3,0.0667,6.3333
genes_76_57_57_71_52_33_97_70_84_80_16_31_35_82_37_86_0_64_49_0_62_11_22_16_25_78_30_40_11_25_13_14_9_20_21_33_74_31_35_27_17_56_54_90_84_39_5_42_17_31_34_95_39_9_33_84_62_26_43_2_90_16_22_94_6_67_48_99_69_51_39_34_11_36_48_44_28_94_29_100_69_56_37_12_72_5_86_52_100_39_56_49_67_65_8_20_84_6_73,2,0.05,6.0
genes_74_92_62_33_96_12_63_66_10_69_79_65_68_35_47_84_23_63_49_95_23_75_19_16_43_72_82_40_28_22_92_97_33_82_85_7_6_70_69_43_89_16_53_100_71_21_5_57_20_85_41_27_25_10_42_98_66_57_57_55_81_34_65_84_83_17_64_90_36_73_55_44_53_40_47_70_35_47_54_30_61_11_68_33_66_42_76_11_95_27_73_98_45_61_50_83_96_5_27,2,0.05,6.0
genes_77_57_1_16_39_19_3_39_87_72_13_29_14_24_75_84_53_79_66_24_86_79_56_93_23_20_58_39_51_29_54_82_28_85_19_43_71_75_75_79_86_1_53_68_93_38_12_3_49_39_83_24_38_20_29_80_57_92_35_83_92_48_63_59_88_67_66_17_74_35_81_41_28_65_54_27_19_82_68_25_98_58_0_12_72_5_72_30_89_95_6_14_46_17_84_76_44_0_27,4,0.05,6.0
