Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_57_18_18_29_21_4_31_63_4_2_70_91_50_78_78_2_83_76_20_46_27_84_20_15_17_33_8_18_64_45_95_95_92_61_20_50_70_64_75_6_57_42_79_83_6_32_38_18_60_69_91_36_24_49_54_5_55_20_12_92_36_49_36_86_82_10_31_30_79_22_44_16_75_27_55_40_91_18_80_21_14_10_90_20_5_2_56_33_39_34_69_96_37_40_46_75_7_45_29,1,0.25,10.0
genes_24_44_41_48_99_4_54_35_73_46_23_93_71_20_22_21_87_56_65_46_93_26_28_99_54_26_9_40_95_88_81_16_76_55_79_81_22_69_14_6_17_44_68_71_52_23_42_18_38_40_98_53_43_52_82_13_68_70_47_73_30_86_39_35_75_46_63_33_20_91_36_33_100_31_22_41_80_66_35_100_49_59_37_12_79_22_81_35_59_87_0_61_34_10_39_72_86_93_30,2,0.25,10.0
genes_80_52_3_66_17_5_63_31_33_71_90_27_8_94_89_75_87_76_93_93_83_26_55_72_59_26_31_42_16_93_51_75_75_29_40_100_9_87_82_48_62_73_97_31_83_65_72_10_96_55_97_8_28_38_77_52_77_71_54_5_33_24_27_37_24_51_4_54_25_58_39_35_0_89_27_40_8_88_15_38_41_10_82_7_66_63_61_65_7_83_42_61_11_12_46_17_1_98_38,1,0.2,9.0
genes_84_100_72_9_89_8_3_60_80_44_57_24_57_22_16_5_23_72_12_63_55_40_28_13_43_61_12_99_53_94_35_21_68_65_20_67_23_49_12_66_15_50_89_31_38_70_85_6_68_13_90_66_28_25_98_96_55_59_49_88_74_39_38_47_52_1_17_19_26_88_75_63_24_47_27_41_75_57_13_14_57_57_70_64_74_94_83_36_67_36_10_51_27_15_30_70_75_81_40,1,0.15,8.0
genes_31_87_0_49_11_81_27_39_92_54_75_93_69_67_34_5_87_26_14_42_82_63_45_99_59_62_90_43_43_59_82_77_93_63_20_58_25_68_71_6_1_49_64_22_62_100_82_6_88_42_58_60_47_49_80_52_10_74_46_63_79_36_27_93_26_10_17_32_95_43_51_50_0_30_100_76_8_99_8_29_47_5_24_11_48_15_55_58_25_34_56_31_35_17_70_21_49_96_23,1,0.15,8.0
genes_24_87_5_49_15_93_59_71_73_54_60_45_57_61_93_5_87_20_56_88_33_31_3_42_59_29_90_43_39_59_8_95_76_94_37_58_27_84_71_5_1_49_85_31_5_72_68_6_93_23_100_7_43_16_80_52_59_64_73_92_42_86_23_35_26_46_14_55_23_43_40_33_60_29_11_41_84_100_13_100_16_5_90_93_44_15_55_56_25_37_56_18_94_3_71_70_81_22_100,1,0.15,8.0
genes_47_81_4_10_9_4_80_28_81_66_58_32_66_70_22_0_83_45_14_23_85_87_27_13_78_33_8_46_38_86_74_51_79_33_7_66_44_30_14_6_13_47_64_85_52_63_80_18_88_54_57_36_28_31_82_88_44_23_58_92_8_18_92_41_43_14_9_20_25_77_47_69_5_88_98_45_80_88_32_14_29_91_88_95_79_2_56_33_21_86_42_56_37_40_79_70_86_45_79,1,0.1,7.0
genes_18_85_18_44_93_1_80_35_4_44_58_94_66_62_89_63_87_56_49_31_50_87_36_51_78_33_8_46_93_86_80_51_75_29_20_55_44_30_14_6_15_46_64_26_52_29_42_88_85_42_95_18_28_38_77_8_56_30_51_92_29_32_42_85_41_91_17_33_25_94_54_36_82_27_22_4_8_88_35_36_33_39_82_64_79_4_56_33_24_86_41_68_37_52_78_70_39_95_79,1,0.1,7.0
genes_79_86_2_44_9_37_32_40_81_54_58_32_33_82_15_63_86_70_53_24_55_26_36_51_70_33_51_99_21_97_80_21_74_30_20_65_9_38_12_6_13_45_92_24_15_36_80_24_7_56_57_18_26_46_80_9_44_23_62_92_8_22_39_86_75_85_98_20_26_69_47_68_81_28_27_40_8_93_100_36_29_90_88_61_43_32_79_7_7_45_78_50_40_14_26_31_39_49_22,3,0.0667,6.3333
genes_49_87_87_60_28_83_34_35_16_46_33_89_94_71_16_5_87_20_61_27_49_47_43_40_59_42_93_30_11_68_81_47_77_57_19_63_46_63_71_57_17_78_76_47_52_40_28_58_84_40_6_38_54_52_93_52_5_22_46_48_79_85_29_56_19_91_14_61_28_38_16_12_60_35_6_9_0_100_16_17_25_7_23_92_39_52_55_59_42_32_83_95_35_19_47_62_8_94_22,3,0.05,6.0
genes_66_81_44_41_45_88_34_31_92_47_41_26_50_78_78_30_44_25_84_31_82_82_11_68_17_33_3_18_95_45_56_18_92_33_89_62_60_30_75_48_57_46_78_20_70_36_73_58_93_71_7_36_24_60_53_8_16_38_12_3_54_33_36_31_41_21_66_61_79_92_84_4_76_28_36_69_32_84_80_44_31_24_90_11_58_26_3_38_39_91_57_61_43_40_46_75_5_45_39,5,0.01,5.2
genes_88_89_68_13_21_84_26_31_0_71_85_89_12_70_12_75_87_22_53_83_95_31_31_99_59_27_8_47_58_34_80_18_76_55_32_85_22_49_80_48_19_44_68_85_54_81_17_59_39_33_66_69_88_53_36_56_82_76_42_76_38_34_31_35_80_2_18_48_25_44_84_83_61_26_23_89_77_83_14_76_85_100_41_55_78_26_98_35_32_22_10_61_34_94_71_66_86_21_72,2,0.0,5.0
genes_34_81_18_9_7_4_28_33_4_17_57_83_50_76_22_5_82_56_89_41_82_83_27_42_100_61_8_46_58_86_74_51_79_29_40_85_67_30_14_12_15_42_64_89_52_29_41_16_87_56_93_4_95_38_82_8_72_22_53_83_37_94_92_85_52_14_17_54_25_58_84_87_84_27_96_73_81_71_35_38_33_9_45_95_77_2_56_35_25_87_10_56_37_40_53_70_86_72_41,1,0.0,5.0
genes_18_98_49_49_50_4_80_28_4_54_57_91_66_23_22_0_79_56_50_30_82_90_50_15_78_33_8_46_67_86_74_53_9_29_40_55_9_30_82_6_17_43_76_8_52_29_82_16_90_56_91_71_75_38_34_16_83_30_58_92_29_30_28_93_41_14_0_33_62_59_37_64_77_27_22_91_81_5_35_21_33_9_82_51_39_29_59_37_67_86_38_85_37_13_35_70_86_95_84,3,0.0,5.0
genes_37_87_39_50_8_8_3_32_92_54_41_24_49_78_32_78_31_79_99_46_27_51_11_73_17_61_3_42_95_45_31_14_6_44_40_50_59_64_77_12_57_46_89_0_49_33_37_18_68_71_7_4_28_49_53_7_55_22_12_47_36_86_40_31_86_18_17_91_53_94_79_50_75_28_27_25_70_3_80_48_88_10_70_92_58_94_83_23_39_36_69_76_27_19_43_22_77_79_31,3,0.0,5.0
genes_24_89_66_13_23_85_89_88_73_42_56_93_12_23_12_20_79_35_42_46_90_82_31_99_11_27_8_9_58_82_80_16_76_19_88_85_24_49_79_66_17_44_17_85_32_22_37_16_39_33_54_69_28_90_75_56_5_62_67_47_35_90_28_35_45_1_18_54_95_98_52_35_61_26_23_40_77_83_15_29_85_69_84_8_6_23_84_4_32_22_10_92_40_84_78_70_81_9_39,2,0.0,5.0
genes_31_52_72_9_14_85_54_31_93_71_57_89_6_25_98_0_86_20_37_46_27_46_41_99_17_25_3_6_64_84_90_18_74_50_40_66_22_64_80_48_62_44_97_22_66_63_48_59_97_23_42_61_24_53_40_1_82_64_42_47_36_86_31_35_90_2_17_48_21_45_48_40_12_31_100_38_86_25_14_76_27_84_37_29_83_26_0_64_46_22_69_13_76_94_71_3_0_0_71,1,0.0,5.0
genes_18_6_38_35_9_85_30_70_73_54_60_94_57_61_88_0_32_20_33_34_50_82_3_42_90_28_90_38_39_38_79_95_82_94_34_59_27_89_8_6_15_100_76_47_6_68_72_93_90_23_74_9_54_50_36_64_8_64_61_92_39_93_49_35_43_5_2_55_49_43_34_35_76_29_51_41_84_100_13_15_60_71_23_61_36_26_57_33_11_86_85_18_95_84_71_25_83_22_25,3,0.0,5.0
