Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_75_31_3_83_15_83_32_27_78_41_39_26_62_17_93_1_83_20_66_47_19_32_28_18_91_81_8_43_59_92_75_15_84_25_32_77_7_42_89_45_6_88_80_20_74_84_50_21_37_20_45_69_17_0_52_2_26_41_37_89_33_53_72_50_9_45_15_91_52_45_22_42_95_12_38_43_69_32_21_24_62_79_43_98_100_21_52_36_33_43_94_84_43_84_84_77_59_30_25,1,0.0,5.0
genes_75_67_0_92_12_0_27_27_79_68_36_83_9_72_64_77_83_64_37_31_79_31_77_60_84_76_85_40_49_92_78_3_74_100_28_77_3_2_77_27_56_93_84_26_27_65_42_21_32_34_59_69_17_0_50_84_8_83_48_85_30_53_35_50_9_92_4_58_16_53_22_41_100_25_30_42_78_17_81_24_67_79_47_99_9_45_80_70_44_43_46_86_74_84_78_65_5_73_25,2,0.0,5.0
genes_21_0_72_85_25_9_72_14_77_68_61_85_69_71_15_26_25_19_98_19_34_31_29_11_59_4_4_5_31_90_95_97_82_29_23_62_42_83_70_71_19_94_77_4_43_68_43_90_37_58_58_41_28_14_7_10_15_66_6_66_36_13_40_53_27_10_59_56_89_38_29_51_54_26_95_42_79_88_0_94_20_73_35_26_43_43_34_29_47_83_7_78_77_18_53_63_9_95_63,1,0.0,5.0
genes_79_67_73_16_13_88_75_34_72_40_67_70_80_27_82_30_78_64_22_95_78_19_74_60_16_26_79_68_16_77_4_47_54_62_17_64_12_77_89_97_15_37_61_74_32_26_89_14_51_28_62_61_28_47_42_44_6_22_19_91_30_24_13_73_59_92_8_54_22_44_40_26_12_26_14_42_72_100_75_24_62_61_91_100_43_40_15_37_44_43_69_92_28_14_19_63_1_92_76,3,0.0,5.0
genes_24_74_3_47_15_20_27_37_8_37_38_85_6_83_31_1_83_45_68_47_19_15_51_11_60_34_13_45_60_97_87_18_63_97_32_100_19_50_80_45_92_94_63_59_4_54_65_14_63_30_46_36_19_0_20_88_26_83_37_93_33_28_40_48_61_19_17_56_89_42_56_59_97_25_38_43_70_17_82_38_62_25_100_29_79_3_37_36_30_88_76_91_43_90_56_74_34_59_100,1,0.0,5.0
genes_75_29_73_46_25_83_31_39_7_69_67_70_59_73_12_5_78_20_7_70_86_35_0_16_100_9_50_40_59_93_86_20_89_99_40_46_43_87_80_97_15_100_47_24_32_30_89_14_70_60_59_53_28_38_43_10_25_37_60_86_30_81_72_53_99_16_12_53_80_88_45_10_12_86_64_2_72_69_81_94_17_26_91_67_43_88_38_37_10_97_2_96_77_42_51_62_42_75_25,2,0.0,5.0
genes_83_62_26_42_15_79_28_69_0_68_88_45_13_83_21_29_87_13_73_7_86_23_51_16_77_56_9_40_83_92_32_2_86_68_89_66_16_75_77_50_10_46_66_65_12_31_50_38_59_18_82_38_45_42_44_5_53_13_48_92_30_34_29_38_31_14_7_6_56_50_57_29_73_68_74_63_74_32_83_27_34_30_25_100_64_15_33_33_29_37_7_88_31_57_47_71_6_96_68,1,0.0,5.0
genes_83_81_0_46_8_79_27_69_0_17_86_36_91_83_17_29_87_47_15_7_48_15_54_78_64_30_8_37_72_47_22_12_62_21_37_66_18_74_77_78_10_100_95_18_41_68_47_16_86_51_59_9_61_0_55_35_21_23_57_69_30_80_39_56_10_80_12_46_56_37_28_54_54_68_74_42_74_33_81_38_69_10_91_35_48_15_33_41_13_88_7_32_31_68_53_71_2_97_100,1,0.0,5.0
genes_21_0_72_90_60_72_72_22_25_54_40_62_88_61_15_26_25_19_58_92_88_19_77_4_84_29_1_96_31_35_78_47_86_57_34_77_42_83_44_71_19_88_76_4_41_68_42_37_36_58_58_37_86_17_79_10_44_66_44_66_30_6_40_18_27_10_59_54_80_38_29_53_54_26_67_69_74_100_81_97_31_71_47_30_43_97_15_33_18_87_7_85_49_22_53_62_1_2_72,3,0.0,5.0
genes_2_86_2_40_10_37_32_35_92_38_83_14_35_18_21_1_25_55_73_4_86_19_29_46_81_61_9_41_59_92_31_2_86_12_89_100_15_44_0_50_20_99_79_25_8_66_37_16_5_54_95_69_76_65_45_45_14_13_39_92_36_34_15_40_86_1_4_52_90_48_72_30_74_18_77_85_75_32_33_27_23_33_39_100_64_23_58_33_38_37_7_80_76_26_67_65_2_100_98,1,0.0,5.0
genes_75_82_5_83_12_9_30_27_81_68_55_18_62_63_17_72_26_22_66_31_79_31_28_18_59_76_9_43_59_90_17_3_90_96_32_77_7_53_5_9_47_46_61_26_5_68_42_21_57_20_59_53_79_74_45_0_13_41_9_85_45_35_51_48_9_8_93_91_86_45_22_41_59_60_81_63_79_100_14_47_14_78_38_96_100_80_80_28_25_39_100_84_24_84_77_77_3_87_25,2,0.0,5.0
genes_25_36_72_62_15_9_73_36_78_68_61_85_81_83_16_26_25_20_98_46_34_79_28_11_59_31_4_71_32_73_78_47_86_27_18_62_42_83_72_71_29_91_77_48_43_68_42_36_36_58_58_37_43_14_36_10_46_66_6_66_30_71_44_53_27_32_63_2_80_85_30_51_76_26_81_69_73_86_0_12_23_25_35_70_43_40_70_29_44_86_87_78_61_67_55_33_9_4_34,1,0.0,5.0
genes_25_33_2_54_15_37_28_31_80_68_33_22_48_27_21_1_25_50_73_78_86_43_53_21_77_61_9_44_91_92_22_25_86_10_33_100_16_77_0_50_54_44_66_65_2_67_40_58_59_48_57_47_43_77_42_53_9_85_39_60_36_61_14_55_74_1_60_52_45_92_77_64_73_26_64_42_86_93_24_27_23_30_81_100_38_23_37_33_48_37_7_96_95_25_46_21_38_96_68,1,0.0,5.0
genes_41_30_75_40_26_4_34_20_10_20_55_89_63_77_16_25_25_43_14_43_50_43_8_92_59_66_8_68_54_94_22_43_90_57_39_52_16_67_55_8_41_99_88_62_2_88_83_22_91_48_46_15_28_32_50_24_4_21_58_17_33_41_33_72_9_80_53_58_11_94_90_45_76_30_7_24_75_90_26_27_19_56_72_76_9_48_33_35_22_86_72_84_39_16_19_62_35_88_43,1,0.0,5.0
genes_75_86_67_93_15_7_32_17_77_54_63_83_69_79_89_3_80_50_81_34_78_31_29_47_55_4_9_89_84_92_74_2_85_23_28_62_14_44_73_72_51_94_63_23_13_68_94_16_5_58_95_35_28_69_7_10_9_59_39_20_2_13_15_78_27_92_63_51_89_48_77_34_54_26_77_42_79_90_22_27_20_69_39_100_100_23_34_29_43_83_7_18_76_89_67_62_2_100_98,1,0.0,5.0
genes_56_92_2_40_15_83_29_25_25_54_38_64_94_58_89_77_90_57_69_33_61_42_29_11_13_28_9_72_34_86_87_91_62_97_34_100_3_76_18_74_32_96_62_69_77_68_65_86_87_69_97_65_19_27_36_88_21_86_43_90_30_53_56_76_61_74_47_30_90_84_98_54_60_29_79_90_70_17_40_36_88_66_36_93_64_40_54_22_23_51_80_88_43_90_55_74_63_97_66,1,0.0,5.0
genes_21_24_37_99_26_4_29_71_1_38_63_14_69_80_98_30_28_23_83_14_20_16_77_18_77_31_88_95_57_93_82_69_66_99_29_85_4_75_80_8_11_100_39_28_33_31_43_93_70_54_92_61_84_77_7_25_43_26_46_1_33_79_27_95_87_94_56_89_56_39_40_37_100_19_72_43_33_12_35_62_56_43_37_99_100_49_46_33_22_83_50_86_44_83_53_64_1_5_96,2,0.0,5.0
genes_82_47_60_47_15_10_30_22_100_54_37_88_94_75_27_77_23_14_59_31_33_42_36_30_100_26_0_71_52_91_86_5_66_96_34_51_9_75_18_74_22_95_86_58_4_41_37_16_59_16_59_65_28_27_84_88_32_22_48_61_62_53_64_56_9_6_5_64_90_45_44_35_98_95_78_90_77_17_13_100_88_91_72_16_3_2_55_22_38_85_44_8_3_14_78_62_67_5_27,1,0.0,5.0
genes_51_31_93_96_16_9_31_31_6_49_75_22_58_66_89_3_87_19_98_33_86_15_51_13_100_28_11_39_57_94_23_95_87_10_36_85_20_69_80_74_30_95_81_88_9_71_80_9_30_71_55_9_59_65_43_57_15_14_48_92_62_53_29_56_18_74_60_25_24_42_22_36_16_26_66_85_86_17_40_10_24_56_11_92_32_98_38_28_46_90_2_67_77_89_67_89_36_88_76,1,0.0,5.0
genes_44_86_0_91_16_12_31_31_1_70_72_22_9_66_89_44_26_19_66_29_86_15_0_56_16_28_7_96_74_90_23_3_90_62_32_100_77_69_14_72_13_46_61_84_5_66_42_16_57_54_44_53_59_74_43_57_29_21_44_63_30_53_29_53_74_8_63_5_24_45_22_36_77_28_81_85_86_16_40_27_88_93_85_92_45_50_71_28_25_86_94_67_24_89_77_73_5_97_76,1,0.0,5.0
genes_49_19_23_92_15_72_35_25_97_69_57_89_53_18_15_88_81_20_30_33_86_42_63_61_60_50_12_96_36_93_25_12_86_27_34_67_16_77_18_71_22_100_66_76_71_63_37_18_73_51_0_12_26_27_36_86_21_24_48_63_30_77_37_56_9_74_53_59_20_45_22_54_100_31_66_42_77_17_77_35_88_5_96_31_1_42_77_27_28_25_88_81_24_68_73_62_65_71_100,2,0.0,5.0
genes_69_74_0_35_16_18_24_37_98_96_17_88_10_18_45_31_23_65_33_15_85_42_39_3_88_76_92_43_83_94_30_73_82_14_98_100_3_9_77_45_16_100_86_63_2_7_76_14_41_91_59_37_86_82_42_11_33_87_94_66_30_53_12_53_12_70_62_27_40_57_44_10_100_26_59_35_77_100_15_24_22_28_47_29_1_19_29_56_10_39_7_12_31_94_16_62_5_97_29,1,0.0,5.0
genes_45_89_2_32_15_80_24_49_77_49_86_14_91_58_21_5_26_13_66_47_22_79_51_81_49_65_8_84_59_35_79_6_87_29_28_80_0_89_74_45_87_44_71_8_99_70_64_38_23_44_50_42_61_38_47_57_53_19_6_71_90_29_34_86_9_14_17_6_84_42_56_45_59_12_38_44_74_27_30_35_61_73_63_67_0_42_33_86_44_42_99_15_50_59_53_62_34_5_40,3,0.0,5.0
genes_79_77_67_40_26_4_30_44_100_40_67_21_59_67_17_1_24_70_92_30_78_26_77_31_56_27_91_43_56_94_86_47_86_25_36_100_38_77_80_97_15_88_61_24_47_26_89_4_57_54_18_61_84_47_55_92_9_13_38_11_30_24_12_76_33_92_21_54_26_56_61_57_95_26_75_47_77_31_77_73_62_46_86_100_45_40_10_37_13_93_99_96_24_14_37_63_1_71_76,1,0.0,5.0
genes_25_38_41_83_17_10_30_31_9_38_39_37_0_83_16_0_25_20_95_52_54_39_48_95_90_31_78_71_58_96_27_44_86_27_37_0_43_67_5_71_10_100_66_48_0_32_83_14_73_65_46_55_84_23_36_90_26_18_43_48_38_74_44_91_8_32_63_52_80_85_94_51_76_19_51_50_69_91_0_35_55_26_72_81_12_24_33_33_42_32_87_11_54_79_56_23_9_73_39,1,0.0,5.0
genes_26_87_0_83_13_9_30_23_81_54_48_18_5_63_92_77_81_14_66_26_48_19_0_30_59_56_3_71_34_89_97_5_66_62_32_100_9_75_5_74_28_46_61_69_12_68_37_51_70_16_44_53_28_27_45_57_34_22_9_88_30_48_51_56_12_8_93_59_90_88_27_41_77_30_81_22_77_17_14_100_13_91_72_96_45_50_71_35_33_39_40_8_24_59_78_73_72_97_72,2,0.0,5.0
genes_51_31_2_18_45_30_27_62_7_36_86_42_91_18_21_80_26_45_98_31_22_15_27_81_49_30_7_86_57_45_76_42_90_96_40_80_0_89_8_15_10_100_61_14_38_70_43_38_23_23_21_40_57_38_50_56_25_28_36_76_86_32_27_73_9_14_60_6_50_42_44_45_57_28_37_44_33_27_25_35_7_90_25_72_79_21_57_36_44_64_90_7_42_65_48_85_34_2_100,1,0.0,5.0
genes_21_24_25_31_89_9_31_63_63_80_72_22_85_61_20_24_83_82_80_24_69_19_55_14_59_4_13_100_62_93_84_97_67_63_18_83_42_68_71_23_13_100_80_83_10_28_70_13_75_60_19_9_47_4_53_88_16_37_48_92_36_13_68_56_81_4_8_54_86_50_34_41_54_87_19_90_68_27_20_94_20_5_14_33_49_39_77_33_23_51_7_86_24_89_55_23_4_1_76,2,0.0,5.0
genes_79_47_23_69_15_84_35_34_77_40_16_35_80_18_89_82_78_13_14_95_90_19_48_81_60_50_79_96_16_77_5_12_54_27_17_67_12_71_89_12_38_100_80_74_77_28_37_60_73_28_97_15_26_38_42_44_25_24_58_86_30_76_39_53_46_80_52_41_22_87_82_54_54_29_10_86_74_89_77_85_60_61_91_95_9_48_80_36_27_34_42_84_39_65_19_62_65_72_66,1,0.0,5.0
genes_51_86_100_83_13_9_27_80_7_49_55_18_87_18_17_5_26_13_69_42_48_37_0_81_100_56_9_43_74_48_17_5_90_96_32_100_0_56_5_42_34_100_75_14_38_70_93_38_57_54_44_57_84_38_45_2_26_19_9_24_25_36_31_72_9_14_60_6_61_42_57_41_77_6_81_44_33_27_80_38_8_10_38_67_79_50_71_39_44_39_97_14_47_65_53_19_34_97_40,1,0.0,5.0
genes_22_74_0_90_43_86_32_28_25_96_40_94_53_27_23_3_31_3_33_15_88_42_93_60_84_31_78_10_36_94_62_69_82_27_47_96_42_18_23_45_25_88_76_23_2_73_86_15_60_54_55_65_28_47_79_25_17_22_94_42_31_53_12_53_75_38_2_76_24_92_77_42_5_26_66_46_74_100_40_24_22_65_47_32_64_100_10_33_25_86_49_85_48_94_57_62_0_97_72,1,0.0,5.0
genes_41_92_23_45_13_30_30_25_27_54_48_89_9_83_92_77_83_57_59_43_89_39_48_30_13_28_0_71_34_97_7_5_62_96_34_100_9_75_18_69_28_97_48_69_77_68_76_86_93_16_20_62_24_27_36_57_29_22_48_63_30_16_29_76_9_6_63_59_26_45_98_35_100_29_66_90_81_17_13_17_89_93_37_91_60_43_55_35_33_85_40_8_43_14_82_65_72_95_38,2,0.0,5.0
genes_79_31_2_43_45_83_26_62_10_36_86_42_91_82_23_80_79_20_30_28_32_21_27_40_49_10_7_6_57_70_79_69_67_20_23_99_19_67_18_15_22_44_61_14_97_63_43_18_27_49_0_42_43_27_36_55_15_31_35_92_90_30_54_53_9_80_17_6_14_85_44_54_95_95_21_40_88_17_25_35_42_66_72_16_84_21_97_29_13_64_5_85_96_91_42_28_38_97_96,2,0.0,5.0
genes_88_92_2_46_16_4_32_34_7_63_72_83_63_27_88_0_87_15_35_30_81_19_28_95_84_27_96_46_69_93_76_3_82_25_23_3_70_77_77_8_10_64_66_47_10_37_83_11_51_55_59_9_61_29_51_89_26_13_48_48_30_83_27_86_8_6_8_14_22_53_98_10_54_31_79_44_73_91_21_35_14_5_38_100_48_22_77_73_21_87_39_84_49_68_47_62_65_73_33,1,0.0,5.0
genes_83_81_0_46_10_84_35_69_4_17_36_45_91_83_89_14_87_13_42_30_73_15_51_78_49_36_8_68_72_88_22_45_62_99_28_64_38_77_77_45_10_4_76_23_35_67_50_38_29_26_59_38_26_45_47_94_21_22_94_85_29_76_26_75_5_46_17_91_81_37_37_42_79_30_74_4_74_32_25_66_65_10_89_98_58_15_77_36_23_37_7_41_21_59_76_66_6_2_100,2,0.0,5.0
