Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_51_96_0_37_14_9_33_34_77_49_68_88_59_82_11_35_24_21_84_49_50_55_28_3_59_65_10_46_69_12_86_0_90_62_28_64_70_11_5_10_34_100_61_61_50_26_66_85_30_72_33_17_56_27_50_2_15_14_93_66_16_35_0_44_46_14_8_64_89_7_25_36_100_27_75_39_77_34_84_43_24_25_38_92_2_21_97_35_25_91_94_14_41_18_33_19_4_73_40,2,0.0,5.0
genes_75_82_99_40_13_0_29_68_77_73_19_88_81_72_16_26_18_21_36_26_50_47_28_78_56_36_76_92_14_40_86_18_54_62_28_49_57_77_77_12_91_100_66_71_36_5_83_36_62_72_11_37_95_0_50_90_36_22_94_84_33_76_72_45_9_45_10_67_81_86_47_41_76_87_81_63_77_91_15_71_65_30_100_36_3_91_31_35_48_43_40_90_55_59_76_49_33_49_68,4,0.0,5.0
genes_53_90_99_41_13_0_33_68_34_24_19_88_8_72_15_78_23_23_35_14_96_54_76_65_12_12_76_44_16_76_68_18_54_19_28_5_1_77_77_27_10_100_85_55_36_70_83_16_39_19_19_36_95_84_50_11_47_18_94_85_82_35_5_45_59_14_59_98_40_35_7_41_60_87_19_57_79_94_15_96_38_30_49_29_47_56_89_40_38_43_78_85_66_59_40_62_10_2_100,1,0.0,5.0
genes_52_0_6_37_65_0_33_22_77_38_57_88_96_77_16_27_26_14_39_26_50_36_33_78_59_65_12_96_52_35_32_12_62_62_34_65_42_78_76_11_26_100_66_26_12_68_66_58_31_54_11_33_28_26_50_7_21_22_44_50_33_80_65_61_61_38_8_64_89_93_93_64_88_87_81_61_74_86_82_5_21_46_91_29_50_48_33_39_48_43_38_89_55_59_53_50_90_5_67,1,0.0,5.0
genes_75_90_27_31_10_0_26_30_81_68_20_22_7_72_15_77_18_23_35_45_96_39_3_97_56_28_8_43_49_94_86_18_70_46_33_67_42_77_77_27_16_100_65_83_36_38_83_36_55_43_19_65_99_33_50_57_43_22_45_88_81_82_0_86_9_13_59_6_24_88_56_41_14_87_81_6_67_91_15_71_19_43_49_92_45_43_78_73_42_32_76_86_65_91_40_64_38_5_43,1,0.0,5.0
genes_42_0_6_90_67_0_54_52_77_38_40_86_9_61_15_34_26_12_39_34_51_33_29_11_59_65_78_96_52_35_78_93_35_62_28_48_42_77_76_74_91_98_61_3_4_68_66_36_31_23_11_36_28_53_55_20_21_22_6_48_30_83_65_61_61_14_10_64_89_91_27_57_62_85_66_45_69_91_82_65_20_73_91_26_57_45_33_29_46_43_99_89_50_59_53_28_90_5_100,2,0.0,5.0
genes_79_11_23_94_25_42_26_19_99_68_20_88_69_75_23_3_21_15_35_19_35_56_63_29_81_9_8_43_68_36_83_69_68_46_32_49_42_2_18_48_15_37_61_60_80_31_61_18_55_77_0_65_66_7_7_86_32_11_63_84_30_83_9_10_12_13_63_54_72_34_92_42_71_95_80_28_77_34_44_24_23_42_19_16_3_100_78_25_45_25_76_15_48_91_42_62_36_97_64,2,0.0,5.0
genes_88_84_0_40_30_9_27_34_9_68_57_22_62_18_93_80_87_20_35_70_86_31_30_21_100_31_1_52_60_70_78_18_86_99_40_100_16_80_80_97_15_100_35_25_38_6_43_21_34_11_95_38_24_38_36_53_20_23_76_15_46_34_72_53_9_13_10_7_84_100_94_51_100_74_7_79_79_86_35_24_64_71_37_22_100_47_32_38_23_83_100_87_35_16_52_62_4_96_25,2,0.0,5.0
genes_75_90_99_50_13_0_29_20_25_54_13_22_11_72_17_2_18_19_17_49_96_42_28_97_100_34_1_4_36_25_91_5_86_51_34_52_42_77_79_74_51_91_61_71_36_4_47_92_10_21_19_36_24_0_49_90_25_79_91_88_81_34_26_45_59_14_59_6_89_43_7_57_100_87_89_63_61_17_14_16_42_43_82_100_47_38_68_39_38_43_78_81_0_56_75_74_29_5_96,1,0.0,5.0
genes_42_89_99_96_13_0_32_68_44_17_19_88_9_96_81_77_97_23_13_14_96_61_28_95_56_6_1_44_59_40_22_18_86_27_86_52_42_77_83_27_91_100_33_58_36_73_47_92_31_56_94_36_63_18_50_89_32_22_94_85_81_83_0_45_46_14_63_56_56_30_40_41_57_87_81_63_33_94_15_71_38_78_91_21_64_43_56_39_25_88_78_87_45_59_35_0_33_5_96,1,0.0,5.0
