Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_52_82_39_12_15_15_78_32_0_54_81_82_66_58_92_4_35_24_99_60_51_45_11_99_15_22_3_40_39_93_87_47_25_20_13_50_37_59_39_12_15_99_96_71_52_70_82_6_78_57_100_31_28_53_56_80_68_66_12_96_30_23_29_37_43_23_26_33_26_2_53_4_18_92_98_25_28_84_58_3_25_4_20_93_35_45_83_66_59_36_85_56_26_18_68_34_81_73_71,1,0.0,5.0
genes_79_81_0_49_50_83_54_98_4_54_58_32_13_67_15_5_72_31_65_30_35_13_45_4_93_61_8_40_71_91_85_92_74_20_20_58_26_92_53_6_1_24_85_35_73_72_67_55_94_42_27_32_43_51_41_52_68_23_58_92_87_22_74_31_71_14_4_55_53_94_23_33_12_45_48_96_62_92_18_17_60_91_82_18_79_19_64_33_6_37_81_18_32_10_70_18_39_0_100,3,0.0,5.0
genes_40_97_49_76_10_4_95_36_31_28_60_28_51_61_89_24_25_76_56_41_33_18_29_99_90_31_26_43_43_17_90_95_89_29_36_30_45_65_49_46_15_34_85_32_79_56_82_58_63_63_91_53_30_8_80_52_4_90_53_46_87_40_34_34_52_22_17_39_12_89_78_71_12_49_33_45_27_60_18_100_79_10_88_93_31_15_80_40_67_53_56_18_28_52_84_31_11_69_1,2,0.0,5.0
genes_79_6_0_48_4_35_31_40_4_42_56_94_13_70_15_0_32_35_65_30_22_19_45_69_26_33_20_10_67_41_80_95_11_55_20_58_9_9_53_6_9_50_76_35_11_36_67_6_93_42_2_74_55_52_34_52_68_70_58_92_39_22_26_38_71_2_22_55_21_13_73_32_0_29_35_41_8_99_25_36_31_59_82_61_33_19_64_4_67_88_2_86_32_86_26_30_40_34_22,2,0.0,5.0
genes_36_2_5_8_15_43_68_71_24_61_19_20_8_68_97_95_25_72_56_42_66_51_11_98_63_31_93_43_19_91_31_18_79_58_9_60_59_80_18_17_15_50_88_31_4_81_82_51_34_74_75_36_90_44_40_79_76_66_46_63_53_23_34_71_19_3_61_20_19_98_37_67_75_92_33_40_65_85_8_3_47_91_23_51_78_43_83_23_3_61_56_96_26_72_86_57_22_100_100,1,0.0,5.0
genes_41_2_0_48_15_39_54_36_4_62_57_32_13_74_93_5_79_72_96_30_55_45_24_7_63_33_90_40_67_90_80_73_11_63_27_60_59_68_53_6_17_50_70_35_19_23_83_13_94_91_98_28_55_55_80_52_13_70_58_65_39_22_26_35_71_12_0_55_19_13_46_38_75_28_22_82_41_99_10_36_60_10_16_70_3_19_38_43_67_89_79_18_95_84_82_32_39_49_42,1,0.0,5.0
genes_41_10_70_49_15_85_33_71_88_62_73_32_67_2_93_5_79_72_99_85_82_89_24_99_17_33_51_30_21_40_56_73_78_67_27_60_59_64_79_6_19_16_1_31_77_77_64_10_84_88_40_28_30_55_28_51_13_70_58_92_44_93_49_35_89_12_62_59_19_44_53_35_72_25_33_82_82_2_21_47_52_24_92_16_6_65_100_43_11_42_86_39_72_19_82_35_9_45_65,1,0.0,5.0
genes_40_44_39_29_83_4_33_71_83_63_56_32_57_61_88_24_25_68_56_46_78_89_69_94_13_31_51_46_9_37_27_97_89_29_40_30_6_60_8_46_15_42_89_31_5_32_70_97_63_96_100_66_30_47_80_54_12_90_96_50_36_35_34_33_84_22_1_40_18_91_78_16_99_77_33_83_27_2_0_48_35_57_86_9_35_43_50_23_7_53_0_73_39_52_84_31_11_69_3,1,0.0,5.0
genes_40_97_49_35_86_4_95_71_31_63_65_28_43_64_89_24_25_68_56_33_33_14_69_98_81_31_27_43_9_36_8_95_89_29_36_30_11_60_77_46_15_100_90_80_5_56_21_97_66_63_100_66_30_49_80_52_13_90_56_46_24_40_34_33_24_22_1_40_12_92_78_33_12_77_29_83_27_85_0_15_79_61_86_29_45_43_80_100_7_53_58_18_39_52_84_36_16_69_75,1,0.0,5.0
genes_31_52_70_48_8_43_65_71_93_63_60_32_67_74_93_0_25_77_96_44_27_29_82_73_12_64_11_30_95_84_56_69_79_65_27_60_59_64_80_6_15_3_70_69_91_96_83_17_34_37_40_57_20_47_19_7_8_64_32_65_44_98_44_98_75_12_14_59_19_45_53_63_11_60_33_82_77_15_8_47_61_10_37_29_6_63_52_44_85_93_83_35_95_81_87_35_10_45_47,1,0.0,5.0
genes_27_87_0_48_51_25_54_39_26_54_57_37_13_70_15_0_82_36_65_30_55_32_44_45_63_34_90_9_67_93_74_17_66_60_36_58_9_60_8_6_17_44_83_31_63_26_70_93_93_42_56_53_86_52_78_1_10_64_58_92_34_22_30_70_69_85_26_55_79_0_76_29_0_22_22_70_74_99_10_41_60_59_39_21_43_19_64_38_67_82_7_18_32_18_26_30_78_70_88,2,0.0,5.0
genes_53_81_39_48_8_16_38_32_8_44_18_28_9_68_22_4_82_19_99_60_85_45_50_77_10_3_5_0_95_77_85_47_80_16_36_50_13_30_41_71_32_85_82_25_66_25_73_75_84_53_93_66_28_11_56_78_16_20_12_92_55_23_36_41_52_26_26_31_99_2_81_4_15_24_96_41_32_85_35_56_29_91_81_93_61_18_57_70_8_91_84_87_26_18_57_14_47_73_71,1,0.0,5.0
genes_53_82_3_7_8_5_38_32_0_42_57_30_3_61_22_4_87_35_99_66_27_48_14_25_59_27_3_100_95_93_30_75_73_20_50_90_73_58_41_6_15_47_81_31_57_81_81_58_93_54_55_65_28_49_56_78_6_67_11_7_33_11_37_38_100_4_26_75_23_45_73_61_15_24_4_25_8_85_18_21_31_100_81_21_58_46_22_66_39_72_85_88_30_18_57_14_12_73_58,1,0.0,5.0
genes_79_89_72_25_53_33_54_39_0_68_57_29_13_70_50_8_79_76_65_36_88_25_31_4_17_33_3_76_67_90_76_18_11_97_20_58_9_49_79_6_14_42_45_85_55_26_35_6_93_56_98_8_91_55_77_90_68_70_76_47_39_60_26_35_45_1_4_22_25_13_46_32_0_29_24_70_8_100_12_79_85_59_39_21_63_23_55_37_13_67_0_18_35_94_26_30_77_49_20,1,0.0,5.0
genes_80_100_5_9_83_23_3_34_27_44_85_24_8_68_30_0_92_76_20_67_51_51_50_89_64_36_28_100_99_91_31_6_79_58_100_58_59_66_78_9_15_50_38_85_35_96_82_77_93_68_23_36_90_49_40_37_18_70_63_66_24_88_58_36_52_55_17_55_19_99_82_67_75_92_31_90_78_93_8_24_79_55_23_13_78_60_83_23_39_37_72_98_95_13_78_41_8_76_40,3,0.0,5.0
genes_5_87_39_60_83_84_95_71_0_67_72_28_43_2_12_24_30_76_56_31_90_34_28_100_62_33_27_43_9_36_81_14_89_29_36_30_24_63_77_46_15_73_85_85_5_56_21_18_60_66_100_66_30_49_53_52_7_67_53_46_24_40_35_33_45_22_1_35_49_93_78_34_60_77_33_83_27_85_0_76_79_61_86_69_35_42_23_18_7_53_56_49_35_52_84_66_10_21_1,3,0.0,5.0
genes_18_8_49_71_15_0_92_70_24_66_58_36_66_20_89_5_83_45_96_56_80_53_50_59_64_62_90_17_67_48_33_51_93_55_27_58_59_68_75_6_100_50_76_71_61_96_78_11_88_44_23_76_90_57_40_52_13_70_58_66_40_66_54_32_67_3_5_51_28_63_56_33_70_45_31_28_78_97_32_42_47_59_86_13_78_26_64_54_2_47_1_96_80_52_48_32_5_81_64,1,0.0,5.0
genes_34_6_0_48_7_8_59_35_65_56_57_32_94_73_22_5_79_56_56_63_90_25_22_42_63_33_90_6_67_90_35_92_75_94_38_57_23_68_85_53_17_42_87_26_32_26_7_6_89_95_100_31_55_16_84_52_68_84_51_88_39_22_34_86_51_71_9_55_20_13_39_59_75_27_11_46_84_99_35_36_60_91_89_16_82_6_64_56_67_89_85_54_37_14_46_70_39_0_90,2,0.0,5.0
genes_90_97_0_35_89_85_30_8_7_43_73_32_52_73_93_71_32_76_93_18_33_21_69_45_90_58_88_46_56_42_86_73_71_57_20_64_22_89_15_43_15_98_82_34_5_26_21_93_63_56_66_6_12_55_31_52_4_19_75_81_8_43_37_71_26_1_9_48_24_0_51_4_3_29_27_47_24_89_20_15_76_60_69_51_33_99_22_56_7_58_10_72_5_51_78_28_9_21_97,1,0.0,5.0
genes_39_97_49_35_15_85_95_71_7_63_57_99_57_67_89_71_32_76_10_31_33_14_69_98_81_31_27_43_9_36_51_95_89_58_40_100_6_89_77_46_15_100_85_31_5_56_21_97_63_63_66_66_30_76_80_4_5_63_53_46_8_40_34_33_24_22_1_16_12_89_78_35_3_77_51_83_24_89_0_15_31_61_86_55_35_43_80_44_7_58_10_98_23_52_26_31_9_21_1,1,0.0,5.0
genes_34_94_5_42_15_16_30_71_31_19_56_94_43_73_32_4_72_17_53_46_96_31_11_40_12_29_56_4_66_20_8_95_72_58_75_47_27_7_65_2_8_42_82_12_70_81_84_97_94_55_23_38_28_9_40_50_73_23_46_77_25_86_23_23_74_19_61_55_48_98_80_4_75_28_27_40_72_100_13_61_30_2_90_64_58_42_95_56_6_62_85_99_30_13_70_57_5_1_100,1,0.0,5.0
genes_93_6_4_9_9_85_28_70_26_19_60_94_57_73_37_0_84_72_35_29_40_83_57_74_60_29_15_46_95_85_91_73_73_29_20_67_24_68_3_12_23_43_28_39_70_75_77_4_93_94_90_11_54_95_19_11_6_64_47_94_39_39_57_97_45_49_9_30_40_0_79_59_77_3_23_89_82_95_18_48_79_37_84_64_58_63_98_44_11_83_82_72_79_84_18_35_61_70_31,2,0.0,5.0
genes_24_6_0_15_8_83_3_70_65_44_85_83_49_63_91_8_87_72_32_18_79_87_84_78_21_28_51_40_39_73_95_95_81_94_38_52_9_64_79_77_15_100_89_47_1_80_64_93_41_63_68_38_53_90_53_49_8_90_51_63_30_53_29_47_52_22_2_26_21_100_76_70_75_28_32_80_82_82_11_48_31_57_88_5_65_12_80_27_86_37_86_54_44_66_45_83_4_0_34,1,0.0,5.0
genes_43_41_23_33_9_8_59_35_88_63_58_32_94_73_24_63_79_30_99_85_90_31_45_42_17_26_51_43_58_40_35_7_78_65_55_50_47_30_79_10_19_42_87_31_77_26_64_10_86_95_23_38_97_16_33_52_73_64_51_88_29_40_49_89_51_70_9_19_20_24_39_35_75_27_51_46_84_2_21_48_52_24_92_16_74_29_79_24_26_32_80_18_37_19_18_25_57_0_34,1,0.0,5.0
genes_19_85_72_49_15_83_5_36_80_44_20_20_57_65_94_6_70_81_89_25_80_18_29_96_90_57_28_2_43_94_54_95_34_20_34_47_28_89_49_53_15_50_85_31_24_70_82_93_34_44_91_53_43_49_42_50_80_90_63_84_88_93_49_90_52_3_12_91_53_89_52_71_56_69_14_45_62_60_17_23_47_7_81_89_83_15_32_56_67_45_9_46_30_53_70_32_9_45_64,1,0.0,5.0
genes_43_93_57_9_18_57_68_85_8_63_97_96_66_70_32_4_86_25_56_88_33_51_69_98_100_31_95_99_19_95_88_20_84_58_36_8_55_84_16_17_13_100_88_31_4_94_80_6_92_58_59_66_40_76_82_55_86_23_46_63_21_24_44_86_20_22_98_20_30_98_37_32_80_42_21_89_0_88_85_100_25_91_85_51_35_2_64_44_14_45_78_94_89_19_70_37_78_100_100,2,0.0,5.0
genes_31_86_97_50_8_1_80_35_4_39_73_8_67_78_89_5_31_19_20_26_82_40_24_99_17_61_31_46_96_100_80_1_65_20_7_50_44_96_14_10_57_92_64_87_49_29_37_18_100_91_74_18_92_55_82_51_6_96_58_65_29_12_44_41_78_12_3_33_21_78_83_36_78_27_30_82_73_0_8_17_83_10_70_64_58_4_83_37_50_91_41_39_26_48_80_18_79_47_25,1,0.0,5.0
genes_79_6_5_35_50_35_30_39_4_44_20_32_57_65_93_5_32_31_10_63_55_82_45_97_90_33_28_42_43_90_80_48_47_55_30_58_9_68_53_54_13_46_71_35_18_23_82_6_30_42_98_32_22_52_80_52_5_70_58_92_8_22_49_49_71_2_0_55_62_11_83_32_75_69_55_88_12_97_31_24_47_59_82_9_79_19_32_37_11_45_10_51_31_84_77_32_8_53_100,1,0.0,5.0
genes_24_100_0_49_89_84_25_98_80_92_58_32_52_73_61_70_23_73_99_29_86_13_3_100_93_58_8_38_53_20_86_19_71_20_34_58_26_83_8_48_1_25_87_34_63_72_66_4_16_56_59_32_29_55_10_52_5_23_75_88_87_21_27_37_26_2_9_46_53_0_51_33_62_3_27_93_62_93_18_17_60_37_90_95_17_90_52_33_7_37_10_89_81_14_79_18_5_60_100,1,0.0,5.0
genes_92_6_0_48_9_79_28_70_6_19_57_94_13_73_15_5_79_31_35_29_55_85_57_4_60_28_90_40_21_90_91_92_73_55_36_58_9_68_53_48_23_43_73_34_70_23_82_6_20_42_98_71_49_52_31_52_5_32_58_92_39_93_26_35_71_5_15_55_84_13_46_0_61_28_22_45_8_99_26_36_60_59_80_65_79_19_92_37_4_86_85_72_32_10_18_30_39_70_97,2,0.0,5.0
genes_32_88_39_60_5_83_35_31_0_67_55_45_57_65_12_63_87_73_22_83_93_31_50_77_78_33_52_94_37_40_81_14_74_52_67_65_24_64_8_5_15_73_100_85_63_76_72_10_95_23_95_36_97_51_41_78_7_23_51_89_35_8_39_35_51_16_13_34_49_15_23_79_31_24_23_25_84_71_15_76_79_93_70_69_18_39_23_35_39_88_56_50_35_10_82_66_52_8_38,2,0.0,5.0
genes_31_87_4_1_8_85_95_70_19_9_58_30_94_67_93_0_83_19_96_60_82_51_27_94_95_57_90_2_64_91_76_9_64_55_98_57_4_68_75_58_15_7_76_67_73_96_82_11_88_40_28_9_92_51_40_52_68_70_12_66_37_80_21_81_88_3_14_27_62_64_19_33_83_45_31_29_76_25_35_42_47_59_88_29_81_63_64_31_3_93_83_56_95_95_60_32_0_93_29,1,0.0,5.0
genes_39_6_0_16_4_4_31_40_0_44_56_23_43_77_15_9_82_36_81_93_80_23_42_80_90_33_28_10_21_42_93_51_79_67_20_78_37_9_63_71_12_100_89_35_32_70_75_6_16_63_70_67_95_56_34_2_11_70_46_63_33_22_33_38_52_93_23_91_99_35_78_64_77_47_29_41_8_100_39_4_31_10_88_67_33_43_52_10_42_86_85_87_36_86_28_68_35_76_64,4,0.0,5.0
genes_15_6_72_26_9_4_28_64_4_42_89_23_50_68_95_4_82_31_84_41_82_85_57_80_48_33_28_98_49_90_93_73_73_70_36_78_39_48_63_48_15_43_89_31_70_30_69_32_20_63_74_53_49_95_10_96_5_30_46_94_78_10_27_47_52_5_15_19_99_87_79_2_61_47_23_41_75_85_23_38_79_37_84_67_38_7_84_33_4_90_82_87_37_84_30_30_11_72_64,1,0.0,5.0
genes_31_52_84_55_6_85_95_35_4_2_41_34_5_94_22_0_28_19_16_34_89_23_55_51_74_61_100_87_64_36_80_51_15_20_7_50_44_64_14_66_5_53_63_47_49_69_71_19_4_54_74_18_97_36_77_78_37_90_57_65_29_97_36_85_78_1_9_15_30_0_39_36_81_27_98_85_8_83_37_7_38_24_85_64_91_94_83_37_74_45_1_55_95_50_48_18_14_69_32,1,0.0,5.0
genes_53_82_39_9_8_23_25_31_0_41_57_24_19_20_31_2_92_76_20_67_32_45_46_59_10_22_91_100_95_89_50_47_25_20_36_12_76_58_12_12_15_39_81_31_64_26_82_1_93_54_23_36_30_53_56_78_3_59_63_96_24_20_39_37_43_56_17_55_53_2_45_63_1_24_4_41_58_97_18_3_79_91_81_21_61_63_22_66_39_37_0_96_84_10_57_41_81_76_38,2,0.0,5.0
