Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_88_57_38_33_23_69_52_0_5_62_10_30_93_97_77_73_51_88_17_33_24_85_71_68_16_93_9_76_67_72_40_18_95_38_50_91_22_98_39_4_8_56_92_59_71_48_33_9_35_58_34_69_69_66_35_82_38_69_21_89_10_58_85_51_45_89_83_15_53_85_55_55_92_18_53_8_49_30_16_71_67_30_41_89_36_73_46_87_6_86_26_97_15_10_95_79_65_52_92,1,0.0,5.0
genes_0_57_5_39_31_17_36_74_25_54_33_52_52_14_51_38_0_18_61_40_79_37_50_66_13_94_52_2_55_41_51_66_46_8_57_48_52_9_7_94_27_0_73_65_37_66_31_61_33_3_61_86_98_44_63_0_9_27_84_100_67_61_74_49_7_69_74_50_31_79_23_73_49_69_44_5_84_72_37_49_61_79_36_91_55_59_97_34_62_72_25_15_36_44_31_71_35_97_59,2,0.0,5.0
genes_7_57_41_33_3_45_63_100_0_83_81_94_90_56_48_19_66_22_17_87_42_85_68_67_69_49_22_71_76_96_35_49_31_54_57_17_39_10_64_30_29_99_5_51_3_18_73_34_76_15_34_50_100_45_33_66_40_43_18_75_10_58_6_51_56_72_74_23_0_17_55_67_92_59_53_8_48_30_96_94_33_30_41_83_36_62_46_87_6_84_27_13_96_10_95_11_40_52_92,1,0.0,5.0
genes_5_57_22_98_23_32_56_26_3_61_92_32_3_94_70_73_25_98_79_7_43_43_8_67_61_29_50_78_76_88_40_47_76_17_99_58_21_9_7_23_28_55_34_65_48_7_15_32_76_68_11_84_29_72_26_5_41_78_18_14_72_12_98_51_50_19_98_94_0_79_52_46_24_3_44_85_29_96_56_77_65_50_0_6_75_84_51_69_43_23_40_14_34_78_37_40_65_5_22,1,0.0,5.0
genes_5_69_92_51_55_16_35_20_9_39_35_43_93_42_30_54_69_23_83_36_18_57_28_47_52_0_53_0_43_86_40_15_41_36_42_48_35_22_43_62_72_55_99_55_54_7_10_54_76_37_94_32_100_35_61_48_87_81_28_1_79_28_48_47_56_76_8_96_36_19_0_51_92_76_30_81_83_100_23_53_51_77_46_28_100_75_49_68_62_75_23_92_22_38_37_48_19_98_19,1,0.0,5.0
genes_7_68_70_27_5_37_89_30_1_72_25_66_3_94_69_84_11_16_95_14_84_35_14_26_61_33_42_93_20_54_46_54_55_95_20_15_68_86_3_91_59_51_8_60_90_7_49_8_36_18_16_84_66_71_55_47_8_63_21_75_24_11_8_77_53_0_98_9_0_74_78_84_54_81_53_15_31_100_93_62_15_75_41_96_95_20_53_53_5_38_79_77_25_68_30_85_63_93_88,1,0.0,5.0
genes_88_74_95_32_4_41_76_29_86_42_84_40_17_87_74_2_79_24_79_45_26_78_14_50_25_37_35_59_66_37_100_53_17_99_17_46_42_9_74_50_27_1_75_66_39_11_13_0_36_42_38_82_96_49_63_42_42_38_46_36_12_7_100_75_11_90_35_73_46_78_83_51_29_67_84_79_98_28_22_32_26_79_41_47_60_20_49_50_67_90_93_15_69_82_99_42_67_58_30,1,0.0,5.0
genes_80_48_73_59_23_31_55_64_5_62_31_28_98_93_60_87_54_70_85_40_27_82_15_82_26_92_1_81_68_19_40_18_55_38_55_91_35_27_74_4_8_49_72_86_41_86_11_48_20_37_54_49_100_70_7_89_87_65_21_89_15_58_85_11_48_89_83_15_3_83_0_79_28_18_84_23_98_76_16_73_67_84_72_89_33_20_49_36_28_90_10_40_25_24_1_59_68_49_92,3,0.0,5.0
genes_35_71_34_98_0_40_14_37_45_56_49_43_82_77_59_21_66_23_100_38_79_46_70_46_64_33_80_60_20_74_49_31_24_48_12_19_7_8_39_39_83_85_3_41_85_17_12_13_30_38_82_28_100_38_54_9_96_38_37_75_79_59_17_88_37_77_10_94_36_31_43_46_92_72_53_9_83_54_90_50_48_87_41_93_73_65_42_83_54_55_81_0_89_24_44_34_21_72_38,3,0.0,5.0
genes_7_48_92_54_30_31_33_74_0_37_93_43_3_93_59_38_26_25_4_87_37_43_86_70_61_87_80_78_83_100_100_17_23_51_55_48_30_89_33_27_36_97_5_77_0_53_83_1_35_48_58_28_9_41_7_87_20_70_75_36_95_57_22_76_60_61_2_11_24_24_52_4_24_76_77_42_84_40_14_34_68_71_0_78_33_40_49_53_47_71_32_11_27_16_0_1_28_36_43,1,0.0,5.0
genes_88_59_1_56_0_52_34_77_0_100_85_90_16_55_93_97_97_21_4_37_36_63_14_5_50_50_24_44_46_87_97_95_23_5_12_44_7_22_38_21_27_91_5_62_70_5_33_44_4_39_9_100_67_30_64_52_13_27_18_7_61_35_6_50_61_61_83_94_26_79_94_91_21_96_73_42_94_96_31_77_66_78_21_57_73_61_66_87_0_55_57_14_25_66_44_45_93_77_90,3,0.0,5.0
genes_8_48_17_58_70_41_67_7_3_63_49_35_4_87_86_76_9_98_77_43_37_37_83_75_69_100_66_11_59_86_100_43_40_23_99_45_95_82_21_3_27_97_56_55_67_50_11_0_12_9_95_78_100_43_7_57_75_7_46_24_82_59_24_78_7_69_98_76_72_75_94_50_26_17_55_0_50_54_57_33_15_21_29_93_57_69_49_48_66_48_79_11_17_24_46_14_34_58_38,1,0.0,5.0
genes_47_45_92_51_59_100_35_20_1_40_31_42_52_7_48_54_38_17_84_33_26_60_86_47_77_4_22_45_43_86_10_65_41_36_31_30_35_22_43_62_54_23_8_50_87_42_15_8_36_37_16_13_100_32_60_42_2_12_28_10_79_11_48_47_84_61_43_70_1_7_49_68_92_72_20_16_90_100_21_53_45_78_26_93_98_73_49_68_76_57_25_84_54_61_94_71_21_98_19,3,0.0,5.0
genes_3_45_92_25_48_17_61_26_1_40_49_43_93_50_49_0_66_79_11_1_40_52_48_24_31_94_22_7_46_19_13_51_8_51_57_45_52_9_5_62_72_0_95_81_32_7_34_18_47_3_21_86_68_32_63_10_20_24_83_6_78_12_100_51_41_50_43_70_1_31_30_50_26_81_44_15_83_14_58_49_49_88_1_97_32_16_88_87_62_72_28_0_23_59_0_71_20_100_24,3,0.0,5.0
genes_91_21_92_57_23_87_62_81_0_66_85_83_54_79_93_97_72_63_100_90_84_57_14_70_50_50_21_61_42_100_7_51_67_62_99_27_29_22_44_21_11_87_9_57_44_43_15_67_63_39_76_27_67_35_59_70_20_67_18_36_36_59_100_50_84_61_78_78_26_24_25_4_26_13_73_15_94_100_92_81_66_88_0_57_30_81_63_87_52_71_82_14_27_19_5_1_95_97_43,3,0.0,5.0
