Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_17_64_55_10_17_16_69_24_77_44_100_71_44_63_11_1_43_36_68_59_42_71_96_76_13_57_46_34_0_80_29_49_23_65_62_97_29_61_74_10_21_77_0_93_38_76_0_27_73_37_91_25_69_41_43_3_28_44_48_86_42_44_50_12_58_1_78_29_5_94_85_94_29_77_42_63_84_71_22_23_58_3_91_12_5_29_16_37_30_96_92_5_10_11_50_78_35_30_23,1,0.0,5.0
genes_61_59_80_53_9_89_2_36_15_44_100_69_95_71_35_1_60_47_97_90_42_45_96_65_18_16_52_59_0_36_69_51_82_92_62_68_2_83_21_72_11_82_87_34_55_92_9_7_24_55_89_15_38_32_46_86_0_89_67_30_69_47_49_43_63_0_76_42_15_39_48_90_85_80_34_40_88_64_18_26_58_98_90_88_7_57_60_69_30_10_41_80_14_14_51_77_17_29_74,1,0.0,5.0
genes_62_64_39_71_43_13_73_44_25_47_57_100_46_3_60_9_89_6_99_29_27_0_25_91_13_58_69_86_88_89_69_37_21_98_60_97_62_26_65_12_88_61_19_25_46_92_77_2_100_59_67_39_64_23_43_78_0_47_67_23_71_38_79_74_66_33_0_30_5_35_74_96_85_39_87_56_81_48_51_10_96_0_95_6_89_53_61_77_20_96_91_59_11_100_14_10_42_29_89,2,0.0,5.0
genes_18_68_39_71_47_4_64_25_5_39_26_71_46_70_35_5_17_1_20_59_47_0_47_88_98_60_47_49_0_96_31_30_72_23_70_76_97_95_74_1_20_56_59_94_40_73_40_6_77_73_90_40_35_34_99_8_0_47_98_100_20_27_69_77_62_95_49_100_5_44_85_90_36_37_87_40_80_68_12_61_63_98_70_25_68_59_60_13_31_100_41_94_9_32_37_80_40_74_85,1,0.0,5.0
genes_14_91_27_14_27_14_39_28_15_35_100_71_39_78_75_82_48_85_22_20_41_71_96_51_40_59_46_88_76_46_60_62_88_66_70_55_73_26_75_0_85_59_76_36_66_93_26_4_77_95_95_16_65_7_78_90_0_57_67_30_57_60_41_60_65_100_74_55_46_99_78_94_30_80_36_11_83_62_64_8_48_97_46_73_10_10_73_71_39_96_44_2_79_26_47_30_42_69_86,1,0.0,5.0
genes_64_86_39_25_47_89_42_44_4_39_100_71_97_98_35_58_17_7_20_64_81_46_68_33_98_24_55_87_0_35_83_32_72_22_68_100_99_45_71_9_48_54_86_40_52_73_40_64_33_26_90_35_35_100_78_82_75_47_98_59_97_39_79_43_89_95_49_100_19_99_82_98_15_21_9_9_80_68_31_83_74_93_41_86_77_59_73_94_35_95_86_47_9_26_56_81_40_74_46,2,0.0,5.0
genes_31_61_79_14_71_24_69_47_89_41_100_17_43_35_35_36_49_40_50_32_42_91_81_84_16_19_94_37_73_49_71_32_68_57_75_11_5_77_68_12_42_58_26_13_83_81_35_88_32_87_57_34_14_77_76_80_95_57_66_100_66_43_17_60_68_29_11_54_10_35_76_94_35_33_39_60_88_79_29_8_37_0_45_95_66_48_53_11_34_95_84_6_64_24_73_29_23_29_89,1,0.0,5.0
genes_31_88_34_58_93_39_38_18_85_44_85_19_29_75_2_29_43_66_92_34_44_91_81_61_15_64_94_83_76_32_71_80_68_57_75_70_5_78_15_55_11_78_86_28_62_76_35_88_1_31_62_40_38_1_79_56_71_72_72_38_100_67_78_12_3_8_70_30_94_35_18_94_33_9_37_62_88_61_22_6_1_98_90_17_66_33_68_69_44_96_41_62_97_20_75_82_23_74_43,3,0.0,5.0
genes_15_68_79_49_43_37_59_18_20_44_97_69_46_56_30_8_44_46_67_19_32_3_64_82_11_64_41_87_83_50_20_80_72_28_62_95_100_77_65_6_7_99_97_98_36_73_37_7_24_31_63_16_68_75_14_56_0_44_100_21_38_47_66_77_73_95_75_98_65_20_82_39_35_78_14_56_88_63_29_72_38_0_86_82_55_33_66_75_42_29_52_81_66_29_75_23_42_29_40,3,0.0,5.0
genes_68_70_28_0_27_14_17_36_25_76_46_21_72_0_98_1_62_6_100_28_42_52_95_94_29_57_55_36_0_30_71_34_49_99_99_44_82_58_79_22_87_53_76_84_38_23_26_4_24_31_40_40_65_11_42_78_0_44_56_84_23_29_33_32_63_1_75_58_5_93_85_87_29_25_34_86_81_71_27_0_58_45_39_38_79_29_53_73_61_53_92_90_10_26_50_75_86_30_45,2,0.0,5.0
genes_16_88_29_14_52_0_66_19_9_28_100_71_9_61_100_8_28_9_69_59_42_67_81_65_29_57_59_21_67_80_74_22_68_51_75_51_16_62_10_22_68_82_92_82_85_92_24_97_31_30_97_25_64_83_78_86_85_44_49_94_75_57_83_77_63_72_0_54_8_95_82_72_97_90_39_63_27_70_27_8_1_0_79_15_16_28_53_76_31_31_76_81_97_22_51_17_50_27_26,1,0.0,5.0
genes_34_0_80_37_12_15_42_24_93_75_98_18_51_88_0_5_43_83_94_29_42_53_70_80_19_92_43_34_84_41_70_47_67_28_60_93_29_45_74_13_0_64_56_97_26_25_28_4_25_40_49_33_14_100_74_1_0_100_50_28_97_60_1_80_53_20_78_35_70_76_11_96_4_23_40_62_60_49_57_64_48_91_91_85_66_21_57_79_20_96_91_94_8_23_37_93_12_53_23,1,0.0,5.0
genes_16_68_10_80_71_85_33_99_19_24_58_73_46_98_35_5_52_7_22_22_66_9_45_91_19_60_94_37_75_29_67_30_68_17_33_63_5_73_74_4_57_64_24_94_83_90_40_48_24_78_11_40_73_34_3_79_0_62_71_80_72_59_92_77_68_95_97_31_24_44_78_82_80_17_77_40_88_70_12_5_96_98_88_29_75_69_60_82_45_100_21_94_62_24_37_23_42_0_43,1,0.0,5.0
genes_59_59_79_74_27_92_2_36_0_98_57_75_46_54_35_0_53_12_99_90_42_32_37_27_86_12_53_100_2_49_39_31_64_100_60_37_38_40_71_8_59_71_92_96_47_76_0_88_32_38_18_22_68_77_76_86_75_47_67_98_69_35_43_43_62_95_49_54_8_35_7_95_33_97_42_39_81_70_86_62_39_0_45_28_66_19_59_93_23_29_43_59_9_18_12_23_21_91_68,1,0.0,5.0
