Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_60_19_45_21_56_52_43_21_40_78_86_81_70_65_51_25_55_66_46_19_27_21_84_47_13_16_12_80_5_31_56_9_43_61_65_92_76_72_22_2_47_28_59_91_94_99_99_40_89_53_37_16_40_79_39_74_41_44_58_92_60_43_1_41_84_53_82_6_16_97_92_5_45_46_4_52_73_77_6_23_28_14_0_88_71_15_25_33_0_92_94_27_46_13_47_80_39_5_79,1,0.0,5.0
genes_5_42_35_35_52_46_96_31_91_79_92_43_72_31_51_37_16_88_69_34_96_13_37_9_25_5_93_46_13_72_65_41_71_27_7_33_90_97_84_25_92_24_74_85_7_69_17_65_39_70_41_10_71_82_44_46_23_76_71_57_49_45_1_47_92_12_91_78_50_98_67_38_25_65_92_65_74_82_11_4_21_5_86_8_59_24_33_38_90_60_96_27_87_54_18_8_82_97_44,2,0.0,5.0
genes_45_43_81_17_14_51_8_30_88_75_95_51_61_80_3_36_17_10_73_35_33_92_68_5_28_63_94_80_6_17_56_96_90_92_95_93_76_42_73_4_64_28_89_86_10_83_71_42_34_50_5_30_27_84_25_73_46_68_60_92_30_43_37_100_72_5_48_46_67_28_59_74_69_35_7_65_79_57_68_98_27_89_95_86_44_32_37_41_39_23_95_92_47_36_78_69_46_86_91,2,0.0,5.0
genes_65_42_28_58_70_22_90_3_83_8_85_9_75_82_24_71_81_88_75_20_33_93_84_16_32_86_31_57_57_92_70_20_97_0_5_94_61_3_57_25_17_14_64_90_62_82_40_76_36_76_33_58_39_80_19_18_46_63_78_75_14_39_32_100_93_5_81_48_38_96_72_94_15_37_10_54_83_83_42_79_16_9_93_91_75_32_91_42_27_42_44_6_41_29_3_79_39_14_93,1,0.0,5.0
genes_3_2_61_9_57_12_93_21_0_75_21_87_7_72_51_84_65_76_93_31_36_61_57_5_16_4_62_47_11_39_72_1_21_80_24_96_50_76_47_6_39_54_72_88_94_99_38_19_89_69_49_39_25_84_32_5_16_77_44_92_46_43_85_12_71_13_94_98_23_98_23_80_25_61_18_57_86_89_70_75_25_55_72_87_84_32_13_43_19_51_85_20_51_34_3_76_50_26_57,1,0.0,5.0
genes_65_43_34_24_51_9_98_30_91_0_100_51_65_29_43_76_22_63_75_32_94_13_63_48_22_96_61_49_14_53_44_15_66_80_2_41_70_74_85_0_37_33_89_92_29_50_74_100_93_73_94_14_77_79_23_0_94_73_60_92_96_44_36_35_52_14_12_52_80_100_96_3_18_64_15_58_86_87_45_20_27_11_93_41_47_33_85_41_30_5_89_34_11_97_47_78_37_84_74,2,0.0,5.0
genes_88_81_76_77_50_7_39_30_20_5_85_9_59_82_54_23_46_76_77_20_41_30_57_25_70_4_28_58_66_89_33_4_95_2_93_86_77_30_73_25_88_28_73_89_61_98_69_76_46_68_56_53_39_83_60_81_90_63_76_25_60_39_35_47_43_5_90_3_37_32_63_88_18_33_55_65_88_85_33_38_16_98_79_87_71_15_91_37_29_70_44_22_47_39_33_50_63_35_78,2,0.0,5.0
genes_3_43_81_66_42_9_3_0_88_83_89_46_3_38_3_76_51_31_75_17_41_56_6_99_8_18_97_49_32_66_73_34_65_92_2_93_49_10_86_11_78_55_68_44_27_81_73_87_75_50_4_16_92_15_69_71_46_73_60_92_76_43_37_12_52_18_48_41_89_47_59_93_13_30_13_34_79_80_6_36_27_89_32_74_100_33_85_41_22_53_91_37_50_36_78_75_46_8_91,1,0.0,5.0
genes_60_39_45_18_51_17_98_40_84_52_95_4_7_29_40_78_27_2_75_30_45_94_51_51_26_22_52_52_16_67_70_0_37_92_22_33_67_78_80_3_83_28_96_6_78_62_80_23_99_54_29_4_80_44_56_76_39_70_53_20_100_18_53_93_77_17_58_47_11_100_25_9_29_79_93_52_69_62_62_20_65_4_57_85_77_24_85_58_31_51_91_92_68_38_79_80_35_32_13,1,0.0,5.0
genes_54_14_34_15_56_7_78_23_9_78_89_50_59_52_47_61_55_82_73_20_43_48_57_3_13_63_38_57_9_31_29_33_80_61_67_88_75_72_47_3_13_28_66_88_60_50_99_25_33_50_9_12_74_83_27_16_41_45_81_90_10_53_17_90_88_47_90_42_21_73_18_95_66_38_1_44_86_84_6_1_10_4_54_16_71_32_20_97_35_42_44_91_84_29_14_79_14_40_86,2,0.0,5.0
genes_87_42_40_15_56_8_95_19_83_39_89_45_75_81_51_26_81_8_77_23_42_31_17_55_32_13_34_11_9_93_54_20_98_90_67_93_61_75_55_3_77_28_14_89_94_45_45_100_69_76_33_58_0_59_19_17_23_68_94_92_56_52_0_90_70_5_17_46_38_44_16_95_13_79_10_44_36_82_62_13_40_73_31_16_71_11_91_14_35_42_44_16_11_70_3_79_14_14_78,1,0.0,5.0
genes_97_5_61_21_53_46_3_74_79_67_38_9_7_29_51_74_55_58_73_20_51_33_84_68_24_62_63_11_0_93_66_96_48_92_65_93_95_30_22_14_45_45_66_95_91_47_73_78_89_54_9_16_49_26_89_70_96_45_65_23_15_48_37_11_84_20_13_79_23_96_64_97_21_33_4_42_66_88_62_35_74_85_1_99_88_15_85_14_35_23_85_38_39_70_48_78_34_14_82,1,0.0,5.0
genes_88_8_84_27_52_7_39_21_87_74_19_46_59_82_24_2_55_76_77_34_41_18_56_25_25_30_28_58_9_93_42_41_76_24_89_33_77_42_80_89_81_24_66_38_7_99_69_22_46_70_33_10_39_83_44_93_42_76_51_57_100_39_44_35_87_5_90_78_38_98_63_40_22_65_15_0_69_85_33_38_21_5_83_22_59_15_24_98_35_100_2_16_86_54_18_8_82_62_88,2,0.0,5.0
genes_63_44_65_24_53_92_89_23_100_74_93_45_7_26_17_83_29_8_80_20_98_80_35_54_16_15_28_76_9_85_60_12_70_100_6_90_61_58_72_16_79_19_90_90_85_68_5_61_93_70_40_57_28_77_60_55_48_11_61_57_12_43_43_47_84_32_27_36_26_55_16_40_21_37_15_1_74_24_93_12_17_58_79_90_88_47_30_56_90_78_50_31_48_17_2_75_49_94_82,2,0.0,5.0
genes_3_9_34_54_60_7_15_30_92_50_90_1_40_80_51_0_48_35_61_34_13_10_57_42_9_64_61_42_60_92_60_5_44_89_68_87_75_80_24_25_85_29_75_90_78_43_74_97_92_75_36_71_43_77_80_85_46_51_92_91_100_46_76_17_88_70_90_17_11_98_58_54_93_92_19_11_23_88_5_10_65_5_52_98_69_32_16_67_0_100_43_88_6_8_82_81_35_13_79,2,0.0,5.0
genes_95_40_42_54_57_41_97_30_83_37_36_2_4_36_26_74_18_87_14_34_4_16_60_7_27_10_62_52_0_65_25_97_80_89_24_40_67_32_47_10_79_24_59_97_94_94_70_81_72_75_24_32_46_84_27_70_36_46_68_35_100_11_47_19_54_8_75_46_19_98_20_95_59_60_26_57_86_83_87_6_16_87_1_40_78_79_16_19_40_48_6_24_46_67_77_75_37_84_47,1,0.0,5.0
genes_71_45_26_24_46_8_4_78_0_66_15_87_61_24_58_31_28_86_75_56_94_31_56_32_22_6_52_46_77_84_84_19_68_92_90_97_69_74_64_0_83_93_69_88_32_65_38_98_89_39_7_9_74_44_59_74_94_59_92_23_14_42_42_16_92_55_12_74_23_78_77_16_55_70_1_0_76_79_59_20_40_11_92_90_77_43_5_53_27_100_94_93_46_44_42_69_38_97_61,1,0.0,5.0
genes_100_81_27_31_57_12_15_30_88_6_21_3_58_67_51_78_25_45_65_33_47_76_52_42_38_5_51_33_9_31_88_0_38_84_68_87_61_74_41_0_86_32_54_88_32_72_99_81_89_21_33_71_0_79_60_70_41_48_92_92_22_11_42_47_43_23_10_3_21_99_21_16_93_38_19_7_77_24_5_28_27_11_3_70_80_15_9_67_31_98_96_85_45_67_3_72_55_10_74,3,0.0,5.0
genes_81_50_33_32_42_7_93_17_91_0_26_47_11_0_29_61_22_90_73_37_94_81_99_59_9_100_100_89_76_62_37_0_80_92_79_41_54_36_80_21_39_28_71_100_24_81_70_100_33_76_36_32_78_44_24_17_21_50_58_27_16_73_42_98_70_27_57_78_22_17_7_91_25_28_6_65_81_49_0_75_0_15_32_16_44_34_80_17_29_100_91_92_41_18_8_8_41_59_60,1,0.0,5.0
genes_67_43_25_10_48_9_98_30_5_39_33_2_0_80_3_35_22_59_70_31_37_94_58_7_22_17_62_20_8_93_48_97_97_45_6_29_47_69_70_15_79_54_72_97_24_38_1_81_36_78_24_31_41_79_31_0_39_46_59_91_56_11_47_17_70_55_45_46_67_47_98_93_87_30_50_58_85_26_40_23_16_23_46_90_77_32_16_37_31_51_85_92_53_36_8_63_65_59_86,3,0.0,5.0
genes_67_14_34_30_55_7_100_86_88_67_95_2_58_76_30_37_51_58_75_21_36_47_13_8_29_6_61_57_10_93_47_21_67_80_44_88_0_40_79_91_17_96_68_90_51_81_71_81_38_48_55_11_1_77_59_60_32_57_92_20_100_43_42_16_52_55_12_44_27_97_20_38_87_56_1_95_73_90_54_95_65_0_89_70_83_71_37_67_32_48_90_92_67_59_78_76_7_80_38,1,0.0,5.0
genes_63_47_34_26_50_49_99_32_82_0_18_84_11_29_51_69_22_6_65_32_41_13_10_100_25_10_34_83_76_53_58_92_42_80_22_41_70_26_78_21_17_10_89_91_29_80_75_22_46_73_94_29_77_6_89_93_90_70_67_92_100_44_37_35_84_14_95_3_21_100_39_3_39_30_17_49_76_85_47_36_27_11_1_72_66_31_36_33_30_5_46_34_41_32_47_80_39_60_86,1,0.0,5.0
genes_100_84_26_31_53_49_15_33_91_6_18_51_73_76_25_82_22_8_79_32_41_4_52_48_13_5_71_74_9_31_57_92_38_0_22_41_61_30_24_3_17_32_89_92_85_72_74_100_46_73_94_24_80_87_60_93_44_45_65_91_17_43_46_47_52_14_51_52_16_20_39_38_63_38_19_49_28_87_0_28_27_11_1_98_44_33_37_67_100_100_86_85_41_17_47_72_57_5_86,1,0.0,5.0
genes_100_37_35_4_61_92_49_17_94_38_89_87_7_84_26_41_7_25_88_17_45_11_76_32_7_7_8_52_13_91_60_17_26_100_79_41_54_36_72_12_37_19_72_79_42_81_71_100_0_100_40_32_20_6_27_55_20_59_58_81_16_73_40_16_47_5_57_91_67_17_21_0_25_61_5_3_83_49_87_75_0_55_88_13_86_34_23_77_19_100_91_27_54_18_78_82_10_85_68,2,0.0,5.0
genes_63_47_34_52_42_49_100_30_2_39_66_87_26_80_93_80_22_12_84_34_4_0_34_47_19_8_28_42_66_31_35_4_50_89_5_84_67_30_85_37_15_32_73_9_10_32_74_26_53_41_95_25_30_8_23_70_34_40_61_76_65_33_37_13_69_13_95_41_89_93_19_95_14_33_19_49_82_83_47_36_17_59_64_16_71_8_11_48_0_95_42_24_41_32_83_75_55_71_91,1,0.0,5.0
genes_5_40_35_26_42_13_57_40_95_67_95_7_7_0_3_37_53_76_75_44_94_11_15_9_30_60_61_48_14_72_47_4_97_19_0_33_90_74_65_18_81_28_21_87_77_69_0_95_39_70_38_16_76_82_79_24_23_70_71_91_70_49_15_47_92_12_88_65_21_95_23_39_88_70_92_65_64_74_8_18_20_11_86_10_75_43_33_38_43_60_100_27_46_32_3_72_34_97_44,1,0.0,5.0
genes_14_13_35_25_49_13_100_27_2_39_95_100_23_0_53_61_55_75_67_20_25_78_11_85_9_2_28_39_1_72_65_4_67_19_24_41_87_30_71_11_79_19_54_92_29_72_73_23_66_70_1_32_79_82_82_74_23_76_67_91_65_50_31_47_93_55_24_96_23_29_58_96_20_70_55_50_84_88_47_58_0_11_81_81_71_24_28_97_90_94_96_91_67_18_52_8_48_97_56,2,0.0,5.0
genes_3_14_28_56_47_17_57_89_88_0_100_8_65_36_43_76_53_88_75_35_94_11_15_49_25_96_61_48_14_53_43_4_97_92_26_33_0_74_65_0_88_28_21_87_98_54_1_40_93_97_38_16_0_79_82_24_16_70_55_91_92_48_15_66_84_8_14_19_26_95_23_93_88_40_26_50_83_77_10_18_20_11_93_41_75_39_85_41_28_64_89_41_55_29_82_72_37_84_83,1,0.0,5.0
genes_100_60_45_30_53_20_57_86_88_67_87_2_8_76_96_74_28_86_44_20_37_47_13_42_24_6_52_49_74_93_70_26_68_92_41_92_70_57_68_1_17_96_73_87_82_81_74_81_55_39_55_80_0_45_59_74_32_57_92_20_65_45_42_16_84_55_14_74_57_20_42_91_53_70_1_40_76_88_60_20_63_11_75_75_83_71_16_47_32_100_83_94_67_69_42_76_38_100_86,1,0.0,5.0
genes_67_14_38_52_41_7_99_78_90_52_84_0_23_80_28_61_56_6_75_21_100_13_14_68_29_12_4_57_66_62_69_21_67_82_3_88_0_40_64_25_16_46_54_90_51_99_69_8_93_71_44_23_28_82_19_85_97_54_48_84_98_48_38_35_84_55_12_78_22_97_23_95_87_30_95_54_69_77_37_99_65_0_89_16_74_42_23_81_29_48_0_97_9_55_81_72_3_35_38,1,0.0,5.0
genes_59_47_24_52_48_6_54_1_2_40_85_80_0_82_3_80_51_8_75_20_41_17_57_47_19_13_25_42_66_31_60_0_50_0_0_87_45_30_34_42_85_26_73_12_74_60_74_95_58_71_69_71_72_48_60_81_44_40_76_23_11_33_34_47_74_13_27_78_89_93_20_88_70_28_0_18_88_79_5_36_49_9_79_90_100_41_34_19_32_100_0_21_48_79_0_70_63_36_20,1,0.0,5.0
