Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_79_86_72_44_93_0_32_35_81_44_58_94_29_82_89_63_90_73_53_31_50_31_36_51_90_25_51_99_21_40_80_18_76_68_20_65_9_87_13_6_15_45_93_24_15_36_40_88_7_44_93_18_88_46_80_9_56_70_51_92_24_18_39_85_38_70_6_16_25_69_54_36_81_28_27_8_8_100_100_36_81_93_89_65_43_32_3_7_46_45_78_68_44_52_78_31_39_49_22,2,0.0,5.0
genes_87_98_72_29_21_85_37_40_0_54_72_30_8_82_34_5_87_35_37_60_19_48_57_25_44_31_40_40_59_84_74_95_64_55_92_58_22_22_16_66_2_50_97_85_32_70_85_16_84_42_2_2_20_53_85_77_4_76_49_73_39_34_23_63_80_2_18_38_62_46_48_63_60_31_68_38_9_25_14_18_51_61_41_13_41_20_84_48_21_22_7_92_29_94_50_14_6_93_34,1,0.0,5.0
genes_57_89_67_98_21_18_72_23_80_80_72_95_48_61_89_31_76_24_20_38_20_15_42_49_54_27_8_6_58_93_89_53_75_61_68_58_91_96_70_6_15_46_76_85_88_63_38_51_63_31_91_51_34_78_41_74_29_35_54_66_37_49_34_73_50_52_55_59_79_0_78_50_84_27_53_38_74_95_20_38_88_61_39_13_5_22_22_30_67_37_89_92_94_18_37_21_11_64_79,1,0.0,5.0
genes_57_18_18_29_21_89_31_63_4_2_72_91_48_20_22_5_83_25_20_4_82_15_28_15_60_33_8_9_64_95_95_95_66_7_20_58_70_30_50_12_15_46_79_85_65_29_38_6_60_64_91_66_24_78_53_74_55_20_58_92_39_49_92_86_82_14_26_59_79_0_49_4_84_27_59_40_81_21_60_21_31_64_82_20_5_2_22_33_67_37_7_96_37_40_79_21_7_95_100,2,0.0,5.0
genes_37_87_49_9_8_8_3_32_9_40_58_24_95_21_32_78_23_72_20_93_55_51_11_73_100_61_12_42_53_94_31_14_9_65_20_81_37_49_77_12_21_50_0_31_49_72_37_6_68_71_90_4_28_70_38_7_55_22_60_47_74_39_40_47_52_1_17_91_99_93_79_50_14_47_27_25_75_3_1_29_88_57_70_100_39_94_83_28_42_36_7_88_27_18_79_22_77_79_31,2,0.0,5.0
genes_41_81_0_40_17_83_68_35_83_63_89_94_9_20_93_30_92_73_56_31_33_63_45_23_81_58_51_38_25_40_56_18_89_66_20_60_9_12_83_6_22_46_85_20_5_56_82_59_86_42_22_66_30_16_80_2_5_23_57_40_39_36_27_49_57_12_8_32_19_89_39_26_72_28_51_7_8_92_23_26_96_24_47_13_65_43_3_44_7_81_56_61_31_17_19_38_62_54_100,2,0.0,5.0
genes_34_92_18_9_7_79_28_32_93_17_57_83_50_24_16_14_24_19_89_29_27_15_46_42_100_61_8_44_58_93_78_19_79_7_97_85_62_49_50_12_15_39_68_67_70_81_40_16_85_56_68_4_95_90_40_9_9_22_42_76_37_94_43_53_52_70_17_54_25_59_84_83_84_26_96_69_86_73_12_38_31_11_45_14_77_23_0_35_25_36_10_85_32_15_55_38_81_72_41,1,0.0,5.0
genes_79_70_3_29_10_88_100_35_78_66_33_36_76_71_63_14_83_72_14_46_80_25_51_37_16_57_89_10_58_33_91_51_16_20_35_69_46_64_77_14_52_50_66_25_76_81_42_57_98_40_100_66_98_59_10_29_4_12_24_62_34_24_29_89_75_49_56_74_24_2_30_66_74_31_89_9_90_36_1_100_34_93_88_15_62_31_79_7_46_32_83_97_19_18_47_14_62_99_26,2,0.0,5.0
genes_18_94_11_42_20_85_27_68_78_29_58_95_55_26_92_85_25_23_37_93_48_94_50_77_16_27_37_9_38_94_74_51_76_20_36_65_86_83_80_81_15_45_41_40_32_23_41_12_9_28_98_31_28_81_36_8_75_90_53_64_35_53_34_38_75_45_17_33_24_60_74_34_75_82_51_83_79_25_58_14_6_93_81_13_47_29_22_11_67_32_7_31_34_12_76_70_7_53_69,1,0.0,5.0
genes_37_44_18_29_17_83_37_11_90_39_90_94_63_94_12_5_83_20_56_87_96_47_3_14_85_32_40_2_40_58_88_77_77_20_91_100_74_20_74_81_30_73_67_67_7_70_42_88_92_55_97_51_43_51_77_9_73_71_23_92_38_39_23_50_55_14_8_54_22_49_37_59_75_92_66_89_8_73_22_1_25_2_36_5_63_29_29_36_23_36_81_22_74_84_45_29_56_69_27,1,0.0,5.0
genes_84_87_44_29_6_37_72_63_92_58_33_95_88_20_89_10_83_27_65_63_82_15_20_77_59_33_3_9_69_34_86_95_56_61_79_50_42_64_80_6_14_46_90_81_4_51_37_16_38_28_7_71_86_16_40_96_4_35_49_92_36_82_42_31_86_24_17_77_53_38_33_63_75_12_4_81_79_92_18_26_6_10_25_3_58_88_55_7_67_20_83_94_28_13_55_15_9_53_29,1,0.0,5.0
genes_91_91_2_32_45_7_38_12_26_46_52_98_94_20_29_27_84_84_68_35_7_49_35_59_90_54_28_64_62_98_31_47_73_92_36_99_27_65_2_6_87_43_41_27_32_23_88_11_93_85_33_66_27_81_31_69_42_90_48_47_8_91_28_35_53_19_48_18_13_85_51_37_71_3_51_74_80_97_11_29_34_74_81_64_42_29_30_33_10_37_2_75_35_10_71_29_77_20_71,1,0.0,5.0
genes_79_90_25_98_10_9_72_24_82_66_30_36_48_27_18_14_76_71_14_38_27_19_51_49_98_60_89_43_7_68_93_53_75_61_68_67_91_64_70_10_58_50_53_11_88_63_33_3_99_40_97_44_30_51_77_94_4_35_58_63_37_49_33_49_37_54_61_74_56_45_51_88_90_31_12_54_74_95_16_100_29_13_94_13_65_30_79_30_0_37_83_22_54_94_37_2_62_78_79,1,0.0,5.0
genes_41_81_72_40_50_83_68_31_83_94_72_79_8_27_93_30_92_73_57_94_26_19_11_99_83_8_8_41_21_1_56_18_89_66_23_41_6_69_77_48_17_46_43_24_32_3_43_59_21_69_22_18_88_59_80_7_14_71_57_76_29_35_27_35_24_34_13_61_24_33_89_13_54_27_76_7_77_39_3_7_34_92_89_13_79_43_3_38_7_81_85_57_34_19_49_22_94_0_39,1,0.0,5.0
genes_32_91_97_42_6_10_26_8_89_8_58_94_50_73_89_5_83_68_68_46_82_36_19_97_59_36_3_7_69_98_90_73_89_65_36_99_59_65_2_66_14_46_38_25_32_26_38_18_88_95_7_64_25_49_31_59_41_90_48_44_8_80_36_31_52_19_18_20_13_46_50_9_75_3_77_13_8_97_11_29_14_10_81_24_78_88_56_28_22_32_57_96_77_14_60_33_9_69_29,1,0.0,5.0
genes_33_87_49_29_21_85_27_31_0_54_72_34_12_23_32_0_79_35_42_46_51_82_55_44_15_27_99_9_58_41_90_95_62_55_91_84_24_82_80_66_28_46_100_85_32_22_37_16_35_49_58_60_59_49_75_2_2_62_67_47_35_34_28_47_45_2_18_61_95_98_52_33_61_24_23_38_9_25_14_29_31_69_75_8_6_26_84_7_10_22_7_92_77_94_78_62_3_13_27,1,0.0,5.0
genes_31_86_72_29_35_18_72_63_92_68_73_23_48_35_20_5_81_19_20_46_82_19_42_96_17_27_3_17_69_31_95_73_66_16_79_58_42_4_81_12_14_46_38_81_61_68_38_13_93_55_40_36_86_78_75_5_4_20_12_66_39_12_34_70_82_1_26_59_53_0_49_83_78_97_4_81_8_25_85_26_14_10_39_32_78_26_22_30_67_83_83_92_28_14_57_15_9_17_73,2,0.0,5.0
genes_24_1_44_9_28_83_34_32_93_54_6_89_67_2_22_7_72_76_61_23_5_78_28_99_12_65_51_99_62_36_82_47_6_58_38_47_9_64_69_47_17_42_75_34_77_70_40_93_93_49_42_38_27_44_38_4_4_7_50_13_25_86_27_40_24_64_6_30_20_94_78_47_12_26_33_42_75_100_18_29_23_7_23_64_38_42_29_45_42_62_85_94_28_84_18_29_86_50_34,1,0.0,5.0
genes_98_6_5_62_23_79_54_71_73_54_60_34_57_61_93_0_83_20_53_87_26_34_3_42_96_29_3_38_53_38_8_95_76_94_32_59_23_84_8_5_57_90_48_31_5_70_72_93_93_23_74_9_24_55_80_78_8_64_73_92_42_86_23_35_43_46_2_55_28_43_82_33_66_29_11_41_84_95_13_100_16_92_90_61_73_26_0_33_11_86_69_18_94_3_71_70_81_22_40,1,0.0,5.0
genes_25_27_88_9_23_84_28_34_95_52_72_24_79_21_15_11_87_70_20_43_23_46_0_42_61_66_2_14_21_93_87_14_82_62_100_85_42_69_77_25_21_47_97_49_32_26_87_87_51_42_90_61_28_78_40_76_55_64_92_66_71_48_40_86_54_57_0_55_79_89_37_40_24_27_21_41_76_92_35_18_59_87_93_100_58_98_83_28_42_21_7_83_37_18_50_70_33_0_40,2,0.0,5.0
genes_31_87_49_43_11_83_27_32_92_54_75_93_94_22_70_0_82_16_14_46_82_82_55_99_97_33_95_92_58_36_31_6_89_60_43_89_9_68_75_12_1_92_64_22_62_22_44_10_88_49_58_60_61_49_44_2_10_18_63_66_36_45_93_93_47_66_17_33_95_98_51_33_3_31_100_71_12_99_70_29_31_89_23_11_6_26_48_37_23_86_7_39_77_12_70_10_9_96_23,2,0.0,5.0
genes_18_52_82_66_50_5_63_31_82_71_85_18_48_77_89_75_87_20_57_93_83_26_10_18_100_28_31_42_9_93_51_15_75_29_89_100_9_87_88_48_62_54_61_31_83_65_68_10_63_40_23_36_28_38_40_56_77_64_54_5_40_24_27_37_24_51_8_54_25_58_39_35_77_53_27_89_82_84_15_100_41_11_82_21_83_63_34_65_7_16_42_61_39_25_79_71_4_95_38,1,0.0,5.0
genes_47_82_4_10_9_37_35_40_81_54_58_32_33_71_15_0_80_70_14_23_32_22_41_13_70_33_0_9_38_97_75_21_74_30_8_66_26_38_82_6_13_100_92_24_40_63_80_18_92_56_57_36_26_31_78_88_44_23_62_92_8_18_39_86_75_69_9_20_26_43_47_68_5_88_12_40_80_93_5_14_29_91_88_69_82_63_79_36_10_37_0_50_44_14_26_15_9_45_16,1,0.0,5.0
genes_25_89_43_8_85_93_32_65_64_32_57_34_79_21_63_10_65_35_20_30_55_46_50_42_44_35_11_14_53_93_95_16_82_65_19_81_37_86_77_8_21_43_97_31_32_72_87_57_93_57_90_4_95_56_72_13_77_75_57_66_71_48_26_86_53_70_0_33_79_59_74_52_77_27_36_23_75_89_96_14_86_92_93_100_62_29_83_37_38_37_38_88_34_18_35_20_3_40_71,2,0.0,5.0
genes_21_81_1_49_15_4_29_68_28_37_53_83_68_90_22_47_25_15_59_93_27_87_29_94_59_61_13_94_38_84_74_47_76_29_45_57_44_69_14_10_17_50_65_25_52_81_88_1_9_95_2_61_25_38_82_13_75_90_92_92_24_83_27_38_52_45_63_44_26_89_37_50_75_85_22_83_8_92_30_40_22_93_45_24_79_19_79_11_21_32_0_31_34_14_76_70_0_69_35,3,0.0,5.0
genes_37_59_10_45_17_83_27_8_28_14_57_32_63_94_92_4_32_76_14_93_96_21_4_91_59_28_13_2_38_94_88_47_77_64_36_98_47_92_77_69_13_50_54_25_7_70_42_12_9_55_97_67_30_51_36_9_73_71_92_44_11_51_23_38_100_14_7_54_17_89_37_75_0_92_16_42_8_5_22_40_25_93_36_21_63_26_79_38_23_32_81_31_11_12_76_70_6_69_27,1,0.0,5.0
genes_37_0_4_43_5_83_30_70_1_21_54_89_23_94_19_76_28_76_14_35_96_19_41_91_57_42_41_2_16_94_88_6_9_63_35_98_42_73_74_65_13_48_67_27_11_69_88_88_92_53_97_70_30_51_77_9_2_39_23_96_10_52_94_50_39_8_17_61_49_98_80_67_61_23_32_42_75_82_20_38_25_13_82_21_63_26_40_38_23_62_81_97_11_18_29_57_6_0_27,1,0.0,5.0
genes_15_70_23_29_89_85_72_38_26_68_52_93_48_20_22_5_83_19_95_63_20_49_42_59_59_27_8_64_63_90_31_28_66_97_70_59_27_92_64_24_0_43_80_27_65_65_72_6_93_82_37_66_32_39_11_74_7_20_48_65_39_49_39_35_82_1_48_36_28_0_49_50_84_27_51_73_86_25_0_11_34_92_39_64_43_26_22_38_14_37_2_92_27_22_57_34_7_76_100,1,0.0,5.0
genes_95_54_88_9_21_84_28_38_95_52_72_27_39_91_16_4_31_19_59_48_20_45_3_91_96_25_3_9_11_94_88_14_77_11_40_98_42_49_0_69_16_73_97_31_32_70_36_88_92_53_97_4_32_51_50_9_73_64_23_88_9_52_0_86_52_1_4_54_22_43_37_50_0_92_35_42_8_92_22_76_88_10_79_21_63_26_95_38_28_1_81_88_11_12_71_74_68_0_25,3,0.0,5.0
genes_79_52_25_40_50_83_68_31_81_71_85_94_6_86_90_30_87_73_57_86_47_19_11_99_69_6_55_6_26_40_56_18_74_66_89_62_9_89_83_48_62_44_81_20_66_65_73_59_97_90_22_31_88_60_80_2_80_23_57_5_29_36_27_42_24_1_8_48_25_58_39_26_76_58_27_89_8_55_22_26_41_24_89_13_83_43_79_65_6_82_85_60_34_64_14_69_94_0_59,2,0.0,5.0
genes_18_74_19_9_50_0_73_34_8_21_25_85_9_59_18_14_83_20_32_38_86_18_59_45_59_29_51_43_8_82_86_23_89_5_34_100_42_87_8_44_36_49_97_24_68_66_73_21_99_59_91_36_22_60_40_9_29_61_58_66_8_52_45_23_12_8_67_51_65_0_76_24_80_27_76_87_89_90_20_56_19_13_88_21_82_18_95_41_10_37_7_88_34_14_75_34_86_80_31,3,0.0,5.0
genes_37_81_5_48_15_4_54_35_73_66_23_93_68_73_22_20_87_56_49_46_93_26_28_99_78_29_0_40_95_85_81_45_76_58_32_64_44_69_14_6_17_39_65_71_52_70_42_93_39_32_2_5_28_47_82_13_68_70_50_92_29_86_23_35_75_46_63_33_26_91_78_33_100_31_22_41_86_60_35_100_86_59_37_64_79_22_93_35_21_86_0_61_34_84_39_70_86_93_34,3,0.0,5.0
genes_79_3_74_49_10_87_30_35_31_46_33_94_94_71_16_14_79_20_98_28_49_47_47_40_99_42_95_96_11_68_81_47_90_58_19_65_46_69_27_16_58_100_76_47_77_38_28_58_95_40_11_9_54_50_77_78_5_14_24_96_37_85_29_21_50_72_61_61_26_98_16_35_60_26_33_9_79_36_16_3_25_70_23_29_39_52_79_35_0_32_83_22_35_12_24_62_62_99_22,1,0.0,5.0
genes_87_52_25_9_50_85_37_31_0_71_85_34_8_20_22_75_87_35_57_60_47_31_41_25_59_27_38_9_95_93_56_18_74_12_85_62_9_87_83_48_62_44_81_31_32_27_70_16_97_28_40_31_88_64_75_51_79_64_42_5_39_34_27_37_82_2_4_48_25_53_39_35_11_58_23_89_61_59_65_100_51_97_84_13_38_26_79_65_16_82_83_63_45_75_71_14_3_53_71,3,0.0,5.0
genes_41_81_18_40_50_88_31_31_81_46_85_94_50_20_93_30_44_25_84_31_82_82_11_15_60_33_91_46_21_40_56_18_74_33_89_66_72_30_50_48_19_39_78_20_70_29_73_59_20_63_22_18_24_60_44_8_92_33_58_3_13_33_92_47_41_21_67_61_79_92_87_4_76_28_56_69_81_84_26_21_31_24_89_11_79_2_3_38_7_91_85_61_37_40_18_57_7_0_39,1,0.0,5.0
genes_53_70_30_48_70_8_95_32_78_69_85_32_23_61_22_70_25_23_14_36_36_29_50_77_100_33_13_87_58_33_91_47_16_20_100_65_11_83_80_70_15_87_20_25_76_25_38_15_93_56_100_66_28_56_10_3_11_39_55_90_78_85_51_89_75_5_52_60_24_2_79_66_77_27_76_89_87_100_0_41_79_53_93_21_54_17_78_38_46_83_7_97_22_18_70_14_0_75_64,1,0.0,5.0
genes_88_47_18_61_57_85_38_73_12_46_32_95_43_71_24_28_79_15_15_34_20_49_19_30_59_54_6_10_62_38_85_30_77_63_20_59_48_89_43_6_86_100_80_27_32_70_72_70_93_56_5_69_28_50_17_49_7_19_76_65_39_91_51_35_100_14_4_12_26_89_78_27_75_90_51_91_39_33_0_11_34_10_47_64_44_24_55_33_25_37_2_88_48_25_45_70_4_20_71,2,0.0,5.0
genes_37_3_74_26_9_84_30_39_73_46_72_91_33_17_8_4_88_20_39_28_50_82_28_13_90_42_11_100_38_93_80_47_74_63_36_59_27_86_12_89_15_99_98_25_6_20_89_31_90_49_11_66_54_50_98_78_5_39_63_92_39_91_29_21_47_72_2_61_49_98_37_63_60_30_33_41_75_100_100_1_57_70_23_13_39_0_67_39_11_80_1_94_35_15_75_70_75_21_25,2,0.0,5.0
genes_31_87_44_50_45_4_34_32_92_54_41_26_50_78_78_2_31_76_99_46_27_15_20_66_17_60_3_18_95_45_95_95_92_61_40_50_59_64_75_6_57_46_82_0_6_33_72_18_93_71_7_36_86_49_53_5_16_35_12_92_36_86_36_31_86_18_64_30_53_94_18_83_75_28_36_44_8_92_80_44_14_10_90_92_58_26_56_30_39_34_69_76_43_16_43_75_5_45_29,1,0.0,5.0
genes_24_87_0_49_15_93_54_35_19_66_33_45_67_67_34_5_87_26_56_87_33_63_45_23_59_58_90_43_43_59_82_77_93_66_20_58_30_14_71_6_1_49_85_67_2_100_82_6_35_42_97_66_43_16_80_52_59_74_46_48_79_36_27_81_26_12_14_32_82_43_37_50_60_30_53_76_8_100_8_42_47_5_44_93_44_15_55_59_25_37_56_31_95_17_58_21_63_62_100,1,0.0,5.0
genes_24_81_5_9_12_88_32_42_78_62_58_36_76_68_63_0_83_23_14_41_80_36_50_80_90_25_28_99_95_90_80_51_81_20_98_65_47_38_77_6_15_100_66_42_9_36_57_55_7_44_98_43_88_49_10_12_6_66_57_92_32_85_39_85_75_5_55_16_99_69_50_66_77_86_89_89_78_39_0_36_81_13_86_15_43_5_30_8_46_45_4_46_77_52_78_31_36_49_35,1,0.0,5.0
genes_49_87_92_60_28_83_34_35_16_66_33_89_67_67_34_5_87_26_61_26_93_26_60_43_59_52_93_30_96_47_85_44_77_65_38_63_30_63_71_57_17_78_77_77_52_26_42_6_84_71_42_38_63_55_85_52_0_22_46_48_79_50_29_56_23_8_14_30_28_94_37_43_75_35_6_76_39_100_55_17_32_7_44_92_65_88_55_59_42_37_85_95_28_19_51_29_6_49_18,1,0.0,5.0
genes_53_70_41_41_85_85_38_38_26_54_80_26_37_13_24_23_83_19_95_34_47_45_30_94_49_54_40_64_62_87_95_76_49_97_79_76_42_64_80_6_1_43_80_24_6_68_49_70_93_85_37_25_86_39_38_49_7_19_12_65_39_22_28_50_75_67_17_18_28_46_51_83_79_30_33_73_89_29_81_11_39_92_45_64_43_21_30_100_21_40_2_88_35_10_5_34_4_2_36,1,0.0,5.0
genes_24_89_0_13_23_84_28_33_73_42_56_93_12_73_12_20_25_20_53_29_95_26_31_99_12_28_8_47_58_82_80_16_76_19_32_85_74_49_79_12_17_44_68_67_54_81_17_93_39_33_68_69_28_90_40_56_5_70_53_76_41_90_23_35_75_1_2_54_24_46_84_83_61_26_33_41_77_83_17_38_85_92_84_14_78_23_95_35_32_86_10_72_40_84_49_70_81_21_39,2,0.0,5.0
genes_79_47_4_49_93_79_31_35_0_70_73_36_48_71_16_14_87_70_93_46_90_47_36_40_70_56_0_9_38_45_93_97_86_71_19_67_46_68_77_14_58_50_53_25_15_33_43_16_95_40_42_65_30_76_77_87_16_14_62_97_28_24_87_81_37_49_61_74_26_40_46_89_67_88_12_77_81_31_16_100_29_93_88_29_46_30_79_36_0_36_82_22_89_75_24_33_62_0_22,3,0.0,5.0
genes_37_44_43_9_13_17_54_11_36_46_32_92_57_78_15_51_51_20_56_74_93_26_57_29_100_92_41_40_8_99_88_16_76_79_32_89_24_86_17_65_66_44_76_4_62_70_40_76_38_55_37_66_63_45_13_8_73_23_48_70_37_53_28_34_90_14_59_24_22_49_71_2_81_22_10_86_12_74_82_39_51_83_37_11_40_22_84_29_59_14_87_35_45_12_45_17_12_40_55,3,0.0,5.0
genes_84_81_18_58_57_83_36_73_12_71_28_91_8_67_80_30_88_15_15_87_83_28_11_99_59_52_51_10_21_38_53_18_89_63_20_62_43_63_83_48_86_100_78_20_41_56_42_12_97_73_22_73_83_60_31_52_79_21_57_3_29_21_27_56_24_18_8_12_26_89_75_27_76_90_76_7_3_33_7_26_25_10_47_16_83_43_55_45_33_37_90_19_48_64_45_72_62_0_39,1,0.0,5.0
