Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_62_58_35_27_53_52_80_40_87_11_61_84_100_29_66_5_81_78_99_35_45_19_65_11_90_7_70_27_32_27_11_15_20_26_68_40_78_75_62_6_83_26_13_90_6_32_21_23_22_53_21_44_76_12_75_58_38_58_54_75_9_9_39_83_72_49_90_15_48_51_53_30_63_78_59_63_63_92_73_28_2_41_96_15_49_40_37_65_26_47_86_91_43_53_4_76_4_57_91,2,0.0,5.0
genes_62_53_38_18_20_66_89_19_29_65_73_43_65_33_24_92_13_9_73_33_31_67_81_15_83_10_69_47_14_53_36_88_98_22_21_35_81_34_67_9_21_26_53_81_79_95_53_98_87_7_4_44_82_49_18_58_37_60_88_77_100_90_0_28_66_2_16_35_22_95_20_96_59_35_16_33_13_93_91_9_32_39_86_90_74_24_61_9_26_100_2_100_39_53_54_100_47_83_88,1,0.0,5.0
genes_54_72_38_19_44_97_91_42_88_67_91_46_98_3_20_86_61_77_73_22_84_19_92_80_9_26_73_39_83_93_59_20_92_26_82_41_1_91_69_25_33_26_55_0_0_88_46_95_27_56_7_13_74_13_56_74_34_45_81_70_41_77_37_82_48_7_86_93_17_53_69_91_0_38_58_38_27_81_68_30_73_41_86_18_86_40_32_92_27_91_92_1_75_32_82_76_39_35_42,2,0.0,5.0
genes_67_19_91_34_76_12_89_30_18_73_100_46_3_2_20_5_22_89_73_19_83_15_52_98_11_54_33_51_15_53_66_86_65_59_31_87_73_9_24_4_21_55_52_78_20_1_95_60_82_76_84_48_45_83_91_9_47_60_88_91_100_44_33_11_84_6_23_75_94_44_20_96_95_65_16_60_89_71_86_14_30_41_82_20_81_52_9_97_97_99_64_96_46_100_41_70_37_3_91,1,0.0,5.0
genes_59_44_89_58_50_81_54_31_92_78_89_6_65_56_69_86_56_0_70_29_31_11_16_5_72_92_73_80_16_65_39_0_97_97_38_41_67_11_65_6_6_26_17_85_82_96_40_69_55_3_67_54_78_86_79_98_95_59_63_81_97_46_43_100_19_54_86_93_16_0_98_45_18_39_48_56_91_76_70_10_17_82_35_23_71_8_28_17_26_5_68_96_42_32_40_72_11_76_78,2,0.0,5.0
genes_70_40_33_27_42_46_100_26_29_77_98_46_67_30_2_77_25_4_73_37_83_47_43_96_70_7_29_49_15_53_16_21_65_22_22_92_96_9_70_27_86_26_73_88_5_38_40_81_94_71_7_44_76_79_84_58_4_70_88_77_12_43_36_48_84_19_10_3_0_51_19_96_63_35_16_80_69_29_71_11_25_41_90_21_71_52_32_48_26_79_68_95_43_32_4_70_47_88_93,2,0.0,5.0
genes_45_16_45_10_46_42_95_78_83_74_92_41_65_13_94_33_91_2_72_28_31_76_44_98_13_92_73_44_92_90_70_6_98_90_24_96_67_32_71_0_11_26_17_95_79_91_41_9_20_66_68_60_37_84_88_75_42_46_58_24_8_50_3_23_91_56_23_94_17_22_99_96_17_80_93_53_89_74_14_75_20_39_83_85_86_15_33_54_21_3_2_90_46_23_57_75_66_59_78,2,0.0,5.0
genes_6_47_71_19_42_81_54_17_87_74_18_50_65_69_24_35_14_87_78_29_83_83_89_47_13_92_27_36_5_41_40_0_46_97_63_29_84_1_69_59_22_22_17_54_82_81_40_26_94_74_100_14_23_83_56_98_61_55_53_25_13_52_32_66_74_7_79_93_41_98_18_100_23_43_42_40_15_76_64_8_92_0_86_21_77_10_85_17_27_93_94_95_42_15_40_72_9_25_13,1,0.0,5.0
genes_49_16_30_55_42_11_99_16_92_9_13_46_6_74_24_35_53_8_73_28_33_19_47_68_31_79_33_43_5_48_36_21_26_84_65_99_84_42_75_6_14_20_15_81_82_39_69_26_53_86_69_20_17_84_60_46_97_43_10_18_15_43_0_66_83_8_86_94_3_23_31_33_50_78_17_61_76_88_7_43_71_10_39_85_69_8_91_54_31_5_43_1_46_67_57_73_47_84_78,1,0.0,5.0
genes_74_49_36_27_25_44_12_37_90_39_87_4_74_8_45_74_50_6_70_20_36_82_51_6_28_69_12_52_22_63_69_1_92_97_31_42_61_8_93_25_85_20_73_80_78_50_74_75_97_55_33_7_74_75_61_47_47_72_53_44_47_50_32_32_56_8_23_22_22_24_18_88_60_78_31_45_88_81_63_14_12_16_86_20_88_52_25_98_90_98_68_100_46_22_4_100_39_84_91,1,0.0,5.0
