Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_81_7_10_33_5_41_43_40_14_68_25_16_97_12_97_1_96_9_71_88_82_100_97_82_99_54_40_56_76_66_61_80_51_52_49_73_44_71_74_62_97_56_92_24_47_47_63_95_99_63_62_100_38_9_69_8_75_49_44_99_71_38_39_54_66_4_79_24_17_95_62_92_85_76_32_8_85_65_49_13_58_16_11_13_65_12_8_34_41_96_91_59_40_13_80_18_16_74_45,1,0.0,5.0
genes_80_1_81_25_47_34_93_36_69_64_99_70_74_22_99_83_69_28_25_81_64_87_73_84_86_24_48_42_28_10_79_1_19_23_63_44_84_16_74_8_4_60_70_24_90_73_0_90_34_58_63_11_19_11_92_80_86_63_51_95_77_45_3_43_79_82_94_61_60_14_70_90_2_90_39_41_84_68_50_5_25_45_10_15_7_9_55_35_42_10_84_70_47_20_10_24_67_28_42,1,0.0,5.0
genes_55_49_37_31_47_89_29_44_63_47_99_77_65_71_0_83_46_4_8_49_84_0_62_17_20_63_45_38_89_40_58_82_73_19_80_54_5_16_14_72_16_46_91_40_86_70_0_100_34_62_46_21_13_82_72_87_82_47_47_100_40_7_52_61_93_68_53_32_56_27_13_88_82_84_75_36_84_58_86_8_54_14_19_63_71_38_56_93_40_92_22_59_51_24_11_28_71_67_58,1,0.0,5.0
genes_64_60_10_35_21_9_36_36_47_36_35_73_100_34_100_11_46_79_78_15_41_84_97_93_17_68_26_45_83_82_63_51_75_79_21_33_49_81_10_7_61_57_89_67_90_16_24_99_92_37_64_24_81_92_66_80_2_61_47_24_72_9_44_73_64_10_91_33_17_93_72_89_97_87_11_36_80_45_54_33_96_91_95_16_65_40_98_42_34_87_82_55_30_83_39_31_16_67_89,2,0.0,5.0
genes_23_91_40_12_8_9_74_93_3_47_100_70_13_0_0_88_46_48_68_88_84_83_97_88_20_100_41_82_83_40_65_46_75_20_77_78_100_81_78_68_3_54_66_19_75_90_96_100_20_37_63_92_85_100_77_75_86_44_87_64_9_47_40_74_73_15_97_74_21_99_72_96_83_80_80_58_69_63_50_62_25_0_93_20_8_40_100_33_34_42_89_96_10_13_34_31_71_69_26,2,0.0,5.0
genes_14_77_37_24_47_5_64_77_63_47_99_77_65_71_0_5_46_6_13_79_1_0_55_78_21_24_45_38_84_49_58_93_73_54_100_63_100_16_81_50_24_85_92_77_86_79_35_90_78_33_6_40_59_12_41_87_86_67_82_97_21_43_68_75_64_7_91_32_5_97_65_0_85_18_41_36_77_45_34_5_69_10_25_63_65_84_62_93_40_39_22_50_9_23_16_39_71_66_30,1,0.0,5.0
genes_16_67_37_33_47_29_68_93_90_29_20_26_0_71_44_1_51_38_48_84_0_85_22_6_95_27_41_33_50_44_69_78_24_80_85_52_100_44_65_82_61_50_90_85_52_52_28_3_40_2_2_38_98_83_72_84_81_47_51_64_81_8_40_79_55_40_92_47_16_97_18_92_82_80_85_60_87_68_58_36_54_86_92_37_80_12_12_33_37_36_92_97_35_9_10_21_73_66_29,2,0.0,5.0
genes_14_97_16_91_19_24_68_97_26_4_100_3_0_71_5_6_96_41_57_24_86_80_97_87_23_61_93_49_89_44_71_52_71_49_16_55_10_50_75_82_85_90_92_93_53_71_32_72_35_63_22_33_76_15_70_12_19_89_47_99_72_4_35_38_59_5_91_61_56_92_18_53_69_22_57_63_82_1_52_3_20_4_25_93_7_26_100_37_34_6_85_93_32_44_56_28_46_0_26,1,0.0,5.0
genes_14_58_37_98_10_0_69_97_14_66_98_17_58_51_93_60_100_76_93_30_81_94_16_87_17_47_37_93_89_85_89_51_86_50_72_47_36_75_75_52_21_24_54_61_53_87_32_92_71_32_37_26_72_82_12_7_88_15_67_18_21_36_55_73_63_17_91_56_19_97_64_85_0_85_33_12_85_64_50_66_18_7_85_96_9_92_100_32_77_36_75_12_35_12_56_27_35_29_98,1,0.0,5.0
genes_57_84_51_56_11_9_64_47_6_44_39_31_65_39_98_11_10_80_80_50_84_0_72_63_16_19_44_51_74_91_69_49_70_19_95_76_40_100_9_8_96_59_0_90_86_92_28_3_34_58_63_90_37_79_74_65_88_71_87_29_72_52_40_70_65_63_90_65_14_43_70_88_89_87_13_36_64_69_86_3_12_41_97_16_94_26_98_68_34_82_77_51_81_100_39_12_16_0_30,1,0.0,5.0
genes_71_86_31_0_4_91_43_36_70_23_56_71_65_46_14_55_9_10_56_84_26_40_24_82_95_58_45_44_10_55_71_83_68_18_12_78_87_86_14_3_16_57_92_24_88_29_28_4_73_32_56_12_62_83_78_79_79_62_50_99_94_36_39_77_73_2_75_53_16_97_62_100_96_44_57_36_70_66_63_3_23_4_89_93_12_12_53_34_41_96_96_74_15_13_89_77_77_61_97,2,0.0,5.0
genes_54_69_37_35_83_9_93_24_63_30_99_40_0_56_44_1_51_35_3_81_84_0_22_84_89_93_36_33_85_44_69_36_19_80_23_52_65_68_65_82_89_43_97_23_53_73_90_31_24_48_31_38_61_83_0_84_82_47_67_64_54_30_74_42_68_40_92_36_8_14_65_92_41_80_11_60_78_54_50_8_42_86_92_18_76_38_12_38_37_36_92_80_74_9_10_16_73_52_80,2,0.0,5.0
genes_65_67_9_1_47_29_68_43_29_29_99_70_59_49_93_58_97_38_10_84_37_46_23_78_24_97_59_50_85_36_25_100_22_19_85_47_34_78_77_8_97_54_92_85_52_87_28_90_0_55_63_37_98_73_92_7_19_72_51_28_58_34_39_79_61_20_69_51_16_97_18_88_80_86_62_36_82_64_76_5_55_7_11_97_12_12_100_74_43_33_81_97_9_10_51_24_23_28_24,1,0.0,5.0
genes_14_76_32_6_6_18_64_90_5_93_96_3_62_73_95_5_99_41_100_83_14_26_73_78_21_61_93_91_90_85_42_44_74_63_8_55_41_45_80_65_52_58_92_63_53_73_35_72_35_53_41_40_76_12_93_87_42_23_82_68_72_72_68_73_55_20_91_29_8_97_11_93_42_18_41_65_77_40_55_3_64_95_25_97_9_26_62_34_37_32_81_12_30_11_16_24_16_0_26,3,0.0,5.0
genes_65_96_37_1_47_25_68_88_97_30_19_78_65_71_96_33_97_1_98_84_42_0_34_6_24_57_35_48_85_78_58_49_57_19_75_99_34_44_41_8_63_54_92_62_52_87_28_4_88_94_86_38_72_22_72_5_9_58_21_98_21_8_71_0_63_5_89_32_16_97_18_88_0_87_96_41_81_81_58_3_54_5_87_88_12_57_100_34_30_92_89_97_35_86_58_75_23_71_24,2,0.0,5.0
genes_60_68_32_24_47_37_38_93_29_23_100_70_44_58_100_58_100_15_62_22_82_48_52_77_91_97_44_46_76_85_25_100_80_52_69_47_91_23_77_8_45_54_94_57_87_23_67_4_92_29_6_58_81_79_92_2_77_82_50_28_50_38_39_77_59_10_92_35_16_97_18_91_82_44_96_36_82_66_36_2_21_0_54_17_72_60_94_19_36_36_80_69_9_17_73_20_18_28_30,3,0.0,5.0
genes_10_78_39_34_9_86_68_33_90_39_35_17_100_34_13_13_46_79_78_88_52_41_71_84_17_48_1_45_89_96_15_51_86_58_21_78_11_75_75_23_84_50_2_57_57_15_32_0_73_54_64_40_61_93_41_7_61_61_47_97_72_9_44_48_69_40_2_53_14_87_62_96_0_44_78_85_79_65_90_8_15_7_90_96_7_26_100_32_77_87_75_79_39_13_39_31_32_0_45,1,0.0,5.0
genes_23_69_34_0_3_4_43_81_31_68_99_71_97_12_13_13_49_71_66_84_41_46_72_78_20_54_88_45_76_94_14_99_47_18_68_43_20_74_77_0_49_57_88_57_87_17_67_100_1_63_61_86_61_93_93_83_74_61_47_100_40_55_39_69_68_16_82_53_65_14_11_74_100_84_87_36_20_65_52_13_15_91_57_97_4_40_97_27_34_96_41_25_14_16_47_23_30_61_75,1,0.0,5.0
genes_14_91_36_35_14_75_41_91_14_71_100_78_68_75_84_45_89_76_80_19_52_41_39_87_19_96_64_25_84_85_0_56_49_62_78_44_14_65_72_12_79_51_91_24_0_66_26_0_100_63_37_100_17_12_40_7_62_32_26_64_47_9_47_74_76_97_94_51_19_52_18_90_89_87_79_60_84_1_86_58_19_14_93_97_5_57_59_92_41_30_37_93_40_12_4_52_25_71_100,1,0.0,5.0
genes_68_86_41_56_6_87_40_29_32_35_100_30_53_56_91_13_97_28_100_21_82_93_72_52_20_61_1_99_72_44_69_45_70_57_11_33_65_90_77_9_9_57_80_82_52_49_35_95_34_33_73_94_12_18_78_65_84_86_47_97_75_72_43_74_64_4_75_58_20_97_11_94_99_87_57_37_20_52_81_59_60_9_90_97_65_53_100_27_37_3_41_82_9_98_39_76_56_61_74,1,0.0,5.0
genes_12_86_91_0_11_94_83_29_14_4_52_78_62_37_98_45_89_75_66_24_95_0_90_87_19_62_46_57_84_34_58_54_49_14_78_96_10_100_14_56_16_51_80_24_53_49_31_0_34_6_63_25_3_79_70_65_37_71_87_1_20_9_40_80_63_97_83_97_9_43_18_74_87_78_19_60_81_1_52_8_15_41_90_92_5_29_97_37_41_92_55_79_54_100_14_75_16_71_100,2,0.0,5.0
genes_92_86_53_58_11_9_40_24_28_71_43_31_65_56_98_2_5_80_79_51_87_100_20_63_16_20_44_48_74_91_99_80_84_10_95_76_40_100_16_59_93_57_80_90_53_85_28_3_34_6_63_38_3_95_74_67_79_71_4_68_20_30_40_42_9_67_10_32_54_38_63_91_99_9_21_39_85_69_86_3_15_25_87_92_9_29_97_64_46_1_92_48_32_13_82_77_13_67_71,1,0.0,5.0
genes_72_73_28_53_6_39_93_97_19_23_56_80_47_74_0_28_49_79_94_42_33_52_24_31_20_5_34_50_85_78_59_99_62_66_60_32_81_58_80_56_97_54_97_64_30_71_0_8_77_95_6_49_3_100_41_4_95_61_0_18_98_38_40_80_65_4_75_51_7_11_87_95_76_80_82_60_78_59_86_57_25_0_26_23_6_25_100_74_41_55_82_79_81_98_47_26_35_64_86,2,0.0,5.0
genes_71_67_37_2_4_1_43_36_63_68_99_26_97_12_13_1_47_10_8_81_26_0_95_88_95_93_41_33_16_55_69_83_14_78_68_97_87_74_65_82_61_57_92_29_88_73_28_31_40_32_2_30_59_80_93_84_81_47_50_99_52_47_3_69_73_2_82_53_8_97_62_92_84_80_22_60_70_68_86_13_15_4_89_97_76_12_99_34_36_96_80_80_74_13_75_16_73_66_27,3,0.0,5.0
genes_20_96_37_53_47_89_68_47_19_71_99_77_65_80_0_83_49_6_8_58_1_0_97_31_16_58_46_88_84_40_69_88_73_62_100_63_100_26_70_56_81_59_93_80_91_70_0_4_77_30_46_20_85_44_75_87_77_47_0_86_98_8_39_88_93_17_0_83_79_28_18_90_79_80_55_36_84_68_88_8_65_0_90_63_71_38_56_37_42_39_21_55_26_98_79_29_77_66_58,1,0.0,5.0
genes_69_29_74_27_10_83_81_37_97_44_100_73_65_56_36_5_46_75_75_61_13_0_72_82_11_24_37_45_71_36_64_97_75_64_49_36_10_17_75_63_97_44_80_57_90_74_32_4_88_58_68_18_61_17_73_5_37_61_47_97_51_6_40_2_73_0_92_16_58_19_17_54_83_42_52_33_16_62_45_57_10_95_21_44_7_38_58_7_37_92_16_91_51_17_47_29_35_1_90,1,0.0,5.0
