Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_26_29_72_96_13_86_29_68_42_5_15_89_70_61_21_81_18_54_17_25_78_19_79_13_12_9_0_40_36_74_26_5_62_99_36_44_8_0_18_74_51_98_66_77_38_82_43_13_75_54_93_47_61_4_48_2_38_75_44_19_44_34_33_86_81_41_16_64_86_83_25_41_57_60_85_90_77_71_81_40_63_30_91_17_0_86_93_34_42_86_7_72_31_94_23_23_4_49_76,1,0.0,5.0
genes_75_55_99_46_65_62_29_66_92_19_40_65_100_82_21_0_18_71_17_25_19_19_28_11_100_9_88_4_62_81_29_5_67_96_34_49_76_80_80_75_41_100_72_68_36_65_33_20_31_21_59_49_62_27_27_84_21_77_50_66_30_83_26_91_59_45_16_64_74_42_25_36_57_85_89_42_73_90_81_32_56_30_91_83_3_56_93_71_42_83_2_72_0_74_41_23_4_93_92,1,0.0,5.0
genes_75_55_6_46_68_12_29_68_96_6_35_17_100_61_98_77_82_59_17_25_78_18_78_11_12_9_85_4_62_12_78_5_67_25_36_85_8_21_18_74_41_96_66_68_48_26_25_13_31_30_78_47_86_27_59_2_9_81_46_66_31_46_76_91_46_40_16_67_86_45_25_49_90_71_78_42_73_91_81_40_65_30_91_35_47_86_97_33_23_96_7_76_58_74_41_23_4_0_76,2,0.0,5.0
genes_59_29_6_46_65_22_29_68_36_17_40_22_96_61_21_81_23_59_63_85_19_19_28_13_100_9_88_4_62_2_29_5_86_93_34_49_8_80_16_74_37_98_72_26_36_25_37_13_55_30_59_47_60_27_59_84_21_73_44_66_30_83_26_91_58_45_78_6_86_42_90_37_57_60_12_47_27_17_81_32_61_26_4_83_47_45_93_71_45_83_2_72_0_74_41_60_84_90_92,3,0.0,5.0
genes_44_93_75_87_13_83_34_26_38_42_22_22_59_82_14_78_83_0_65_90_92_38_78_95_60_9_10_43_61_74_64_17_76_99_32_39_0_9_13_48_36_100_81_23_45_95_88_16_69_3_53_64_60_53_46_100_15_11_77_85_31_39_76_41_75_45_60_44_81_42_43_12_90_24_51_74_83_32_21_90_19_30_34_92_4_19_36_15_29_91_10_16_94_13_42_62_84_92_98,1,0.0,5.0
genes_75_0_2_23_60_12_33_23_13_42_99_22_38_77_25_19_82_46_100_26_78_58_82_78_44_35_93_72_10_12_32_17_57_20_36_65_8_65_81_13_26_41_74_26_12_26_37_13_100_8_93_36_89_53_57_96_25_81_95_20_33_45_76_77_34_94_8_95_15_45_47_74_36_75_16_61_75_90_16_42_65_71_100_36_47_86_81_39_25_96_10_89_57_57_56_27_90_99_67,3,0.0,5.0
genes_75_89_88_64_20_72_29_24_36_19_40_88_85_18_21_77_82_49_17_90_14_19_74_41_12_36_85_4_62_75_27_46_67_24_36_49_8_80_80_93_41_98_66_58_33_25_56_11_31_30_54_47_63_18_28_2_44_32_35_66_30_83_69_91_27_74_17_64_56_80_25_41_57_60_42_29_73_91_16_40_61_33_47_99_47_45_73_63_42_95_44_87_94_1_74_25_32_82_100,2,0.0,5.0
genes_59_28_98_46_69_22_87_68_42_19_40_22_100_61_21_3_81_64_92_24_78_49_28_92_61_32_85_10_67_99_79_5_67_96_33_64_38_21_83_51_41_98_66_68_37_25_78_13_65_8_59_47_61_23_49_94_21_12_44_66_30_83_11_91_76_45_59_64_84_95_25_36_57_61_90_83_71_17_81_40_0_30_69_99_47_45_93_69_42_83_7_72_31_89_65_23_4_0_76,2,0.0,5.0
genes_75_29_2_31_15_22_32_45_25_19_40_22_8_69_22_81_24_0_17_52_79_19_29_13_91_9_85_72_86_2_94_9_80_24_36_100_8_21_18_56_41_98_18_68_37_90_38_17_30_30_55_47_67_86_59_29_21_77_44_66_49_83_15_91_81_4_41_64_81_88_12_38_57_24_72_0_37_91_81_40_61_90_91_77_39_47_93_70_42_83_7_72_62_72_41_23_90_0_76,1,0.0,5.0
genes_48_44_100_52_13_83_33_21_70_52_20_89_59_82_14_75_83_8_63_90_96_31_79_95_92_36_9_46_59_70_22_69_90_99_32_39_13_9_77_80_18_100_86_72_2_76_88_11_75_29_93_64_62_4_42_47_15_24_9_88_16_35_31_42_75_3_98_44_19_42_94_10_77_60_79_74_83_14_93_24_65_88_34_65_1_43_34_30_36_25_4_8_94_94_66_62_87_5_69,3,0.0,5.0
