Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_76_69_54_65_41_48_99_78_15_83_80_51_47_76_18_1_29_3_46_17_43_12_52_64_71_49_0_100_70_63_85_92_17_25_74_33_73_47_42_89_84_18_48_30_98_10_16_98_49_65_16_46_21_22_29_0_54_64_62_95_24_92_66_7_63_51_8_15_74_73_15_45_6_24_54_53_1_77_41_100_75_10_59_6_74_16_90_84_93_30_57_91_65_100_85_76_43_10_58,1,0.15,8.0
genes_74_48_49_48_30_56_0_93_86_64_75_27_76_76_18_28_29_82_53_38_10_5_92_46_60_27_81_100_2_27_89_65_100_60_9_31_95_85_42_82_87_97_32_70_17_43_16_53_54_96_6_85_21_11_28_99_57_62_57_46_86_88_68_13_96_77_65_10_23_29_39_26_6_33_9_31_82_89_36_28_76_11_0_41_66_15_69_84_42_15_51_54_59_35_67_72_100_37_54,1,0.15,8.0
genes_99_29_55_39_37_47_2_83_85_8_76_99_74_84_67_40_66_66_42_77_9_43_29_63_3_49_6_78_99_34_87_95_33_87_8_11_61_73_3_74_40_69_57_11_96_8_5_53_22_95_15_45_41_25_6_76_36_41_3_25_4_36_36_64_63_16_66_5_56_29_40_68_3_67_11_53_27_72_43_32_53_55_0_6_93_50_74_15_100_30_66_48_69_29_78_78_92_1_16,1,0.1,7.0
genes_80_29_57_38_42_32_65_12_90_68_80_25_74_28_31_24_32_67_8_98_40_20_32_61_54_12_5_37_70_28_57_18_100_21_28_13_67_69_39_66_83_34_27_100_21_31_18_5_95_43_9_6_18_78_91_77_17_48_89_88_45_63_66_63_3_16_72_22_21_93_40_42_53_33_57_36_87_71_50_90_62_77_2_2_90_21_94_25_12_0_66_75_40_68_21_57_1_1_8,2,0.1,7.0
genes_100_48_54_22_30_6_0_49_10_73_75_100_74_19_30_22_33_28_48_35_84_79_92_57_83_27_80_100_11_32_41_65_100_48_34_64_98_47_42_3_84_99_53_36_10_43_45_53_24_20_16_81_21_6_29_16_55_48_0_86_50_45_42_67_25_69_65_6_56_29_37_26_32_36_68_32_35_89_36_28_76_13_97_18_68_21_86_14_100_69_49_54_59_55_12_76_100_37_58,2,0.075,6.5
genes_99_24_62_41_51_81_56_44_85_74_90_51_74_69_27_84_29_28_17_17_8_25_49_66_75_55_10_77_73_26_28_83_100_51_93_62_69_74_34_84_83_15_31_100_21_13_19_0_23_80_88_46_50_3_20_23_5_77_37_91_66_0_67_89_0_12_8_94_54_32_45_98_17_63_55_90_83_77_36_100_76_65_77_48_93_40_77_22_37_15_51_42_39_22_73_73_45_46_53,3,0.05,6.0
genes_80_30_54_51_40_50_4_39_10_52_91_71_98_19_27_24_29_46_48_17_83_52_44_50_88_41_7_41_66_71_96_92_35_21_85_26_61_73_37_90_85_97_63_74_24_41_2_43_21_8_14_11_17_6_2_98_60_47_37_100_91_60_62_89_0_11_9_22_59_80_39_92_32_47_7_45_54_46_62_85_59_94_10_2_65_16_85_37_77_17_67_96_39_50_10_9_41_3_58,3,0.0167,5.3333
genes_97_48_56_29_30_2_59_69_90_73_25_71_80_15_29_21_25_82_40_30_88_6_92_57_3_27_100_44_46_27_60_65_100_25_85_83_67_47_33_98_82_97_96_70_97_8_12_76_35_56_16_85_21_15_29_8_47_38_0_17_83_58_68_16_96_9_65_18_51_35_62_87_53_22_71_31_4_89_76_87_4_12_0_6_40_26_69_37_100_69_70_49_63_50_62_8_100_7_58,3,0.0167,5.3333
genes_84_21_49_38_96_30_55_12_10_66_80_74_64_69_39_21_27_82_60_73_94_13_29_36_71_12_10_99_51_33_58_92_35_50_93_59_7_87_45_88_77_34_46_34_97_11_15_51_7_43_88_93_22_42_3_82_12_22_36_95_91_59_69_75_45_51_8_14_56_77_45_87_27_46_66_18_81_43_41_28_59_72_6_18_30_22_90_88_7_22_51_78_39_35_81_76_50_0_8,1,0.0,5.0
genes_74_65_84_29_30_43_0_96_86_64_71_27_79_28_18_23_25_61_30_42_43_44_59_51_60_65_5_44_2_52_89_32_100_59_9_24_95_85_12_50_86_74_59_71_6_48_78_4_98_96_6_70_21_11_5_57_58_53_57_34_79_63_65_69_58_77_68_51_54_69_42_0_48_33_7_56_35_11_28_23_76_100_5_2_70_16_74_84_25_15_66_84_69_35_77_31_0_93_29,2,0.0,5.0
