Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_74_44_57_43_90_28_91_3_6_27_45_86_69_79_22_67_24_64_11_15_40_83_2_56_42_21_39_37_96_32_18_16_52_88_85_77_0_20_31_84_73_36_98_42_91_11_21_30_41_60_64_41_52_27_85_73_92_43_10_100_18_33_52_24_83_13_14_90_11_100_100_44_46_60_55_39_64_93_82_26_98_17_63_42_66_95_88_6_22_34_11_99_24_100_22_29_91_52_81,1,0.0,5.0
genes_84_43_6_50_42_29_56_65_78_75_85_76_68_92_52_69_22_67_59_20_36_11_88_49_56_20_7_79_6_29_83_9_24_97_72_95_85_26_36_88_34_6_100_40_34_32_16_57_38_84_2_32_38_9_44_63_16_48_60_96_99_29_11_89_92_22_14_32_6_81_11_92_31_68_43_9_73_38_50_18_98_85_0_37_61_20_68_100_36_38_97_88_95_70_10_29_96_4_30,1,0.0,5.0
genes_88_43_6_50_42_2_91_14_84_32_82_78_73_89_50_69_26_67_57_20_36_22_63_95_54_78_76_79_93_29_65_11_21_97_87_42_3_8_36_46_40_2_100_32_18_32_16_0_99_84_46_44_0_10_44_32_61_48_78_80_100_29_28_89_89_52_14_64_22_44_9_3_21_31_43_29_74_84_36_46_27_81_85_33_73_16_28_100_62_78_11_88_42_72_10_86_96_0_69,1,0.0,5.0
genes_77_77_73_45_76_33_7_62_99_76_9_65_68_89_51_29_45_70_61_23_25_30_49_49_20_38_30_37_64_31_63_11_9_24_82_51_77_75_59_27_38_4_95_21_47_46_7_44_16_65_33_39_70_22_93_98_23_48_37_100_61_39_85_94_2_12_65_97_60_35_88_97_54_41_73_44_58_47_66_12_62_22_93_29_97_38_92_100_57_59_70_86_58_20_82_27_96_0_65,1,0.0,5.0
genes_74_99_40_37_99_12_73_18_83_77_81_78_73_84_53_46_22_71_48_17_39_57_58_62_0_68_61_86_4_22_48_5_43_94_99_89_33_72_41_75_18_59_35_43_16_9_84_38_16_24_98_93_75_5_93_95_61_28_52_90_100_29_65_46_83_52_64_93_20_44_98_63_17_23_64_50_84_52_59_94_86_8_42_34_96_16_98_25_86_87_58_47_60_30_52_18_90_76_70,2,0.0,5.0
genes_62_59_57_43_49_33_67_3_10_61_91_8_10_84_51_72_0_57_60_15_69_83_55_61_15_78_79_81_57_26_18_3_3_93_66_51_78_70_59_88_93_36_30_20_47_90_21_83_64_54_11_3_21_21_63_79_19_43_57_88_80_48_38_91_83_13_14_93_31_95_100_44_19_26_51_44_61_48_82_94_62_79_1_43_95_40_97_42_2_80_16_80_65_28_0_39_91_0_70,2,0.0,5.0
genes_76_60_97_33_47_35_100_18_84_57_82_78_73_89_46_47_26_63_45_22_38_22_24_62_51_78_2_37_19_34_48_5_21_93_91_100_3_8_41_4_40_100_53_49_18_99_2_38_14_84_33_56_0_10_34_74_90_52_100_80_98_51_65_35_89_24_14_36_6_44_21_97_13_8_47_29_74_79_40_48_75_8_70_36_73_40_91_17_83_78_58_40_40_55_8_38_4_0_70,2,0.0,5.0
genes_36_44_76_29_38_41_78_66_85_68_92_17_39_94_23_70_91_33_58_28_25_75_30_91_55_30_39_81_96_51_55_10_24_85_41_35_20_29_72_85_40_53_53_43_14_26_2_56_100_43_64_18_38_6_44_53_94_52_78_88_100_28_23_37_6_11_76_88_23_79_15_94_21_69_60_39_76_48_52_19_70_71_99_33_92_43_10_20_22_33_60_79_24_69_10_98_90_10_70,1,0.0,5.0
genes_82_65_41_37_80_73_78_2_80_82_11_4_11_89_23_56_22_45_81_36_67_22_35_100_0_20_28_86_60_26_55_12_82_85_91_43_25_100_31_50_43_66_33_36_18_69_22_55_100_81_93_14_75_27_66_56_57_96_52_93_100_48_52_46_6_56_65_93_98_32_100_89_49_45_46_39_76_87_34_12_22_8_70_11_66_43_91_42_54_34_10_96_39_29_82_25_62_39_61,1,0.0,5.0
genes_56_59_57_43_42_33_67_70_86_72_74_86_12_79_22_58_25_57_6_7_40_86_9_61_22_79_71_27_15_26_6_53_45_94_80_77_78_70_69_84_84_36_98_42_87_32_3_27_21_59_3_10_21_17_41_79_84_48_82_87_85_49_11_24_83_13_95_98_31_73_100_44_11_63_44_41_28_92_82_16_97_17_54_100_62_44_90_11_95_95_11_98_57_70_82_38_44_1_66,2,0.0,5.0
genes_77_85_99_47_47_33_67_70_89_76_79_75_20_25_53_58_96_57_6_17_43_54_63_94_22_79_71_81_21_34_23_53_45_94_87_84_77_42_74_91_83_18_32_22_47_36_4_0_100_36_88_6_21_21_88_79_83_83_87_82_79_43_0_97_6_52_95_53_98_36_100_58_11_61_49_41_32_80_56_16_59_58_4_90_64_43_55_100_95_85_46_51_49_29_82_39_90_9_27,1,0.0,5.0
genes_88_36_55_86_39_29_100_94_77_13_82_76_62_35_57_58_12_63_59_33_3_50_49_67_25_74_44_27_93_0_65_17_13_93_67_44_67_96_72_47_93_6_57_21_27_42_3_58_52_63_91_4_76_17_32_53_61_34_35_55_100_45_13_35_6_67_15_98_3_37_39_42_13_68_18_62_84_91_41_11_62_69_80_37_52_53_90_3_20_9_56_90_24_29_10_76_1_72_84,1,0.0,5.0
genes_78_74_68_20_51_73_78_64_87_69_11_81_69_19_23_86_96_30_52_0_70_74_30_61_55_20_39_81_96_35_83_0_22_84_84_95_20_20_77_93_44_66_38_26_56_25_3_55_43_43_64_47_52_27_56_53_19_96_53_92_59_29_11_74_80_52_61_93_81_38_7_44_49_68_96_39_9_46_57_21_24_21_52_41_89_43_88_22_15_36_11_38_66_23_70_27_62_4_77,3,0.0,5.0
genes_74_65_100_26_42_42_100_36_86_16_91_74_68_68_27_58_22_70_58_23_24_74_11_37_69_46_6_27_82_31_82_5_29_34_89_26_0_26_32_2_23_6_55_28_19_51_68_38_14_42_39_93_20_12_34_59_95_90_64_82_99_48_60_59_83_22_17_34_2_95_68_86_31_36_100_72_78_23_50_20_22_13_15_62_55_46_88_14_19_64_63_50_57_74_13_27_53_72_28,1,0.0,5.0
genes_59_48_91_46_79_62_67_65_88_1_16_34_17_27_52_70_8_57_45_20_88_61_63_48_19_27_39_81_19_36_83_13_52_80_67_45_81_25_87_93_24_18_30_23_47_90_1_44_16_76_11_14_98_7_63_74_32_43_37_90_60_50_11_47_69_54_61_44_22_96_100_42_68_32_49_7_10_84_82_94_62_18_98_15_59_44_68_19_95_85_7_87_80_16_82_75_96_10_40,1,0.0,5.0
genes_38_60_73_67_51_39_91_3_85_67_47_76_52_29_48_75_96_71_59_15_23_74_32_37_23_79_56_89_19_34_27_5_24_84_14_95_56_70_72_59_31_9_52_88_94_47_4_7_98_76_1_16_97_25_35_79_57_44_87_90_95_30_11_97_89_17_97_36_71_80_16_92_27_31_65_24_78_84_37_48_68_72_76_33_73_26_89_100_77_41_6_99_76_29_12_98_0_4_34,1,0.0,5.0
genes_74_65_8_39_95_39_57_1_83_77_9_75_46_85_53_68_96_69_48_17_58_57_53_100_2_70_28_50_6_26_30_5_45_20_2_98_67_75_31_0_80_59_35_36_89_28_19_59_100_24_93_14_74_8_0_70_57_29_37_96_19_28_51_97_6_36_64_93_24_32_100_89_46_23_46_46_76_52_72_25_22_53_0_11_67_53_22_100_100_87_58_47_39_29_82_28_90_65_61,3,0.0,5.0
genes_40_24_36_20_50_49_61_35_85_74_86_73_69_31_84_85_21_71_61_20_88_26_61_49_18_73_83_81_64_34_55_14_52_30_67_45_3_26_76_80_86_66_59_42_16_44_2_0_93_37_46_97_10_10_28_79_88_96_55_84_98_48_47_35_11_54_97_90_22_87_18_86_27_31_50_39_40_52_36_100_24_53_70_40_59_43_75_40_93_32_11_98_40_49_51_77_62_68_69,2,0.0,5.0
genes_82_60_6_39_42_2_8_18_94_68_83_76_68_91_48_69_20_67_20_20_38_83_58_95_17_20_76_79_14_34_65_16_47_97_17_95_5_24_38_77_35_58_100_50_95_32_16_57_100_33_80_14_3_13_44_74_16_48_78_84_100_38_28_89_90_53_88_78_6_98_11_92_21_36_50_39_74_17_36_17_27_1_0_15_56_43_93_100_62_38_96_74_38_22_10_23_96_2_65,2,0.0,5.0
genes_22_77_58_45_42_39_91_62_24_76_91_3_65_86_23_46_45_70_58_23_25_74_49_61_20_42_72_38_67_35_55_11_24_80_85_51_0_75_13_27_42_6_27_66_17_11_68_42_41_42_39_4_20_12_26_69_90_41_53_100_94_96_53_37_2_24_100_88_85_35_48_40_54_39_8_55_0_48_63_11_0_13_93_100_64_40_76_11_13_59_68_98_64_100_11_86_56_83_69,3,0.0,5.0
genes_71_98_55_41_42_73_96_35_87_80_29_89_49_29_23_86_4_66_20_0_8_74_52_61_55_22_85_81_96_46_62_7_22_85_89_70_71_20_74_88_47_67_52_21_56_25_19_50_59_60_64_93_52_36_35_32_54_11_58_90_85_47_11_38_6_13_44_83_23_12_81_19_53_60_54_39_28_49_61_24_41_58_4_33_89_43_93_42_12_85_95_99_24_75_70_77_62_2_64,1,0.0,5.0
genes_74_60_100_29_95_39_73_18_85_77_91_75_11_89_53_47_21_63_48_21_40_72_24_36_13_70_2_50_21_22_78_5_45_84_93_98_3_23_31_75_80_18_53_40_33_32_2_38_18_24_33_95_0_10_49_78_56_5_42_84_100_29_65_44_79_24_97_36_68_96_100_70_22_11_0_46_35_49_40_12_75_8_59_37_66_40_94_17_100_87_58_40_62_100_9_28_4_50_70,2,0.0,5.0
genes_74_77_54_45_52_33_61_59_83_76_63_69_5_89_48_88_22_68_64_20_25_78_49_61_15_38_65_37_14_32_22_7_24_92_68_51_74_20_59_88_40_3_98_51_24_9_7_58_14_49_33_88_89_80_29_49_88_53_73_87_100_43_33_74_2_8_60_33_1_35_12_40_6_32_18_44_84_51_56_14_61_22_50_33_97_40_94_15_69_34_58_41_60_31_7_29_96_60_66,4,0.0,5.0
genes_77_65_8_39_51_73_8_66_85_82_9_4_50_34_48_46_22_93_3_8_32_85_68_63_51_78_28_50_19_34_31_14_33_92_6_93_3_8_36_9_43_76_52_49_55_69_19_0_100_84_70_36_29_10_68_3_57_85_92_100_91_48_68_97_6_13_65_93_98_32_100_89_46_45_43_46_35_54_72_26_22_50_42_25_40_5_22_100_58_35_60_92_39_29_16_89_45_39_63,3,0.0,5.0
genes_77_92_75_85_37_13_88_37_85_69_75_60_46_29_48_36_3_0_48_8_25_84_68_63_53_37_39_54_24_34_4_14_16_89_41_98_56_8_34_4_39_14_52_49_55_99_15_0_14_52_85_33_29_10_28_39_56_85_78_89_91_40_56_94_89_11_76_83_29_28_22_54_27_39_43_27_83_54_72_11_59_71_42_25_40_26_86_28_93_31_11_99_43_25_13_86_47_68_27,4,0.0,5.0
