Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_20_25_22_34_56_89_64_88_3_10_72_45_65_91_21_2_25_100_67_36_61_96_95_99_63_8_45_38_62_2_62_39_59_100_69_35_59_22_17_70_66_78_10_90_4_46_47_78_37_44_42_82_71_9_36_56_85_29_83_5_87_54_98_68_49_56_8_20_22_69_5_55_61_45_6_10_3_40_49_55_95_51_32_100_91_97_58_65_9_4_95_65_45_38_41_35_29_9_47,1,0.0,5.0
genes_39_66_21_25_43_68_79_48_27_2_13_27_25_75_47_38_22_19_50_84_55_37_8_71_71_96_2_72_76_64_95_87_55_97_44_2_12_20_28_72_71_71_73_55_73_62_1_12_33_46_83_80_71_1_59_82_11_28_83_30_56_62_3_18_61_60_94_86_69_38_1_69_25_76_42_98_91_99_76_74_68_23_30_93_83_73_49_83_100_34_85_96_22_57_80_28_67_91_27,1,0.0,5.0
genes_6_35_13_32_58_54_48_39_84_94_6_22_75_81_58_59_18_19_35_75_83_5_98_99_85_4_61_0_27_37_32_11_74_31_39_89_35_22_72_42_78_3_51_29_32_80_100_100_43_58_0_95_38_24_30_46_37_89_12_28_35_50_91_7_85_38_64_53_1_69_51_73_56_66_3_84_70_4_57_44_65_41_57_80_55_68_100_72_91_90_56_26_39_82_11_54_48_36_70,1,0.0,5.0
genes_96_40_73_91_84_54_82_61_7_59_40_74_84_64_76_17_23_18_19_20_83_4_81_37_100_85_61_64_18_90_20_87_74_95_39_89_35_33_28_67_44_46_57_89_39_99_100_65_79_10_51_5_81_81_95_84_73_93_9_62_99_44_3_10_89_61_16_0_71_100_47_11_88_72_54_80_98_14_44_86_45_25_35_98_92_65_71_38_97_83_86_26_23_19_80_0_3_89_29,1,0.0,5.0
genes_87_40_9_13_84_68_15_44_27_73_88_96_86_75_66_38_83_53_65_84_96_37_79_61_29_96_27_100_42_85_95_96_38_97_44_89_5_97_28_86_71_32_55_62_32_62_27_14_33_36_74_16_24_94_59_6_80_38_64_53_36_6_86_14_56_96_30_49_98_21_50_50_40_55_42_21_83_55_44_76_68_24_48_7_79_19_93_69_75_84_27_45_97_57_80_28_7_53_17,1,0.0,5.0
genes_65_74_24_34_43_56_83_14_34_69_85_61_86_16_47_76_54_68_93_10_95_38_14_36_76_43_52_37_72_70_84_44_19_51_32_48_57_9_70_50_27_91_14_38_55_64_99_91_65_7_62_16_86_0_57_8_45_27_49_30_51_50_24_45_41_77_100_55_76_80_60_68_88_78_68_23_27_86_91_55_59_75_41_60_25_12_49_11_7_71_43_33_54_61_36_59_86_93_74,1,0.0,5.0
genes_35_49_10_94_33_48_31_71_66_73_88_45_6_2_63_63_82_21_4_20_48_80_11_39_27_44_28_29_54_5_88_78_25_88_65_19_37_61_24_57_33_6_62_8_97_100_15_51_71_37_16_90_64_2_66_38_87_54_74_1_91_45_27_42_46_49_66_41_37_77_26_54_87_34_59_10_9_47_53_54_94_57_70_83_53_69_20_65_7_86_32_15_36_43_20_30_60_76_10,1,0.0,5.0
genes_65_52_81_24_95_11_60_27_3_70_29_92_32_87_89_74_25_19_52_36_61_11_34_92_34_100_35_1_52_49_7_31_40_61_68_86_16_54_17_43_0_70_79_73_68_68_90_65_20_26_65_16_52_27_86_83_13_43_56_65_56_28_45_43_5_61_30_13_69_6_41_62_12_90_47_73_10_35_19_76_71_24_57_2_74_62_61_75_9_38_83_75_36_57_42_21_64_43_15,3,0.0,5.0
genes_3_43_51_34_14_41_62_98_22_54_88_91_6_75_47_39_69_69_30_7_51_61_78_58_73_100_31_31_16_37_99_18_98_85_21_19_21_55_3_30_89_58_73_17_41_69_25_81_19_67_59_100_71_45_86_3_42_12_23_33_74_64_86_99_67_41_82_79_85_31_9_50_20_71_31_23_24_96_84_73_57_86_71_96_100_42_24_53_62_86_78_15_66_56_97_89_96_53_43,2,0.0,5.0
genes_21_44_9_51_33_74_82_38_38_5_40_11_5_17_63_38_54_51_19_37_44_37_16_18_38_49_87_76_17_62_48_42_82_34_84_39_47_22_72_56_11_55_5_54_14_13_100_51_43_48_38_9_82_27_62_53_78_97_5_3_100_60_48_62_38_85_19_72_89_97_3_13_22_89_59_78_47_96_76_47_31_79_73_43_65_65_32_91_69_31_42_52_36_33_40_26_40_59_10,3,0.0,5.0
