Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_74_34_54_29_37_30_58_99_85_64_6_27_74_72_44_39_32_61_43_0_43_4_29_51_60_24_2_44_69_52_83_32_100_22_3_24_95_74_42_90_40_74_57_100_97_12_24_53_22_36_88_45_20_12_10_57_58_44_3_34_82_36_65_7_55_74_68_51_45_32_45_68_49_29_26_48_30_9_47_95_76_100_0_2_93_40_76_84_100_13_66_84_69_25_5_80_0_93_29,1,0.15,8.0
genes_100_65_57_45_45_78_60_39_23_77_76_100_76_28_27_65_31_32_45_68_9_84_56_13_35_10_80_36_86_32_87_20_76_44_4_33_98_80_42_74_84_97_53_40_10_6_45_5_19_20_20_81_11_82_32_8_52_45_0_25_98_89_42_67_0_9_65_6_56_97_41_71_7_62_68_29_58_82_31_87_58_85_89_2_66_44_0_15_20_12_51_48_99_55_73_76_1_43_57,3,0.0833,6.6667
genes_19_65_57_50_46_60_62_41_23_12_76_22_71_28_26_65_32_32_45_17_9_81_38_13_55_50_0_40_99_0_87_20_100_14_12_65_84_75_8_87_94_94_63_40_100_49_43_53_19_6_20_46_16_16_6_58_16_44_23_25_96_84_36_89_0_18_59_14_56_97_15_13_25_33_7_2_67_82_30_85_48_88_83_8_66_44_0_15_20_19_67_44_100_32_73_76_92_0_25,2,0.075,6.5
genes_74_59_35_51_5_50_2_44_4_65_90_15_74_30_39_15_50_75_17_68_99_25_44_66_85_90_40_74_4_38_33_94_34_51_62_19_66_76_46_87_94_35_31_35_10_14_19_5_23_15_92_46_43_6_3_18_34_41_23_91_64_18_69_75_47_56_3_94_56_76_40_95_27_48_55_23_4_31_85_23_72_65_5_1_100_40_89_47_2_17_67_88_39_32_79_71_45_10_53,2,0.075,6.5
genes_100_22_54_29_46_30_55_44_85_74_24_62_77_72_27_39_37_61_43_68_8_6_49_69_74_24_11_77_99_52_28_32_43_51_88_57_60_74_36_90_83_18_59_100_97_52_5_2_50_57_85_12_20_15_20_57_60_44_100_34_82_63_35_7_0_51_8_91_45_35_45_0_17_63_55_49_39_70_45_100_81_65_0_0_66_40_92_18_7_13_70_83_32_22_73_69_49_83_42,2,0.05,6.0
genes_100_29_57_42_46_30_60_41_7_77_70_51_74_28_30_25_31_53_44_68_45_4_43_57_15_10_79_39_11_52_57_72_100_44_9_30_72_73_12_95_87_67_13_36_10_6_45_10_23_42_22_81_17_42_3_8_49_43_37_34_50_21_42_65_77_55_62_63_56_29_46_0_32_47_65_29_36_46_47_92_4_96_89_2_68_27_71_31_19_12_67_48_63_51_77_78_41_43_33,3,0.0333,5.6667
genes_84_62_62_39_96_24_2_44_96_65_15_99_71_2_67_40_66_84_48_77_5_46_29_63_50_27_10_44_42_28_87_92_85_50_93_31_7_76_14_5_40_17_48_11_96_11_11_43_10_43_88_46_42_15_91_80_33_41_8_95_1_59_36_64_63_55_70_38_56_29_40_99_3_29_66_49_81_43_45_28_59_66_6_16_29_22_89_45_12_18_64_51_64_35_13_83_42_0_53,2,0.025,5.5
genes_35_30_62_24_100_43_61_78_84_5_75_51_80_23_19_36_86_68_49_17_79_5_92_66_71_31_33_44_61_28_97_99_100_32_12_81_58_73_65_90_84_97_44_16_97_10_78_53_98_31_59_45_20_2_16_8_21_36_37_27_88_96_60_71_57_12_8_16_21_28_45_0_48_42_7_24_87_89_31_14_54_96_0_18_60_21_74_97_19_18_53_98_63_50_77_10_92_0_31,2,0.025,5.5
genes_100_29_50_39_30_78_2_39_10_66_65_99_74_69_30_25_31_82_60_74_45_4_29_55_15_10_10_78_11_31_87_72_76_40_9_30_98_73_42_74_40_70_46_36_96_6_45_53_7_43_14_97_41_6_32_80_36_41_3_95_1_45_36_64_63_7_65_6_56_29_40_87_32_67_68_29_81_46_43_85_4_11_89_8_26_27_86_88_100_30_67_48_39_55_12_77_50_43_8,1,0.0,5.0
genes_99_45_59_61_30_47_3_43_10_78_80_27_74_84_67_40_66_82_42_77_43_43_29_41_71_27_4_100_2_29_85_92_34_60_85_36_71_85_16_98_97_22_57_10_95_8_12_53_16_44_6_45_21_22_31_99_57_48_62_46_82_86_36_13_3_51_66_25_56_29_39_98_4_33_100_30_79_77_80_100_53_11_55_10_96_16_69_84_100_15_66_49_66_100_86_78_92_10_58,1,0.0,5.0
genes_100_20_57_45_30_31_55_43_5_8_42_100_80_69_30_36_31_17_48_68_45_4_57_64_10_10_80_75_11_34_44_74_76_44_9_77_73_73_42_91_94_96_43_36_23_37_45_84_25_63_14_81_11_6_6_8_52_47_0_86_93_45_42_71_45_17_65_6_56_24_45_87_32_48_68_90_7_94_31_17_59_83_1_8_68_27_86_68_100_18_53_96_22_54_10_77_1_42_32,1,0.0,5.0
genes_74_9_48_49_47_37_60_11_90_93_15_71_44_53_29_38_32_53_48_67_41_46_58_53_71_20_81_75_42_34_58_94_75_30_75_69_61_73_16_5_83_34_48_62_20_54_11_43_81_66_9_46_24_10_89_4_37_48_8_95_100_35_66_69_3_55_96_19_56_74_40_87_7_29_100_49_85_45_8_9_62_86_4_2_88_49_89_45_44_14_53_68_27_92_13_82_48_0_58,1,0.0,5.0
genes_99_51_50_38_99_30_1_87_87_80_76_27_59_84_8_63_45_8_50_18_7_17_53_11_91_11_10_73_86_34_58_82_10_21_25_18_68_79_67_71_59_6_67_59_7_53_10_10_23_80_23_39_71_13_6_58_10_77_11_32_63_58_39_63_60_12_9_23_53_73_99_42_28_27_54_49_4_25_40_88_77_77_55_14_68_21_94_25_24_28_67_39_40_35_73_84_47_2_29,3,0.0,5.0
genes_19_59_28_68_29_60_65_44_34_93_19_24_71_16_26_35_96_2_49_42_9_10_61_13_55_79_34_100_99_0_87_20_85_55_12_33_84_78_6_88_82_94_63_16_99_8_57_4_98_46_20_46_16_15_31_16_33_82_0_22_45_93_31_67_51_48_71_11_56_32_15_90_20_33_7_2_86_73_72_41_48_38_84_60_93_16_74_37_19_98_66_84_62_15_75_28_50_0_58,1,0.0,5.0
genes_82_65_49_81_96_45_62_12_10_66_76_74_71_33_27_59_32_82_45_73_9_5_56_36_71_30_81_40_9_32_93_20_33_14_8_59_84_80_8_87_94_98_96_40_6_11_43_43_7_43_14_0_11_16_6_58_12_47_13_95_64_0_59_68_45_9_63_14_56_100_39_13_2_10_12_18_81_82_40_93_5_72_6_2_28_44_73_65_7_2_56_48_100_32_73_28_92_2_58,1,0.0,5.0
genes_80_29_50_38_99_32_66_87_90_68_16_100_29_25_8_24_32_8_8_98_40_52_56_61_35_11_5_39_70_32_59_88_100_19_65_18_7_65_23_74_59_34_27_30_21_32_18_5_100_6_9_6_12_78_29_77_16_63_11_88_6_63_51_63_3_16_72_22_53_93_99_42_53_30_57_52_3_71_48_81_62_77_2_1_64_23_75_25_12_28_71_75_40_68_73_84_0_1_40,3,0.0,5.0
genes_77_20_59_31_41_80_52_43_20_83_90_51_76_76_34_95_8_67_53_14_41_52_48_98_60_51_81_48_11_52_85_2_37_22_85_33_73_70_16_90_87_18_48_30_100_10_20_3_16_57_16_41_16_22_29_96_49_38_62_100_93_83_65_7_57_35_96_25_55_29_15_90_53_9_100_53_35_49_62_28_4_5_55_10_93_16_73_84_97_24_66_49_63_64_74_26_43_0_34,2,0.0,5.0
genes_19_66_53_46_46_58_60_83_4_66_71_71_73_28_19_45_32_64_8_8_88_28_47_53_16_27_7_75_67_34_29_20_17_30_8_64_67_75_10_91_84_0_53_30_93_8_15_7_16_36_20_46_23_15_28_61_95_38_26_29_61_18_42_63_6_56_2_14_51_28_45_87_6_33_68_50_18_3_76_88_4_14_7_16_98_44_77_97_22_25_70_11_27_66_83_86_49_9_21,1,0.0,5.0
genes_74_29_57_64_30_40_0_11_95_77_19_74_86_0_8_37_43_72_52_30_9_6_25_37_81_27_2_45_46_96_60_65_12_60_59_31_70_47_39_0_82_97_49_70_97_0_54_6_77_72_22_35_41_15_28_82_57_38_57_17_15_86_68_70_60_65_70_10_23_69_39_87_27_43_7_31_4_83_32_28_79_84_1_16_40_44_65_84_37_15_51_84_62_34_70_76_50_1_54,3,0.0,5.0
genes_73_48_59_29_41_9_59_39_90_83_80_100_75_10_40_1_6_82_53_30_43_12_52_64_71_37_4_100_69_10_85_89_100_25_85_86_73_75_16_0_81_97_48_70_95_52_12_76_16_59_16_11_16_22_29_99_47_48_62_25_83_83_12_7_60_51_9_18_54_35_44_98_53_27_32_30_82_77_76_99_4_11_55_6_40_16_69_84_100_30_57_49_69_100_62_80_40_10_58,2,0.0,5.0
genes_92_58_53_63_31_9_20_39_90_68_30_99_47_2_19_64_30_23_48_63_9_52_41_61_83_27_100_80_69_29_60_15_100_25_85_86_60_75_39_98_81_98_54_70_7_52_10_76_49_35_16_43_19_15_29_99_73_95_41_70_83_58_68_70_79_19_65_25_56_35_39_87_53_39_52_18_1_89_76_95_19_11_0_6_68_43_69_25_32_74_38_49_62_50_73_76_100_9_23,1,0.0,5.0
genes_77_65_54_63_41_48_55_49_86_73_76_23_74_32_40_23_8_28_48_46_78_12_59_51_60_37_4_100_11_56_89_92_79_25_34_33_99_75_16_3_99_18_53_30_10_10_46_86_16_63_16_41_21_22_29_54_54_53_62_95_50_63_42_9_1_69_68_25_56_29_42_98_48_33_7_30_34_89_62_100_73_11_55_2_74_21_74_84_100_15_57_49_69_35_69_33_100_10_57,1,0.0,5.0
genes_74_29_57_75_30_47_2_50_85_8_72_27_74_2_27_26_66_28_57_14_14_43_53_46_57_27_6_100_99_27_23_15_100_60_8_11_98_73_39_74_83_35_63_70_94_46_43_6_23_92_18_45_41_86_20_82_36_62_57_25_15_36_68_67_91_65_70_10_23_69_39_19_3_28_7_57_35_90_43_33_76_11_0_18_66_15_86_84_37_15_53_88_69_35_78_76_45_1_16,3,0.0,5.0
genes_97_61_56_64_29_2_59_11_90_74_80_42_70_0_21_37_30_72_51_30_90_79_53_53_3_17_1_44_74_29_26_15_15_25_96_64_94_69_39_0_84_34_96_70_97_3_5_76_23_59_23_85_41_15_25_82_91_48_62_3_15_58_68_16_63_16_9_6_56_69_11_87_28_29_1_48_4_83_5_100_79_65_5_1_43_43_69_25_37_3_69_75_62_49_73_86_4_0_8,1,0.0,5.0
genes_99_75_57_39_13_78_56_39_10_74_80_79_39_28_19_25_31_13_43_17_45_30_59_57_15_65_80_6_63_32_87_72_100_44_59_33_67_73_34_3_84_18_53_36_97_6_73_0_98_41_14_33_50_6_10_8_52_43_39_34_57_30_42_71_44_20_6_6_56_32_41_87_32_63_68_26_39_46_12_85_62_11_13_8_84_27_77_31_40_15_66_74_40_24_85_77_1_96_61,1,0.0,5.0
genes_98_62_51_40_43_7_60_11_21_93_80_22_39_58_35_40_56_53_60_67_41_79_47_50_46_22_76_75_49_34_58_84_79_27_75_69_73_73_6_0_95_18_56_16_95_41_53_87_81_63_9_3_26_6_4_61_59_48_7_91_91_49_40_66_3_9_65_25_56_76_7_98_6_42_100_29_85_78_32_85_59_72_5_2_100_45_30_84_44_14_89_21_30_71_24_81_1_0_58,1,0.0,5.0
genes_100_22_54_29_46_30_0_69_85_69_74_100_76_76_19_30_32_28_43_1_43_44_44_46_57_27_2_0_2_50_58_15_100_60_59_31_60_85_42_90_81_97_59_70_100_46_16_6_49_95_88_35_15_4_6_57_57_44_0_34_82_67_68_70_0_65_68_10_45_73_42_19_48_28_31_52_82_90_44_28_62_14_8_16_66_40_69_22_7_11_89_78_59_35_70_80_50_1_38,1,0.0,5.0
