Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_83_76_69_45_83_24_70_1_35_83_24_40_4_70_98_83_18_39_57_26_92_45_48_55_20_27_5_40_66_95_49_12_73_30_70_7_45_68_89_8_13_38_26_30_64_21_59_6_88_56_68_33_55_38_99_3_74_13_67_97_33_75_47_69_10_0_82_30_81_63_74_69_76_55_100_30_0_13_53_8_5_91_92_98_26_89_15_69_33_42_91_86_30_26_48_33_65_70_96,1,0.2,9.0
genes_83_63_69_45_7_83_67_71_93_40_98_41_0_73_93_12_0_39_57_98_82_40_53_87_15_19_32_84_91_40_33_92_68_93_95_100_45_65_79_64_13_37_37_74_58_89_65_6_86_56_62_25_72_95_75_83_92_13_93_41_95_39_7_64_84_9_80_26_39_10_44_36_2_30_100_0_7_90_53_56_35_91_88_83_30_94_77_69_87_40_55_48_87_21_50_33_51_65_40,1,0.15,8.0
genes_39_85_29_4_90_3_75_31_1_43_98_35_63_73_100_1_100_24_56_93_9_41_45_80_15_33_18_50_67_39_50_72_79_56_84_27_42_65_2_8_83_37_97_70_30_72_66_0_13_38_63_75_97_7_52_81_69_64_12_89_29_99_40_79_17_6_5_51_6_17_36_5_39_24_34_42_70_97_31_61_55_27_83_93_63_94_58_23_5_89_60_83_39_26_85_25_21_71_98,2,0.125,7.5
genes_84_60_5_32_74_86_71_31_55_35_98_32_67_73_86_6_77_74_74_93_82_22_46_92_15_23_62_48_67_86_96_48_81_32_53_100_65_68_80_15_11_55_97_35_7_17_65_4_90_94_70_51_90_51_41_15_0_56_90_79_27_59_40_74_87_18_1_60_53_100_49_94_85_30_90_36_27_16_58_100_53_47_3_4_7_46_72_99_8_90_59_76_39_89_47_73_27_67_27,2,0.125,7.5
genes_64_69_8_1_36_23_83_33_24_50_60_28_63_0_91_8_72_19_51_47_92_77_15_92_88_57_24_46_77_29_53_24_73_56_49_49_40_48_33_54_84_44_98_96_28_62_66_56_13_54_70_25_93_70_76_57_53_66_63_61_44_24_40_38_84_8_27_61_35_1_36_66_89_24_50_46_5_60_55_66_59_12_94_93_64_49_77_22_2_88_61_76_96_19_82_56_27_28_36,1,0.1,7.0
genes_19_57_93_17_86_85_78_85_73_51_55_24_67_71_93_9_32_78_12_33_82_26_43_7_20_33_86_43_96_36_50_52_2_51_32_100_9_49_80_60_9_59_83_64_61_71_47_8_90_94_98_25_36_92_50_83_0_8_62_62_26_19_50_77_24_5_9_56_49_94_80_42_100_55_57_81_96_69_35_30_33_10_92_93_51_18_55_63_22_55_94_52_39_66_14_57_19_0_29,1,0.1,7.0
genes_39_76_7_9_83_4_69_84_2_44_98_46_4_82_34_46_71_24_58_79_85_6_28_100_87_89_53_45_76_40_54_38_27_32_34_100_42_77_80_13_8_44_84_22_52_75_33_0_90_61_68_9_32_9_78_1_77_86_51_65_31_79_28_75_19_52_5_20_87_7_74_66_90_27_100_75_17_90_55_3_96_37_89_48_63_45_55_17_96_36_86_45_30_91_61_35_13_31_34,3,0.0833,6.6667
genes_64_86_7_13_83_0_71_45_81_43_55_35_5_73_2_84_67_41_92_90_50_45_40_92_36_29_23_50_65_37_45_30_90_11_38_55_40_30_3_60_13_36_84_83_75_17_32_100_38_13_67_25_47_15_9_62_10_15_72_92_26_18_46_67_84_9_0_38_53_93_37_5_0_30_52_83_74_88_28_68_23_49_51_36_73_98_97_38_64_15_52_25_96_26_49_31_27_44_35,4,0.075,6.5
genes_22_76_93_17_83_23_78_29_0_54_57_2_4_95_42_76_73_74_96_26_86_21_43_82_87_33_56_40_88_94_78_45_76_53_38_100_92_49_9_18_18_87_78_30_49_94_59_6_38_31_65_33_60_96_71_0_74_13_46_62_33_24_45_77_76_0_68_51_19_13_65_70_90_31_12_33_81_82_27_8_30_57_92_93_61_94_60_38_43_45_52_22_43_93_53_82_83_27_97,2,0.075,6.5
genes_19_59_32_27_80_84_67_6_8_60_98_88_29_73_93_0_77_74_2_84_52_26_46_93_15_90_56_87_91_34_44_54_72_23_53_48_13_66_37_64_14_87_81_22_59_67_32_100_89_61_62_61_60_83_46_83_84_13_65_66_25_44_40_95_44_53_6_18_34_100_71_42_3_31_43_98_73_16_70_100_60_94_92_93_73_49_97_36_62_92_59_21_35_65_29_73_19_70_37,4,0.05,6.0
