Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_28_60_4_5_4_87_28_61_55_50_94_88_4_66_54_10_38_73_60_60_82_79_48_92_49_18_24_40_91_95_28_48_77_13_10_7_92_10_94_4_6_36_97_96_73_21_59_100_85_31_63_13_49_90_76_57_86_67_63_57_32_20_43_75_72_10_72_61_36_10_52_4_92_24_96_100_76_90_62_68_40_23_97_94_64_49_77_38_74_93_86_71_40_86_47_31_4_65_7,1,0.0,5.0
genes_83_63_69_45_6_22_64_71_93_51_94_10_0_69_93_4_25_39_12_22_100_53_53_7_20_36_39_97_91_36_39_61_2_18_43_100_84_51_79_51_14_33_95_91_52_89_69_86_18_94_70_39_72_14_58_83_88_62_77_41_58_88_7_70_87_9_20_19_45_28_41_69_2_54_77_0_85_99_53_16_5_91_23_93_63_94_55_18_22_55_86_48_30_89_47_42_19_0_33,2,0.0,5.0
genes_83_76_69_9_16_84_72_1_24_50_94_32_0_74_45_7_67_73_96_85_62_77_15_38_20_27_22_49_82_19_18_47_90_45_50_7_44_62_6_12_63_37_100_35_58_94_32_14_30_56_70_33_28_38_81_4_23_72_64_97_30_75_47_73_61_0_71_30_82_10_80_69_18_36_51_42_6_13_53_100_4_91_82_88_64_89_100_27_43_45_88_55_37_24_30_58_63_68_96,2,0.0,5.0
genes_83_76_69_45_4_22_72_45_100_50_98_40_0_74_40_7_72_43_12_29_82_77_53_88_15_24_39_22_91_90_18_47_73_18_43_100_80_62_79_12_64_37_95_35_69_89_26_57_30_56_70_62_72_89_19_5_92_72_64_45_30_24_7_73_87_0_70_20_12_56_42_69_18_87_74_0_85_95_53_16_5_25_81_93_30_60_32_27_38_45_88_50_37_93_30_39_63_32_96,1,0.0,5.0
genes_19_89_68_35_6_25_83_45_22_50_55_51_17_75_48_7_98_24_96_35_86_25_43_92_17_25_19_41_74_40_53_54_73_30_19_46_25_30_9_54_31_44_89_96_28_61_66_56_57_54_63_25_29_85_66_81_76_68_63_62_44_28_40_38_84_10_95_37_17_98_65_92_93_91_96_97_76_60_24_66_8_35_82_95_64_28_58_38_2_49_61_60_9_65_79_54_75_71_59,2,0.0,5.0
genes_84_63_7_32_89_31_68_48_87_40_98_52_67_73_95_2_72_77_74_79_84_22_46_90_11_55_23_50_67_82_45_30_90_32_28_55_15_55_79_15_11_42_83_47_28_70_68_17_66_57_67_25_38_15_41_15_0_24_53_94_92_20_0_53_83_6_37_19_16_97_13_86_61_30_21_83_84_18_20_20_23_47_3_98_73_31_72_38_64_91_61_28_96_29_47_41_27_67_27,1,0.0,5.0
genes_35_64_7_9_94_5_65_6_55_44_95_66_4_70_93_70_99_24_60_79_96_6_16_100_87_75_53_46_73_41_51_24_78_55_53_100_30_77_80_94_84_44_84_21_28_59_65_20_34_60_70_23_43_10_41_4_99_15_74_78_55_44_43_38_14_88_21_18_18_3_36_66_52_27_15_14_76_11_58_16_96_27_47_89_63_29_60_22_96_36_72_68_28_91_33_17_13_64_17,2,0.0,5.0
genes_19_96_93_17_18_24_71_32_55_38_98_54_4_75_42_83_81_19_78_93_86_25_49_81_20_25_28_43_91_41_78_47_28_59_53_100_40_60_80_46_17_41_100_33_91_73_29_100_30_94_62_35_28_6_41_4_74_70_0_97_27_97_47_74_53_55_5_46_49_14_15_88_2_30_12_36_8_16_58_73_5_34_3_96_63_26_88_92_33_49_52_76_39_89_45_30_5_71_92,1,0.0,5.0
genes_19_60_0_45_6_88_82_48_55_40_98_93_64_68_42_12_81_69_96_45_85_23_50_87_92_24_24_50_43_41_43_47_19_56_49_12_40_60_47_64_6_51_100_37_7_84_65_3_30_94_62_30_72_51_76_15_56_65_93_62_27_44_40_84_53_9_3_20_40_10_52_94_85_30_50_36_81_16_24_100_57_91_92_83_7_94_72_38_5_49_52_76_39_89_45_30_54_67_40,1,0.0,5.0
genes_64_86_34_16_88_69_73_11_2_40_100_51_64_73_2_74_72_74_0_29_96_30_15_82_48_33_56_64_44_94_29_45_75_30_38_60_32_48_80_98_15_87_100_30_88_72_29_22_38_38_65_21_32_6_76_60_84_71_61_72_89_21_0_38_83_91_6_51_53_20_36_66_1_34_100_89_8_74_27_3_55_51_92_96_6_18_60_38_19_88_86_2_30_25_53_37_27_27_88,1,0.0,5.0
