Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_18_59_23_43_11_83_31_39_0_49_75_92_67_22_14_10_23_23_58_43_82_37_6_94_65_66_8_42_81_45_91_95_76_60_37_25_11_16_38_72_13_51_77_22_7_67_39_13_96_23_42_68_24_36_40_92_16_18_58_65_38_45_52_93_90_14_9_33_71_36_95_34_3_31_25_39_73_99_27_37_16_89_93_13_17_26_34_37_23_86_83_39_74_94_70_10_62_96_23,1,0.0,5.0
genes_87_24_42_8_21_93_37_35_0_55_90_34_8_20_34_27_51_35_14_46_19_48_57_25_44_31_11_38_10_77_90_16_64_55_92_100_22_86_82_6_2_46_97_8_37_70_85_63_38_40_42_8_18_53_72_1_82_75_50_73_33_36_28_63_90_2_4_15_62_100_48_30_81_29_66_86_9_89_17_21_51_97_93_67_38_39_84_38_27_83_38_34_45_94_78_14_3_40_71,1,0.0,5.0
genes_18_82_42_14_18_98_35_42_81_42_58_94_33_68_22_0_87_66_93_23_36_36_28_13_90_25_28_99_63_96_80_21_85_98_12_65_27_38_32_6_15_100_92_20_40_66_85_88_7_17_57_43_28_59_44_55_39_27_44_92_8_18_39_85_88_1_17_20_26_69_50_30_5_3_89_40_74_100_100_14_81_92_88_66_79_5_69_41_10_83_0_46_77_15_78_31_72_32_35,1,0.0,5.0
genes_37_87_49_45_9_92_53_63_1_65_57_93_92_56_93_0_79_18_96_84_93_15_55_16_37_56_3_40_69_36_82_20_81_29_35_57_53_25_0_12_24_42_68_31_77_27_42_77_36_65_58_37_28_54_36_52_2_68_38_49_41_78_94_91_77_6_17_60_55_0_78_10_5_31_62_46_77_80_19_21_84_10_37_98_83_22_34_35_43_30_83_97_98_18_37_31_41_51_26,2,0.0,5.0
genes_18_81_5_50_95_84_77_31_7_71_39_10_48_27_12_83_80_21_97_30_48_43_32_5_59_22_7_44_7_84_93_16_89_69_91_67_45_68_73_1_26_43_76_23_5_69_42_6_64_55_97_61_21_50_76_9_38_14_50_20_34_37_24_85_74_70_13_74_71_44_33_34_60_95_48_73_81_95_13_36_29_93_45_29_24_15_43_59_24_7_91_68_94_11_83_15_9_99_22,2,0.0,5.0
genes_45_97_25_62_15_92_54_70_64_66_33_34_67_61_34_5_87_72_93_30_20_34_32_43_44_28_5_43_53_38_8_44_85_94_99_59_30_64_8_25_29_100_97_31_5_26_40_87_84_42_97_61_24_55_80_9_15_18_46_48_42_50_34_81_26_8_14_54_28_43_39_50_64_27_10_44_86_100_8_70_33_90_44_44_66_26_30_59_23_37_7_18_94_18_51_23_3_74_16,1,0.0,5.0
genes_24_59_1_50_28_4_34_32_93_16_23_83_67_76_22_2_31_76_99_46_27_87_56_99_59_56_8_94_95_45_91_28_47_29_40_59_42_64_77_72_17_41_77_34_52_81_42_77_92_71_42_37_28_39_40_9_72_22_73_92_25_24_27_50_26_51_63_30_24_94_37_47_53_31_22_42_86_88_18_41_25_7_23_92_79_1_34_35_42_86_85_95_74_19_39_66_86_75_34,3,0.0,5.0
genes_18_89_0_42_10_10_96_26_76_68_80_88_48_22_89_31_25_68_14_38_82_19_52_98_60_56_89_43_11_93_78_15_75_61_26_100_89_22_70_66_1_50_97_11_88_68_33_6_63_63_91_47_88_45_40_95_4_96_54_66_29_49_36_49_51_54_61_28_56_45_82_40_84_7_58_74_76_95_20_38_88_13_87_8_7_23_95_30_46_37_7_76_74_94_37_2_85_78_79,1,0.0,5.0
genes_80_89_15_74_57_9_43_26_8_71_63_10_81_27_16_0_83_18_98_23_48_40_32_16_60_4_91_46_67_45_93_97_89_69_20_14_47_9_73_0_2_43_77_47_15_67_85_6_64_55_26_61_26_12_21_8_55_31_53_92_8_78_24_85_41_66_13_54_98_88_50_54_75_95_69_71_81_97_4_38_88_1_30_100_93_15_44_35_46_37_83_81_34_11_57_34_6_92_79,1,0.0,5.0
genes_58_86_49_9_21_18_28_38_8_68_57_24_48_61_18_10_83_19_20_38_20_18_59_45_61_61_8_43_11_93_78_14_79_7_20_81_42_49_0_12_24_50_97_31_65_72_36_6_93_57_91_4_32_78_40_9_55_22_91_66_35_49_40_86_52_1_26_55_25_0_80_50_84_27_36_69_74_92_17_35_88_11_79_21_7_94_95_33_10_37_7_88_27_18_75_21_73_72_23,2,0.0,5.0
genes_37_87_13_15_13_77_59_32_9_54_90_94_94_38_32_0_23_72_37_46_51_82_15_51_59_65_90_87_48_94_31_14_9_65_35_89_59_14_86_9_13_79_64_27_49_22_37_18_92_49_58_60_58_49_44_4_52_63_63_47_35_88_29_47_47_72_12_61_95_44_51_33_76_34_27_71_75_91_17_29_28_57_75_16_39_92_48_60_10_86_7_96_79_12_70_31_77_74_27,1,0.0,5.0
genes_79_52_4_39_93_84_72_35_95_66_33_9_48_71_89_14_80_23_93_35_51_24_36_40_100_33_0_40_38_68_93_97_76_68_19_67_46_68_82_45_58_50_51_24_15_70_42_16_95_51_97_31_26_51_77_9_50_14_50_24_34_61_39_81_39_8_48_74_25_44_51_89_72_30_12_8_80_36_16_100_29_93_88_29_44_63_79_36_0_37_83_68_44_75_29_62_9_99_22,2,0.0,5.0
genes_18_94_18_49_10_87_37_35_90_66_33_36_8_90_18_31_83_72_98_46_49_47_51_16_95_56_93_90_11_94_96_17_86_66_36_81_41_64_77_6_2_46_53_25_10_33_88_12_29_40_54_44_30_51_75_27_4_90_24_63_11_24_28_49_52_49_61_30_26_85_34_54_74_31_11_75_81_92_14_38_25_5_47_23_65_30_34_32_25_32_87_22_94_12_73_29_62_69_34,1,0.0,5.0
genes_18_40_0_9_10_18_73_31_81_75_60_84_51_59_84_10_83_20_61_42_86_52_52_18_59_69_93_78_10_82_84_13_86_32_86_99_42_87_8_46_1_50_64_31_6_63_26_56_98_90_58_4_17_25_83_36_4_31_58_67_38_22_27_86_12_66_15_51_65_75_39_24_2_33_80_69_86_85_20_38_88_75_89_11_63_19_95_65_21_84_83_84_32_14_78_38_8_80_31,2,0.0,5.0
genes_32_0_4_39_12_88_40_60_10_21_54_89_23_74_19_76_87_21_32_54_78_19_36_40_17_33_51_7_58_94_86_51_74_63_35_100_22_73_83_45_90_48_51_27_15_69_88_21_95_56_22_31_26_56_36_51_45_61_60_98_8_61_31_23_39_8_17_60_29_45_51_37_61_33_32_87_61_90_48_100_19_13_88_21_82_86_51_36_46_86_8_97_53_18_29_14_0_0_35,2,0.0,5.0
genes_79_52_25_9_79_18_28_31_81_17_54_89_76_59_89_75_87_20_36_86_20_52_36_40_64_33_9_6_67_93_86_53_74_63_19_100_22_87_82_51_62_41_64_31_15_70_26_56_95_90_65_31_28_25_40_51_48_64_42_94_38_87_51_18_39_1_14_48_25_58_39_26_75_19_80_89_61_92_16_100_41_91_92_64_57_63_79_65_46_84_83_83_8_75_71_14_0_0_35,1,0.0,5.0
genes_34_84_86_45_10_9_28_69_93_69_37_83_8_27_16_4_25_19_57_33_27_15_31_61_100_8_8_42_58_1_35_28_79_32_36_85_23_13_82_12_17_44_68_67_52_81_43_77_89_48_65_69_28_87_40_1_17_71_42_76_37_81_29_53_50_70_55_61_24_59_37_10_56_26_51_43_86_39_17_42_57_10_84_13_79_1_0_35_25_83_7_77_34_9_49_66_6_75_39,1,0.0,5.0
genes_75_47_15_50_57_1_38_73_28_37_61_31_56_6_18_31_45_15_14_93_83_17_19_18_100_28_31_42_53_38_97_43_75_63_100_100_42_63_77_66_86_51_52_30_41_26_82_10_64_42_97_61_28_51_31_3_24_21_60_92_27_24_51_49_12_51_39_54_26_94_81_33_60_86_76_88_80_33_11_29_25_95_47_27_43_22_34_45_25_42_84_66_48_25_37_70_4_0_71,1,0.0,5.0
genes_15_48_25_32_50_84_38_38_83_32_52_81_8_41_24_28_83_19_98_34_51_49_30_5_90_56_6_64_62_90_31_28_76_97_91_62_11_89_64_13_1_43_66_61_32_70_74_65_93_47_37_61_27_39_15_52_23_19_55_62_39_85_28_51_14_71_48_48_28_49_51_33_75_29_51_73_74_100_0_21_34_93_88_60_38_29_30_35_20_37_3_88_22_10_35_34_9_15_71,3,0.0,5.0
genes_24_87_92_15_14_83_3_68_64_40_77_89_56_2_15_78_83_72_61_26_27_50_13_73_100_65_51_42_91_84_67_47_91_30_42_81_42_64_69_57_13_39_81_27_62_62_37_75_68_71_97_93_63_70_38_4_4_22_50_13_34_49_27_56_23_48_61_28_26_45_31_47_12_26_11_42_79_93_15_29_23_1_89_92_65_88_28_42_27_36_83_89_28_14_18_29_77_49_29,2,0.0,5.0
genes_79_52_4_42_12_8_30_58_6_17_62_84_18_74_21_75_87_23_98_31_55_24_25_40_60_8_0_6_38_1_80_69_76_61_19_100_22_73_18_66_58_100_51_24_9_20_36_11_93_51_22_31_56_52_35_51_48_64_55_86_45_61_55_77_56_27_66_48_11_75_51_54_75_30_61_69_76_95_1_38_88_13_88_95_38_63_55_36_21_88_10_96_44_75_29_62_62_82_44,1,0.0,5.0
