Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_67_67_88_33_6_55_88_35_97_36_36_88_64_75_35_0_3_71_91_74_81_25_38_5_93_12_68_51_46_36_42_53_73_19_32_51_10_43_36_50_16_50_81_89_94_73_30_100_94_94_63_19_19_55_78_80_56_67_50_90_95_76_41_74_72_40_95_59_53_14_84_74_3_9_53_73_13_66_24_75_23_5_23_16_6_23_55_22_24_9_59_79_32_16_50_57_15_36_33,1,0.15,8.0
genes_63_84_85_35_42_80_71_88_19_44_9_29_65_56_48_85_72_71_69_79_80_0_48_82_11_61_37_47_90_90_57_50_70_18_49_50_11_83_82_23_18_54_89_58_89_24_66_4_96_57_100_25_98_82_66_11_83_17_83_30_60_21_58_40_74_79_93_51_24_100_37_92_85_82_38_33_73_97_86_58_19_93_88_97_7_40_56_41_37_49_49_48_11_90_45_32_31_0_27,1,0.15,8.0
genes_27_98_88_0_92_2_95_32_56_50_100_7_68_61_100_14_67_43_80_93_86_100_55_55_12_100_1_93_43_13_93_29_72_34_68_51_20_54_80_64_57_38_100_30_53_57_33_49_84_64_28_19_67_95_66_9_0_21_47_67_84_10_36_73_87_10_8_56_39_99_65_92_40_86_96_36_10_65_47_13_19_64_94_43_31_30_100_32_64_51_52_63_11_25_45_31_29_4_33,2,0.15,8.0
genes_95_96_3_27_18_1_73_48_63_58_100_53_48_68_100_0_93_43_59_75_52_97_66_84_15_96_30_10_30_30_61_25_63_92_46_48_40_65_83_64_97_55_95_41_84_18_28_3_87_94_62_36_34_12_99_55_47_95_67_72_21_13_32_69_83_45_95_36_15_48_13_66_100_62_12_36_9_48_55_3_14_14_0_42_63_89_20_38_33_36_52_82_32_99_87_30_65_64_40,2,0.1,7.0
genes_33_76_37_35_90_80_79_45_87_34_100_82_31_78_42_82_13_19_2_83_86_38_43_90_61_98_31_46_93_90_41_51_75_60_47_99_65_45_41_65_13_37_83_85_28_72_35_99_96_57_63_28_73_4_78_2_73_61_61_99_54_43_40_80_87_53_8_30_13_21_17_63_85_92_89_40_81_89_48_9_94_34_92_43_7_46_27_41_41_36_67_70_35_25_83_28_75_0_93,2,0.1,7.0
genes_24_62_83_16_18_6_68_47_28_36_100_28_64_80_48_45_84_71_91_89_80_45_23_35_11_92_1_42_99_32_4_51_73_11_31_77_14_39_73_50_96_46_100_53_33_67_28_100_88_62_69_17_81_7_55_85_32_99_47_20_62_44_67_78_64_68_91_56_53_96_37_74_61_78_49_38_86_66_6_72_54_8_79_97_63_25_14_41_96_88_85_22_4_23_82_31_65_62_33,3,0.0833,6.6667
genes_61_76_71_45_13_89_69_47_30_4_98_29_68_75_4_29_95_82_96_79_77_47_51_34_12_11_37_49_92_40_73_56_71_59_49_55_46_92_82_8_9_37_1_37_91_64_11_0_30_40_100_33_16_97_76_0_0_13_47_66_75_53_32_60_87_53_8_23_99_51_37_88_66_18_49_0_85_66_19_52_63_95_21_84_63_38_54_15_66_41_50_55_36_40_44_17_48_67_40,2,0.075,6.5
genes_59_64_0_35_9_27_72_32_26_37_55_24_65_49_45_12_20_34_96_76_82_22_69_85_79_52_31_91_92_95_41_47_79_49_20_76_83_79_9_94_25_31_89_24_49_15_25_4_34_55_64_19_93_55_67_85_55_12_0_83_95_46_40_44_58_77_93_86_19_75_5_85_85_92_51_38_8_13_56_66_57_91_92_100_7_28_15_38_37_36_94_0_31_25_80_27_28_38_31,2,0.075,6.5
genes_65_96_88_56_18_27_90_6_2_1_99_47_0_56_98_15_24_78_2_93_83_98_43_88_15_54_9_98_91_90_61_57_22_17_15_99_8_43_14_64_57_44_95_20_33_65_69_3_84_15_65_28_50_91_66_0_80_13_71_71_56_21_65_77_47_53_93_30_53_18_13_47_71_97_49_36_10_60_26_44_36_34_23_16_73_32_100_38_64_31_3_39_39_16_49_16_75_70_34,3,0.0667,6.3333
genes_59_75_85_0_13_27_72_32_26_36_55_73_65_56_45_54_20_4_78_79_86_21_19_81_20_53_82_51_93_90_41_48_31_17_20_95_82_81_36_94_68_76_97_30_91_95_64_95_34_62_63_19_93_78_90_85_55_71_0_90_99_21_35_74_83_46_93_30_53_8_89_90_85_38_48_49_1_100_94_44_54_93_5_100_7_28_55_38_24_36_91_55_31_16_78_30_5_70_34,2,0.05,6.0
