Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_3_48_6_24_18_31_51_32_3_62_4_45_96_89_60_38_11_70_82_9_48_57_14_24_89_0_9_0_84_88_9_63_36_46_20_20_26_25_7_61_6_51_99_86_74_7_19_9_33_53_91_96_66_48_61_86_87_14_18_8_15_11_85_47_48_84_19_11_44_81_84_4_24_92_10_9_26_37_21_73_51_76_70_83_36_100_66_39_28_36_26_93_25_85_1_85_40_23_23,2,0.0,5.0
genes_82_45_13_48_22_41_34_7_52_63_28_87_5_35_70_14_97_88_77_37_36_61_14_75_50_18_24_91_43_97_100_25_40_13_61_46_26_87_41_27_8_28_56_53_79_98_82_25_52_53_11_84_67_28_49_69_15_11_51_36_41_12_86_48_58_14_83_94_54_73_60_56_54_18_78_19_84_54_14_50_15_70_31_28_58_65_58_89_66_54_37_9_29_74_46_35_91_47_38,2,0.0,5.0
genes_91_78_40_56_60_87_24_100_4_63_32_86_96_58_20_65_69_23_0_90_84_64_50_26_51_33_40_5_81_65_54_31_23_22_49_85_5_22_30_21_56_94_78_46_0_21_17_33_71_36_34_76_67_41_63_68_41_7_74_33_78_8_6_52_90_57_98_68_26_36_0_2_26_92_73_17_83_58_21_84_68_76_1_41_55_57_44_87_2_76_25_100_22_87_5_36_98_97_38,1,0.0,5.0
genes_82_48_14_51_56_32_80_20_1_58_93_84_19_84_42_0_66_23_98_40_77_76_14_50_23_0_19_59_43_97_100_38_8_60_55_48_26_80_56_91_36_97_9_85_32_49_13_25_36_47_38_32_9_23_63_23_14_24_46_12_33_62_100_75_12_76_98_18_24_85_0_51_29_67_95_42_84_16_58_32_51_75_36_89_60_75_49_36_28_75_46_13_25_16_1_42_31_76_30,2,0.0,5.0
genes_42_89_6_98_25_18_80_100_11_29_28_37_49_82_95_54_79_17_0_39_79_41_1_24_16_23_40_11_86_65_35_50_23_99_17_42_38_11_52_91_52_0_99_36_29_10_13_25_76_47_95_61_5_42_78_12_42_45_73_34_46_27_100_80_45_57_25_17_47_85_84_67_95_92_45_81_98_100_22_81_68_73_80_80_70_97_86_53_74_85_26_51_52_83_92_42_50_33_19,2,0.0,5.0
genes_7_60_51_12_3_87_35_89_0_57_28_87_4_10_98_27_64_88_80_5_69_85_50_67_74_92_41_60_43_49_40_66_22_62_52_89_22_22_50_23_74_0_75_14_71_7_10_34_73_46_37_100_100_38_67_66_23_41_0_8_10_17_41_51_11_4_78_94_45_83_84_67_65_92_57_5_76_56_89_94_33_30_70_83_34_94_46_73_24_34_24_0_62_80_44_0_51_35_99,2,0.0,5.0
genes_42_44_92_20_59_87_62_81_44_83_85_83_91_79_74_36_72_63_84_42_86_26_50_47_66_75_21_72_43_100_94_51_24_15_78_27_33_22_44_62_8_0_12_65_21_42_9_9_63_0_75_27_77_35_63_67_22_74_18_9_77_12_100_80_45_78_100_94_29_88_24_79_92_72_6_41_94_100_18_53_19_69_1_43_71_29_43_82_52_76_25_19_65_24_5_40_88_97_98,1,0.0,5.0
genes_7_47_2_34_86_45_29_81_6_65_85_90_2_2_60_23_79_18_77_87_66_77_32_24_67_94_80_33_46_87_46_63_68_51_12_43_52_93_54_30_28_84_56_41_49_71_7_77_33_41_62_80_95_41_19_89_54_43_18_24_86_59_6_45_59_61_35_94_29_85_94_53_95_76_73_42_50_98_87_81_9_87_21_67_57_67_94_48_31_30_5_9_17_77_95_14_35_97_90,2,0.0,5.0
genes_35_49_13_34_2_53_34_80_4_57_0_81_96_97_60_38_54_70_83_9_45_90_54_24_89_53_50_32_74_13_37_60_22_38_60_20_22_22_4_12_8_97_97_37_67_12_19_48_33_54_88_100_72_43_67_89_15_33_18_8_15_63_85_51_32_100_10_90_29_5_84_4_49_92_11_5_29_37_21_39_95_81_69_83_36_64_43_87_28_55_45_0_60_24_44_73_100_49_23,4,0.0,5.0
genes_6_48_95_33_0_31_60_20_13_37_49_81_96_4_65_38_54_53_72_40_48_83_15_47_89_94_57_30_68_38_40_15_28_51_60_94_52_27_8_4_8_97_99_67_67_7_15_60_71_71_88_32_95_43_63_46_11_33_46_3_79_56_85_51_45_100_19_15_41_85_84_9_27_18_67_5_24_100_18_73_90_77_91_83_36_39_41_89_28_26_10_76_25_24_9_73_16_49_23,3,0.0,5.0
