Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_74_29_57_34_96_8_56_16_10_93_80_13_76_78_27_22_53_63_49_33_89_74_44_61_20_18_9_37_99_27_89_1_85_82_96_40_71_73_35_90_83_66_28_83_24_13_21_33_20_39_29_50_60_9_35_57_95_37_62_93_16_92_63_42_83_56_66_20_70_68_98_90_78_27_70_53_4_77_62_6_59_84_86_6_84_21_84_15_21_36_69_47_98_22_73_75_40_2_58,1,0.2,9.0
genes_78_55_75_37_43_4_96_26_63_33_19_65_44_32_46_57_30_64_30_31_40_72_53_55_55_53_41_43_83_27_90_92_45_85_9_26_63_70_21_3_23_58_53_4_97_15_12_50_97_79_15_37_67_6_28_61_57_59_0_18_78_45_36_100_6_60_64_100_76_37_100_42_27_41_36_27_15_85_40_87_62_84_0_9_99_43_100_25_37_31_53_48_64_29_4_80_48_46_50,1,0.15,8.0
genes_78_55_91_34_42_50_60_76_90_33_8_65_11_35_35_35_30_60_48_30_32_71_53_60_0_57_34_100_100_26_92_0_59_85_9_26_63_10_35_3_23_67_33_1_88_13_17_51_56_79_64_1_67_7_27_79_57_74_78_88_78_43_36_97_6_60_64_81_98_37_100_42_53_38_10_27_76_85_37_87_23_88_2_9_99_19_79_25_99_43_53_54_64_29_4_80_96_63_50,1,0.15,8.0
genes_82_55_57_69_17_0_21_70_90_100_90_8_86_79_10_46_42_64_47_4_89_54_40_65_77_20_6_7_68_36_92_60_39_20_90_95_68_6_75_75_48_55_35_20_70_5_6_44_14_40_83_24_68_5_42_100_52_85_36_57_61_30_48_60_94_5_96_87_54_94_98_83_36_63_51_75_84_71_73_88_71_11_4_33_3_16_76_15_37_43_50_44_63_97_50_28_100_45_13,2,0.125,7.5
genes_80_55_52_69_42_8_97_0_82_8_80_30_86_82_47_33_42_65_49_27_89_52_58_64_79_53_85_7_9_30_24_92_21_20_88_95_1_21_54_95_48_36_33_34_99_12_5_42_91_40_37_24_26_80_28_68_85_46_57_57_61_62_48_60_0_13_77_44_59_94_47_83_32_63_32_18_84_82_28_91_69_11_0_33_66_16_72_53_37_43_63_84_37_29_50_13_94_46_65,1,0.1,7.0
genes_97_64_38_50_45_32_96_65_91_64_79_52_36_88_25_86_44_73_49_24_84_80_59_59_29_16_71_42_93_28_90_3_45_31_67_40_72_31_34_4_80_26_63_25_93_51_14_23_100_31_81_76_39_78_33_12_61_85_94_18_90_2_3_68_8_9_67_63_69_71_99_94_57_14_71_29_57_89_55_47_78_81_0_94_96_16_90_94_36_14_51_86_99_66_9_58_4_0_39,2,0.1,7.0
genes_80_53_38_35_39_5_26_39_88_79_80_74_26_24_7_57_40_61_49_9_40_10_39_63_82_20_6_64_78_20_18_10_13_86_81_35_74_75_18_62_23_0_67_24_24_38_3_53_20_77_41_37_70_20_42_74_63_42_0_100_81_48_67_89_88_16_97_17_9_37_65_90_27_68_93_48_37_88_67_82_22_56_16_94_33_44_23_66_91_7_63_88_15_22_84_80_48_0_29,2,0.1,7.0
genes_80_90_54_31_36_33_60_3_80_71_79_78_32_35_46_86_50_12_60_35_87_71_24_57_13_26_40_6_3_34_60_18_48_18_67_21_74_81_39_90_84_35_48_36_11_21_9_53_48_31_20_31_56_7_29_12_54_57_57_94_58_29_58_94_25_17_96_88_57_93_65_90_46_46_96_75_18_23_26_100_83_56_36_29_100_5_85_37_15_29_56_51_95_28_0_17_100_7_83,2,0.1,7.0
genes_79_29_57_49_45_34_8_52_78_74_80_28_42_35_27_22_54_64_30_33_89_82_47_57_86_46_9_37_6_27_89_13_33_48_76_93_71_73_31_0_89_66_32_100_97_43_9_33_12_39_89_7_38_6_40_61_95_37_57_32_61_47_63_96_60_61_68_96_22_93_40_90_48_68_70_48_21_77_40_6_61_58_87_33_66_21_84_15_21_31_22_49_15_32_68_75_95_46_58,3,0.05,6.0
genes_74_64_11_69_54_4_91_61_86_60_13_70_67_79_42_86_6_70_69_23_43_25_44_93_23_24_40_39_56_33_21_92_13_23_19_35_1_70_74_79_80_44_50_68_97_38_12_44_49_39_60_24_10_1_43_100_59_44_0_83_90_26_60_59_35_67_67_17_74_35_81_38_27_65_51_77_35_71_49_28_98_11_0_94_72_44_3_35_94_18_69_49_65_17_85_80_44_5_13,3,0.05,6.0
genes_78_65_54_46_96_4_100_44_85_71_10_27_37_85_26_69_33_66_74_9_12_9_58_87_71_59_30_80_78_28_39_92_33_29_67_37_93_10_66_90_82_26_33_40_97_48_14_18_15_81_37_25_25_5_42_79_73_57_92_82_61_92_98_40_88_16_5_99_56_89_39_35_53_63_68_93_4_85_69_87_83_54_1_100_29_16_76_15_94_64_67_89_39_66_8_28_39_2_75,2,0.05,6.0
genes_80_65_72_34_38_55_61_74_88_94_85_86_11_78_27_70_37_60_49_17_81_85_44_61_13_78_87_78_96_34_51_18_49_31_63_54_95_68_70_95_86_26_33_67_3_11_89_30_49_31_64_59_21_8_54_30_22_81_78_98_70_36_39_63_94_12_43_36_59_72_10_38_53_53_7_12_28_85_68_89_70_80_71_3_96_40_88_25_37_17_13_89_76_58_84_75_88_64_53,3,0.0333,5.6667
genes_73_34_50_47_45_47_100_62_88_9_45_86_13_8_27_58_32_71_37_30_85_39_53_60_65_29_45_53_98_5_57_2_58_96_33_95_70_76_39_87_59_13_63_25_9_5_22_33_96_41_99_22_79_21_11_69_39_57_67_32_67_40_9_90_89_13_66_100_23_32_98_42_55_42_74_41_74_85_58_7_22_58_0_24_84_95_74_11_97_36_3_49_68_75_8_75_39_0_74,2,0.025,5.5
genes_84_64_55_45_43_4_58_57_16_54_85_77_86_27_46_69_33_60_0_17_89_83_58_61_49_56_79_39_78_33_95_10_35_29_63_33_63_11_31_95_17_63_55_38_93_47_4_18_15_35_29_29_23_32_27_18_73_41_36_100_96_17_66_88_72_10_5_99_56_77_43_35_56_34_3_31_57_88_53_15_70_6_42_11_96_40_76_25_95_43_64_51_69_31_4_72_44_48_71,1,0.0,5.0
genes_77_65_67_24_51_6_60_16_10_74_16_30_71_78_26_22_43_60_53_9_89_74_44_61_71_20_100_78_74_34_0_92_49_31_89_40_63_30_32_90_91_38_55_67_90_38_74_30_49_31_29_59_21_8_29_98_20_52_78_88_92_92_39_42_83_63_45_63_70_78_43_41_27_27_7_87_4_85_68_94_93_84_42_17_97_21_97_20_51_22_69_90_98_31_83_28_100_2_53,1,0.0,5.0
genes_82_5_52_69_17_21_21_70_90_94_83_0_71_74_41_91_42_79_49_35_3_54_56_64_79_53_83_10_48_36_62_92_47_20_43_91_1_6_27_95_48_8_33_38_99_51_6_35_14_39_37_24_19_24_28_3_57_87_88_73_61_62_48_14_94_60_64_87_59_61_11_90_81_63_55_75_84_97_29_88_49_11_14_32_66_39_100_83_37_43_53_46_98_21_50_81_0_2_8,1,0.0,5.0
genes_90_64_38_50_45_40_60_85_91_1_4_76_36_17_23_46_50_73_49_0_93_80_58_57_52_13_72_40_74_34_90_92_84_31_87_98_37_56_18_84_90_81_63_20_88_91_12_25_52_31_20_37_39_5_11_7_72_38_94_100_79_49_51_68_6_67_65_99_69_39_74_98_57_14_92_48_58_92_69_7_77_81_87_24_96_42_74_95_34_28_59_43_15_31_50_35_92_8_60,2,0.0,5.0
genes_82_57_55_49_100_4_58_3_47_67_74_77_11_27_43_69_50_70_74_17_89_19_58_68_77_56_79_35_51_28_63_10_21_29_67_33_3_10_55_95_29_26_63_38_97_11_14_50_47_37_29_23_98_31_38_76_13_46_37_100_61_17_98_88_89_14_5_19_56_89_39_82_53_36_71_71_74_92_34_11_70_81_90_11_96_16_76_31_94_43_67_86_25_22_8_74_100_48_74,1,0.0,5.0
genes_72_64_55_29_38_4_58_65_86_69_86_6_86_24_31_69_33_68_26_17_97_9_58_86_50_24_29_41_77_26_95_82_57_29_67_55_78_3_34_95_83_38_33_24_85_12_14_7_7_57_83_2_100_12_27_67_59_40_61_82_100_17_93_88_89_16_5_99_18_89_72_35_12_67_44_72_16_23_52_74_72_81_1_33_96_16_74_31_95_7_19_89_39_66_62_72_44_13_39,2,0.0,5.0
genes_12_64_62_83_36_33_60_3_85_93_79_78_39_22_42_69_33_79_74_17_89_73_24_87_49_26_19_41_0_28_60_13_21_78_95_33_93_79_66_90_84_26_33_33_90_11_14_53_15_57_85_27_33_5_29_76_54_57_57_84_61_17_98_28_1_16_5_99_57_86_37_40_53_38_71_72_58_96_61_15_14_56_36_29_100_16_85_31_95_43_56_40_95_66_83_82_90_7_11,1,0.0,5.0
genes_86_65_67_53_51_55_60_27_88_70_53_76_11_78_46_22_50_44_53_35_83_67_54_50_13_78_2_78_96_33_57_18_51_31_50_54_65_80_37_94_86_23_48_67_88_51_69_41_49_31_64_44_28_5_29_3_20_81_88_72_78_50_44_91_7_63_92_36_74_35_43_41_50_21_55_76_56_85_68_26_88_9_42_17_96_40_82_25_34_21_56_11_15_28_26_80_1_0_53,1,0.0,5.0
genes_84_64_100_51_51_47_3_57_16_13_1_30_68_24_53_58_32_60_46_30_43_44_53_61_60_29_45_100_30_33_0_18_54_83_33_30_58_63_39_2_59_62_100_36_24_48_1_7_96_31_29_37_21_29_28_18_22_54_32_78_99_44_51_94_72_10_0_33_23_77_43_34_56_34_74_31_74_89_58_7_23_53_0_24_100_40_13_11_100_35_64_25_68_31_31_73_45_6_34,1,0.0,5.0
genes_68_57_57_34_42_12_54_41_49_13_80_74_43_78_46_87_95_68_26_25_89_22_64_57_25_74_28_50_96_27_34_1_52_85_85_51_69_70_65_2_80_19_33_22_97_29_15_7_92_62_41_27_27_34_42_98_62_57_96_94_79_48_64_62_0_16_64_97_36_72_39_90_41_31_99_55_32_44_53_25_65_60_0_12_62_44_65_84_95_32_56_89_44_29_9_96_54_5_83,1,0.0,5.0
genes_84_64_35_34_39_7_55_12_16_18_6_74_72_11_46_57_53_70_26_24_94_54_58_4_29_72_58_43_14_27_62_10_28_14_63_40_65_78_69_79_80_8_39_34_89_51_46_38_49_48_99_27_39_78_64_57_65_85_78_76_61_52_66_89_8_16_1_63_76_61_40_33_56_34_69_75_22_82_11_6_100_62_9_33_72_36_75_22_39_17_51_68_15_23_83_80_0_80_27,2,0.0,5.0
genes_90_25_35_34_45_43_95_6_86_69_74_12_68_11_47_46_4_44_30_23_84_22_58_70_77_72_32_43_86_33_52_10_26_96_77_96_23_10_27_91_86_63_72_66_88_51_47_50_16_48_30_56_23_24_24_57_62_42_27_76_78_52_95_93_89_67_90_86_23_73_40_33_56_35_100_75_23_89_57_97_55_62_9_92_100_39_15_22_19_29_14_84_27_31_79_32_100_76_70,1,0.0,5.0
genes_78_57_87_29_42_50_58_91_49_71_80_8_43_78_35_86_30_72_26_25_89_22_53_60_20_53_28_100_96_26_79_18_59_85_9_26_64_10_65_97_43_18_33_4_25_15_14_50_87_79_64_2_28_34_28_7_62_74_74_7_83_47_36_62_4_60_64_88_26_37_100_90_53_38_99_27_76_85_53_87_25_60_2_9_62_19_77_84_95_43_53_89_44_31_84_13_54_10_50,1,0.0,5.0
genes_82_64_55_49_45_7_58_22_88_93_84_77_89_81_46_46_33_70_49_35_89_74_62_87_3_15_79_41_3_28_90_92_21_28_67_33_93_10_53_55_84_26_100_38_25_11_12_18_19_83_76_24_3_32_27_76_13_57_78_64_100_17_40_88_89_16_5_99_56_39_39_90_53_8_70_92_76_95_29_15_70_81_34_11_61_16_69_95_11_43_62_89_20_66_8_78_44_48_74,2,0.0,5.0
genes_82_65_26_24_51_0_61_12_19_74_83_30_71_82_27_57_53_54_22_12_94_54_48_4_29_78_58_78_14_31_0_3_49_10_68_40_74_80_37_94_80_8_28_70_89_51_48_33_49_45_29_50_21_78_64_18_58_85_78_78_95_38_66_89_8_63_41_36_79_17_98_41_68_52_7_87_52_77_64_16_88_80_42_13_96_40_86_25_36_17_64_68_19_31_84_78_0_0_27,1,0.0,5.0
