Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_57_0_53_55_35_92_47_44_66_24_97_84_66_100_100_19_47_60_74_76_47_34_8_84_2_68_47_39_21_54_13_26_100_16_60_53_82_25_71_20_68_54_89_41_24_90_32_4_28_23_89_18_26_83_80_84_4_56_54_100_71_14_76_44_72_12_57_26_79_10_96_95_29_95_54_52_84_61_57_34_73_0_85_15_47_28_40_75_33_93_43_59_38_32_36_46_44_0_86,1,0.0,5.0
genes_62_61_77_89_2_85_4_44_9_71_97_70_58_16_86_0_11_5_97_92_43_61_77_89_83_53_52_79_77_35_69_71_59_24_75_51_100_45_65_100_74_59_89_82_82_65_9_20_100_55_40_37_35_83_24_75_32_68_66_20_43_31_81_73_61_15_100_36_96_95_68_90_79_95_14_56_84_29_52_10_36_61_85_13_79_53_57_94_68_82_75_93_97_35_75_77_33_29_76,1,0.0,5.0
genes_36_7_83_22_71_15_62_93_95_24_98_20_66_61_98_0_89_91_75_24_82_74_90_90_10_62_70_42_70_85_67_100_70_23_62_93_63_41_69_6_78_48_93_36_32_97_37_26_25_26_39_27_72_100_93_78_4_60_21_87_71_74_81_82_65_3_75_58_19_95_22_30_82_71_53_6_80_81_29_21_35_60_83_8_54_32_14_75_36_60_87_97_10_14_77_77_32_78_89,1,0.0,5.0
genes_70_68_17_0_7_1_9_27_87_71_85_84_58_11_35_7_11_2_93_83_57_74_76_10_19_52_49_42_88_36_69_21_71_25_68_100_100_45_68_8_74_59_93_41_99_87_39_94_79_26_39_40_72_11_32_71_73_52_88_96_48_38_34_94_53_13_74_55_11_100_73_48_31_76_90_35_82_64_32_62_73_85_87_85_84_23_33_94_46_70_97_92_44_29_77_75_31_29_14,2,0.0,5.0
genes_70_68_61_0_7_1_13_40_38_40_86_84_63_56_35_3_28_3_75_83_52_39_79_12_0_62_64_16_49_36_69_95_72_28_70_100_31_55_68_8_92_57_93_39_30_79_39_92_36_95_94_39_22_11_32_78_80_85_57_82_97_38_36_76_72_10_8_74_11_100_3_97_20_85_87_84_83_66_39_26_100_98_4_82_4_44_33_94_41_98_97_90_43_7_77_77_43_68_69,1,0.0,5.0
genes_8_82_31_25_96_94_74_97_39_24_95_83_61_32_100_36_84_83_100_82_39_0_36_93_16_56_66_86_16_35_62_26_21_62_42_29_96_95_79_19_89_54_89_89_52_79_37_80_26_95_46_40_21_32_76_86_5_43_48_29_71_29_76_41_72_13_76_51_19_56_93_41_41_92_50_9_80_23_38_28_28_100_89_82_89_87_29_72_41_100_96_95_67_32_57_9_45_1_45,3,0.0,5.0
genes_44_90_68_27_55_0_54_78_39_56_46_35_75_61_38_98_61_92_26_30_48_31_1_88_24_47_50_88_87_77_74_28_26_23_97_44_64_47_66_83_10_77_59_55_52_95_66_21_41_31_44_40_44_28_36_86_92_58_63_82_74_39_73_37_66_29_97_65_19_35_82_90_82_1_73_32_85_44_51_35_51_46_90_84_57_34_98_90_36_38_0_97_90_29_56_27_35_0_45,1,0.0,5.0
genes_61_7_60_89_100_88_96_44_95_17_94_22_57_16_94_1_39_6_55_82_72_74_96_4_11_11_5_39_0_35_77_69_21_23_32_75_100_95_71_4_22_54_79_100_26_92_45_95_31_89_69_22_39_89_98_56_74_47_46_83_43_53_17_28_53_0_25_43_11_100_7_26_20_67_48_52_81_61_32_4_34_5_87_25_57_17_100_40_41_93_91_59_90_54_60_80_27_4_51,1,0.0,5.0
genes_18_70_79_55_96_89_4_40_9_35_21_76_58_58_30_81_28_64_97_93_47_30_73_85_17_56_64_57_72_85_64_71_99_68_75_97_72_45_66_5_74_57_89_82_75_80_9_96_24_28_40_39_28_11_79_3_4_68_51_23_16_54_81_29_46_13_100_36_91_95_7_90_20_95_14_56_84_61_52_64_36_61_16_13_79_43_18_82_44_70_92_97_46_36_56_74_41_29_81,2,0.0,5.0
genes_59_68_31_0_48_89_92_64_42_55_99_35_56_26_100_0_48_86_77_90_86_6_43_90_8_11_50_70_82_82_66_98_86_23_24_40_80_23_74_100_88_53_54_58_71_91_29_0_75_52_11_40_23_16_38_79_92_66_71_25_42_48_81_47_65_8_66_98_13_94_93_80_29_33_79_80_80_64_43_24_100_93_16_9_20_29_53_79_61_60_84_96_10_90_52_78_2_0_90,2,0.0,5.0
genes_61_89_25_55_46_89_4_48_80_75_100_71_65_16_39_0_64_88_73_81_33_39_83_77_83_56_55_87_80_35_43_21_28_22_69_44_55_95_69_11_57_60_89_89_52_70_86_87_25_95_93_33_39_62_54_86_80_85_67_28_46_31_30_32_72_13_96_66_27_92_73_100_29_97_19_84_80_64_75_10_100_0_89_88_82_60_55_94_0_70_40_48_76_57_82_7_26_64_51,1,0.0,5.0
genes_61_65_79_89_2_28_54_38_29_76_97_76_57_23_86_78_11_10_93_31_39_61_12_21_88_11_75_79_21_85_69_25_60_38_56_48_95_44_71_98_18_54_89_28_82_33_3_90_100_30_46_86_35_92_44_71_32_56_46_20_46_35_70_50_61_13_0_29_11_11_15_82_18_100_48_53_81_58_32_10_62_91_44_15_63_51_48_73_36_95_86_66_73_81_75_22_37_1_50,2,0.0,5.0
genes_71_89_91_25_37_86_5_33_80_64_62_73_68_54_70_7_89_2_98_30_50_74_78_87_24_62_4_100_21_38_73_33_16_23_55_95_76_58_86_5_28_40_76_90_85_87_26_8_33_41_89_32_70_32_31_22_86_47_50_100_59_69_63_74_57_29_81_100_70_44_86_77_82_86_55_52_78_67_49_10_82_4_87_82_81_23_93_33_36_97_92_60_73_66_56_91_8_29_86,1,0.0,5.0
genes_66_7_60_21_100_88_64_39_95_17_57_85_63_16_70_1_21_88_87_30_43_11_96_83_21_64_55_43_88_41_77_28_70_20_60_93_58_45_71_15_76_54_79_100_52_80_45_95_49_26_69_27_51_83_82_12_28_93_47_82_43_44_81_76_52_0_4_60_73_95_29_73_20_76_48_52_80_44_32_21_35_90_82_13_79_69_46_20_36_100_96_91_38_30_50_25_4_67_86,3,0.0,5.0
genes_11_0_29_25_96_86_74_33_38_6_95_83_61_54_90_5_52_7_100_90_50_69_88_93_12_56_5_46_16_49_67_37_5_23_95_29_75_95_79_100_28_40_76_89_71_87_0_80_27_44_67_28_21_44_19_75_86_89_21_21_64_57_63_74_88_97_84_51_58_44_86_39_85_56_50_9_85_71_52_16_28_100_66_36_89_41_93_37_41_100_43_97_65_53_19_9_41_0_43,1,0.0,5.0
genes_53_60_80_23_99_92_96_34_39_79_57_100_41_80_97_0_39_7_98_25_38_61_58_87_14_12_67_48_95_6_4_58_22_64_62_51_99_86_70_9_92_53_58_90_70_75_41_0_98_29_19_86_41_13_88_86_75_47_52_56_40_38_54_43_45_16_69_29_12_45_91_95_78_37_55_46_81_71_57_28_58_93_85_81_100_23_22_70_21_97_43_53_78_15_37_19_33_67_88,1,0.0,5.0
genes_69_7_84_0_48_94_100_42_42_45_54_20_72_100_98_0_39_86_0_17_86_6_13_4_11_22_50_89_22_81_49_100_86_30_36_6_82_23_74_12_88_23_75_14_26_97_40_0_75_28_11_28_39_15_34_79_7_84_67_22_69_49_98_43_65_8_81_91_13_36_93_78_33_100_4_5_78_99_56_24_100_93_20_85_63_27_93_79_61_60_84_79_10_56_52_50_2_14_66,2,0.0,5.0
genes_70_68_81_76_20_8_4_56_84_16_97_19_46_98_23_0_63_54_20_27_75_0_58_12_88_52_37_77_40_44_41_24_67_20_99_93_82_76_71_15_84_98_58_20_30_70_66_95_35_27_36_86_72_85_59_78_0_15_66_87_34_38_46_31_72_0_0_16_0_15_52_90_82_71_39_34_84_81_12_4_77_90_88_86_54_19_18_94_36_96_92_93_64_15_56_29_35_82_88,2,0.0,5.0
genes_59_57_83_71_48_90_52_22_38_28_76_77_63_98_24_0_13_85_100_91_87_71_19_8_11_10_81_18_84_85_74_95_49_32_58_40_0_11_78_45_20_77_5_18_47_92_3_97_100_65_93_40_17_32_29_79_73_100_96_98_16_34_79_46_90_16_78_43_54_27_97_16_33_80_95_14_90_72_52_22_73_93_48_89_49_57_27_33_64_96_80_92_10_31_47_27_2_82_38,4,0.0,5.0
