Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_21_67_7_0_9_2_79_35_74_83_100_30_68_75_94_5_67_43_94_93_81_25_55_5_59_97_1_8_71_45_93_56_1_32_63_51_78_43_80_12_16_54_81_30_44_73_33_100_24_33_63_100_38_10_66_80_0_21_47_97_84_12_36_2_15_10_8_12_16_98_84_92_40_87_53_61_62_12_47_8_23_8_90_16_6_23_100_22_49_49_24_80_32_25_45_31_18_4_26,1,0.0,5.0
genes_33_62_19_35_8_92_52_47_28_2_54_69_64_80_39_53_77_74_91_26_81_20_46_37_26_96_1_42_93_36_73_45_79_11_32_77_14_43_82_63_22_46_100_53_87_91_24_100_38_13_69_28_24_37_88_5_81_87_47_26_56_61_40_70_64_68_91_61_15_13_50_14_61_78_47_36_84_62_45_57_33_8_92_16_6_25_100_44_41_36_90_3_37_27_49_16_75_0_80,1,0.0,5.0
genes_32_78_28_14_42_70_37_42_28_4_52_29_60_90_2_46_84_74_67_13_56_42_50_82_93_55_0_49_30_82_78_95_73_59_49_100_11_39_82_96_97_38_73_62_21_72_3_98_47_4_78_28_90_1_41_12_0_95_59_63_75_73_39_86_29_10_11_67_60_99_18_91_0_32_12_39_81_8_48_2_26_95_23_95_12_7_74_35_37_91_88_39_11_12_45_63_26_4_71,2,0.0,5.0
genes_44_76_4_16_39_68_93_48_63_27_52_53_48_71_100_8_74_75_100_79_87_97_40_84_14_22_24_44_87_90_61_25_22_17_1_50_40_30_36_64_59_54_95_65_91_94_28_97_87_65_63_26_34_12_66_85_95_52_86_83_33_33_40_75_84_2_95_36_58_100_70_85_100_62_16_38_84_50_70_3_14_13_0_68_68_95_61_70_33_42_54_59_32_99_45_53_16_0_37,1,0.0,5.0
genes_95_76_19_27_93_80_72_48_4_58_98_73_48_56_94_12_72_71_75_83_81_88_52_84_11_57_30_39_29_90_61_47_90_60_7_95_89_76_83_98_4_12_95_71_87_87_24_7_87_80_38_28_60_78_4_80_79_92_71_73_20_57_67_69_33_67_95_36_53_11_23_66_97_44_40_31_77_48_50_82_14_95_24_100_7_30_20_39_33_36_52_84_37_99_80_13_65_64_34,1,0.0,5.0
genes_44_65_83_56_22_53_93_43_28_36_52_34_0_78_42_45_13_69_2_89_86_38_46_90_61_98_31_46_93_85_61_51_22_60_45_77_39_45_73_98_91_36_37_85_33_72_32_100_83_57_59_17_83_4_66_3_36_64_61_24_94_39_40_64_87_40_90_32_39_100_13_74_40_78_10_36_86_89_36_81_33_97_92_61_51_25_14_41_41_36_14_19_26_20_82_50_16_0_33,1,0.0,5.0
genes_19_64_70_0_90_89_69_42_4_25_100_82_4_68_100_28_46_19_59_13_14_38_66_88_15_100_31_46_93_90_41_25_63_17_21_48_66_60_19_65_83_37_97_85_28_95_35_98_95_57_62_28_48_7_66_0_73_11_61_64_21_13_40_80_88_58_98_76_13_48_17_66_85_52_12_31_82_69_28_9_24_8_3_38_63_44_27_38_17_36_49_81_35_99_86_75_77_66_40,2,0.0,5.0
genes_63_98_26_56_92_86_59_32_19_44_93_49_68_61_79_5_72_71_38_2_86_0_100_82_8_66_1_93_38_90_88_88_77_84_49_44_33_52_70_59_57_31_100_58_89_57_26_85_96_64_100_19_67_95_67_9_75_42_83_27_60_8_16_78_72_20_91_23_39_99_37_92_41_38_38_33_84_62_21_57_46_77_88_97_76_40_100_41_37_49_82_48_39_72_79_31_32_69_33,4,0.0,5.0
genes_19_84_88_4_92_2_88_32_2_39_52_47_62_61_100_0_94_69_96_74_83_0_95_5_75_54_68_39_95_90_61_91_69_13_32_100_10_42_33_50_16_44_88_62_94_91_27_3_94_4_69_28_19_54_66_0_56_56_69_90_58_76_51_77_88_40_27_29_7_99_84_74_3_34_49_36_11_60_28_66_23_34_76_100_73_96_100_37_23_51_52_40_32_16_49_32_15_70_97,1,0.0,5.0
genes_29_94_7_33_18_0_74_47_72_58_100_35_97_72_98_0_0_73_91_6_77_97_38_87_83_21_30_51_77_38_41_46_70_22_49_48_41_43_9_50_16_50_80_64_94_52_95_58_86_36_64_100_27_12_80_79_55_17_66_22_26_22_41_74_87_77_95_36_55_14_4_79_84_51_53_43_89_16_30_75_63_0_85_16_48_23_77_35_63_12_47_52_39_30_29_16_29_1_33,2,0.0,5.0
