Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_87_52_48_34_23_95_62_98_90_69_49_86_93_87_47_78_46_98_83_44_31_57_14_75_43_42_52_37_65_64_11_41_34_49_56_48_47_9_68_46_27_91_5_42_4_49_13_45_65_5_0_17_84_27_63_8_22_25_83_36_91_56_81_47_86_56_6_55_1_97_53_68_88_69_68_39_27_35_53_44_46_75_57_93_70_11_49_9_46_4_42_97_45_19_40_21_21_93_77,2,0.0,5.0
genes_8_85_22_56_17_100_64_81_24_10_38_12_65_52_51_2_25_70_65_36_61_96_95_54_16_8_45_38_44_86_38_39_91_20_26_49_59_22_17_66_66_8_10_77_0_46_47_78_37_53_42_100_76_43_36_56_85_29_83_10_87_54_98_69_49_56_8_82_30_88_24_55_61_45_7_98_64_40_49_55_61_80_1_100_26_74_45_67_83_4_95_80_90_38_20_30_77_97_47,2,0.0,5.0
genes_38_68_18_94_33_11_31_48_90_73_88_45_25_2_66_63_22_19_9_84_18_37_8_8_61_47_48_24_76_5_95_65_25_43_44_19_12_61_29_72_38_73_73_55_73_72_15_45_71_46_74_27_64_1_64_82_13_28_83_42_79_45_31_42_58_5_8_37_69_39_1_69_26_38_58_10_4_35_76_52_29_24_28_83_74_73_49_78_100_85_82_15_47_43_20_71_29_76_10,2,0.0,5.0
genes_7_48_54_34_55_11_62_54_33_54_86_91_85_50_47_76_69_21_83_40_43_43_83_73_69_1_85_62_18_98_33_18_67_80_25_85_27_52_27_9_71_97_0_55_89_28_13_90_32_68_95_100_66_44_29_5_42_71_95_36_64_30_17_26_67_94_37_82_37_66_1_76_36_71_0_82_48_96_63_72_29_79_70_96_76_100_59_53_25_89_24_15_54_64_41_89_2_76_0,1,0.0,5.0
genes_7_10_13_56_37_100_32_27_31_47_49_18_7_51_52_22_24_67_4_36_78_61_11_54_16_67_27_7_72_63_33_9_63_96_56_45_0_21_70_84_8_56_49_62_53_15_47_30_76_69_59_82_15_27_6_66_20_89_0_38_64_22_26_50_17_94_43_86_44_69_86_64_40_69_55_10_46_30_16_48_97_86_1_4_12_74_45_76_66_71_45_27_22_83_99_19_98_97_30,1,0.0,5.0
genes_8_28_10_56_37_97_35_21_5_7_29_12_86_13_52_15_6_2_89_71_71_72_15_54_16_76_27_74_79_69_41_9_91_85_24_84_0_22_35_10_8_8_43_79_71_15_47_28_76_26_95_80_71_22_7_97_98_33_0_21_79_24_3_24_90_58_43_15_33_1_86_73_40_80_87_98_15_96_57_43_95_73_38_4_67_74_40_72_66_32_45_24_15_44_43_11_93_91_71,3,0.0,5.0
genes_21_52_77_91_15_94_64_11_8_73_29_94_93_82_72_10_1_14_83_44_45_0_12_18_29_97_5_61_20_42_13_80_23_5_25_70_65_24_34_46_11_90_56_98_81_7_57_47_20_37_95_87_99_2_62_39_90_12_23_6_56_8_98_80_3_65_30_39_88_69_3_57_53_49_19_19_97_70_47_44_65_80_57_82_74_74_4_87_49_78_17_42_54_92_44_54_21_49_24,2,0.0,5.0
genes_35_68_73_21_43_13_62_48_2_63_14_27_62_60_47_38_29_22_50_82_55_37_18_7_20_51_47_3_76_99_84_65_38_38_47_16_13_21_34_72_76_96_73_49_73_5_22_12_74_46_84_32_86_1_92_51_12_38_51_75_51_63_94_53_3_94_30_86_23_39_3_69_42_21_73_24_4_100_76_55_29_49_40_2_79_19_82_80_2_33_27_28_97_38_18_71_67_56_90,2,0.0,5.0
genes_61_74_92_0_22_67_54_72_3_16_39_47_90_16_90_64_71_93_67_13_9_38_95_87_37_91_12_76_66_25_40_50_55_66_73_31_64_93_12_45_69_86_49_94_71_43_47_12_32_26_51_97_84_94_33_99_9_62_17_91_51_45_69_23_58_8_100_69_37_31_48_56_68_18_95_23_47_96_87_82_6_71_91_94_39_89_43_52_89_18_45_2_71_42_81_30_21_97_68,2,0.0,5.0
genes_66_66_12_51_14_63_32_98_2_68_83_33_91_40_95_2_26_20_93_37_11_71_82_99_78_51_37_72_81_92_0_43_27_99_11_8_78_93_68_87_23_92_73_66_10_7_21_11_71_26_95_86_24_1_57_41_86_67_12_30_13_58_57_53_2_94_4_94_37_69_3_35_21_21_6_23_30_99_92_85_63_25_66_7_39_77_49_87_82_88_5_10_100_40_40_31_4_93_24,1,0.0,5.0
