Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_55_4_41_50_52_16_58_36_78_67_64_98_98_30_24_0_16_83_34_94_31_55_12_50_24_0_7_51_96_65_70_98_93_25_35_91_67_50_53_56_10_24_47_82_82_99_77_100_86_53_29_74_23_83_18_74_38_94_49_85_55_63_37_43_73_6_90_55_16_34_25_41_61_78_11_50_16_81_42_99_20_3_7_21_81_19_52_19_27_5_90_85_46_48_82_75_38_57_65,2,0.0,5.0
genes_54_20_91_22_1_97_68_37_12_74_81_100_65_13_24_98_53_85_74_54_83_79_54_84_31_5_77_44_5_65_37_22_26_88_65_27_77_13_69_41_3_53_17_86_82_33_41_31_42_53_67_13_74_84_72_21_43_41_10_81_56_38_43_16_84_54_68_94_18_27_69_98_4_39_50_64_77_89_29_47_4_0_24_59_81_34_23_11_55_95_96_96_46_67_75_20_65_7_78,1,0.0,5.0
genes_31_4_67_19_42_11_99_42_92_34_89_6_7_44_38_35_50_87_68_34_98_19_100_30_82_29_57_36_16_29_74_19_41_88_0_94_43_79_63_64_99_11_94_90_97_99_73_23_87_35_29_23_39_81_60_52_89_41_24_20_13_5_12_21_10_8_86_93_21_0_57_41_86_10_48_61_16_35_72_30_18_0_27_21_66_2_25_12_29_48_94_1_43_30_78_75_5_13_78,2,0.0,5.0
genes_46_94_30_29_53_96_91_40_87_78_23_46_63_91_5_33_56_78_69_28_97_19_18_5_67_7_7_39_25_51_33_100_56_88_63_77_54_63_62_25_9_20_17_89_32_38_31_90_82_95_1_32_37_13_22_46_39_41_93_83_40_46_39_17_69_56_38_47_48_9_20_39_24_34_21_64_10_88_73_8_70_7_96_15_69_44_25_65_24_47_72_95_45_32_77_72_23_20_91,1,0.0,5.0
genes_6_4_80_29_56_47_54_5_87_40_89_50_68_44_20_35_19_87_74_29_93_97_89_84_79_13_27_36_13_10_74_57_17_99_22_92_43_9_53_59_26_91_73_54_10_99_74_26_93_74_16_38_74_13_56_55_61_70_90_24_13_49_31_17_52_19_86_98_47_98_20_31_86_10_35_61_16_76_63_30_32_0_86_21_77_40_32_62_27_14_94_97_77_18_2_42_41_13_52,2,0.0,5.0
genes_45_47_91_93_1_46_93_36_83_72_64_46_6_68_92_33_51_8_73_53_83_68_47_9_13_76_33_40_100_93_36_6_26_67_37_82_84_94_71_6_73_26_52_81_14_33_46_3_91_82_7_44_19_83_88_9_95_60_58_87_55_70_0_44_83_12_23_69_89_29_19_96_23_35_12_53_66_97_63_14_32_0_8_85_72_23_10_54_55_47_2_100_75_15_50_79_14_78_88,1,0.0,5.0
genes_56_73_75_25_54_18_88_19_12_0_49_96_7_56_19_97_23_5_78_13_83_79_97_27_24_13_100_5_13_39_58_18_67_17_33_87_50_12_72_4_76_51_80_54_49_68_15_85_42_54_40_44_38_83_58_52_41_43_91_93_64_37_61_64_73_20_70_56_24_54_78_39_26_92_21_75_25_30_81_16_70_41_84_31_42_91_12_57_47_24_37_84_45_51_21_76_87_71_42,1,0.0,5.0
genes_47_73_27_14_42_96_93_42_87_75_20_100_62_95_5_10_81_79_78_28_83_66_48_47_13_13_78_5_27_84_41_63_51_90_0_77_54_1_67_4_10_8_80_92_38_89_81_31_92_75_1_44_74_84_19_44_3_62_93_24_43_80_18_26_84_6_70_47_48_19_93_4_24_39_42_41_76_75_71_40_25_0_1_92_69_91_25_47_25_93_37_95_43_51_77_77_9_20_91,1,0.0,5.0
genes_68_44_75_96_20_81_19_43_87_33_100_43_50_2_20_94_9_83_68_36_83_50_38_58_29_3_61_46_10_57_11_30_21_48_88_81_73_96_53_27_25_72_88_85_12_98_40_2_77_86_36_7_98_11_18_2_34_66_84_43_7_61_0_42_10_12_21_51_5_91_69_4_62_75_65_23_89_72_9_17_92_0_83_81_71_32_14_66_36_48_14_16_43_11_38_30_66_1_61,1,0.0,5.0
genes_60_3_90_90_50_11_92_23_77_83_95_4_70_56_69_78_55_65_70_58_38_97_65_77_18_31_50_80_22_30_36_26_92_97_42_95_65_11_61_56_85_14_56_92_19_99_77_75_55_97_29_14_10_80_86_98_96_76_49_94_97_94_76_35_47_8_70_13_49_22_18_9_60_78_10_56_76_29_87_14_65_89_96_21_71_13_87_17_26_12_86_97_47_32_71_72_11_2_97,3,0.0,5.0
genes_56_47_28_19_61_15_19_45_12_0_100_100_7_69_96_100_9_5_77_36_83_79_54_27_24_16_100_46_54_35_11_26_95_45_63_81_50_96_71_4_80_51_86_54_11_68_16_31_42_54_40_13_100_11_18_26_87_66_84_93_55_61_61_42_55_20_21_94_21_38_79_91_63_95_99_77_82_92_81_16_70_41_70_12_93_22_14_66_26_94_11_4_46_26_71_68_66_71_72,1,0.0,5.0
