Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_71_74_75_89_15_83_24_20_25_54_93_22_59_82_21_1_83_71_17_25_92_38_30_11_60_9_10_0_62_81_21_5_67_96_30_49_76_24_80_74_41_91_42_68_45_65_88_13_69_21_50_9_62_53_45_11_10_24_50_66_35_83_24_76_59_45_17_6_70_42_29_10_100_26_89_25_73_34_16_32_95_30_34_92_3_45_73_72_30_83_34_11_0_18_41_18_4_93_98,1,0.2,9.0
genes_75_93_72_96_13_9_26_67_36_68_55_88_81_73_21_29_87_15_35_14_50_50_4_21_77_28_6_43_51_17_86_69_32_29_34_49_42_80_80_15_15_37_61_83_6_26_51_92_55_48_94_61_67_4_50_54_38_22_94_84_30_35_39_31_59_13_59_54_24_86_92_41_60_92_80_63_77_16_82_71_18_78_99_100_47_100_71_34_38_43_76_87_23_91_19_62_36_49_68,2,0.125,7.5
genes_18_73_75_23_24_83_24_20_25_54_90_59_94_17_92_96_83_8_65_25_92_38_31_95_55_9_8_0_59_89_18_89_90_54_32_85_43_24_83_74_38_100_37_28_6_31_59_16_68_80_50_33_59_18_45_31_15_79_49_86_16_14_24_76_27_6_17_20_71_45_44_44_100_26_51_25_77_34_81_94_19_91_61_77_43_45_22_70_30_90_34_75_79_16_56_23_8_95_38,1,0.1,7.0
genes_53_84_2_43_15_89_29_31_7_17_40_40_58_75_17_77_24_12_21_85_70_19_28_53_68_25_8_10_39_92_29_45_86_46_90_100_42_76_80_9_32_44_76_78_80_10_37_20_59_54_50_65_40_33_50_53_43_23_50_63_45_83_22_86_12_9_68_60_86_50_94_29_14_70_94_43_79_100_85_32_24_37_14_48_9_56_78_51_42_37_34_87_62_61_46_62_44_96_36,3,0.1,7.0
genes_52_90_36_37_14_14_59_22_77_38_60_88_9_61_15_26_24_12_84_38_50_51_28_3_59_65_13_96_67_40_78_0_72_62_28_52_42_77_5_74_91_100_66_59_47_68_66_13_31_72_11_10_28_27_50_2_21_22_44_47_60_84_15_69_59_14_8_64_89_42_25_36_78_87_81_42_74_85_0_5_20_46_91_72_47_46_33_39_44_43_40_87_45_59_41_23_8_5_100,2,0.1,7.0
genes_48_89_72_47_13_14_29_68_67_68_15_89_62_22_90_77_18_12_17_22_79_68_30_13_12_9_1_40_36_95_78_5_36_99_37_57_8_80_71_97_53_98_37_77_38_30_43_13_70_54_93_47_62_33_48_2_26_79_44_15_44_34_59_86_81_35_98_70_13_83_25_41_57_22_79_90_79_71_45_40_63_26_91_12_0_86_93_38_23_86_10_72_24_11_52_23_4_49_76,3,0.1,7.0
genes_74_74_23_31_30_83_35_52_25_54_20_22_94_82_33_32_83_14_15_45_79_38_48_81_60_25_10_95_61_94_22_12_90_99_20_100_0_72_18_56_38_91_90_100_50_71_88_85_91_80_50_9_62_76_48_29_15_24_45_40_36_11_24_72_9_1_17_6_70_85_44_10_60_26_51_2_33_34_16_94_19_90_34_92_1_39_73_62_30_34_4_81_89_18_53_23_84_93_75,2,0.075,6.5
genes_52_93_33_31_89_9_29_69_21_68_20_5_8_73_66_30_87_10_15_76_83_50_58_99_17_65_9_71_78_96_86_69_32_25_37_100_3_67_80_61_85_100_74_78_4_26_75_15_50_48_33_62_67_36_50_29_58_84_94_88_30_35_39_65_85_37_92_20_86_88_7_10_78_26_59_0_57_16_82_42_40_41_96_100_80_100_71_28_25_96_7_87_40_59_19_40_95_93_60,2,0.075,6.5
genes_44_33_93_84_10_11_74_36_39_38_20_39_2_77_21_31_19_45_15_25_50_50_26_78_96_5_91_75_59_89_66_77_67_27_32_65_26_24_75_18_16_44_61_55_4_73_78_12_69_30_58_11_59_4_16_24_29_10_45_77_62_82_72_72_27_38_66_64_74_42_59_11_58_4_48_39_48_27_16_27_61_18_97_44_100_44_73_28_39_19_3_72_77_20_47_75_69_2_38,1,0.05,6.0
genes_76_94_99_46_68_4_32_0_93_17_63_84_3_82_81_77_21_23_17_52_70_58_39_97_68_46_79_71_59_93_29_18_86_19_33_11_39_76_14_27_37_100_90_73_36_5_70_20_93_42_19_11_24_34_50_84_47_30_72_94_41_74_74_19_16_54_55_56_81_30_9_36_14_73_83_51_71_90_15_37_56_17_100_99_3_57_59_71_25_88_12_87_65_63_91_0_34_73_36,3,0.05,6.0
genes_21_31_53_50_13_42_20_26_62_38_13_84_0_77_26_34_22_13_27_19_85_61_48_1_99_61_1_71_62_74_91_18_62_98_37_63_3_46_25_27_51_41_90_73_78_76_47_92_34_47_19_22_24_25_53_86_47_30_72_17_57_34_79_42_97_11_16_6_78_39_11_73_100_28_58_28_61_71_85_29_62_5_100_38_3_93_73_34_25_90_99_20_0_69_93_62_4_73_64,2,0.05,6.0
genes_44_65_75_87_68_13_74_68_29_6_20_20_59_82_98_77_10_8_17_25_92_37_78_11_63_9_85_80_62_12_64_5_67_100_32_85_13_21_18_48_41_96_66_68_45_26_25_15_31_29_53_36_59_27_46_29_15_24_46_95_31_46_34_91_46_40_13_6_86_45_42_49_90_26_78_78_73_34_81_40_21_30_34_92_1_86_97_33_25_96_100_76_100_73_53_59_4_0_98,2,0.025,5.5
genes_59_93_37_46_25_14_27_25_67_19_81_22_62_76_88_3_26_13_92_24_88_49_31_92_59_91_1_81_67_99_79_69_67_30_33_64_36_21_83_48_41_98_67_69_37_25_78_13_65_22_59_47_61_23_39_94_26_22_42_54_30_51_32_91_49_23_96_70_19_86_25_42_54_26_90_78_39_91_79_40_34_30_57_8_47_45_93_30_58_83_7_8_31_89_23_23_32_2_76,1,0.0,5.0
genes_44_93_75_87_13_21_27_75_4_51_17_20_74_82_15_14_25_3_98_90_92_31_4_16_95_9_7_80_58_70_64_34_65_99_32_21_2_10_77_48_91_100_81_59_36_73_88_11_17_29_84_53_54_76_51_90_8_29_48_92_63_11_31_42_75_3_60_6_74_39_96_26_98_31_51_81_83_85_25_66_55_56_34_92_1_6_73_63_25_43_100_85_100_69_95_62_9_92_98,1,0.0,5.0
genes_75_86_88_64_20_67_59_52_36_19_40_39_94_18_21_35_26_49_50_20_14_51_31_5_46_36_85_94_57_76_32_89_57_24_36_65_9_82_80_93_19_98_35_81_6_68_56_11_31_1_54_47_27_18_28_2_44_32_35_66_30_83_27_91_27_45_17_63_72_80_25_67_57_92_42_81_73_89_16_40_61_93_100_68_47_42_73_63_42_95_44_87_39_1_72_25_32_73_100,1,0.0,5.0
genes_47_44_6_46_17_62_29_20_23_51_86_22_70_17_21_79_21_84_65_67_80_43_83_16_12_9_8_42_53_84_22_69_67_28_95_0_43_21_18_78_18_100_37_72_5_72_38_16_31_30_59_47_87_84_45_11_44_98_46_65_16_83_100_91_50_48_17_44_88_80_94_27_59_60_39_24_67_17_81_40_52_1_55_99_8_45_37_34_51_90_4_85_66_70_41_63_40_7_76,1,0.0,5.0
genes_53_93_35_23_16_0_33_20_36_24_24_88_88_81_15_79_26_62_35_30_83_57_29_65_12_6_96_52_52_76_22_46_35_27_36_65_16_80_76_95_10_98_55_55_2_90_43_13_58_54_94_58_91_36_23_88_26_30_74_81_30_83_39_61_46_5_55_67_56_45_40_32_84_16_19_56_77_91_82_38_38_71_91_29_69_48_73_36_25_44_54_88_58_59_19_27_36_2_62,4,0.0,5.0
genes_52_84_24_79_73_12_34_21_38_42_24_88_39_82_90_27_17_17_63_92_85_54_65_49_60_28_10_4_58_96_31_32_36_21_7_41_70_20_9_13_19_100_6_43_1_26_25_31_68_7_44_30_60_89_32_57_17_100_21_82_94_39_59_67_45_48_92_44_81_56_58_44_78_24_67_66_71_32_81_7_59_36_3_94_89_19_100_15_25_30_7_16_40_16_42_40_4_95_80,1,0.0,5.0
genes_47_59_23_89_25_10_30_65_67_52_20_83_62_17_15_2_21_84_11_23_88_9_79_95_59_41_1_85_59_58_78_69_90_54_32_44_0_9_18_48_36_100_33_69_47_73_47_16_69_23_46_47_63_95_39_29_45_28_63_87_30_53_31_67_67_20_60_70_84_87_44_42_12_29_79_76_37_91_44_24_34_3_57_16_64_93_37_34_51_86_36_85_40_73_53_65_32_2_12,1,0.0,5.0
genes_44_94_0_62_18_83_70_26_25_38_91_84_3_81_26_34_88_40_85_19_48_53_48_100_12_64_79_75_61_68_63_14_32_99_32_98_43_26_22_8_36_44_79_28_78_73_33_35_69_47_19_19_67_48_46_29_15_11_48_94_33_11_24_10_51_81_60_9_74_39_49_10_89_28_44_39_47_34_16_90_40_1_100_92_80_93_34_63_66_25_94_20_65_18_93_62_6_92_100,1,0.0,5.0
genes_39_27_6_45_82_0_29_68_36_13_16_18_85_74_93_32_18_24_17_25_91_53_28_13_12_36_78_44_62_32_4_46_54_94_37_49_9_79_77_71_19_100_37_3_83_62_83_40_31_21_50_36_89_88_26_90_47_77_50_90_81_83_0_18_64_74_17_10_52_44_27_57_62_19_77_29_77_91_16_40_61_30_49_94_47_42_93_63_69_95_99_53_94_74_41_25_4_5_100,2,0.0,5.0
genes_21_44_53_97_60_61_30_14_100_66_20_39_78_77_21_29_88_8_15_14_97_65_29_78_90_9_93_40_56_32_26_18_65_24_25_65_4_45_81_39_40_42_37_85_6_20_77_12_75_30_52_61_62_0_50_100_43_22_58_50_30_81_31_18_87_37_17_54_19_39_30_41_100_63_66_99_73_88_17_49_15_78_58_87_38_19_63_62_32_88_76_15_41_73_19_24_32_7_76,1,0.0,5.0
genes_53_89_54_47_15_7_24_50_32_38_40_40_4_71_19_33_20_98_21_11_18_62_4_13_59_47_46_12_39_92_24_45_67_46_26_100_12_2_77_77_42_82_83_32_80_90_37_43_68_54_54_65_63_33_52_57_43_15_50_77_45_83_13_90_31_9_68_60_75_50_42_7_100_9_86_55_20_26_19_15_69_37_100_48_9_91_78_51_23_41_96_15_60_52_80_74_32_5_87,1,0.0,5.0
genes_75_55_88_64_65_72_29_24_92_19_40_88_85_18_21_0_82_71_64_95_19_19_28_44_12_9_88_4_62_75_27_5_67_96_36_47_76_80_80_70_37_98_74_58_33_25_56_20_29_30_59_47_63_27_27_2_24_32_35_66_30_83_26_94_59_45_17_64_4_80_26_36_57_27_42_29_73_91_16_32_56_30_91_99_44_45_73_71_42_83_2_72_0_1_41_64_27_93_100,2,0.0,5.0
genes_76_89_72_64_20_86_33_24_42_51_40_89_70_82_21_29_82_49_17_14_47_19_74_41_12_36_1_4_62_17_27_58_62_24_36_45_18_84_83_73_41_37_66_58_32_84_56_92_31_30_13_61_63_18_50_2_33_33_35_66_30_87_39_91_27_13_98_54_24_80_94_41_57_27_42_56_77_71_16_24_19_78_47_21_3_45_73_63_42_43_76_87_94_1_19_25_39_49_100,1,0.0,5.0
genes_52_40_2_71_12_77_18_68_96_76_93_8_81_61_23_32_12_93_81_31_68_51_28_13_12_67_54_46_62_99_78_69_67_27_36_100_8_67_4_74_21_97_66_100_81_43_75_11_12_55_19_10_61_27_50_2_18_91_22_85_14_79_15_91_8_70_16_64_90_42_47_36_98_49_67_25_73_60_2_20_19_32_100_100_15_46_93_25_25_84_14_72_44_16_41_27_1_1_80,1,0.0,5.0
genes_52_0_2_23_15_12_33_22_9_38_60_18_9_77_15_29_82_12_39_26_50_47_82_78_44_65_12_50_10_12_32_17_62_20_36_65_42_77_81_13_26_100_74_26_12_68_66_58_24_44_11_36_84_53_0_100_25_65_94_77_33_80_76_69_59_38_8_90_15_91_47_74_79_75_16_61_74_85_16_42_65_50_100_36_47_86_33_39_25_43_27_89_55_57_53_49_90_95_67,1,0.0,5.0
genes_53_93_0_62_17_7_61_75_95_54_15_40_59_82_14_33_20_20_86_11_78_55_55_78_12_9_93_72_61_70_22_14_26_40_32_35_43_2_18_8_42_43_76_28_80_73_38_35_69_54_50_65_67_7_7_29_15_11_48_66_33_83_13_10_12_5_68_6_71_50_70_10_100_70_94_51_81_34_16_32_66_90_34_48_80_91_78_30_25_25_94_15_95_71_53_74_27_96_87,1,0.0,5.0
genes_59_44_100_46_69_83_33_21_62_49_40_89_59_61_21_75_83_64_92_24_100_31_79_95_92_32_85_10_59_70_79_5_90_99_32_64_13_14_83_80_18_98_86_72_2_76_78_11_65_6_92_47_56_23_49_47_21_12_9_66_16_35_31_44_81_3_62_64_19_95_94_10_54_60_79_74_83_17_93_24_0_30_34_94_2_43_93_29_36_83_6_72_31_92_66_74_87_5_69,1,0.0,5.0
genes_18_44_53_97_13_84_70_75_25_51_22_20_70_57_21_32_82_8_100_14_4_38_79_90_12_9_10_70_10_12_81_3_65_98_39_65_4_65_81_39_40_44_55_85_45_73_88_13_75_29_10_11_27_5_53_29_9_22_58_50_31_11_43_69_46_37_97_6_89_42_89_46_54_26_80_90_73_34_80_90_15_56_58_87_0_82_55_68_32_88_76_76_94_16_56_24_32_99_16,1,0.0,5.0
genes_78_81_23_79_73_79_31_34_100_42_32_88_94_18_11_31_17_70_17_92_89_55_46_47_59_76_92_94_67_96_75_45_36_25_36_65_70_11_14_15_36_98_90_28_47_26_37_85_91_7_44_58_80_76_25_53_15_90_8_15_31_39_0_42_68_45_60_66_77_7_44_44_100_29_51_66_70_85_84_49_62_25_64_67_78_21_36_15_40_91_4_16_41_13_65_19_4_94_69,1,0.0,5.0
genes_45_55_75_92_14_77_16_68_77_55_40_22_81_61_28_14_83_71_81_31_19_51_28_76_44_44_13_4_62_95_29_5_89_24_36_49_43_80_16_74_36_100_70_59_28_88_37_13_50_72_59_10_28_27_50_90_25_91_95_86_45_87_25_91_4_94_12_12_89_42_90_36_98_60_40_40_71_60_0_29_19_71_91_83_51_46_81_71_42_29_10_72_44_74_41_60_90_5_24,1,0.0,5.0
genes_21_29_2_62_60_0_20_25_31_79_20_41_83_18_18_31_88_20_9_70_86_83_30_61_100_6_1_68_56_32_75_47_65_27_37_28_16_80_81_70_19_98_37_69_83_7_43_17_34_49_51_64_62_0_36_100_16_79_50_88_28_35_33_53_17_74_59_97_22_100_30_13_100_65_66_99_78_88_21_49_61_100_99_69_49_47_83_62_32_86_7_15_41_13_82_61_32_92_96,2,0.0,5.0
