Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_61_87_34_35_47_18_96_24_73_46_54_69_44_56_14_55_12_15_68_18_84_0_71_78_23_61_94_38_65_34_66_83_78_18_15_76_87_75_70_7_89_45_54_62_5_23_11_4_92_92_79_40_42_83_71_84_77_80_47_59_94_38_44_42_68_100_49_59_10_97_82_100_41_49_100_36_86_24_63_0_67_2_54_23_76_38_94_34_56_42_86_59_81_41_37_77_23_52_24,1,0.25,10.0
genes_81_93_34_71_17_89_39_81_5_60_70_49_62_77_76_5_48_1_70_51_42_26_70_37_94_89_33_88_2_36_71_51_66_18_75_97_58_45_36_47_68_58_92_80_88_90_35_8_96_63_93_40_61_93_70_5_0_78_21_100_73_9_35_42_65_95_75_53_5_54_41_100_33_47_87_36_81_65_55_65_15_0_91_12_7_57_67_82_48_96_91_94_11_16_52_29_29_68_24,1,0.15,8.0
genes_56_0_77_62_48_89_29_78_37_64_100_85_48_56_4_6_6_28_75_51_82_83_89_86_37_69_89_44_62_85_47_51_4_23_75_100_65_61_39_4_63_14_0_28_5_73_6_7_95_86_63_11_19_11_41_3_88_66_21_28_77_9_43_74_65_4_92_5_63_58_82_1_0_84_84_2_86_70_40_3_20_3_91_54_12_57_54_35_42_90_58_70_22_8_42_77_78_71_24,1,0.1,7.0
genes_72_64_27_56_47_39_86_24_53_35_96_73_55_75_0_6_49_74_2_21_82_52_71_31_5_91_89_99_84_44_69_13_59_79_60_78_65_60_70_8_87_59_0_65_30_82_28_8_77_55_67_88_65_44_46_7_78_44_0_68_72_34_39_80_93_4_3_34_100_27_18_88_79_80_11_7_76_26_27_54_62_93_25_97_6_39_100_74_44_33_82_43_10_87_82_24_78_67_30,2,0.075,6.5
genes_64_83_59_1_22_24_69_52_31_71_100_73_58_35_94_22_67_75_69_58_77_0_15_78_17_48_96_43_84_36_31_65_66_62_100_46_31_81_70_52_97_47_66_40_91_43_7_4_73_30_46_24_89_77_12_49_88_46_0_20_20_55_37_74_65_2_0_56_22_48_79_100_80_80_16_39_83_68_50_38_65_39_24_92_4_90_97_74_37_44_81_58_85_35_39_26_77_66_89,3,0.0667,6.3333
genes_20_86_41_56_8_9_91_93_25_55_100_17_53_76_39_2_66_28_68_49_84_86_95_52_24_67_40_87_90_35_31_52_77_20_4_7_11_95_78_12_24_54_66_94_0_90_96_3_81_33_8_92_85_100_89_79_86_13_47_100_74_17_38_79_65_17_89_58_20_99_64_100_83_80_91_11_88_69_52_62_18_9_48_92_7_44_11_30_40_39_80_79_10_11_39_34_56_30_38,2,0.05,6.0
genes_64_77_29_55_48_92_29_78_67_49_100_85_48_50_40_0_5_4_80_59_82_74_18_19_16_89_33_47_16_85_47_51_53_79_8_76_3_81_73_4_63_54_91_62_5_23_6_8_32_92_60_25_80_99_41_86_1_68_75_100_75_8_79_74_65_5_92_7_19_58_64_1_95_90_52_2_86_58_40_3_64_0_97_88_8_40_100_34_68_41_58_97_39_12_42_77_78_78_100,2,0.025,5.5
genes_23_86_77_1_1_9_29_36_37_44_100_41_97_56_41_2_6_28_75_58_84_83_39_65_20_67_89_45_14_85_63_30_80_22_90_100_65_65_39_27_4_54_0_94_36_73_29_3_95_86_8_82_3_79_93_90_88_58_52_28_81_5_43_65_65_10_92_61_14_32_70_90_22_87_50_39_79_71_52_13_18_0_73_59_7_91_18_30_42_49_89_79_11_25_79_77_16_30_38,4,0.0,5.0
genes_61_83_59_53_22_87_68_88_44_71_57_73_65_79_46_59_93_58_69_46_1_0_15_84_16_63_44_88_84_42_59_65_73_62_100_46_8_26_73_10_61_47_66_62_91_23_23_100_77_32_46_39_14_44_66_79_77_47_0_100_39_32_35_74_96_17_52_33_16_100_82_100_80_78_11_36_83_49_88_8_65_56_7_63_4_90_53_30_37_50_81_58_22_93_75_72_23_64_89,1,0.0,5.0
genes_64_86_36_55_48_85_69_52_25_44_46_24_58_79_44_81_100_40_36_29_84_95_66_17_19_47_11_51_50_85_89_80_81_20_95_81_10_77_75_69_100_24_54_90_53_23_74_100_69_92_95_40_42_75_71_8_77_66_67_56_20_18_74_70_2_100_88_35_24_97_82_100_82_69_16_39_86_64_50_13_64_0_89_85_21_87_53_29_36_57_86_93_11_10_78_6_16_69_45,1,0.0,5.0
genes_14_83_59_25_47_89_93_88_19_71_58_41_65_80_99_88_98_6_65_58_62_5_76_84_13_58_59_56_84_41_25_100_73_19_63_100_8_78_70_7_48_64_92_40_93_43_7_94_77_85_44_15_14_44_75_79_60_47_0_100_73_34_0_72_65_17_91_83_22_48_47_90_93_80_11_36_78_64_52_5_65_7_90_16_7_36_98_30_40_31_81_70_47_98_71_77_78_28_28,1,0.0,5.0
genes_69_97_74_27_17_8_43_44_97_93_92_3_62_77_76_11_96_42_98_59_42_4_73_32_23_60_37_44_2_36_66_83_49_18_75_55_58_61_39_80_4_54_92_93_88_90_35_8_1_58_44_39_35_83_71_86_75_90_47_99_72_9_43_62_65_16_75_36_8_35_62_93_33_42_86_63_83_65_55_64_15_95_90_94_77_26_100_7_37_36_41_88_97_30_54_23_38_63_24,1,0.0,5.0
genes_23_86_13_99_60_70_91_36_14_25_56_17_65_69_39_93_91_9_8_49_82_100_95_65_65_54_32_56_85_35_31_52_67_20_88_44_11_73_74_22_93_58_92_94_0_21_71_8_31_59_5_35_76_79_89_79_75_89_47_57_40_35_38_61_65_4_79_63_56_48_2_100_42_87_75_3_85_59_52_13_53_41_76_92_71_90_54_30_21_45_5_25_54_9_85_77_53_30_16,2,0.0,5.0
genes_61_87_29_53_22_87_87_24_29_71_99_68_48_79_0_18_5_69_64_46_1_52_66_16_16_24_59_88_89_40_59_35_73_63_60_63_100_26_70_10_61_59_97_62_91_24_23_36_77_30_51_20_61_44_0_79_95_61_88_100_44_32_37_43_21_100_0_60_15_100_82_1_85_81_42_36_84_49_50_11_25_56_41_17_6_87_100_37_37_50_81_59_22_98_75_73_23_69_58,1,0.0,5.0
genes_71_100_12_0_6_89_38_44_25_30_46_81_65_66_4_33_79_89_75_53_42_85_34_31_20_56_39_88_76_40_58_49_78_65_75_51_6_44_19_22_20_55_91_24_52_84_29_4_58_90_6_42_69_72_72_5_9_13_21_98_21_8_39_85_65_10_92_18_80_48_82_100_81_92_96_11_69_64_52_64_15_0_87_97_12_57_56_93_37_96_89_77_13_100_62_75_67_76_29,2,0.0,5.0
