Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_88_60_97_29_51_2_8_66_85_64_75_76_47_91_48_85_21_71_61_17_38_85_68_32_51_73_76_93_19_34_4_14_21_92_21_42_3_8_18_59_86_18_52_49_95_99_8_0_98_37_46_56_0_10_28_74_94_52_100_84_100_46_65_35_89_13_14_83_6_32_18_92_27_31_54_67_74_52_40_11_86_53_70_25_73_43_76_20_93_35_11_41_40_72_8_86_94_68_69,1,0.0,5.0
genes_74_75_40_33_58_22_100_18_97_32_82_78_73_82_46_56_22_55_59_36_54_22_58_62_40_78_85_86_19_35_57_16_82_98_91_26_77_70_31_46_40_2_40_69_18_10_19_38_100_53_27_93_75_33_34_9_61_29_52_40_100_94_65_46_6_52_15_68_20_44_15_3_13_45_43_50_84_84_41_10_62_8_85_33_49_16_94_25_83_78_47_96_54_78_52_79_0_0_68,2,0.0,5.0
genes_59_98_51_40_42_39_13_64_85_73_79_75_69_31_45_60_0_82_81_20_39_66_58_53_54_68_30_43_9_38_26_89_4_87_47_37_0_20_76_77_30_49_57_42_31_26_5_37_41_42_80_31_74_8_8_30_88_36_93_34_85_20_31_100_73_12_98_80_6_100_95_92_25_63_95_39_28_97_59_12_34_17_79_11_29_44_92_15_20_38_61_99_53_74_19_27_44_15_42,1,0.0,5.0
genes_33_100_51_49_42_10_67_40_85_75_12_76_18_22_55_75_3_13_60_18_40_66_32_49_77_55_40_42_22_31_0_4_4_50_93_92_64_29_76_2_86_49_27_88_31_29_7_37_100_31_80_31_4_6_8_67_58_30_24_34_85_25_46_97_0_68_89_80_6_96_21_81_83_63_95_42_80_97_59_18_29_54_70_11_10_44_13_15_60_64_7_26_29_74_20_18_44_71_74,2,0.0,5.0
genes_93_15_26_46_52_29_57_65_97_30_91_92_17_82_51_64_0_64_56_7_55_61_63_61_19_37_85_33_4_35_63_17_55_93_17_38_3_25_77_93_89_6_57_23_47_69_5_7_12_59_94_32_10_27_37_71_19_48_37_92_19_48_73_34_6_52_15_93_30_37_96_72_4_45_64_40_86_47_91_13_22_81_98_39_93_52_89_25_93_80_70_98_62_29_77_38_95_39_27,1,0.0,5.0
genes_74_18_11_29_95_39_68_31_83_77_11_73_5_85_50_70_22_71_64_17_28_89_53_36_15_70_57_38_19_22_54_5_45_92_99_46_74_75_72_75_80_59_32_87_24_80_20_34_14_24_73_96_89_98_93_74_88_59_29_87_100_42_33_74_90_0_65_82_85_43_41_67_6_35_0_72_78_51_64_14_29_13_12_34_67_16_88_93_95_87_58_41_60_100_24_87_90_65_66,4,0.0,5.0
genes_100_13_55_41_42_39_96_69_88_61_85_60_78_27_51_70_96_66_45_20_4_24_50_94_38_20_83_81_19_35_51_13_10_88_44_34_0_26_42_79_93_67_65_19_13_10_22_50_96_56_68_93_27_36_35_32_54_15_55_88_19_91_38_38_83_71_14_83_25_96_81_19_45_60_54_62_13_91_59_8_31_58_11_33_1_17_94_96_22_85_96_99_62_78_13_79_92_0_66,3,0.0,5.0
genes_59_60_100_29_42_33_8_66_85_61_86_76_44_98_67_47_96_71_6_22_46_75_50_36_51_30_75_83_19_36_6_10_22_84_63_30_3_75_41_16_86_18_53_40_74_32_2_41_99_46_16_31_0_10_43_78_94_52_97_88_100_28_23_35_88_24_99_93_21_96_43_8_27_30_49_67_9_47_52_25_70_8_70_36_92_58_94_20_21_43_56_40_62_67_9_38_95_11_70,2,0.0,5.0
genes_40_24_35_20_50_49_61_35_39_82_83_3_40_32_22_68_22_86_59_28_46_73_47_65_54_36_83_81_64_38_25_85_29_44_47_38_4_23_76_80_93_18_59_42_15_42_3_41_93_53_78_97_75_80_34_79_49_13_96_86_98_48_29_35_83_71_97_96_22_87_100_97_19_31_12_27_9_91_76_69_22_78_12_100_28_40_75_79_69_36_61_99_93_49_51_77_91_0_37,2,0.0,5.0
genes_77_88_99_41_47_55_67_70_85_76_79_75_20_15_53_69_96_83_48_17_36_54_63_100_0_36_64_28_21_29_22_13_45_91_17_92_77_42_74_91_86_18_30_88_34_14_8_0_100_36_89_14_58_21_88_78_20_83_86_87_79_43_65_97_6_16_50_92_98_36_100_58_24_61_72_44_28_79_57_42_59_58_4_90_64_9_77_28_95_41_46_47_52_29_82_39_90_13_27,1,0.0,5.0
