Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_84_55_5_49_45_85_22_50_82_69_15_27_76_35_3_41_15_69_9_7_89_20_58_64_65_15_27_41_93_28_13_96_84_24_68_35_37_36_70_0_89_39_32_63_17_38_9_21_98_81_89_7_79_8_54_9_24_41_78_37_78_47_31_59_85_64_65_14_22_88_6_38_53_69_31_48_76_77_66_87_76_20_68_94_66_16_80_34_25_18_63_43_44_20_84_75_92_10_9,1,0.2,9.0
genes_78_53_54_29_46_58_24_71_86_15_90_76_68_27_46_24_75_72_9_24_97_74_17_64_52_15_100_43_73_26_89_87_39_14_65_38_67_80_66_0_84_38_55_99_39_15_43_8_18_35_20_33_100_12_74_23_44_43_41_32_87_28_3_21_0_61_39_49_76_75_36_19_9_39_12_72_14_85_68_7_72_99_0_6_100_51_97_37_19_33_58_83_64_59_84_25_5_46_34,1,0.2,9.0
genes_78_48_11_37_52_27_56_70_82_74_19_27_40_19_71_24_96_55_9_9_40_46_51_43_55_53_38_75_70_28_86_92_45_28_87_94_7_6_31_0_89_64_53_23_59_15_12_52_20_82_89_7_67_9_11_61_62_80_5_11_100_51_35_95_3_51_2_60_35_78_39_26_52_26_36_25_0_71_59_14_61_11_68_22_72_21_85_12_96_18_74_88_64_22_74_24_92_10_53,1,0.15,8.0
genes_78_57_15_45_47_33_56_54_10_74_9_30_83_75_27_24_38_55_9_9_40_52_55_43_55_17_38_75_9_10_39_83_12_12_67_35_71_8_39_3_81_3_56_23_11_10_16_21_20_82_99_35_56_9_43_61_95_60_37_6_61_20_41_59_63_51_6_49_21_35_68_89_53_41_55_75_84_92_52_98_77_38_68_24_72_44_85_37_21_18_69_43_64_47_74_78_92_8_30,1,0.15,8.0
genes_49_29_55_39_45_52_58_71_10_71_35_32_76_35_11_57_29_58_26_44_65_76_67_53_77_53_9_48_0_33_90_14_35_50_63_31_67_81_70_86_91_30_46_4_97_51_18_14_7_82_27_37_30_6_77_11_54_85_92_32_61_89_59_100_4_16_64_48_23_69_8_90_50_34_70_53_54_6_67_87_58_57_0_13_1_16_94_23_19_2_69_68_84_64_31_75_92_46_29,1,0.1,7.0
genes_74_30_61_49_47_29_56_41_10_64_9_14_68_79_27_22_49_61_9_9_40_9_55_43_55_17_30_75_99_10_39_92_85_28_90_28_72_69_30_90_89_46_53_100_17_17_12_45_20_81_23_55_38_9_43_61_97_60_62_31_40_20_36_68_47_51_69_100_21_35_68_35_53_27_36_53_19_85_67_19_74_83_0_94_67_21_3_33_21_49_69_12_64_22_59_74_90_8_39,2,0.1,7.0
genes_84_57_57_24_99_52_94_66_10_70_35_30_79_35_19_67_42_67_32_19_81_32_47_9_77_27_58_1_96_22_90_84_39_19_67_46_61_68_65_0_75_39_46_73_97_51_91_50_49_82_61_7_30_78_77_11_81_85_88_32_56_45_63_94_6_50_61_60_9_76_8_45_40_32_97_53_54_83_62_86_83_7_40_33_66_16_93_15_18_45_71_68_84_64_83_23_24_42_35,1,0.1,7.0
genes_19_57_57_50_31_33_22_40_88_66_80_27_32_24_40_86_40_87_49_0_93_55_54_55_43_29_2_39_0_34_39_16_49_25_26_85_37_79_66_97_93_18_54_67_97_14_14_10_87_31_83_35_79_17_75_99_62_57_88_26_83_25_36_28_3_10_5_61_56_76_70_90_81_64_70_94_19_71_45_87_71_7_1_9_100_11_81_23_100_33_57_45_39_30_45_75_95_0_12,2,0.1,7.0
genes_75_24_56_45_45_72_60_12_10_20_80_30_68_73_27_22_96_55_49_24_40_76_53_57_5_17_30_75_76_11_100_92_37_14_62_50_71_73_36_90_89_8_53_100_100_13_78_7_7_82_14_24_60_74_26_8_65_74_37_81_45_88_69_68_0_51_99_94_9_34_65_98_53_34_22_88_4_71_69_100_25_11_90_2_71_44_85_100_100_33_69_73_14_23_83_76_92_1_51,1,0.1,7.0
genes_84_51_58_67_98_33_0_41_62_83_75_27_79_69_26_67_34_59_49_35_43_44_48_55_83_27_6_40_99_28_30_16_28_51_43_33_72_69_18_90_87_8_68_9_97_13_8_5_97_31_33_35_21_6_28_61_60_60_0_78_93_94_66_96_78_16_66_72_56_34_41_91_23_27_68_40_35_92_57_28_77_9_97_38_93_16_94_15_37_26_51_49_69_64_73_78_45_3_53,1,0.1,7.0
