Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_40_77_55_45_52_2_8_74_60_82_6_0_70_23_56_60_10_55_79_33_40_61_63_58_25_100_40_54_64_34_57_12_25_45_89_43_70_27_67_3_22_1_66_20_81_44_20_16_54_48_80_99_97_14_24_79_20_47_55_94_100_51_7_36_6_9_53_98_24_37_39_42_21_63_10_56_38_95_59_50_0_92_4_33_69_11_92_15_39_35_91_61_66_49_28_72_93_50_64,2,0.0,5.0
genes_79_83_77_33_77_22_67_28_97_80_83_3_1_26_53_66_10_66_87_24_44_81_35_4_10_50_26_29_9_43_65_87_44_99_48_46_76_32_32_80_86_37_68_21_31_29_16_30_58_76_82_9_97_30_3_43_34_48_57_84_88_51_35_17_90_3_51_96_11_94_66_0_53_34_46_55_26_97_30_18_26_22_0_100_75_69_25_42_44_41_91_41_39_16_28_27_94_8_68,2,0.0,5.0
genes_94_99_80_43_58_10_92_65_60_61_92_11_45_27_58_60_100_40_61_34_44_13_51_41_55_50_66_42_42_22_25_94_89_84_87_89_0_70_72_80_93_35_97_26_47_7_28_58_41_53_2_15_97_35_37_83_20_48_44_90_85_34_24_94_83_14_65_91_19_96_44_44_9_30_43_24_67_90_40_25_4_73_0_34_74_42_71_31_20_38_0_92_26_72_70_80_0_71_77,2,0.0,5.0
genes_100_67_12_36_85_39_73_65_60_74_79_21_10_67_55_65_32_2_75_28_28_75_56_49_54_31_42_43_38_27_66_9_13_84_15_92_26_47_31_82_87_18_95_40_83_72_3_29_87_74_24_15_22_30_59_49_90_54_54_85_97_40_33_39_57_100_75_93_11_96_5_81_71_34_51_10_79_78_59_11_28_13_52_39_93_44_25_100_95_80_55_90_60_30_69_18_97_65_79,1,0.0,5.0
genes_59_100_74_68_46_13_26_65_89_73_79_81_15_34_48_46_18_30_84_23_32_89_63_63_3_37_32_38_14_26_61_6_13_80_89_57_1_26_42_3_80_6_99_91_57_72_59_51_11_53_57_31_97_18_59_34_90_43_96_84_81_30_84_97_62_9_11_83_11_43_95_96_25_35_43_39_28_90_59_11_0_17_70_36_68_44_94_15_18_6_61_99_64_70_11_78_91_11_79,1,0.0,5.0
genes_44_99_55_39_99_49_100_66_96_69_79_3_17_27_51_27_0_67_61_12_36_61_58_37_57_100_40_43_40_19_61_24_25_45_18_12_0_41_81_81_23_58_88_20_81_84_8_37_58_76_80_21_22_12_26_79_23_47_91_83_88_40_35_23_87_68_93_80_6_100_11_58_20_34_10_81_38_93_40_9_0_92_4_30_76_11_88_100_60_38_11_61_66_99_13_27_90_6_71,1,0.0,5.0
genes_100_57_99_36_42_17_100_87_85_59_86_0_7_89_55_65_61_72_42_79_22_66_9_62_11_100_30_37_23_34_27_14_24_100_17_95_76_70_4_62_66_20_59_39_86_90_75_0_14_45_11_32_28_59_60_53_49_25_86_100_82_35_21_29_85_98_37_37_70_47_100_98_18_29_59_70_90_78_42_96_28_56_0_34_34_12_95_18_97_80_56_93_57_72_27_69_100_37_63,1,0.0,5.0
genes_74_74_9_39_85_10_67_69_76_68_79_0_17_27_56_27_51_88_6_10_54_57_63_62_72_49_70_51_96_72_57_12_44_96_10_46_0_26_72_8_26_56_100_83_87_84_0_39_58_76_80_4_2_88_24_34_20_47_58_90_100_92_67_45_6_63_41_94_61_7_91_7_25_61_75_34_38_93_39_24_23_92_75_39_62_44_96_16_95_35_11_85_68_72_20_72_88_5_72,2,0.0,5.0
genes_65_99_74_18_51_10_100_31_97_62_14_0_40_27_89_60_0_38_61_34_48_85_58_59_55_47_66_42_42_35_30_94_48_84_67_89_0_70_41_85_23_50_100_26_82_99_76_58_57_59_80_95_22_15_25_68_20_20_75_94_93_45_52_27_73_63_14_84_97_9_100_38_56_57_65_24_67_52_40_11_4_15_77_46_29_43_20_9_48_38_54_40_36_49_53_80_3_71_23,1,0.0,5.0
genes_40_74_64_33_47_14_23_65_97_65_79_77_7_27_50_75_21_88_67_25_27_66_84_37_61_78_60_27_9_31_52_6_10_49_67_89_0_70_41_0_62_46_97_93_30_28_56_32_67_80_74_70_22_4_35_42_90_30_55_90_80_30_38_45_77_8_99_85_2_95_7_38_49_31_54_10_79_90_66_11_0_51_5_33_67_12_78_12_95_88_59_95_69_78_82_29_91_4_71,1,0.0,5.0
genes_62_58_3_29_47_73_98_66_83_78_17_3_69_82_23_81_0_70_59_9_36_22_35_19_42_50_22_37_6_48_65_5_39_85_14_38_2_70_48_90_38_58_57_88_87_35_55_32_14_81_68_41_97_12_51_34_52_43_55_100_84_48_11_39_69_95_97_33_76_100_24_89_21_45_59_44_79_22_6_11_26_58_80_39_63_48_98_100_92_83_47_33_25_78_72_28_94_79_66,3,0.0,5.0
genes_75_52_74_15_38_13_100_47_27_16_93_64_39_91_48_46_96_90_61_15_25_71_9_32_89_9_70_51_17_30_61_11_54_89_89_44_4_28_15_90_87_69_27_88_91_20_21_54_35_80_84_38_4_18_63_33_41_27_39_99_71_42_21_35_0_21_11_83_29_34_100_3_21_35_43_9_9_86_66_13_4_51_6_100_59_12_94_11_70_6_6_65_69_67_69_12_0_63_35,1,0.0,5.0
