Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_50_73_26_10_17_92_52_65_87_71_44_74_52_28_34_78_51_11_73_69_91_75_18_90_13_55_21_41_83_68_93_21_67_28_22_51_71_81_72_2_8_13_85_0_56_86_2_28_98_89_39_11_79_15_79_55_69_45_90_70_46_38_84_35_74_17_98_45_1_98_7_63_80_10_20_48_83_29_1_31_36_89_47_84_89_58_97_66_26_47_90_100_50_79_25_76_30_77_65,1,0.0,5.0
genes_69_78_28_57_42_21_54_25_83_31_86_100_16_71_96_78_16_79_73_66_69_5_81_96_18_76_100_49_93_44_37_31_58_22_24_69_73_75_72_27_80_76_97_0_82_97_43_0_86_7_1_13_47_86_77_0_88_42_10_80_13_50_37_41_84_54_32_81_21_98_88_5_93_44_53_61_76_66_31_26_36_7_76_100_10_50_92_72_17_80_75_9_43_32_78_83_0_7_47,3,0.0,5.0
genes_67_9_6_21_46_19_4_61_84_29_44_74_3_56_38_1_16_74_100_29_91_74_18_91_88_4_50_48_83_88_59_26_64_89_26_43_71_83_41_10_14_66_56_100_10_97_6_87_98_100_39_28_92_14_61_55_15_45_90_70_5_39_79_35_41_8_71_10_1_4_7_41_21_76_88_9_67_81_63_12_73_3_48_87_29_10_86_67_18_46_90_91_48_11_46_67_31_7_92,1,0.0,5.0
genes_84_84_26_56_49_96_99_30_87_30_18_46_60_56_11_78_55_80_99_32_35_57_92_82_30_10_73_5_31_5_89_42_61_22_27_92_67_44_87_5_100_40_90_96_56_99_35_19_97_7_27_19_88_86_62_14_66_42_84_80_42_80_51_28_84_33_23_98_17_56_30_41_6_32_69_75_3_51_26_19_37_0_38_85_50_55_91_73_36_26_100_9_46_66_5_20_0_1_77,1,0.0,5.0
genes_60_84_28_19_4_11_92_42_30_77_28_46_62_35_16_0_23_2_82_31_49_74_86_81_19_14_7_5_66_5_74_19_60_27_31_87_79_74_9_8_28_19_89_93_56_89_37_90_95_7_27_26_39_80_16_0_44_43_100_30_37_52_12_98_100_54_10_38_23_4_73_41_4_85_69_64_82_16_62_72_65_28_48_20_45_25_32_73_61_100_64_100_72_33_3_75_33_81_91,1,0.0,5.0
genes_55_62_9_84_42_13_1_23_82_24_79_100_32_71_20_79_15_65_88_29_58_76_95_85_14_53_33_48_84_93_63_42_23_81_0_56_81_4_24_86_80_18_92_81_41_75_11_90_20_82_87_19_86_44_73_40_41_53_49_18_35_40_47_51_49_4_77_57_16_8_13_27_69_35_49_51_65_71_31_14_35_50_86_85_89_64_51_87_95_24_86_23_52_51_42_70_41_3_0,3,0.0,5.0
genes_69_87_27_7_56_16_73_36_79_45_92_100_40_2_100_78_55_10_71_18_31_43_43_19_44_10_31_48_31_88_59_21_56_95_24_41_71_44_82_57_79_27_67_90_35_98_38_5_35_56_9_36_51_41_20_79_41_42_0_31_98_55_84_94_36_54_10_98_23_4_82_41_21_72_19_77_85_78_59_26_65_75_28_89_46_57_86_72_26_100_69_8_46_6_48_20_34_0_65,1,0.0,5.0
genes_63_21_29_25_42_97_99_30_87_33_12_46_65_40_100_0_26_83_78_89_87_17_26_7_7_76_100_49_84_44_49_63_60_86_24_92_73_75_83_27_80_76_86_99_82_83_4_36_56_7_74_23_31_100_62_58_3_42_57_24_44_60_31_64_84_54_73_98_24_51_30_5_21_44_19_60_82_84_54_22_36_0_43_27_71_87_92_73_26_48_91_62_43_15_22_20_27_7_65,1,0.0,5.0
genes_50_72_26_55_17_96_9_36_87_71_93_77_60_100_9_78_55_11_73_32_39_57_38_90_17_10_73_41_9_68_89_21_21_35_27_47_51_83_87_2_100_36_89_1_52_87_81_90_98_60_27_19_79_16_79_12_69_21_84_70_42_80_84_94_84_13_23_99_52_98_54_41_56_32_42_64_55_81_1_31_70_0_24_84_52_58_88_73_33_47_86_97_70_79_25_76_28_82_89,3,0.0,5.0
genes_47_41_26_56_49_42_100_36_87_35_93_98_60_100_29_0_49_64_94_26_39_61_48_87_13_10_50_49_92_5_89_12_7_93_28_47_82_6_45_60_100_15_92_0_37_70_45_85_97_89_27_9_32_16_88_10_69_42_84_31_73_80_84_94_67_9_69_94_4_23_54_92_97_78_72_60_82_48_61_20_73_41_34_15_52_51_17_73_36_26_7_91_46_16_52_75_27_78_91,1,0.0,5.0
