Genes,GamesPlayed,RelativeUtility,AbsoluteUtility
genes_71_56_34_89_22_37_38_29_74_30_99_68_65_71_95_58_17_38_69_65_64_0_73_77_94_97_43_42_84_82_59_44_45_12_89_44_84_26_7_10_23_60_97_24_90_73_23_90_28_65_63_32_14_78_94_79_0_80_50_99_63_27_39_43_29_41_69_90_12_97_18_7_80_90_39_36_81_18_58_3_55_44_7_16_72_12_56_97_37_96_81_2_4_20_75_24_76_28_24,2,0.0,5.0
genes_61_43_34_56_47_85_43_21_97_44_99_65_97_73_44_3_97_40_98_57_72_52_72_49_24_89_59_49_86_89_47_96_80_77_73_76_9_58_65_61_97_49_54_77_53_73_32_8_92_94_6_40_61_84_41_11_77_67_87_41_81_45_48_74_64_42_8_57_53_97_70_88_100_18_75_11_85_45_30_3_69_50_25_4_9_84_53_34_34_82_91_2_18_20_42_27_23_74_30,2,0.0,5.0
genes_72_78_28_1_17_91_93_97_75_23_56_17_65_46_29_55_9_74_56_78_46_40_27_86_94_56_45_46_2_15_71_52_68_57_12_78_40_86_81_3_16_58_66_24_22_29_66_98_96_63_51_12_69_82_78_56_83_62_52_43_94_36_39_77_52_4_75_65_16_11_87_76_96_88_57_33_70_63_89_3_23_40_90_94_12_39_53_68_41_59_96_79_15_13_89_77_77_69_97,3,0.0,5.0
genes_64_84_31_33_10_61_4_47_63_30_95_29_0_70_44_24_46_4_8_8_0_14_18_82_16_62_42_45_87_44_69_50_78_84_4_78_64_56_88_86_9_50_80_58_85_91_90_31_55_2_6_93_64_13_66_6_81_100_47_64_49_17_38_60_67_22_92_19_8_16_72_53_80_87_11_43_84_45_85_62_39_0_92_93_71_25_98_73_34_36_91_80_15_9_82_16_73_62_60,4,0.0,5.0
genes_64_84_35_17_47_24_89_52_63_29_95_69_64_0_95_85_67_43_2_88_33_83_23_83_20_66_96_45_71_78_69_51_80_79_21_78_40_81_78_7_97_59_0_58_0_92_32_3_40_2_62_91_81_12_78_5_88_71_55_57_72_71_40_66_65_10_89_56_21_72_72_88_85_87_85_11_80_64_58_5_54_91_24_17_16_40_56_39_30_92_79_55_10_20_39_21_23_67_30,1,0.0,5.0
genes_64_84_35_35_20_9_32_44_47_33_100_73_100_54_100_11_20_39_8_82_41_83_72_83_20_68_89_42_83_82_63_51_75_79_34_100_44_81_78_8_61_59_0_58_90_19_3_99_92_85_67_92_79_5_66_5_88_67_47_24_58_71_83_32_65_10_91_33_17_93_72_89_100_87_11_36_80_45_54_33_94_91_97_96_7_40_98_42_34_31_79_55_30_83_39_31_16_67_89,4,0.0,5.0
genes_14_76_37_34_9_19_68_36_90_66_98_17_58_51_93_13_20_76_77_30_52_41_71_84_23_58_56_42_89_35_15_51_86_58_20_78_11_75_75_23_4_24_54_57_45_21_32_0_98_58_37_40_61_82_41_7_88_15_67_97_21_100_55_77_58_40_94_51_19_53_64_85_0_87_80_12_79_64_90_41_18_7_90_96_7_57_100_32_77_36_75_79_35_12_10_27_25_29_79,2,0.0,5.0
genes_72_80_34_98_10_5_64_14_69_48_100_80_47_70_0_28_24_76_94_42_28_39_24_22_20_7_34_50_85_61_59_100_24_57_60_73_100_43_14_61_97_54_97_49_0_71_0_6_77_95_38_49_3_79_41_4_88_58_0_23_68_43_48_68_68_13_69_51_12_43_69_97_76_18_76_60_69_64_58_52_25_8_26_23_65_26_100_74_72_36_87_79_7_98_47_27_35_65_83,2,0.0,5.0
genes_19_60_10_35_21_86_77_36_22_39_35_72_100_34_13_11_46_79_78_88_26_85_97_78_17_48_1_45_18_96_14_51_75_70_21_33_49_74_10_8_84_57_2_66_57_15_24_99_73_37_64_24_16_93_93_80_2_61_47_32_72_9_44_73_69_58_2_53_14_87_62_96_100_44_22_36_90_65_50_13_15_4_90_16_65_26_100_2_36_87_82_55_39_13_39_31_32_0_45,2,0.0,5.0
genes_71_86_31_0_4_4_43_36_31_68_50_71_97_12_13_2_100_10_77_84_26_3_95_82_95_58_40_45_76_55_14_80_47_18_68_78_87_74_14_0_24_57_92_24_88_73_28_4_73_32_44_86_62_93_93_79_74_61_50_99_52_55_39_69_73_2_82_53_12_97_62_100_82_44_22_36_70_66_64_13_15_4_89_97_9_12_97_34_36_96_80_79_13_13_75_18_30_61_38,1,0.0,5.0
genes_64_56_16_2_4_24_37_39_19_28_100_31_0_70_17_0_70_6_8_65_64_14_19_100_99_88_86_45_89_85_64_42_40_50_49_49_82_50_78_82_85_57_97_62_94_72_62_97_94_2_4_21_18_79_73_12_75_57_3_99_55_30_42_39_73_100_8_35_57_98_72_88_80_87_98_36_94_45_38_62_16_44_93_87_71_28_13_41_34_100_73_80_32_43_10_28_23_72_39,2,0.0,5.0
genes_62_95_83_0_47_4_93_88_4_2_52_29_33_37_4_45_79_72_75_88_89_44_39_6_17_60_26_48_89_78_71_25_72_18_75_96_10_65_80_22_5_50_92_62_86_24_29_100_34_58_95_18_64_26_41_10_4_64_21_81_87_9_71_74_80_96_94_35_9_99_82_92_82_42_96_60_77_67_49_64_10_93_95_85_7_57_59_35_37_45_89_94_11_15_39_75_23_0_30,2,0.0,5.0
genes_57_86_23_1_14_89_96_35_63_92_6_1_60_73_94_85_67_69_80_73_82_97_70_82_23_89_28_42_90_35_69_51_21_19_50_78_11_15_75_22_84_50_54_80_0_86_61_59_98_64_77_30_61_86_41_5_81_61_51_100_72_8_35_42_58_40_12_4_14_52_18_46_0_87_80_11_84_61_86_14_15_8_19_96_12_57_11_92_77_41_58_82_51_12_10_76_22_3_82,2,0.0,5.0
genes_60_56_84_29_47_37_43_24_74_3_100_32_0_58_100_13_100_6_71_22_82_100_52_77_100_97_44_42_76_85_61_96_80_52_21_44_84_25_86_8_4_54_96_24_90_23_66_4_36_94_6_33_81_79_92_82_77_82_50_100_55_27_6_43_73_10_92_35_53_48_18_91_82_44_96_36_85_66_86_5_21_0_84_17_72_60_13_19_36_36_80_69_40_17_73_23_18_28_32,2,0.0,5.0
genes_39_98_32_15_6_87_32_29_27_35_36_33_53_20_89_13_97_48_100_21_59_89_72_49_20_61_1_51_72_44_42_45_26_14_11_43_65_95_77_9_9_84_72_56_90_28_28_100_34_33_61_26_12_15_72_80_84_89_47_68_34_72_43_3_60_50_75_30_16_14_72_72_100_78_57_11_20_52_81_59_55_9_90_97_7_61_95_27_37_40_41_82_14_16_43_73_56_61_90,1,0.0,5.0
genes_57_96_32_33_11_89_96_37_63_2_100_75_93_76_100_58_21_73_98_73_82_59_50_87_11_61_24_42_86_35_41_88_21_57_99_16_9_30_73_56_87_50_54_51_91_86_54_5_74_64_77_35_100_15_39_0_81_61_47_6_75_20_35_74_67_5_8_35_8_95_34_96_0_98_16_35_69_49_48_22_60_25_19_84_0_10_11_9_41_13_58_55_51_11_43_37_69_71_9,2,0.0,5.0
genes_69_29_31_27_10_3_86_48_35_44_100_73_65_71_36_4_92_41_70_57_80_0_72_82_83_54_37_43_71_43_63_92_75_50_49_99_40_15_62_60_98_50_95_57_90_73_32_4_88_58_38_28_100_82_75_5_37_61_47_97_51_30_40_2_73_96_89_61_16_20_65_54_76_44_52_33_16_62_45_57_10_95_25_40_6_38_100_33_31_92_16_82_79_17_39_29_19_1_90,3,0.0,5.0
genes_23_90_31_12_23_9_80_43_63_33_61_3_48_0_100_4_97_4_68_88_84_83_18_82_20_100_11_45_71_36_60_46_75_20_25_78_44_81_78_68_61_49_66_19_53_73_6_100_20_62_63_92_37_99_66_75_88_79_47_29_9_18_40_74_73_100_92_59_21_72_72_92_82_87_80_36_100_45_50_62_64_0_93_20_8_40_98_40_34_42_89_60_22_13_38_31_16_67_45,1,0.0,5.0
genes_68_86_41_56_1_83_40_93_97_71_100_30_67_56_91_2_10_28_52_51_82_41_70_78_11_58_30_99_72_40_69_100_70_57_68_33_62_19_9_8_16_57_80_82_86_49_35_95_36_58_73_68_61_12_78_65_37_57_87_97_72_89_45_74_64_4_91_61_20_97_11_94_99_87_75_37_69_67_86_13_20_96_90_93_65_53_100_72_30_92_83_82_9_98_39_84_35_66_74,1,0.0,5.0
genes_16_67_37_33_9_1_71_93_63_30_99_26_0_70_44_1_51_71_8_81_0_0_22_84_95_93_41_33_50_44_69_83_19_80_49_97_100_65_65_82_61_50_90_23_53_56_90_31_40_2_2_30_59_83_0_84_81_47_47_64_54_47_3_79_73_40_92_36_8_27_65_92_82_80_11_60_87_68_86_8_42_86_92_37_76_38_12_33_37_36_92_80_74_9_10_16_73_66_29,1,0.0,5.0
genes_12_93_83_35_17_94_83_91_14_4_52_78_68_37_84_45_89_75_66_24_95_0_90_87_19_57_46_49_84_34_58_56_49_94_78_96_10_65_39_12_79_51_92_24_86_66_66_98_96_63_49_25_72_91_70_80_62_61_21_99_37_9_32_74_63_97_78_95_9_11_18_90_89_78_52_60_81_1_52_66_46_14_17_85_5_57_59_37_41_30_81_93_54_44_10_75_77_71_100,2,0.0,5.0
genes_54_86_53_58_83_9_43_24_28_60_100_73_53_56_41_6_67_69_80_80_82_100_20_83_9_20_88_52_85_42_99_51_84_18_23_78_40_55_41_17_93_53_95_65_75_90_28_72_89_48_78_38_61_95_61_0_79_66_4_68_73_30_25_42_59_58_78_35_57_38_63_91_0_9_52_2_83_55_40_3_71_25_87_15_9_57_97_75_36_1_92_48_32_13_82_37_75_67_71,1,0.0,5.0
